,Objname,ObsEcc,ObsSin(Inc),PropEcc,PropSin(Inc),PropSMA,0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE
414,2013 TV158,0.6744019647044969,0.5240140615319785,0.06555961138229459,0.1581133282229772,111.18177837519255,"[0.012627173122114076, 0.03278444995079829, 111.19084451852896]","[0.012498980937117694, 0.03274334433300211, 111.19084861210415]","[0.011666173561799938, 0.03281565699864438, 111.1910357265528]","[0.011959079333555448, 0.03280406537928427, 111.19110613823004]","[0.011623781593179394, 0.032791225562108506, 111.1908304304613]","[0.012148071590326853, 0.03273637955608419, 111.19093645665352]","[0.012275969735093728, 0.032686492614439316, 111.19126380641374]","[0.013117423804825928, 0.03264444943822586, 111.19115793431719]","[0.014835204751575386, 0.032778496036725516, 111.14502988436031]"
415,2016 SR105,0.5197758632649045,0.3819856436923216,0.25192938275228677,0.3473260453784933,48.990881923092424,"[0.06212499980665224, 0.3247792560332301, 42.17423785671171]","[0.10313683065261144, 0.34956269076365953, 41.64226841446056]","[0.119268359867335, 0.31443147566573487, 44.44701457927882]","[0.03918385552788999, 0.3290583367034252, 46.317947532726954]","[0.03931341113671011, 0.2772364214838545, 48.04891029204734]","[0.10045597162569632, 0.27999740814501867, 50.11951721435449]","[0.060037289616382605, 0.2507857082860965, 50.546258892163415]","[0.0746350638348197, 0.21956501917326818, 55.18174969857464]","[0.08800632791010232, 0.18898882182225046, 59.73219135684049]"
416,2014 YW91,0.1539437988445873,0.3998379643500103,0.14530594239072803,0.399419559350016,40.79192440893932,"[0.0731679069522499, 0.3255461124122338, 40.79557139488121]","[0.0699929032430814, 0.32554157141429935, 40.793508973862934]","[0.06731175937770797, 0.32446547641051793, 40.79239958306891]","[0.07597283475941691, 0.3268733008676332, 40.79398519149254]","[0.07790872297815178, 0.32665502194442286, 40.79427615826957]","[0.0681883636900594, 0.32437997152133513, 40.79263190634762]","[0.0693866188662827, 0.3259550080713159, 40.78621268387577]","[0.07416101902002095, 0.3258958198548121, 40.789338948118235]","[0.07405703335833207, 0.32501379481380166, 40.7911828995686]"
417,2016 SQ58,0.10123717072569031,0.38710796733559705,0.09761191825101027,0.3581091272465422,36.42901724813484,"[0.09979154867812039, 0.3464819900368338, 36.429142907316766]","[0.10082388664046758, 0.34936518468213057, 36.42903897187808]","[0.09632220879719176, 0.3515105940221478, 36.42872708812206]","[0.09463512025794647, 0.35070964872515054, 36.42890665339559]","[0.09956312955359303, 0.3477699894531368, 36.42911985162798]","[0.09993703491992656, 0.3462433802477965, 36.42931427924396]","[0.10053534684267072, 0.34810406510449604, 36.42926470865158]","[0.095958073511655, 0.3507707709652352, 36.42885936536398]","[0.09611010848735489, 0.35128312059648326, 36.428805754071185]"
418,2013 TZ171,0.19352250408264887,0.2701937605195436,0.1927110814732404,0.2622663825392158,45.35989257631732,"[0.1150682680181236, 0.19810731670688078, 45.35987626559435]","[0.10592844702624699, 0.19899187003011748, 45.35991204751274]","[0.10308978718291296, 0.19543873776483914, 45.359419937806145]","[0.11666333314091765, 0.19761134839864497, 45.359803575021715]","[0.11088527726318186, 0.19969686870795256, 45.35971771131022]","[0.10057189633648404, 0.1973129717987471, 45.359336177872144]","[0.11553574526045977, 0.19795407798763187, 45.35992610159001]","[0.1200282892737126, 0.1993942924246653, 45.360812151058425]","[0.10338344009767889, 0.1978219022833118, 45.3605259491537]"
419,2013 VF72,0.11798214500479265,0.4457679859430165,0.11733880635421316,0.4367379789019457,39.40445412738565,"[0.11458465983586105, 0.28930144246100165, 39.40438707385409]","[0.11483571431770548, 0.28868271005647395, 39.404517813140075]","[0.11182047326494808, 0.29108511164392653, 39.40453157204337]","[0.11098896397214215, 0.29092468567163055, 39.40465349261377]","[0.1145540405065275, 0.28847095263490335, 39.404695416588275]","[0.11624466452382347, 0.2893021530251768, 39.40430017308223]","[0.11604704818266032, 0.2884201780732786, 39.40412463402365]","[0.11494102225225568, 0.2872099918495478, 39.404230517391284]","[0.1115597725720611, 0.2891452933458193, 39.404501573921316]"
420,2016 SA56,0.2673427639759277,0.27363300365750093,0.2456330091827378,0.2730588400638103,49.60560405425724,"[0.11131102761054165, 0.16087611455975342, 49.60625074982303]","[0.10634721198986972, 0.15935113508510096, 49.60730038765579]","[0.10789331261375694, 0.15986568204234192, 49.60790055281903]","[0.11239827154476305, 0.16189602269119177, 49.607175083220774]","[0.10503429731296575, 0.158411448729682, 49.60643575837084]","[0.11010868419241296, 0.1612835722189784, 49.606313199375535]","[0.11091055176096094, 0.16204308583080917, 49.60448850046708]","[0.10545171378210597, 0.1582334179972194, 49.60279773064614]","[0.11296763636758307, 0.16229153215008982, 49.602937623679544]"
421,2014 QE442,0.03929985008353154,0.41813508122120885,0.036270731823842696,0.4117136687497628,41.255711292629336,"[0.016943593674141368, 0.30291077516991766, 41.25571688181529]","[0.015460975101965849, 0.3022137124605983, 41.25573458877615]","[0.015793293509360467, 0.3016974715844018, 41.25568893224823]","[0.015339693105559537, 0.3023799517903107, 41.2557280654676]","[0.01558471086572413, 0.30275376729277875, 41.255739709970655]","[0.016185992071326347, 0.3020103407718889, 41.255684173301574]","[0.014909764456532184, 0.3017295799468917, 41.25571801285805]","[0.01667737485915432, 0.3029466865820897, 41.25571330162648]","[0.016505476319513376, 0.302553106650022, 41.25569371202038]"
422,2013 UL49,0.028593449966663437,0.23266455784319323,0.027919240295806984,0.22717660140537382,43.56655342533096,"[0.01683853245975784, 0.17722099637827382, 43.566536101523056]","[0.016262962393405, 0.18080388774585943, 43.56656031271939]","[0.020872328425804672, 0.17715122403802253, 43.56656863702544]","[0.01883444113170479, 0.17369184973274965, 43.56654053503815]","[0.014747401834925485, 0.17810176391796154, 43.566553792788156]","[0.018357753249060884, 0.18062342120486616, 43.566573498572815]","[0.01934005910845599, 0.1757396142580457, 43.56655444593117]","[0.014892917460987557, 0.17382369548909934, 43.56653895315198]","[0.016054135632697284, 0.17927772944950665, 43.566555096665006]"
423,2014 QS441,0.0801272445385834,0.6116156168914645,0.01754283860414042,0.6092133942413229,47.010919861942604,"[0.0033832343282801593, 0.2017015439175258, 47.010924298716304]","[0.00508697748347549, 0.20231012783246496, 47.0109200357892]","[0.0046041900673283245, 0.2022335509954971, 47.010916114670934]","[0.0018719906059337542, 0.20172581583825225, 47.010912479124045]","[0.0032892727366265005, 0.20260573553366656, 47.01092538593363]","[0.005117653587626008, 0.20150902323230718, 47.01095122259557]","[0.005291352885646862, 0.2027516662256815, 47.01091634905237]","[0.0023936685901532737, 0.2016549444201707, 47.01089442424735]","[0.002953800113252591, 0.20234847516720028, 47.01091794199082]"
424,2014 UY276,0.43373288198039406,0.3797832280882783,0.25940843317604595,0.3785644030075674,55.387811288847956,"[0.059293775716755745, 0.10591645602603372, 55.38772570829111]","[0.04696188937848527, 0.1090535858326608, 55.38805613454467]","[0.04342624064051619, 0.10864199557634073, 55.38769282571974]","[0.03732776314720911, 0.11131013350115469, 55.38803742628022]","[0.0446320977577803, 0.10892752873503093, 55.3873059549623]","[0.05060646319515771, 0.10791474753435164, 55.387990157587204]","[0.05986701110026527, 0.10643189966935676, 55.38871738101682]","[0.06660726069384632, 0.10482367820055584, 55.38777526863606]","[0.06948912893119855, 0.10487980453514918, 55.38770351406079]"
425,2013 QO95,0.04130402096523342,0.32108106385877755,0.03993455211881687,0.3105274107778111,39.925137930633454,"[0.032915867825217784, 0.28715977544878807, 39.9339078285361]","[0.03601222373409689, 0.2877246921735427, 39.93113345957488]","[0.025109880812275175, 0.2924655693259675, 39.92406273910635]","[0.019622005495572643, 0.29905019055757853, 39.92409416061295]","[0.03164591276213281, 0.29522873194297994, 39.917171747501676]","[0.040578349176759454, 0.29226075603588214, 39.91953010936837]","[0.04661760760373565, 0.28925644999673056, 39.92579831237343]","[0.043848792693526095, 0.2928986352927022, 39.923389560148905]","[0.02727901681667892, 0.30089952302020867, 39.92475811173924]"
426,2013 VS46,0.6256806380993043,0.3331981466281116,0.2381436330297161,0.1666143290885766,100.08516026826152,"[0.038740681339554814, 0.03739055565607279, 100.06147314741177]","[0.04176052095901505, 0.036448538316657744, 100.06603618770504]","[0.046685578665700486, 0.034925415859684235, 100.06962564325802]","[0.04908656801118582, 0.03397920999751989, 100.06962411351834]","[0.04910220124776347, 0.03414341406488777, 100.07770508712149]","[0.04350758214700944, 0.035366042329687895, 100.08671318079433]","[0.04045693804034679, 0.036740648956251815, 100.0911358679891]","[0.037183001744899684, 0.037187768426692185, 100.10117616430237]","[0.0372934873625358, 0.03721208674352097, 100.12584013175528]"
427,2016 SR58,0.5604978673316403,0.45269012769563055,0.07510261549094446,0.25957332268126804,79.92140232372074,"[0.013610512297672682, 0.054234209236628896, 79.9215560107942]","[0.014015294280447562, 0.05494309614435635, 79.92123540261457]","[0.014416612369607272, 0.055302760905991954, 79.92119057660526]","[0.014492602562174094, 0.05555529762125272, 79.920898823023]","[0.014390717207592179, 0.05545161314983163, 79.9209823182805]","[0.01405160845593614, 0.05518056822238361, 79.92170403785191]","[0.013589797916056674, 0.0545717584680099, 79.9214661652821]","[0.012778722138273708, 0.053976196925155526, 79.921702468279]","[0.011537537479867833, 0.053264263202088116, 79.92189926114538]"
428,2013 UT22,0.18081507870657165,0.49935744058702114,0.17791998815371415,0.4878523966713318,42.269552489022104,"[0.18398672450547093, 0.25613517014237186, 42.26956182960176]","[0.1578110234214132, 0.2686039368651564, 42.26946024191866]","[0.1794146058766529, 0.2589518817185547, 42.26957348623449]","[0.1641594821677545, 0.2640501259418662, 42.26939591112328]","[0.15818874069020117, 0.26934852186226044, 42.269528263547485]","[0.1715705644495444, 0.26027631249357275, 42.26971966577094]","[0.14954202536905697, 0.27253437872608927, 42.26954293695439]","[0.1716415504386933, 0.2602927633519706, 42.269698701665966]","[0.15798569399022377, 0.2694216906824097, 42.26957806773261]"
429,2016 SP56,0.26087317305058616,0.3146872931412354,0.24832293599987107,0.3095914442472971,49.666375419202986,"[0.09720543105558932, 0.16886527465380757, 49.64608059795537]","[0.08855981129511631, 0.16989793094692215, 49.64584255227547]","[0.09373864205540104, 0.16657148158007862, 49.64450672078089]","[0.09161937044207155, 0.17160782445063313, 49.64725621277561]","[0.0907236133078486, 0.16739339186241925, 49.64774900731929]","[0.09510281631034428, 0.1687238485614473, 49.66403603189517]","[0.09602593377679537, 0.17102016955377627, 49.68013184821754]","[0.0920878615382856, 0.16634571768339804, 49.70035895596682]","[0.09293538976169478, 0.1711578618233733, 49.71339616301693]"
430,2016 QV89,0.7650137503543523,0.3815903756301597,0.07139845678027469,0.054337991908090265,171.6774849085519,"[0.01867847939361932, 0.013306222738331161, 171.7001916867649]","[0.017739220466929866, 0.012633294693233332, 171.6533003942201]","[0.017849697793664878, 0.012635066426078338, 171.48688794295808]","[0.015813738722043492, 0.011736176400437483, 171.39413757818141]","[0.013490587766644482, 0.011180617201300817, 171.65757698217575]","[0.007624871983053435, 0.00988932437074132, 171.87977358818299]","[0.00763954463056428, 0.009974688324570387, 171.87809529475038]","[0.011685508759214862, 0.010361717050978063, 171.78639572930564]","[0.01908468833537707, 0.011368711656200585, 171.66436162407757]"
431,2015 PF312,0.09078041109406029,0.29906569056762256,0.08364022602352998,0.2952539554180049,45.261038835901786,"[0.038584386168192736, 0.18817791758934438, 45.26102459752007]","[0.03620857500014237, 0.18898844606775697, 45.26103971167187]","[0.037534294508191075, 0.18724170971622148, 45.26105458835965]","[0.03929820120763514, 0.18819044818019165, 45.261106857588324]","[0.035844430772493996, 0.18876524423141164, 45.26111696191625]","[0.038474388296025425, 0.18775348863712038, 45.26108237289711]","[0.039171685755615415, 0.18807906804477983, 45.26103091491423]","[0.03586708509130878, 0.18878229626476567, 45.261029231119885]","[0.03913690127713879, 0.18817315069333018, 45.26096734848294]"
432,2014 SY373,0.07310201492931166,0.40792090614051046,0.07262124273824434,0.40123700440864424,38.977209136808504,"[0.06026066988111942, 0.3604481925456129, 38.977612414167176]","[0.06546414318779734, 0.3601250105311427, 38.97725349391448]","[0.05795318986172425, 0.35908532207750843, 38.976302853822794]","[0.04937195940125055, 0.3588358426329688, 38.976157044700685]","[0.05299483862307027, 0.35997701577051905, 38.97671329948303]","[0.06070289697032432, 0.36023619415978175, 38.977466295407446]","[0.05915053652973751, 0.35845573026940386, 38.977889840790915]","[0.05007548546511673, 0.35743785457133076, 38.97787675454438]","[0.048573805117691014, 0.3586974030596774, 38.97754130546948]"
433,2013 UE31,0.1927559351994054,0.6401381876099923,0.053088855167180746,0.6394604198145807,47.29434774661177,"[0.014988810533798594, 0.20951184851206134, 47.295044601022475]","[0.016677023895593848, 0.2095423255068252, 47.29483443952535]","[0.009098603796281324, 0.2088756361510464, 47.2941213452273]","[0.007054170857259229, 0.21010008954813655, 47.294046367948276]","[0.013136369662126175, 0.20838527750525093, 47.294348237327625]","[0.016290038164508962, 0.2102415383592609, 47.29436945162119]","[0.009335028243064218, 0.2088881507270556, 47.293921939750895]","[0.006992803961028178, 0.20997541269286216, 47.29375861345964]","[0.013448303258262777, 0.20902667152570042, 47.29427251476859]"
434,2014 RL86,0.6953559491666605,0.46855577881058763,0.0407304432895602,0.10027716295907665,123.592381618596,"[0.007922383103263594, 0.020404567282301188, 123.59378975117812]","[0.007309520742455527, 0.020674504392199068, 123.59236258068006]","[0.007096787293795851, 0.02078315410825757, 123.59127334332966]","[0.00730517274637146, 0.020827248541351946, 123.59246987016786]","[0.007248837944212171, 0.020850836018817664, 123.59242616077012]","[0.007875087486602716, 0.020775098400103786, 123.59196301733004]","[0.00799517688875685, 0.020706005830661296, 123.59239487369405]","[0.008304325162865873, 0.020675608729800392, 123.59232768789339]","[0.008600493865923974, 0.020520806240156033, 123.59206767083582]"
435,2014 SL403,0.21306836060026133,0.5396073216737832,0.20716173323122258,0.5115720408314549,43.66614026055962,"[0.08021035434713854, 0.2632189197447479, 43.666171250013704]","[0.08459987042685722, 0.2621024740278326, 43.66641149537579]","[0.10058452104589974, 0.2614953453700789, 43.66622822585884]","[0.10262953661758432, 0.26165085506309993, 43.66599788041998]","[0.08940999215840527, 0.263049003924433, 43.6658646874731]","[0.09089527553562217, 0.26344049442922485, 43.66597158764111]","[0.10176577972192095, 0.26147343535322626, 43.66608310988685]","[0.09706207728292622, 0.2618607028472088, 43.66611010844672]","[0.08224268172928394, 0.2639752406601863, 43.66638035296581]"
436,2013 VX71,0.08360705368986893,0.04400405628958207,0.08245976144892499,0.03946392852198289,44.002605942050636,"[0.07812660370359634, 0.04595023515279943, 44.00310317657705]","[0.07856925268863232, 0.03353056286169692, 44.00209911524245]","[0.0693181028903163, 0.024423531030583475, 44.00166948900112]","[0.06152704107091005, 0.03482140928300516, 44.00217823165965]","[0.06609889540106743, 0.04430669451577421, 44.00202626821231]","[0.07591536937447706, 0.04148156915470088, 44.00250973346589]","[0.07823090660203093, 0.02853954966387996, 44.003239108327705]","[0.07014149044203216, 0.023052008403762286, 44.00329685663908]","[0.060738704602100936, 0.03501431472255034, 44.002991838877406]"
437,2006 QF181,0.0802065453150623,0.04014305397849763,0.0799538347237017,0.03332226387944629,44.817219409313715,"[0.059418928346203645, 0.024924280865970868, 44.81716507490555]","[0.06710616651816716, 0.03530335004082884, 44.81720608779452]","[0.06716325375267741, 0.033898742865421536, 44.81726374768771]","[0.059554913452549985, 0.02259084209976571, 44.81727558931447]","[0.057153414832277746, 0.02262806427975826, 44.81724492948666]","[0.06430259088768554, 0.033511106403828456, 44.81720625270276]","[0.06822812969282642, 0.034441464134836605, 44.81718736161816]","[0.06269519770079186, 0.023964788659694935, 44.81719569477698]","[0.056335780128090436, 0.0205535468897393, 44.817237295031575]"
438,2003 QQ91,0.06671600955213347,0.1259959851173802,0.06658342834680411,0.12421233787693196,38.728035644921675,"[0.045273025317187264, 0.09646309311029759, 38.72812289167217]","[0.04739182087920705, 0.1262658162895005, 38.728193107936775]","[0.0649463678396423, 0.14334528691200202, 38.72808423217352]","[0.07398909759010897, 0.1367411132247642, 38.727762284930314]","[0.06736044276261065, 0.11013249465550413, 38.727703425841774]","[0.054760142362794736, 0.09184505890173077, 38.7278987644328]","[0.06174052521465757, 0.10674042880965601, 38.72810714070665]","[0.07474843248150626, 0.13455954551449434, 38.728166532117214]","[0.07688284102169135, 0.14397533851894828, 38.72813994185029]"
439,2013 VN71,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
440,2013 SZ99,0.01308611792145973,0.3492036116603842,0.012732269128676737,0.34857726432450853,38.28069838227721,"[0.009852283797838977, 0.32797742406928104, 38.28078792111951]","[0.005677989884555955, 0.3349871705903746, 38.276668948652926]","[0.009662378013721324, 0.34286847060203696, 38.27865300183042]","[0.010116745935905499, 0.3464478537281112, 38.28006201467199]","[0.006675661585038871, 0.34423160497516503, 38.27807475130375]","[0.00797499555771852, 0.33719615629836924, 38.27870367436857]","[0.013405143958917048, 0.3298003961299312, 38.28224753746095]","[0.01439167208331308, 0.32760731792604303, 38.2837138537152]","[0.009744031249029473, 0.332551100284403, 38.28373335327071]"
441,2013 VO71,0.1543990437557539,0.2592460343921465,0.15309763577834268,0.25820905577842734,44.03774647742178,"[0.08632874167148694, 0.20293479351012655, 44.03571012888298]","[0.09608096793472452, 0.2030737725799632, 44.0360047684231]","[0.09177103293363459, 0.20626057663225691, 44.03628767896477]","[0.08311327068936046, 0.20602242067018156, 44.03643013116473]","[0.09185842117651162, 0.20502554000212997, 44.03672695169765]","[0.09805314924041189, 0.20425614340299852, 44.038991483839695]","[0.0874163321481386, 0.2043949374076916, 44.039073173872694]","[0.08538262448964147, 0.20643744360933106, 44.039096763033726]","[0.09467330623360667, 0.2054815251340912, 44.04092650551811]"
442,2016 QO134,0.19594108812899677,0.34486167006553203,0.1910375567276506,0.3400578545260279,43.6674036053452,"[0.10190541975906095, 0.19109381834937858, 43.66693380190176]","[0.13581821821934262, 0.1989524524419915, 43.66731885948007]","[0.13805678183131773, 0.22109522402453688, 43.6677430108627]","[0.07692269266824778, 0.2452031882498204, 43.66749614617307]","[0.023286685046026677, 0.24983893519569617, 43.66739661358194]","[0.03415404833481759, 0.25014436597314255, 43.667643014381845]","[0.09800872414406583, 0.24024089572812118, 43.66766675155196]","[0.13541715792356512, 0.21515186010174786, 43.667475198254515]","[0.11691831451119765, 0.19885314468031431, 43.667265542881665]"
443,2014 TH115,0.1532523877059509,0.14596584886565256,0.15118902790825206,0.1413642470549639,39.40561606019929,"[0.15345659719571217, 0.12183494355338975, 39.40566463221512]","[0.15299107160356237, 0.13208473743374213, 39.40556884595913]","[0.15266232651311848, 0.1378461163853373, 39.40520713277874]","[0.15305571139362312, 0.13273779943587266, 39.406161151453205]","[0.15338278220701507, 0.12250805215169376, 39.40575992995947]","[0.1532080264647712, 0.119877208762583, 39.40585139712543]","[0.15298992538411008, 0.1281385193017295, 39.40597960759693]","[0.1527544935791967, 0.13672057496577208, 39.405400330358574]","[0.15290616315461142, 0.1360706688126964, 39.40543937439956]"
444,2013 VP71,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
445,2013 VQ71,0.06968328698291311,0.13786139033722813,0.0686374003359118,0.1370549739691594,39.412184000861885,"[0.06961307798087121, 0.11846192017951482, 39.41248157221959]","[0.06959924924486299, 0.11919766148776446, 39.412193124118176]","[0.06971901325413626, 0.1309523890245816, 39.411956162821]","[0.06966015047255471, 0.1431536610430984, 39.41195440866494]","[0.06955001314279403, 0.14693498429718763, 39.41189910723071]","[0.06946083608778898, 0.1399425425196061, 39.412196165348746]","[0.06902588485587188, 0.12702502548011593, 39.412169020479006]","[0.06871590533343983, 0.11851209746932019, 39.41247638165572]","[0.06866008955988735, 0.12269171163955081, 39.412410333491486]"
446,2014 TJ115,0.04877458180175885,0.2428755550605651,0.04460982257994626,0.24285066651236997,36.437010186448916,"[0.046812673290636195, 0.31824563817209395, 36.435097290752516]","[0.0458850726250143, 0.3050834763270018, 36.43572154046019]","[0.04653901632651948, 0.2865007952381578, 36.43626836776444]","[0.049021419288382446, 0.26504137401652045, 36.436218703647555]","[0.050662997349381546, 0.24182262966207663, 36.43652695120895]","[0.04966428055383743, 0.21622978530608616, 36.43717374857271]","[0.049351541688082645, 0.1896186792599598, 36.43775113282782]","[0.04799440535444745, 0.1690366763346228, 36.43871483724827]","[0.045772068822491505, 0.16528292177404325, 36.4393880196594]"
447,2016 SU57,0.1882086850186249,0.3958952629325998,0.18806152397421952,0.39407776983096526,45.589453401694904,"[0.05137501184513206, 0.2292500436242623, 45.59309668315879]","[0.05509418497571565, 0.22767362171818872, 45.59530828758746]","[0.05243269805896452, 0.23047397941466585, 45.596352537449974]","[0.05466444611154692, 0.2277279223157527, 45.59826669531035]","[0.05258121142537425, 0.2290805824458292, 45.593179266213596]","[0.05415348867562176, 0.22927782449044845, 45.589056042045804]","[0.05326772752665885, 0.22819762438475805, 45.58487938321561]","[0.05011696888562772, 0.22963402045045284, 45.58074293975212]","[0.05820982833999837, 0.2281461201165934, 45.579771472554846]"
448,2013 VR71,0.25016102420926095,0.20288487267590194,0.2446454658301883,0.20136115447241812,39.402859626767075,"[0.19805611247724783, 0.1663713818782223, 39.40303039090299]","[0.14758942194809158, 0.14065274933703245, 39.40253726695456]","[0.10329345814008771, 0.13806992776911906, 39.40240899900934]","[0.1286327767893846, 0.13848209778117246, 39.40298857468049]","[0.18301491695635144, 0.15455406751060838, 39.40301006033053]","[0.2131005210500827, 0.18440437617842464, 39.402721194078275]","[0.19887468385382714, 0.17787157665060785, 39.40286278646688]","[0.14098470190182658, 0.15535984698004837, 39.40278766679624]","[0.12713929696450932, 0.1507599340308752, 39.403007548674026]"
449,2013 VO46,0.294678622464432,0.16230204673220536,0.28894182249838823,0.15229502550479979,47.73347889965516,"[0.20327309551463235, 0.07231675029138275, 47.73322979752417]","[0.20016026353358457, 0.06109150725051622, 47.73360144137059]","[0.20076760416433853, 0.07125284742296044, 47.733613824582996]","[0.2016834392360793, 0.09236645535801148, 47.73310587323205]","[0.20358922805579852, 0.09600336448425097, 47.73359891452345]","[0.20500474971110305, 0.07791163450932839, 47.7338932523252]","[0.20177763792381193, 0.06216403444110462, 47.73325070608192]","[0.20019603487015633, 0.06664865712540924, 47.733187632342656]","[0.20104637752979623, 0.08767257271912997, 47.733731897495154]"
450,2013 VS71,0.21401240299361182,0.19673898765790035,0.21104778873627303,0.19600057357096323,39.40405872369807,"[0.20678299921860885, 0.15829732247204986, 39.403894737083405]","[0.19740341424760668, 0.1502103345522987, 39.403321418837805]","[0.1957730827412805, 0.1555901103301093, 39.403949867967974]","[0.20413195661444816, 0.16293310012887002, 39.40426324397733]","[0.20773704463593498, 0.1665715044381588, 39.403719427536885]","[0.2055064592416993, 0.16059475458513323, 39.4042535343046]","[0.20052548234293407, 0.15868741180311352, 39.40408498889304]","[0.20455973240066458, 0.16470849906258303, 39.403735380483866]","[0.2058359304792605, 0.16744743448486307, 39.404696870430136]"
451,2016 SW57,0.18031844552729673,0.20635117690442661,0.1791981135159246,0.20187910906802997,46.27818937344255,"[0.10484064696365067, 0.14510129088395426, 46.26334869694553]","[0.10537004460109932, 0.1519182884375527, 46.264168234188894]","[0.09950615914733678, 0.15217315550591984, 46.26290004004729]","[0.10260129984241936, 0.14669534674665002, 46.262726283729485]","[0.11067875934200425, 0.14953112700244162, 46.27543120223796]","[0.10321323671327921, 0.15322628742108052, 46.29090522686152]","[0.10042129784450422, 0.14974543538137422, 46.29477386313859]","[0.1113795161017901, 0.14861698280821412, 46.29442472033727]","[0.10881380001038327, 0.1522814131639555, 46.2944868109917]"
452,2007 VK302,0.03345077131447937,0.4240437473843891,0.03174591211485915,0.40705369738982516,45.77825092145282,"[0.006946948920259055, 0.20999014750254388, 45.77824930156463]","[0.007830189273361965, 0.2099007356274534, 45.778245492110976]","[0.006833454142571807, 0.2098930470853091, 45.7782498756488]","[0.007913683155779774, 0.20998970013783896, 45.77825047419711]","[0.0067595372482481654, 0.20982258311174615, 45.778248734920886]","[0.007805169916986211, 0.20995238547961048, 45.778252799788774]","[0.007295566772059185, 0.2100529269232363, 45.77825314795821]","[0.007686308844618672, 0.2097302548787655, 45.77825602683696]","[0.0075220726065571755, 0.21021050879381517, 45.77825316041797]"
453,2012 WF37,0.25202703300249274,0.34726545848954077,0.22175640868061336,0.31935824850723377,39.402170975679475,"[0.16894084603415888, 0.24008565264966292, 39.40217567683868]","[0.20139582535411069, 0.24626477586403672, 39.40204438612475]","[0.1443751093286132, 0.23811026278991357, 39.402123679746744]","[0.12391277562232991, 0.23672176638116854, 39.402424546591284]","[0.18751016152255418, 0.24386877913706573, 39.401988846283814]","[0.19311955660973046, 0.24364048742082864, 39.40196116786939]","[0.12360250405686864, 0.23490212773527872, 39.402365333711785]","[0.1355289056571343, 0.23654503262117965, 39.402077424656966]","[0.20352194748532898, 0.2448979999426725, 39.40223085967846]"
454,2016 PU219,0.045786065694801904,0.5610651053950256,0.03948595691525075,0.5351343982925846,38.29440915215513,"[0.010573876198776862, 0.4005011861776394, 38.2990368223172]","[0.00791308835631448, 0.4006043870854602, 38.31414936864776]","[0.008042397686303797, 0.39672066433500675, 38.3136103159435]","[0.008670051556994272, 0.39826307521106724, 38.29751605700611]","[0.009229983542165416, 0.40220466376236674, 38.28108228614315]","[0.010586701103024466, 0.398977424613282, 38.29125980856293]","[0.008175658832996072, 0.39679427077370905, 38.29713220168963]","[0.01015699483474684, 0.4013085546513935, 38.28629218503741]","[0.009260485142839765, 0.4008902965217938, 38.28119763346743]"
455,2013 VT71,0.2788167909882741,0.17533166482209886,0.2533201101374355,0.16903682010749066,39.402481562326,"[0.13373994666648606, 0.12501846105902667, 39.4024883076275]","[0.12891850614229183, 0.12625637729816744, 39.40222913643389]","[0.08948944147087733, 0.12671088068811462, 39.402395029849565]","[0.0848331313174571, 0.12396377994444502, 39.40279624947498]","[0.12278362885538852, 0.1253563390244157, 39.402284947290326]","[0.13809040310557408, 0.12865368698690247, 39.40219646454946]","[0.11438153128561113, 0.12458742671674511, 39.40266313497977]","[0.0792747875792453, 0.1249984705067148, 39.4024364955641]","[0.09861246050745043, 0.12606174949537235, 39.40255901099901]"
456,2013 VP46,0.2619803498144942,0.21796404340323106,0.2619397199129857,0.20799304919280742,47.73368860002935,"[0.24984848283393762, 0.10516575304160287, 47.73355570440019]","[0.24856333037458642, 0.09080877302256425, 47.733612206134055]","[0.2500164840313435, 0.10380615902014614, 47.733643219989084]","[0.24783465166264934, 0.09146245414581648, 47.7337155497549]","[0.2470210683755609, 0.10642567922730001, 47.733653136964975]","[0.24511175648308126, 0.09438654908864594, 47.73377708072444]","[0.2451956917074384, 0.10909477897988562, 47.73389830644468]","[0.24496047184724226, 0.09508944318144093, 47.73377720380154]","[0.24823167577660457, 0.10660601731203079, 47.73367266655974]"
457,2013 VU71,0.6614226207279087,0.2579156135647151,0.22755399230770443,0.14815305854196217,102.51996743603102,"[0.0672464386299269, 0.04204543865199071, 100.83188231639846]","[0.07974641957625715, 0.03560918301986023, 101.91435490406997]","[0.06787007340688364, 0.032667077379856496, 102.84472952434629]","[0.022088283780941624, 0.025280918975164844, 102.84544550734508]","[0.021683043968832548, 0.025990621420052644, 102.93175662239312]","[0.05117097285249808, 0.03772575597167133, 103.08381681361512]","[0.0517278886284914, 0.03867066743777041, 103.20325710389609]","[0.02819874387193286, 0.027955026472940205, 103.04843985699708]","[0.046292328697309766, 0.029590418081257872, 102.7888624071815]"
