,Name,MEGNO,Div_RMS_a,Div_RMS_e,Div_RMS_sinI,Info Entropy,Delta_a,Delta_e,Delta_sinI,Prop_RMS_a,Prop_RMS_e,Prop_RMS_sinI,Prop_Delta_a,Prop_Delta_e,Prop_Delta_sinI,ACFI,MEGNO_flag,Proper_SMA_flag,Clone_SMA_flag,Entropy_flag,AFCI_flag
610,2004 PW107,0,0,0,0,3,0,0,0,3.3216842141583134e-05,0.0011221164143364,0.0007591301515707,3.847503104989822e-05,0.0008650611311315,0.0012960272121205,0.374,0.0,0.0,0.0,0.0,True
611,2004 PW117,0,0,0,0,3,0,0,0,0.00024323912106754558,0.006028781284779,0.0005899956867491,0.00013058343673639494,0.0080981471843144,0.0008074872395484,0.925,0.0,0.0,0.0,0.0,False
612,2004 PX107,0,0,0,0,3,0,0,0,1.2467520480286396e-05,0.0011670501275027,0.001674140826522,-1.2426390115273576e-05,0.001487414306947,0.0020938173563641,0.836,0.0,0.0,0.0,0.0,False
613,2004 PX117,0,0,0,0,3,0,0,0,6.885910922269388e-05,0.0016245153033308,0.004650387848951,7.925902611206064e-05,0.00157547188491,0.0055927405501286,0.472,0.0,0.0,0.0,0.0,True
614,2004 PY107,0,0,0,0,3,0,0,0,1.677382421561001e-05,0.0004338184434953,0.0014786350081422,1.9312515141326356e-05,0.0006625389002748,0.0023499864006342,0.792,0.0,0.0,0.0,0.0,False
615,2004 PZ107,0,0,0,0,3,0,0,0,6.296147229396942e-05,0.0009053850732535,0.0003122206743675,6.314553117008626e-05,-0.0004933292512087,-1.938053700578646e-06,0.803,0.0,0.0,0.0,0.0,False
616,2004 QE29,0,0,0,0,3,0,0,0,4.377758041487149e-06,0.0001737611340366,0.0005120204829878,1.6154468545436246e-06,-0.0001125106921441,-0.0002932480613299,0.911,0.0,0.0,0.0,0.0,False
617,2004 QG29,0,0,0,0,3,0,0,0,6.099184316323329e-05,0.0018759554781557,0.0015694466746846,-3.337679783793944e-05,0.0012288394424323,0.0003624511608068,0.266,0.0,0.0,0.0,0.0,True
618,2004 QH29,0,0,0,0,3,0,0,0,5.642321186735959e-05,0.0010393085893516,0.0013593699992506,6.0119797296572315e-05,0.0011939752374517,0.0017856877138826,0.408,0.0,0.0,0.0,0.0,True
619,2004 SC60,0,0,0,0,3,0,0,0,7.125679287326939e-06,0.0002460363428538,0.0007564718594272,-5.068747457508173e-06,-0.0001301696591642,0.0002048586550156,0.773,0.0,0.0,0.0,0.0,False
620,2004 TV357,0,0,0,0,3,0,0,0,3.089417759430321e-06,0.0241011966489629,0.0014542075169465,-2.2525854509585904e-06,0.0262120240886961,0.0022564343571275,0.451,0.0,0.0,0.0,0.0,True
621,2004 TX357,0,0,0,0,3,0,0,0,0.0001387736563896029,0.0016264025461687,0.0368552246202541,-0.00013263441825282947,0.0025819139097452,0.0070801128654408,0.327,0.0,0.0,0.0,0.0,True
622,2004 UD10,0,0,0,0,3,0,0,0,1.169919443144985e-05,0.0024262955820507,0.003057835629113,-4.288232332166063e-06,0.0036390086483307,0.0047163828269277,0.637,0.0,0.0,0.0,0.0,False
623,2004 US10,0,0,0,0,3,0,0,0,3.324697619864206e-05,0.0009905445744226,0.0004449998230197,-3.1268425000912426e-05,0.0014502350826195,0.000877814410657,0.71,0.0,0.0,0.0,0.0,False
624,2004 VA131,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,True
625,2004 VB131,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,True
626,2004 VC131,0,0,0,0,3,0,0,0,1.2655837753822666e-05,0.0006441941337382,0.0026917864713821,1.5312123774553234e-05,0.0010009676898102,0.0051147561669291,0.664,0.0,0.0,0.0,0.0,False
627,2004 VD131,0,0,0,0,3,0,0,0,6.048699898329697e-05,0.0012856477211225,0.0028826632642378,6.142802514083197e-05,0.0011916364054468,0.0035062655008733,0.925,0.0,0.0,0.0,0.0,False
628,2004 VE131,0,0,0,0,3,0,0,0,2.6920706078655362e-05,0.0001968104167535,0.0004782244797018,2.7321870957621184e-05,0.0001643858181749,0.0002556311912448,0.756,0.0,0.0,0.0,0.0,False
629,2004 VF131,0,0,0,0,3,0,0,0,2.222166925755148e-05,0.0011688810268396,0.0030040768783968,-1.745555355039501e-05,3.124632027726171e-05,0.0044787318839308,0.604,0.0,0.0,0.0,0.0,False
630,2004 VS75,0,0,0,0,3,0,0,0,8.286511473443343e-06,0.0003929692661335,0.000269729346341,9.042570615967208e-06,0.0008368020059586,0.0004650443843531,0.439,0.0,0.0,0.0,0.0,True
631,2004 VT75,0,0,0,0,3,0,0,0,9.733598834868127e-06,0.0054075750391378,0.0059012463187911,-6.45673090445832e-06,0.0017803508349459,0.0042889506286872,0.697,0.0,0.0,0.0,0.0,False
632,2004 VU75,0,0,0,0,3,0,0,0,0.0002688487009047423,0.0078762947379734,0.005909990228308,0.0003449222274456807,0.008221952184902,0.0096692930487514,0.198,0.0,0.0,0.0,0.0,True
633,2004 VV130,0,0,0,0,3,0,0,0,9.926129440612449e-06,0.0034350234226966,0.0002440647325523,-9.77347792112198e-06,-0.0023296238915632,8.122116660491674e-05,0.754,0.0,0.0,0.0,0.0,False
634,2004 VX130,0,0,0,0,3,0,0,0,1.734770993206483e-06,0.0021431856699101,0.0001338275132647,2.5438713101719445e-06,0.00298482568554,-1.323724297090656e-05,0.969,0.0,0.0,0.0,0.0,False
635,2004 VY130,0,0,0,0,3,0,0,0,9.497905079092457e-06,0.0008052079915741,0.003840098764291,1.1104300608379513e-05,0.0013217637715866,-0.0012448408910533,0.642,0.0,0.0,0.0,0.0,False
636,2004 VZ130,0,0,0,0,3,0,0,0,4.694834890173513e-06,0.0015772056549744,0.0010388741711089,7.352273660444164e-06,0.0009256455835273,0.0001838468070913,0.813,0.0,0.0,0.0,0.0,False
637,2004 VZ75,0,0,0,0,3,0,0,0,1.3796329325078346e-05,0.0026547597659828,0.0002788319372651,-1.3268721066327084e-05,0.0027280975421613,0.0004113951591043,0.944,0.0,0.0,0.0,0.0,False
638,2004 XX190,0,0,0,0,3,0,0,0,2.9643918561354808e-05,0.0003326669715461,0.0029925607988673,4.321950135265995e-05,0.0005314108557907,0.0050934156772053,0.532,0.0,0.0,0.0,0.0,False
639,2005 BV49,0,0,0,0,3,0,0,0,2.9377155151672587e-05,0.0100353271362292,0.0013168694794952,3.7402020601262685e-05,0.0115735454443479,0.000938595768653,0.652,0.0,0.0,0.0,0.0,False
640,2005 BW49,0,0,0,0,3,0,0,0,1.937517445090463e-05,0.000480782212403,0.0035662236925908,2.7041937137395795e-05,0.0007577714321266,0.0062676535228917,0.827,0.0,0.0,0.0,0.0,False
641,2005 CA79,0,0,0,0,3,0,0,0,3.81746209703337e-05,0.0599296951032711,0.0065365359767436,4.825522360766329e-05,-0.0055347315531804,0.0061944219520936,0.412,0.0,0.0,0.0,0.0,True
642,2005 CD81,0,0,0,0,3,0,0,0,2.395869463686922e-06,0.0004340531132465,0.0003154453082229,2.206260649274604e-06,0.0001610694931999,-0.0001823429901994,0.455,0.0,0.0,0.0,0.0,True
643,2005 CE81,0,0,0,0,3,0,0,0,1.5288243662711706e-06,0.0019008170011685,0.0057963301536107,-1.2857041884891272e-06,0.0023014959797177,0.0088225020604186,0.843,0.0,0.0,0.0,0.0,False
644,2005 CF81,0,0,0,0,3,0,0,0,2.1494954436280203e-06,0.0002263104286594,0.0066935102503182,2.4243713671937567e-06,0.0002512753058742,0.0078282221749589,0.923,0.0,0.0,0.0,0.0,False
645,2005 CG81,0,0,0,0,3,0,0,0,9.65722249310904e-06,0.0005884562514625,0.0023083071102657,1.4975875118975459e-05,-0.0005268684702694,-0.0021604477425391,0.422,0.0,0.0,0.0,0.0,True
646,2005 EB318,0,0,0,0,3,0,0,0,0.00025267756057441857,0.0173462517656702,0.0016752139543476,0.0002720394742952201,0.019780904194566,0.0026025602052303,0.695,0.0,0.0,0.0,0.0,False
647,2005 EC318,0,0,0,0,3,0,0,0,4.87246697322856e-06,0.000738436341699,0.0017854862931387,-3.367527858733916e-06,0.0010947568020833,0.0025136001749312,0.893,0.0,0.0,0.0,0.0,False
648,2005 EE296,0,0,0,0,3,0,0,0,5.665262447850061e-06,0.0033201387015205,0.0028219447762604,5.819996923167165e-06,0.0060095537511548,0.0051742981648172,0.827,0.0,0.0,0.0,0.0,False
649,2005 EM303,0,0,0,0,3,0,0,0,1.293055656999016e-05,0.0035464359956608,0.0007663288164694,-1.2856141465540649e-05,0.0042810844435935,0.0010640624454698,0.923,0.0,0.0,0.0,0.0,False
650,2005 EN302,0,0,0,0,3,0,0,0,2.0141212793264714e-05,0.0010117160159468,0.0024333539044384,2.0213546648533356e-05,0.0014565649908475,0.0038645814099294,0.822,0.0,0.0,0.0,0.0,False
651,2005 EO304,0,0,0,0,3,0,0,0,1.0759613066599599e-05,0.0003454104155009,0.0007576044768533,1.087975500045574e-05,0.0001414677776952,0.0009296772474964,0.827,0.0,0.0,0.0,0.0,False
652,2005 ER318,0,0,0,0,3,0,0,0,1.824531521258864e-06,0.0038414346390847,0.0008670534252095,2.8460135266135065e-07,0.0048037957629201,0.0008773630692928,0.653,0.0,0.0,0.0,0.0,False
653,2005 EW318,0,0,0,0,3,0,0,0,0.00014293326012434536,0.00391596427356,0.0010801107071907,6.059354903784109e-07,0.0053964824907629,0.0012294306824957,0.913,0.0,0.0,0.0,0.0,False
654,2005 EX297,0,0,0,0,3,0,0,0,1.4094757193239418e-05,0.003488818656371,0.005858411939259,1.5519606543970708e-05,0.0045012617624756,0.0079602454405837,0.84,0.0,0.0,0.0,0.0,False
655,2005 EX318,0,0,0,0,3,0,0,0,0.00011085154291056897,0.0015982155575854,0.0015211718911265,-0.00010670047551776943,0.0022827088719322,0.0032046256172192,0.732,0.0,0.0,0.0,0.0,False
656,2005 EZ300,0,0,0,0,3,0,0,0,0.00013854915385498186,0.0420304398817884,0.0157632649924027,8.91427356150045e-05,0.0185276388430605,0.0257796897807313,0.519,0.0,0.0,0.0,0.0,False
657,2005 GA187,0,0,0,0,3,0,0,0,3.4142681021715447e-06,0.0177339604084841,0.0011989917782019,-1.6835710863925485e-06,-0.0146666163804143,0.0014311657033684,0.823,0.0,0.0,0.0,0.0,False
658,2005 GC187,0,0,0,0,3,0,0,0,0.00018085965592510642,0.0020650172130701,0.0040562547442528,0.00011742080452171792,0.0036320144020959,0.0055439109464274,0.853,0.0,0.0,0.0,0.0,False
659,2005 GD187,0,0,0,0,3,0,0,0,1.2242051809059239e-05,0.0020335760639601,0.0018570944200213,-1.199203704427231e-05,0.0028641653685458,0.0025858972330641,0.922,0.0,0.0,0.0,0.0,False
660,2005 GF187,0,0,0,0,3,0,0,0,3.180696168068898e-06,0.0044337413327215,0.0142275110727445,4.035446695835148e-06,0.0084520582751639,-0.009212813226802,0.829,0.0,0.0,0.0,0.0,False
661,2005 GV210,0,0,0,0,3,0,0,0,1.413988752354978e-05,0.0007389306273661,0.0004173243479398,-1.15287350827972e-05,0.0010694847637898,0.0007088663236817,0.746,0.0,0.0,0.0,0.0,False
662,2005 GX186,0,0,0,0,3,0,0,0,1.1554811977156791e-05,0.0024918269567055,0.0005603896072914,-1.1512356825142141e-05,0.0033209172875468,0.0008621505762632,0.921,0.0,0.0,0.0,0.0,False
663,2005 JA175,0,0,0,0,3,0,0,0,4.4469965668495326e-05,0.0104452662662471,0.003581414516855,-3.10436530696937e-05,0.0196718167581664,0.0060653759484847,0.609,0.0,0.0,0.0,0.0,False
664,2005 JB186,0,0,0,0,3,0,0,0,7.929497578700048e-06,0.0005072785933358,0.0005605343735413,-5.683271399617814e-06,-5.256200203453132e-05,-0.0002349493542539,0.714,0.0,0.0,0.0,0.0,False
665,2005 JH177,0,0,0,0,3,0,0,0,0.00016368896858362205,0.0073176237714417,0.0011305784643702,-3.74891406838844e-05,0.0089909216327167,0.0015392243923171,0.916,0.0,0.0,0.0,0.0,False
666,2005 JJ186,0,0,0,0,3,0,0,0,1.5170002470371398e-05,0.0016790459660035,0.0032317175040457,1.6202323584531608e-05,0.0018675726341468,0.0043935681978417,0.796,0.0,0.0,0.0,0.0,False
667,2005 JK186,0,0,0,0,3,0,0,0,0.00039507661453960606,0.0021719933930698,0.0012419271314038,0.0005784009560913035,0.0019106349561922,0.0006720270593089,0.284,0.0,0.0,0.0,0.0,True
668,2005 JP179,0,0,0,0,3,0,0,0,9.415303862584316e-06,0.0022434055628613,0.0030083724384486,-9.219798182598717e-06,0.0034089214347906,0.0050230124100743,0.886,0.0,0.0,0.0,0.0,False
669,2005 JR179,0,0,0,0,3,0,0,0,8.535568278505018e-05,0.0001716866704307,0.000536642596355,8.583887286081282e-05,9.013817469939732e-05,0.0008952724547342,0.973,0.0,0.0,0.0,0.0,False
670,2005 JY185,0,0,0,0,3,0,0,0,1.3898925437215785e-05,0.0014895874540243,0.0032531995276569,1.4019808229546675e-05,0.0014498527620419,0.0046886357740566,0.849,0.0,0.0,0.0,0.0,False
671,2005 JZ174,0,0,0,0,3,0,0,0,6.945856785319045e-06,0.00199938317365,0.0019979027722667,1.4854351213567955e-06,0.0024198089673726,0.00243610269652,0.795,0.0,0.0,0.0,0.0,False
672,2005 LA54,0,0,0,0,3,0,0,0,1.0544167523232326e-05,0.00845568962196,0.0055086192327201,1.0610967112050336e-05,0.0094845625330598,0.0063447773252538,0.81,0.0,0.0,0.0,0.0,False
673,2005 LB54,0,0,0,0,3,0,0,0,0.00016469336780911825,0.0017241235206439,0.0017532605039306,-7.275115984340137e-05,0.0005645106776593,0.0024302832801245,0.923,0.0,0.0,0.0,0.0,False
674,2005 PL21,0,0,0,0,3,0,0,0,0.0001309643768251341,0.001497383088965,0.0030942479717943,0.00018802716758084152,0.0016477906521566,0.0039549786805399,0.604,0.0,0.0,0.0,0.0,False
675,2005 PS21,0,0,0,0,3,0,0,0,8.592590096878496e-05,0.0093643071098613,0.0004854270632088,9.803078607228766e-05,0.0114646566429802,0.00076063018094,0.936,0.0,0.0,0.0,0.0,False
676,2005 RQ43,0,0,0,0,3,0,0,0,4.183148403133726e-06,0.0001256252001905,0.0002556176027939,7.588831995655159e-06,-7.185590503529238e-05,0.0003018819331894,0.804,0.0,0.0,0.0,0.0,False
677,2005 SD278,0,0,0,0,3,0,0,0,2.711886209784036e-05,0.0293103258453123,0.0223305782041067,3.735603383746059e-05,0.0496105874383501,0.0039392912840397,0.328,0.0,0.0,0.0,0.0,True
678,2005 SE278,0,0,0,0,3,0,0,0,8.669735492043599e-06,0.0002399597891131,0.0006981160833136,9.537589369522533e-06,0.0001756534695092,0.0011076853113786,0.697,0.0,0.0,0.0,0.0,False
679,2005 SF278,0,0,0,0,3,0,0,0,3.268040449648038e-05,0.0065898231146245,0.0067169614582764,-2.4848394201810896e-05,-9.923187603455563e-06,0.0104580634385764,0.321,0.0,0.0,0.0,0.0,True
680,2005 TN53,0,0,0,0,3,0,0,0,1.6886899187377063e-06,0.0008279668871656,0.0004196588616509,1.5444292607451334e-06,0.0010588317072561,-0.0003748951840493,0.858,0.0,0.0,0.0,0.0,False
681,2005 TN74,0,0,0,0,3,0,0,0,2.6164547047827687e-05,0.0154662062341345,0.0157527864938654,3.726491423048273e-05,0.0074772993331741,0.01089100828732,0.453,0.0,0.0,0.0,0.0,True
682,2005 TV189,0,0,0,0,3,0,0,0,8.517612802821321e-06,0.0026801503008197,0.0022766075290064,-6.437460587047321e-06,0.003125197734724,-0.0004101166600415,0.452,0.0,0.0,0.0,0.0,True
683,2005 VA123,0,0,0,0,3,0,0,0,5.617463418558512e-06,0.0036205992064796,0.0134386047111969,7.798114711737436e-06,0.0059002034810235,-0.0068993469141002,0.717,0.0,0.0,0.0,0.0,False
684,2006 AO98,0,0,0,0,3,0,0,0,0.00021660095636718863,0.0019992333475878,0.0013797883152487,0.0003914836342049299,0.0019136828346484,0.001814199001193,0.327,0.0,0.0,0.0,0.0,True
685,2006 BR284,0,0,0,0,3,0,0,0,1.8331492182968322e-06,0.0012683004446323,0.0015463803405545,3.233495595737836e-06,0.0014635454301401,0.0019635169861793,0.836,0.0,0.0,0.0,0.0,False
686,2006 CH69,0,0,0,0,3,0,0,0,3.162639668214853e-07,0.0002567860069751,0.0005529078192111,3.772743029497756e-07,0.0003743496999218,0.0008676140975588,0.864,0.0,0.0,0.0,0.0,False
687,2006 HA123,0,0,0,0,3,0,0,0,5.853910090403718e-06,0.0026591318492556,0.0035859060379426,-5.719070422948677e-06,0.0043170118811801,0.0060247784453504,0.868,0.0,0.0,0.0,0.0,False
688,2006 HB123,0,0,0,0,3,0,0,0,1.542278675353201e-05,0.0006067648787081,0.0029784403465863,1.8807400026416046e-05,0.0010587093392278,0.0052412660965822,0.777,0.0,0.0,0.0,0.0,False
689,2006 HN122,0,0,0,0,3,0,0,0,0.00023906985228708158,0.0063475277240338,0.0040619627888633,0.00015726137802722295,0.0096098087085553,0.0059500152997816,0.869,0.0,0.0,0.0,0.0,False
690,2006 HP122,0,0,0,0,3,0,0,0,0.00015871972563876092,0.0030156502916891,0.0033136397611522,0.00023565055996723386,0.0042433715925533,0.004201755342863,0.277,0.0,0.0,0.0,0.0,True
691,2006 HW122,0,0,0,0,3,0,0,0,1.0005876649260003e-05,0.0003601840786269,0.0009570637899607,1.0046383355197328e-05,0.0006293940637522,0.0018107383587563,0.837,0.0,0.0,0.0,0.0,False
692,2006 JU58,0,0,0,0,3,0,0,0,4.530126834875892e-05,0.0035593108189641,0.0029087159021666,4.575874349434533e-05,0.0035317187243355,0.0027545239397511,0.901,0.0,0.0,0.0,0.0,False
693,2006 JV58,0,0,0,0,3,0,0,0,8.716910632795003e-06,0.0005119282837168,0.0012487780664252,1.2985779448396116e-05,0.000879370850642,0.0020664479853193,0.757,0.0,0.0,0.0,0.0,False
694,2006 QF181,0,0,0,0,3,0,0,0,1.6712853973839138e-05,0.0008506938096735,0.0020143581778026,1.7167350246824477e-05,0.0010763599080586,0.001955076478843,0.855,0.0,0.0,0.0,0.0,False
695,2006 QQ180,0,0,0,0,3,0,0,0,6.344846480931571e-06,0.0002551615094358,0.0002339464665633,-4.908485506901749e-06,0.0001330958408647,0.0004936568754983,0.624,0.0,0.0,0.0,0.0,False
696,2006 QR181,0,0,0,0,3,0,0,0,0.00011272064211933487,0.000348773736948,0.0004088432229829,0.0001247446912518952,-0.0002586076279308,-0.0003395108386385,0.862,0.0,0.0,0.0,0.0,False
697,2006 SE415,0,0,0,0,3,0,0,0,2.1266918829774437e-06,4.977202043602475e-05,0.0005857931586182,-1.8169259934562548e-06,5.849362669054642e-05,-0.0004128567478561,0.939,0.0,0.0,0.0,0.0,False
698,2006 SF415,0,0,0,0,3,0,0,0,1.6859476835339754e-06,8.515538454562735e-05,0.0004064713449606,2.039384515784401e-06,5.119538987174988e-05,-0.0002186328647323,0.85,0.0,0.0,0.0,0.0,False
699,2006 SH415,0,0,0,0,3,0,0,0,3.079455569239773e-05,0.0015061723996061,0.0017353523960917,-1.2178567321848814e-05,0.0027156393082411,0.0001547826164158,0.416,0.0,0.0,0.0,0.0,True
700,2006 TO130,0,0,0,0,3,0,0,0,2.105668063028066e-06,8.221410882274561e-05,,2.5194585668989036e-06,0.0001111877027364,,0.743,0.0,0.0,0.0,0.0,False
701,2006 TP130,0,0,0,0,3,0,0,0,9.716348514062546e-06,0.0014539033246327,0.0009337494725869,-7.192855122310658e-06,-0.0008501668230377,0.0013008613507828,0.742,0.0,0.0,0.0,0.0,False
702,2006 UO321,0,0,0,0,3,0,0,0,5.555977485435496e-06,0.000397159376779,0.0022443898117153,-5.190972198085359e-06,0.0007527134210332,0.0029646719853372,0.885,0.0,0.0,0.0,0.0,False
703,2006 UZ184,0,0,0,0,3,0,0,0,1.9545949290046676e-06,0.0049863143390751,0.0038610286207559,3.393786393777571e-06,0.0021668101446875,0.0022652103909329,0.792,0.0,0.0,0.0,0.0,False
704,2006 WF206,0,0,0,0,3,0,0,0,8.233375493439733e-06,0.0007821824247667,0.0018387444530013,-7.721183221559889e-06,0.0010629169967269,-0.0003690427355954,0.881,0.0,0.0,0.0,0.0,False
705,2006 WG206,0,0,0,0,3,0,0,0,0.0006955964010909089,0.006111909968086,0.0049225343252048,0.0010657465435119002,0.0057541115936405,0.0077616265833808,0.845,0.0,0.0,0.0,0.0,False
706,2006 WS195,0,0,0,0,3,0,0,0,7.994405493809113e-06,0.0106529791449564,0.0007502609176438,-6.442861877723128e-06,-0.0083388458347036,0.0012931578613251,0.787,0.0,0.0,0.0,0.0,False
707,2007 CQ79,0,0,0,0,3,0,0,0,9.032678691522198e-06,0.0004689341698691,0.0012085199753471,9.418974191866848e-06,0.0006647990360049,0.001999349023859,0.797,0.0,0.0,0.0,0.0,False
708,2007 CR79,0,0,0,0,3,0,0,0,0.0002649598194169738,0.0004812750008493,0.0005068536493451,0.0005325870491513027,-9.976400457067935e-05,-0.0003864242865281,0.592,0.0,0.0,0.0,0.0,False
709,2007 CS79,0,0,0,0,3,0,0,0,2.0990118431124424e-06,0.0015745502636519,0.0011837262573266,-1.7081915574070188e-06,0.0022177080478138,0.001923419885803,0.883,0.0,0.0,0.0,0.0,False
710,2007 DS101,0,0,0,0,3,0,0,0,1.4890747824908506e-05,0.0010034607070553,0.0034714449213525,1.6101492950206713e-05,0.0014547272021154,0.0061091048048134,0.812,0.0,0.0,0.0,0.0,False
711,2007 FM51,0,0,0,0,3,0,0,0,1.3789622072316557e-05,0.0020619541657752,0.0006182529551569,1.4120692037922233e-05,-0.0016971782415584,-0.0005490444337603,0.819,0.0,0.0,0.0,0.0,False
712,2007 FO51,0,0,0,0,3,0,0,0,0.00013889316567895668,0.0050308211490339,0.0053944696950122,0.00018100393115532768,0.0054568550736882,0.0049968082886076,0.314,0.0,0.0,0.0,0.0,True
713,2007 FP51,0,0,0,0,3,0,0,0,9.91200308132019e-05,0.0030053387793916,0.0009628010501819,0.0001646642075288836,0.0019726526657722,-0.00011975816456,0.728,0.0,0.0,0.0,0.0,False
714,2007 HV90,0,0,0,0,3,0,0,0,3.27371337471178e-06,0.0005556216458931,0.0017428925694151,3.358830564380789e-06,0.0007074163770035,0.0023670889703886,0.843,0.0,0.0,0.0,0.0,False
715,2007 JF45,0,0,0,0,3,0,0,0,1.5839313499903397e-05,0.0001357367568426,0.0002585217976498,-1.5261082186258533e-05,-2.4331879690378533e-05,0.0003982836780087,0.724,0.0,0.0,0.0,0.0,False
716,2007 LE38,0,0,0,0,3,0,0,0,1.784862033102447e-05,0.0493500836531428,0.0069993264099752,1.97178118351099e-05,-0.0493097925922891,-0.006988242363752,0.835,0.0,0.0,0.0,0.0,False
717,2007 PS45,0,0,0,0,3,0,0,0,0.0002859524883825056,0.0448246290609965,0.0048680318285888,0.0003711363811740959,-0.0049804797882644,0.0074720608225287,0.453,0.0,0.0,0.0,0.0,True
718,2007 RL314,0,0,0,0,3,0,0,0,4.046711561129789e-06,5.694772430538251e-05,0.0003667963887824,9.209011471677039e-07,-3.0712077644358404e-05,-0.0002536842379993,0.719,0.0,0.0,0.0,0.0,False
719,2007 RT15,0,0,0,0,3,0,0,0,2.835912322728995e-06,0.0008075860163237,0.0002270707537543,-2.4627333737162777e-06,-0.0005218934210358,0.00042936876699,0.875,0.0,0.0,0.0,0.0,False
720,2007 RW326,0,0,0,0,3,0,0,0,0.0013495838350865393,0.0036543503952489,0.0015583850715436,0.0024450885014680127,0.0042341962906435,0.0011327193746176,0.492,0.0,0.0,0.0,0.0,True
721,2007 RX326,0,0,0,0,3,0,0,0,0.0001206988565887727,0.0018690015319329,0.0010459993765794,0.0001179203895041483,-0.0008912125864723,-0.0009649191323212,0.903,0.0,0.0,0.0,0.0,False
722,2007 RY326,0,0,0,0,3,0,0,0,4.162526498323386e-05,0.0012497528385019,0.0001790803964212,5.1028470985878e-05,0.0018905108986852,0.0003153561973238,0.542,0.0,0.0,0.0,0.0,False
723,2007 TD418,0,0,0,0,3,0,0,0,0.00020584522873426072,0.0028595692269695,0.002383949890222,-0.00011612249329808822,0.0027979270517565,0.0021520472563904,0.454,0.0,0.0,0.0,0.0,True
724,2007 TZ417,0,0,0,0,3,0,0,0,0.0005078505048239541,0.001265197698332,0.0002850976764317,0.00039261887479049705,8.148209164482445e-05,0.0004316182290298,0.309,0.0,0.0,0.0,0.0,True
725,2007 VJ302,0,0,0,0,3,0,0,0,3.442903947751794e-06,0.0142594644151579,0.0064130365156406,-3.3745515103606975e-06,0.0171571177245607,0.0093560558862181,0.844,0.0,0.0,0.0,0.0,False
726,2008 AQ118,0,0,0,0,3,0,0,0,5.120048528155604e-06,0.0003556153871891,0.0005394473625883,6.319348169917261e-06,-0.0003323309071764,-0.0005378257559817,0.868,0.0,0.0,0.0,0.0,False
727,2008 LC18,0,0,0,0,3,0,0,0,1.7853130948797463e-05,0.0006003010720585,2.6741730093548854e-05,2.1124422484109986e-05,0.0008033696680166,2.989684490239952e-05,0.793,0.0,0.0,0.0,0.0,False
728,2008 QB43,0,0,0,0,3,0,0,0,4.939567820180595e-05,0.0004664218217154,0.0005713111576064,1.8961071804952372e-05,-0.0002273203522238,-0.000491817811311,0.355,0.0,0.0,0.0,0.0,True
729,2008 SO266,0,0,0,0,3,0,0,0,1.233576127013059e-05,0.0120847233342196,0.0105684101323447,1.4759462531348555e-05,0.0170711248279988,0.0054471895284861,0.647,0.0,0.0,0.0,0.0,False
730,2008 SP266,0,0,0,0,3,0,0,0,2.3238424751752362e-05,0.0003844191041216,0.0003545364050403,3.3049630099970716e-05,0.0003876078201432,0.0005394828175208,0.445,0.0,0.0,0.0,0.0,True
731,2009 DL143,0,0,0,0,3,0,0,0,9.421971145321058e-06,0.0037834730914798,0.0011672618416502,-7.918211156872489e-06,0.0062877310374208,0.0013954192744982,0.85,0.0,0.0,0.0,0.0,False
732,2009 DN143,0,0,0,0,3,0,0,0,3.0014293453411914e-05,0.0003870919431218,0.0003201185013883,-2.7578017198180948e-05,0.0003832708377475,0.0006515010660843,0.768,0.0,0.0,0.0,0.0,False
733,2009 DR143,0,0,0,0,3,0,0,0,0.0001158475141248147,0.0043587521752497,0.0050161034879022,0.00011902221409939235,0.0056102143753362,0.0064517348082399,0.884,0.0,0.0,0.0,0.0,False
734,2009 DS143,0,0,0,0,3,0,0,0,0.00010904673210206286,0.0009745772991296,0.0013397302885855,4.123093804351101e-05,0.0005350104799112,0.0011568763901857,0.57,0.0,0.0,0.0,0.0,False
735,2009 JZ18,0,0,0,0,3,0,0,0,6.337593730172511e-05,0.0021271755429226,0.0010264348882808,-6.025090589831082e-05,0.0025931121727111,0.0004962654158163,0.554,0.0,0.0,0.0,0.0,False
736,2009 KL30,0,0,0,0,3,0,0,0,0.00023297619258042028,0.0018585342613007,0.0005393735697161,7.776495799072499e-05,-0.0004203279575315,5.709507554663151e-05,0.831,0.0,0.0,0.0,0.0,False
737,2009 KO30,0,0,0,0,3,0,0,0,2.213062986979157e-06,0.0034506660252565,0.0018156167288397,1.5811538106254234e-06,0.0061881383375121,0.0029264567715849,0.402,0.0,0.0,0.0,0.0,True
738,2009 UF156,0,0,0,0,3,0,0,0,6.728814885605981e-06,0.0013599596242922,0.0016337636801841,-6.640139679142668e-06,0.0022126131948048,4.605602769950853e-05,0.901,0.0,0.0,0.0,0.0,False
739,2010 AH2,0,0,0,0,3,0,0,0,2.6346945777012826e-05,0.000179756502063,0.0006855921410296,-2.610102988437682e-05,0.0002775563232692,-0.0006647639556106,0.938,0.0,0.0,0.0,0.0,False
740,2010 EL139,0,0,0,0,3,0,0,0,9.755982423059865e-05,0.0060834356445312,0.0003574165906672,0.00020971894419308755,0.0019302615707567,-4.232035918377841e-05,0.372,0.0,0.0,0.0,0.0,True
