,Objname,ObsEcc,ObsSin(Inc),PropEcc,PropSin(Inc),PropSMA,0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE
10,1562,0.1273355245801476,0.0871274975567755,0.12016304090930635,0.08483543873780397,2.223420212333933,"[0.11802621112796507, 0.08415746109121502, 2.2233944885127412]","[0.11855682692394487, 0.08574582657352313, 2.2234266627531305]","[0.12062424036985576, 0.086163971372993, 2.223458580383562]","[0.11569354166566209, 0.08392674543192291, 2.223433795457966]","[0.11904115244306283, 0.08498064574907312, 2.223446411173505]","[0.11845011331944781, 0.08501623536998923, 2.223413245025798]","[0.11737314199023238, 0.08347256043015892, 2.2233992538627922]","[0.11663613565941003, 0.08403311377829206, 2.2234321458456865]","[0.11966608184036985, 0.0851884922436298, 2.2234281985016504]"
11,1563,0.1634004520347547,0.10219314968078715,0.15532214876969253,0.10031557761307652,2.1885063439217096,"[0.16544201382507406, 0.09955905869358449, 2.1886245342271917]","[0.15656179710991472, 0.09907284981100636, 2.188653909147245]","[0.15535490594098855, 0.10002022593572589, 2.1885192891844025]","[0.16473873305064726, 0.1008631349068772, 2.1883994835515383]","[0.16514249463705313, 0.09934853178255115, 2.1883898625536697]","[0.15627366523651154, 0.10036049163046679, 2.1884112425564197]","[0.15491518039886426, 0.1004800459208696, 2.188598339018984]","[0.16420533975554363, 0.09988150866959031, 2.188680362651546]","[0.16657370389694764, 0.10214074022735017, 2.1884073800221886]"
12,1564,0.18667108403030513,0.18927154019253958,0.1847291645139928,0.188305858183237,3.1532749398559803,"[0.18458381124140552, 0.18827302857208197, 3.1529996641763733]","[0.18467270534687077, 0.1882716935584346, 3.153229593868513]","[0.18466200502618307, 0.1882680661757945, 3.1534375853762775]","[0.18472606762504679, 0.18827695848255324, 3.1532831096532563]","[0.18466484467825303, 0.18828226741979176, 3.1533303614393553]","[0.1846792157462828, 0.1882921527869758, 3.1533723410548267]","[0.1847160869853571, 0.1883073596663405, 3.1533394859932846]","[0.184612608896086, 0.18830238955738993, 3.153327245907814]","[0.18467295702596853, 0.18830316315034615, 3.153246927581912]"
13,1567,0.08294950921523386,0.28401825770811606,0.08180799041982634,0.2834092343967225,3.2158351558928944,"[0.08181654596823813, 0.2834499381977538, 3.215800591723827]","[0.08185840821934721, 0.2833866148840923, 3.2157118519243277]","[0.0818462322464882, 0.2834222135158129, 3.2156996419825266]","[0.08180364379845102, 0.28346595004907305, 3.2157963486372374]","[0.08179295813546773, 0.28341771768304097, 3.2158083534461768]","[0.08185742986412003, 0.2834027438740459, 3.2157269087461606]","[0.08177329406347715, 0.28343931775144265, 3.2159362318705287]","[0.08170757848149077, 0.2833838814924076, 3.2160030622949525]","[0.08179940590912724, 0.28331704924648754, 3.2159298813873503]"
14,1568,0.25417253256895406,0.4076302699380235,0.21650784242877696,0.4067679289223082,2.348956642580294,"[0.2514048611128333, 0.3860923697087343, 2.348919014645783]","[0.2528293919607983, 0.39662948267280757, 2.348908894108642]","[0.25346992001394986, 0.39698324777921584, 2.34890243423554]","[0.25069452193346486, 0.4030068593425209, 2.3489691280115284]","[0.25249824795954895, 0.3993748553807065, 2.3489822136457335]","[0.252188457973294, 0.39733707022735054, 2.349006809274672]","[0.24999443823199258, 0.3833653691478083, 2.3490076623147673]","[0.25227120042464257, 0.39876249369516176, 2.348951298463857]","[0.2509042868833102, 0.40079504727172366, 2.3489620040793793]"
15,1569,0.09790513814630344,0.19436489361094653,0.09567868836906751,0.19341838451951848,3.149624053497296,"[0.09562171544532229, 0.1933988266650688, 3.1496139683855735]","[0.09566389884973663, 0.1934057601580863, 3.1496165947723926]","[0.09557117299329417, 0.19341143200325608, 3.149648438427448]","[0.09562700275393336, 0.1934165596328792, 3.149595966283461]","[0.09565539828751887, 0.19341737302393688, 3.1495950923463862]","[0.09557828506731733, 0.19341667521164913, 3.1496412239815617]","[0.09564746657903905, 0.19341979796144343, 3.1496192397620315]","[0.09565349679275607, 0.19341940224136034, 3.1496000356026954]","[0.0955749943041297, 0.1934144081968949, 3.1496354081430016]"
16,1570,0.05147902611421369,0.04242167663992179,0.043774363730284156,0.03680374461856951,2.839962456880393,"[0.043739511387454896, 0.03680911128604722, 2.83994780919388]","[0.043834666134833854, 0.03680678022313548, 2.8399798950059103]","[0.04393639085489363, 0.03679201620243996, 2.8399553158445]","[0.043900180168890725, 0.03679667010649958, 2.839950515803719]","[0.044021249281994315, 0.03679703389827797, 2.839996285832712]","[0.04394695528455533, 0.03679347577147847, 2.839963384428921]","[0.0437402999413524, 0.03680304434392933, 2.8399388144563646]","[0.04384976121907223, 0.03680027153772244, 2.8399926650433573]","[0.04403373125361293, 0.03680557673247621, 2.839981346992463]"
17,1571,0.11708160310631319,0.2690031795609576,0.11520669165781343,0.26834300447471193,3.135430919048188,"[0.11475218718762181, 0.2682672050481287, 3.135833874531525]","[0.11485281953078623, 0.2682721425212628, 3.1357558620096655]","[0.11527112325632476, 0.2682960497468764, 3.135868454449476]","[0.11537301323720382, 0.26833241200002556, 3.135633362343532]","[0.11531281480332402, 0.2683568324238783, 3.135220657862027]","[0.11531151818673281, 0.2683714371462507, 3.1351606989267875]","[0.11527835930485819, 0.26835178388761766, 3.1351638251082092]","[0.1153054513841021, 0.2683250247686872, 3.135184156163461]","[0.11533925513899378, 0.26832187517207623, 3.1350638028334963]"
18,1572,0.18758880333333605,0.2199239820133174,0.18561770329583524,0.2191083904275636,3.1065583652194433,"[0.185584767450674, 0.21911886807126818, 3.1054415347943394]","[0.1855956144052325, 0.21912190916439503, 3.105018571967207]","[0.18553757711618926, 0.2191184836730694, 3.105153664689835]","[0.18563494017237117, 0.21912910749334766, 3.105477575091087]","[0.18562340036775118, 0.2190717724997985, 3.107515528545802]","[0.1856639220691509, 0.21907161227544694, 3.1087757255579316]","[0.18556978838592686, 0.2190947087449434, 3.1071102268147044]","[0.1854811886124994, 0.21911766299941338, 3.10569425186471]","[0.1856519518975938, 0.2191261369676734, 3.1075722970710933]"
19,1573,0.241371957841501,0.40443742272277183,0.18340122860170607,0.4037140996516366,2.3673091632233745,"[0.241024902712309, 0.4022861342585735, 2.3673738252499223]","[0.23719926989069912, 0.32378885683310193, 2.367375477577127]","[0.2336401508531476, 0.40171015306684776, 2.3673453784446012]","[0.23644633240169047, 0.3995406344280395, 2.3672074087678756]","[0.2369634804796537, 0.4004084911994322, 2.36732184302095]","[0.23581396853240894, 0.40083868085901864, 2.367411309770392]","[0.23502275533714606, 0.36135443523630684, 2.3673354742447725]","[0.23805254456457334, 0.40186364434923133, 2.3671083857840003]","[0.2450853388434086, 0.3993397233624891, 2.3671687793619363]"
20,1574,0.0784459796281954,0.26995036431544683,0.07194067598317355,0.2692915538750812,3.532774683368221,"[0.07202476132342614, 0.26927808040133433, 3.532750136580714]","[0.07194408801199813, 0.2692622472948907, 3.5328989945525486]","[0.0719317873621994, 0.26927129742038625, 3.532842497624496]","[0.07194494573944217, 0.2692706482403908, 3.5327923750702355]","[0.07197099323470825, 0.2692925123302075, 3.5327876144059447]","[0.07208257260511702, 0.2693370866442009, 3.5327001901787414]","[0.07205755684988818, 0.2693232604939508, 3.532678265313678]","[0.07200505417395434, 0.26927468399109045, 3.5327892744162344]","[0.07200990815288708, 0.2692755079611917, 3.532823831647977]"
21,1575,0.24222688268123008,0.40773868320162543,0.19896444135707872,0.40701934769881115,2.3713974413092975,"[0.23887195409535633, 0.40684208851820075, 2.3712808440145965]","[0.238512779327949, 0.40594186875498744, 2.3712811751799636]","[0.1618278354172722, 0.4070583216387035, 2.3713326454428025]","[0.1575348566814116, 0.40647709837616675, 2.371432280976146]","[0.23852925215230883, 0.40595200412195526, 2.371371993181272]","[0.23847635271231946, 0.40593546351213433, 2.3713769810872427]","[0.23893727713935078, 0.2607758712837342, 2.3714561202735207]","[0.23758981857183573, 0.40388491284841427, 2.37153095565056]","[0.2389120352775729, 0.2848670984527108, 2.371544137639901]"
22,1576,0.15621586066356075,0.03236631616457846,0.1538737584091612,0.021662818474876083,3.1319097087485797,"[0.15386602987563378, 0.021651436276395257, 3.131911505948734]","[0.15385747337640185, 0.02165341578311047, 3.1319127681789896]","[0.15387424104805308, 0.021666372941976673, 3.131912621184236]","[0.15386225408078547, 0.021680593838028044, 3.131905709468275]","[0.15386380084643445, 0.02168241972228446, 3.1319146467534846]","[0.15387423642283368, 0.021666136388306965, 3.1319153102612027]","[0.15385499120318646, 0.021648415314183957, 3.131910412479048]","[0.15386388746212026, 0.021649349092953473, 3.1319113758655623]","[0.15387147129048398, 0.02165885109294567, 3.131903431720463]"
23,1577,0.1553231474108353,0.0802514146653178,0.1501445935642523,0.07772978316496976,2.2275777756493507,"[0.14748836823095757, 0.07727209703550654, 2.2274136999562852]","[0.15269933156410045, 0.08158862964039745, 2.2276178573601073]","[0.15301626889931214, 0.08123308514222802, 2.227803566206429]","[0.1475382017352912, 0.07645490162041024, 2.227686105551181]","[0.14397209553921766, 0.07315320140822704, 2.2276559910610323]","[0.14568076362954693, 0.07513538246407583, 2.227741969909878]","[0.15142056311171906, 0.07968734557788094, 2.2275920148966053]","[0.15359208367729602, 0.08096059526549457, 2.2274210927668627]","[0.1495920775411344, 0.07721426781825484, 2.227421932557698]"
24,1578,0.2111942845981457,0.028647794345637693,0.20120271634325318,0.010130739384490417,3.962118454298757,"[0.20131816511547765, 0.011127404691397813, 3.962039712013656]","[0.20146043239955824, 0.01084922414222006, 3.961342842766524]","[0.2015982749777196, 0.01073718022028498, 3.960824239289774]","[0.20086800331838903, 0.010463690879101288, 3.963002589656797]","[0.2014288836687434, 0.01010099212251759, 3.9615536874022066]","[0.20121623206030437, 0.009871049693940391, 3.962253998085457]","[0.20060534685794676, 0.009682345706718486, 3.9641487154336046]","[0.20068662299081672, 0.009300420738935208, 3.9635365266960956]","[0.20112611197791716, 0.009010165092973837, 3.9620291936675067]"
25,1579,0.14137587197511695,0.15798073619143194,0.13782430056105613,0.1567997348170305,3.4221971242215385,"[0.1377414113155761, 0.1568654404339424, 3.4222729719652945]","[0.13760212321963916, 0.15682886698648008, 3.4223769534613147]","[0.13769638701580783, 0.15680449649023398, 3.4222030180429837]","[0.13767101233108547, 0.15675528998456792, 3.4222989044703738]","[0.13771572276841865, 0.15671550410447077, 3.42253276767467]","[0.1379082605415961, 0.156719214181423, 3.422295393150242]","[0.13804596990016288, 0.15675886381539328, 3.4219664528262266]","[0.13798804781070909, 0.15679915594819288, 3.4220175834985374]","[0.1380048904295051, 0.1568311903303022, 3.4220060268940267]"
26,1581,0.14743964784420277,0.03371809454863655,0.1451883090343437,0.024348439157610258,3.160276023181572,"[0.14517060577218885, 0.024348869483659268, 3.160289418337823]","[0.1452327804480386, 0.024346990761047366, 3.1602797178607602]","[0.1452258893798891, 0.02434463226702311, 3.1602800473041897]","[0.145177499354808, 0.02434433025316735, 3.160288683595346]","[0.14520867374336838, 0.024347181322050545, 3.1603066502275103]","[0.1451777025290856, 0.02434997064230842, 3.160276773371056]","[0.1451897104602789, 0.024349761528478932, 3.1602471733938926]","[0.1452408829221508, 0.02434909532394701, 3.160247793740081]","[0.14518842087127887, 0.02435045481620544, 3.1602599218238425]"
27,1582,0.14725707224866852,0.18309015653538468,0.14527943463393098,0.18207815741990377,3.155769258533531,"[0.14482879478876476, 0.1818154905670998, 3.1564168470330314]","[0.1449785120815547, 0.18186007463772857, 3.15623126978525]","[0.1452729760043727, 0.18201644290778649, 3.155827574830924]","[0.14535854346185612, 0.18214890578950346, 3.1556012397608137]","[0.1453670501801817, 0.18214453909157574, 3.155574557882609]","[0.14538254170789638, 0.18217881470160013, 3.1555023940306133]","[0.14537256411327615, 0.1821625620529793, 3.1555261570099398]","[0.1453983793606173, 0.18215840773926067, 3.155571810745918]","[0.14540543892944596, 0.18218381422192695, 3.155508131352836]"
28,1584,0.25617833927869527,0.42954661955755685,0.25533792081682755,0.4286535577823246,2.3728806254579133,"[0.2502026963520322, 0.4285981169118161, 2.372799906315485]","[0.2520406582015456, 0.42848245491427267, 2.3728646312158634]","[0.25259843353821704, 0.4284819662527594, 2.3729058077782184]","[0.25180894169820767, 0.4282181400305059, 2.3727967270587715]","[0.25288221381835146, 0.42815093741371396, 2.3728689407704295]","[0.2522336079327894, 0.42841452761478976, 2.3730789581240823]","[0.25147760542936587, 0.42826460102978, 2.372965817511475]","[0.2516240174119686, 0.42841284267650265, 2.3728459064254053]","[0.25254834714222296, 0.42877673105073827, 2.3728770334334257]"
29,1585,0.21599014217769397,0.46181581495259366,0.21614739348669418,0.4613913653396014,2.926598086134035,"[0.21107943438087656, 0.46127643562896903, 2.926769560499224]","[0.21122693487575314, 0.4613481474471349, 2.926593798731975]","[0.211740847683244, 0.4613803431003456, 2.9261918688828366]","[0.21217858025928227, 0.461380262969113, 2.9265340020269823]","[0.21242467012371874, 0.46148688407353977, 2.9262972627318757]","[0.2126834618061865, 0.46139639847427033, 2.9263818058057414]","[0.21273502023653554, 0.46129096957658244, 2.927220190567679]","[0.21233836280997673, 0.4613279970303216, 2.926974467691692]","[0.21198133771549954, 0.4613079487879612, 2.9265043233805246]"
30,1586,0.14256495604207148,0.06280927741395928,0.1396656923823034,0.05949299262649183,2.4268502929267264,"[0.13902841393351617, 0.05941643629858383, 2.426769847053107]","[0.13903085747157687, 0.05959394391421262, 2.4269120259308123]","[0.1389740603941173, 0.059601442934803704, 2.42696112706213]","[0.13890506701990324, 0.05948931675345493, 2.4267945728621236]","[0.13888682111090753, 0.05940050602937484, 2.4268147871581722]","[0.1389243814484701, 0.05937680296704811, 2.4268492123423364]","[0.1390839509170098, 0.059467218421136704, 2.426814830282634]","[0.1392065586116169, 0.059604306290475736, 2.426943347301548]","[0.13922652543575545, 0.05958389674426934, 2.4268890520530513]"
31,1587,0.17200737419502496,0.14198355787648895,0.16815283075361448,0.14067390162694693,2.5415431920259843,"[0.16504064421214604, 0.13938434654028345, 2.541484951697793]","[0.16518780713363712, 0.13818251306104826, 2.5414943450021634]","[0.16695912054214232, 0.13831875661351398, 2.5415570121803177]","[0.16913985928504213, 0.1391652292365727, 2.541551643211889]","[0.16944711852377553, 0.1400293106498463, 2.541578522460718]","[0.16797424882167944, 0.14146269080346166, 2.5416019890736488]","[0.16880678474511315, 0.14288138746492812, 2.54155594022254]","[0.1713447833235028, 0.14332117142948567, 2.541487613715328]","[0.17050844067394702, 0.1426826463171123, 2.5415445858178174]"
32,1588,0.054559420288483804,0.17553836304346654,0.048765544241738776,0.17449147742858623,3.0244950242487443,"[0.05064565324259138, 0.17468537096498102, 3.024512021528173]","[0.04662576009845361, 0.17403444639946783, 3.0244251048781927]","[0.04659998748972735, 0.1739475048910464, 3.0244681330106507]","[0.04986356862047019, 0.17462704509320284, 3.024488995330621]","[0.05045901758137174, 0.1749856638174084, 3.0246819290580627]","[0.05024801751580983, 0.17501876857689713, 3.024686780539882]","[0.051379670153260774, 0.17530980406575566, 3.0243765318761904]","[0.05097695093431117, 0.17496073561756562, 3.0242169396575163]","[0.04507503954144103, 0.17343063452337856, 3.0244384285910337]"
33,1589,0.06759098996538117,0.07862255971914736,0.06235671542233065,0.07609406343731143,2.4140335625769347,"[0.06263916419678318, 0.07655918455707919, 2.4147140104580256]","[0.06280029969353203, 0.07625618391741082, 2.4143541548066607]","[0.0634209688077551, 0.07606986060398066, 2.4143192989686053]","[0.06311518510666039, 0.07604754940269305, 2.413679897631819]","[0.062398265575515297, 0.07619713761472406, 2.4139111001344697]","[0.06185831599511759, 0.0762017450124396, 2.4136796264846554]","[0.06128486310243724, 0.07594155263905479, 2.4133363877138407]","[0.06139840282932886, 0.07569833838614443, 2.413966863036575]","[0.06124767844093621, 0.0756346460217604, 2.413891129115258]"
34,1590,0.13522591658487365,0.08569016482949218,0.12899059547621805,0.08331682168219232,2.227226270954958,"[0.12834016730275774, 0.08321460303584644, 2.22723118089123]","[0.12795315019458922, 0.08307202387031666, 2.227253520882333]","[0.1302712805519294, 0.08423678033697683, 2.2272239119647965]","[0.12791140526905556, 0.08315502207248081, 2.2272247004767594]","[0.12747650496412166, 0.08261714614532588, 2.2272174864878616]","[0.12812200598046072, 0.08291828791212885, 2.2272288625827485]","[0.1268391431097088, 0.08228496322120363, 2.227228886788139]","[0.12870633271425808, 0.08408479091659313, 2.227230859789127]","[0.1284821285820061, 0.08404021722832311, 2.2272231030978378]"
35,1591,0.2211386308246705,0.4015145851885136,0.2070225588477184,0.40096717709884316,2.387944028537409,"[0.22139702459775826, 0.39582085487573226, 2.3880853111834925]","[0.21648693501851574, 0.4013096506506785, 2.388189234886886]","[0.2169088417950548, 0.4000952005102102, 2.3883810155518033]","[0.21593663902616395, 0.3983640621816064, 2.3883585315132976]","[0.21825078538690065, 0.4001543652261428, 2.387950129155483]","[0.21893211321209194, 0.3925794012140289, 2.3876913557216852]","[0.21829336853644146, 0.39406335471046217, 2.387791465963208]","[0.2183628922783972, 0.39609781177298, 2.3877297758806515]","[0.2189394059938967, 0.39261340620804114, 2.387501370687538]"
36,1592,0.3167123834831203,0.19404351772153502,0.3140051342790283,0.19307414057518832,2.7623373342234556,"[0.3142229588545917, 0.19298662056016844, 2.762849757531672]","[0.3135367911827115, 0.1929567086944458, 2.762366254307859]","[0.3139720085580609, 0.19297588885861647, 2.762055754527283]","[0.31417636695891005, 0.19302234007199864, 2.7620727680103165]","[0.3133022639319342, 0.19296586177319, 2.761977555384881]","[0.3137432523906008, 0.19296378670153377, 2.762253660736512]","[0.3140910517040265, 0.1929918176695249, 2.762125480481535]","[0.31345228065739367, 0.1930124359769617, 2.7625308868089014]","[0.3140445786624882, 0.1930639335265725, 2.7626745572995803]"
37,1594,0.1621931224504441,0.14293020273960347,0.15631203981682135,0.14160309472968435,2.266617828827909,"[0.1569702187235124, 0.14196656591251533, 2.2661549861417796]","[0.15417040666827989, 0.14163702425347846, 2.2661776436115644]","[0.1565692007832688, 0.1414215103694639, 2.266142540263775]","[0.15606836238016863, 0.1412837178796162, 2.2661340154682588]","[0.15533296835354518, 0.1414655289428143, 2.2665778294331305]","[0.157898611698043, 0.14173200056763224, 2.267076599537072]","[0.1547532771109279, 0.1416702494614829, 2.267104490232913]","[0.15726038398644243, 0.14159809375811985, 2.267144123065782]","[0.15695171848619122, 0.14117344891614608, 2.267108567188151]"
38,1595,0.1049593017258544,0.05812291871426969,0.10146510032463006,0.05453755519056581,2.641538160091034,"[0.1017323779736351, 0.05459132225860941, 2.6415524485985324]","[0.1016762426329361, 0.054545612940104904, 2.6415279970489953]","[0.10143713072539394, 0.05442164019357959, 2.6415181456423507]","[0.10111894020221246, 0.0544688250470967, 2.641550611555693]","[0.10114243974114939, 0.05453949063154202, 2.641552169089647]","[0.10106150617559445, 0.054574691023150386, 2.6415219099263614]","[0.10137702292004859, 0.05469645355470099, 2.6415313711002644]","[0.10159309811263462, 0.05459642863853611, 2.641555529183837]","[0.10163221072796529, 0.05438547326393764, 2.641542262859519]"
39,1596,0.15173073174348164,0.24419424388093197,0.14900706856952917,0.2434516704224443,2.8869987651914113,"[0.15480361032779028, 0.24353607204968766, 2.8870047821322085]","[0.16159435248176757, 0.24367688832612538, 2.8869872963994236]","[0.13496281568701254, 0.24321010259185472, 2.8869864519686637]","[0.15468978561807856, 0.2435248431540594, 2.886991875315138]","[0.16051481418081284, 0.24362591016098792, 2.8870080126992614]","[0.13604413841305846, 0.2432168387912882, 2.887023237256147]","[0.15719530562078557, 0.24353857603016169, 2.8869895010204]","[0.15696445783901516, 0.243528584669771, 2.8869748803344595]","[0.1374417784282404, 0.24320824530337865, 2.887012520886624]"
40,1597,0.13233540378441752,0.1978873847628267,0.12885846165821568,0.19696300186860718,2.8422828520369547,"[0.12901269642342428, 0.1969317847106513, 2.8422751768163623]","[0.12895595375486912, 0.1969262873258553, 2.842278370560199]","[0.12881776785721305, 0.19691945706205297, 2.8422706337982637]","[0.1289984842313116, 0.1969176866030392, 2.8422809848505786]","[0.12872868768168574, 0.19691010110097618, 2.8423025509244026]","[0.12884022651364285, 0.19690351544031437, 2.8423031211731233]","[0.12883031287881105, 0.1968996955507826, 2.8422785052380104]","[0.12871206022703713, 0.1968973481169678, 2.842268340715502]","[0.1289933548844673, 0.19690853236268627, 2.842297720446013]"
41,1598,0.10379013527128837,0.14349280775138515,0.0978585593074493,0.1421891853603549,2.32888035361909,"[0.09732834473532892, 0.14217254545260744, 2.328874462570085]","[0.09753263087559073, 0.1421885386011617, 2.3288727137613487]","[0.0974890374985153, 0.14217374359688456, 2.3288745661181456]","[0.09775519287179837, 0.14218361885235187, 2.3288876727604055]","[0.09783497691362361, 0.14218244059310645, 2.328876102040692]","[0.09808225623376252, 0.1421069921051179, 2.328887585603282]","[0.09812457239242457, 0.14208728995943506, 2.3288835326063193]","[0.09807611062375657, 0.14210444000247663, 2.3288770698375885]","[0.09800427996012288, 0.14209612217294962, 2.328887426081469]"
