,Objname,ObsEcc,ObsSin(Inc),PropEcc,PropSin(Inc),PropSMA,0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE
15,2013 RP158,0.054303589465642496,0.040388578213673254,0.05315349612886276,0.03340073835258336,44.248748905010046,"[0.055471198123780534, 0.03631650682629118, 44.24837883665257]","[0.054998699500743826, 0.035273079191652214, 44.24847281992073]","[0.053340930333519485, 0.03242147242173516, 44.2486677683505]","[0.05175805310132736, 0.031118347307107698, 44.24887518128376]","[0.05145716787891567, 0.031192699650147, 44.2487905381799]","[0.05267971359742893, 0.03190762658967925, 44.248652172833786]","[0.054495414798215035, 0.034277587457807616, 44.24877478499714]","[0.05552734167872814, 0.036355835513465634, 44.24901256074589]","[0.05500031040102224, 0.03517060360851264, 44.24913277358863]"
16,2013 RE124,0.6740886925968752,0.5125058322135004,0.6604454418396212,0.4932876820986085,120.9329388489768,"[0.16262795821360645, 0.2454586264140409, 120.94091524793076]","[0.18178710066027043, 0.24145846992066186, 120.94536034866623]","[0.16769148384162866, 0.24432890520740552, 120.94817238641532]","[0.18250808783644962, 0.2423006473580267, 120.9376609387481]","[0.17602669655725384, 0.24459843362461178, 120.92584233130664]","[0.18044075683067973, 0.24339076545956675, 120.92456054257663]","[0.17601378936790524, 0.24401681610916226, 120.92515803716093]","[0.1748800728531721, 0.24416927854475567, 120.92657725220732]","[0.18093792057833777, 0.24321575934709408, 120.92462602495861]"
17,2013 RO124,0.07615401480817965,0.41887724688286265,0.07612248065070518,0.4184745288081652,38.70776861989101,"[0.07703661089771763, 0.41647370898406394, 38.7405050235417]","[0.07775483631622783, 0.41649391225307136, 38.73909496863252]","[0.07742719976467807, 0.4166829032541235, 38.718521834334865]","[0.07542489320988309, 0.4168384554793515, 38.69904874667334]","[0.07375896835703272, 0.41686084880193314, 38.6925918482167]","[0.073232070137235, 0.41696969752027385, 38.691749825284454]","[0.07320453941047274, 0.41698368386598517, 38.68983317206467]","[0.07241971662829828, 0.41713883678067715, 38.69069564229005]","[0.0728483912151872, 0.41726945333791204, 38.6973994696977]"
18,2014 PM82,0.3391771263337014,0.41140871302472,0.33824896867145055,0.4109936763749105,55.388179593829605,"[0.3494865739596561, 0.4017588476456946, 55.388099655157276]","[0.3375782601187958, 0.4065579464236017, 55.388172722899895]","[0.32744223892367097, 0.41086882103319766, 55.38830873863726]","[0.34070079271760967, 0.4051501114527562, 55.388209252921584]","[0.3421577204983861, 0.404475524688315, 55.38806698598342]","[0.32473782606184975, 0.41113773563356876, 55.38810202959839]","[0.3367950776780127, 0.4056999124564497, 55.388346750649795]","[0.34308999679850194, 0.40345587331246313, 55.38820457027384]","[0.3270724481060695, 0.4073104755145545, 55.388160478685045]"
19,2013 RV155,0.06279569868013479,0.4776544471861236,0.06274600236610367,0.4774130231132533,41.053021406437445,"[0.06167826809458306, 0.4723332710758961, 41.0530379188458]","[0.06176538698423805, 0.4713447488019608, 41.05300263222704]","[0.061628784009325116, 0.4722397622134241, 41.05302033733517]","[0.06156813664301102, 0.4712239479641872, 41.053048780961745]","[0.061592691197593384, 0.4711028141140503, 41.05299543903627]","[0.06170599380002361, 0.4710041395896112, 41.05298776834992]","[0.0616864975511767, 0.47097233361973734, 41.05303085046311]","[0.06167869680383209, 0.47098817496211925, 41.053052223540135]","[0.061698132097470736, 0.47104256786708115, 41.053017239772565]"
20,2013 RS109,0.11100340453751976,0.09028030183839791,0.11064831237187407,0.08778253321738251,44.68222142125208,"[0.11344988854367807, 0.09243928173926716, 44.68221689794556]","[0.11279804469209563, 0.091320179597573, 44.6822239559945]","[0.1126453332504778, 0.0912927586803261, 44.682198528944774]","[0.11262594753882724, 0.09145508243968678, 44.68220428107398]","[0.11157218600811071, 0.0898487329469583, 44.682231117147474]","[0.11013644363316093, 0.08793914567756997, 44.682238246783136]","[0.1091362806715094, 0.08707605570268569, 44.682225306172754]","[0.10764176017725756, 0.08482756757992788, 44.68221252881209]","[0.10491927844198952, 0.0808326289435015, 44.682237108920596]"
21,2013 RF124,0.030577429799931853,0.05531181328540037,0.029940363935508595,0.051555184925461656,43.42932070264863,"[0.031892581041600046, 0.05298108824408647, 43.429345380008634]","[0.03120774202436157, 0.05254544957450017, 43.429261296513474]","[0.02861433207973232, 0.05094950216390333, 43.42931667775933]","[0.025687546405701638, 0.049195772357562506, 43.42935388835205]","[0.024583607909007158, 0.04848201361329783, 43.42934086845916]","[0.025981370785746197, 0.049327614974028974, 43.42934280731331]","[0.028876788755157447, 0.05111759746493201, 43.42927797167709]","[0.031359521928535194, 0.05263423625462315, 43.42936688040999]","[0.03187326299147227, 0.05293555610546943, 43.429319406588185]"
22,2013 RB109,0.10989673365668635,0.3921205411328068,0.10975614990804429,0.39105690761664635,40.19454882131121,"[0.10763251531225765, 0.3904113697066979, 40.19275137428988]","[0.10732880171979677, 0.39140285837961136, 40.19019785493232]","[0.10779414514040293, 0.3902956567437584, 40.19502104536746]","[0.10832664726367469, 0.38989492361204353, 40.19542262338866]","[0.10802423550838759, 0.39132419415548847, 40.192911841607504]","[0.10605013980168693, 0.39175165159668457, 40.1936570545158]","[0.10730563383734745, 0.38941969299059204, 40.195429056788754]","[0.11216771397910767, 0.38877109223114725, 40.19791842885333]","[0.11165612980170084, 0.3893199587285753, 40.196625506782645]"
23,2013 RP109,0.10874722848589376,0.033869691515103904,0.10773405133143998,0.022524769278401382,44.6977217683761,"[0.1070958420854013, 0.022305852587483306, 44.6976427514853]","[0.10837168512585948, 0.027258458838425988, 44.69761842163638]","[0.1089838324038659, 0.029312314741380362, 44.69764694568489]","[0.10864896539727417, 0.027496781069158226, 44.69774144981736]","[0.10761147182570319, 0.022378732366439766, 44.697760980038495]","[0.10652450777191246, 0.01666637070812857, 44.69777442033618]","[0.10607103062801677, 0.015697848468154127, 44.69778445369038]","[0.1064578559635812, 0.019788865545448113, 44.69777705226636]","[0.10728691117039788, 0.024880047952876395, 44.69777470475809]"
24,2013 RW155,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
25,2013 TD187,0.3779297320197346,0.09148400202326237,0.3775096130278532,0.08912305393168628,61.4512525448674,"[0.3703948424910939, 0.07981496978947683, 61.52254713119643]","[0.3708707902382433, 0.0819120429956775, 61.5192310949917]","[0.37127356323992855, 0.0840862478387092, 61.52388433553737]","[0.371660646096016, 0.0861362327519775, 61.51934176761994]","[0.3717605223286511, 0.08812196775163832, 61.49032939580113]","[0.37168857477628514, 0.09003935502210172, 61.42940469370201]","[0.37241206713130987, 0.09186396002955871, 61.38547868525782]","[0.3719155818023273, 0.09357034320273243, 61.36230533978784]","[0.3716892206856786, 0.09501103040094219, 61.3341250920866]"
26,2013 VM46,0.4280839442672526,0.1482200883540403,0.4229329999995499,0.14617743457367782,55.38928106751957,"[0.14593156359959564, 0.14402215933907825, 55.38928785086554]","[0.1483904797741836, 0.14437152246374918, 55.38911561456886]","[0.13936000671106596, 0.14413056918978925, 55.38914018036776]","[0.12910394103529454, 0.14388708287099616, 55.38918504718646]","[0.11670053171607415, 0.14412885691119076, 55.38925056614405]","[0.1140989379547355, 0.1440298302371106, 55.389271575118414]","[0.11412376750532037, 0.14380131990881131, 55.389382849224226]","[0.09800539394175767, 0.14405485118973263, 55.38944812678227]","[0.06806202559549152, 0.1441060144646066, 55.389501248518]"
27,2013 TF187,0.16880636309779598,0.0469442200760159,0.1680091850549576,0.039620129201943265,43.66949938932304,"[0.16783071123398371, 0.04079165518895641, 43.669429681515425]","[0.1669544659511326, 0.043091062009269744, 43.669504460001015]","[0.17249266149853862, 0.03135783641012759, 43.66955747924773]","[0.1657851695184069, 0.04647815765894558, 43.66952943970417]","[0.1685155845473509, 0.03871778802737729, 43.66945749492622]","[0.17082350186476258, 0.034632788512742374, 43.669460980365415]","[0.16528409740565228, 0.04894516250475371, 43.669498839138484]","[0.17112191441931873, 0.03398105908246491, 43.66951999109046]","[0.1688709713353609, 0.03750391453538787, 43.669537855225]"
28,2013 RX155,0.2608632236812274,0.4612810934246248,0.25944344235996375,0.46095584409001544,46.614379441959734,"[0.24633351054817554, 0.45890755552716045, 46.78843650114161]","[0.24939221998431788, 0.4580556343838815, 46.807747627099204]","[0.24953147992981822, 0.4578477884782922, 46.823963924075535]","[0.2494164689291341, 0.4579956732487319, 46.77455014255637]","[0.24729014034816668, 0.45731321504326977, 46.644438730936685]","[0.2462736053735062, 0.45645989961951294, 46.46296899605546]","[0.24623791171948126, 0.4577627452958368, 46.32233777327757]","[0.2554187064007087, 0.455462609875888, 46.380892700317304]","[0.26658090718007993, 0.4513107886953129, 46.49278195596663]"
29,2002 PA149,0.17638898531985203,0.05103345789377324,0.16593041525819538,0.04636115016151369,43.668924572768454,"[0.06953043772635491, 0.04683430285798746, 43.66900643236974]","[0.1132183430368362, 0.0454765389012201, 43.668922075734315]","[0.16231447953459208, 0.04322056388024786, 43.668875320454504]","[0.174718713777537, 0.043039972596144824, 43.66900635341981]","[0.17475792582175906, 0.04507478443100741, 43.66910575481471]","[0.14903918269753103, 0.04598125064477308, 43.6689397719068]","[0.129341996104317, 0.04521653091113558, 43.668819071576245]","[0.1561651309095418, 0.045139053489101515, 43.66902599414904]","[0.07928896060005894, 0.04599790102638241, 43.668881309325364]"
30,1997 RT5,0.02735853948639655,0.2206316957748344,0.027009885633832147,0.21682887908516207,41.31026717633697,"[0.02666030636711151, 0.21781831675926788, 41.31010972589102]","[0.0266202924525299, 0.2182427239526027, 41.310145471275945]","[0.027033600355530873, 0.22020709538329708, 41.31044835140578]","[0.02735214644191256, 0.2186567019299943, 41.3102575769061]","[0.027185786545452322, 0.2176263257846014, 41.31027487803529]","[0.026682773523610762, 0.21982216625017792, 41.310255782413876]","[0.026471032478380906, 0.2196492449721057, 41.310259541582475]","[0.02698834802035636, 0.21751654445571403, 41.31021401272997]","[0.02719664394878618, 0.21877384465135424, 41.31023974070754]"
31,2013 RY155,0.19839457922295586,0.18204366390694565,0.18465517732980258,0.1810441835565099,45.04354833863141,"[0.07192848508540055, 0.1793928868940701, 45.04395048811384]","[0.07528736547988635, 0.18025754236316918, 45.043691307090455]","[0.07619047946207969, 0.1797882609801138, 45.04344624701864]","[0.08889362834709845, 0.1801254155025111, 45.043505630559]","[0.13106562242561665, 0.1802143343517142, 45.04343365228468]","[0.1507962315633208, 0.18021844852575744, 45.0430906330935]","[0.14092833504332253, 0.1805212421848084, 45.04334706341676]","[0.07899683617997724, 0.17969009763788585, 45.04387275779847]","[0.07272764197074269, 0.1806805209543587, 45.0435966476641]"
32,2013 RE109,0.1443354326589289,0.07978661032374819,0.14087026469659578,0.077316233438409,43.67218107481627,"[0.14568334418482007, 0.07653250673506627, 43.66824331932537]","[0.1426592550975596, 0.07947434598459896, 43.66822998900015]","[0.15145107245445502, 0.07781898765491242, 43.66836462263693]","[0.14332629882501666, 0.0788630983544898, 43.665684508832115]","[0.11013214320871006, 0.07906452109422281, 43.6556052588217]","[0.08251525580804224, 0.08298017988754755, 43.608815689212165]","[0.06651336430003124, 0.08143053758472765, 43.66649079162202]","[0.0993554022014994, 0.07093744923963916, 43.734895074736805]","[0.09137807634695597, 0.07004379228532995, 43.70215261495537]"
33,2013 RF109,0.07069346616866998,0.15741404950808285,0.06855190626711659,0.1562421460928081,42.86557918530712,"[0.07442443996915826, 0.15800971109349438, 42.86559317992418]","[0.0729577777708534, 0.15706926343801358, 42.86558670856897]","[0.06726656133659646, 0.1544414861255675, 42.865545319422864]","[0.06600104907681272, 0.1540398927646291, 42.865550713103225]","[0.07090812777400753, 0.15631712459231448, 42.86550970187559]","[0.07411847702896443, 0.1577099103447621, 42.86546168012506]","[0.07089214529438588, 0.1560641142201974, 42.865569266278634]","[0.06622687203180001, 0.15388168268403593, 42.86563780051671]","[0.06752976505831919, 0.15447737688636715, 42.865675195778614]"
34,2013 TJ187,0.1019712351397737,0.1703289161938694,0.1011208304346543,0.16803935978701529,42.77131699791158,"[0.09703165401896356, 0.16695415979076988, 42.77140049327737]","[0.10466094213394983, 0.1726132741708573, 42.77129498255516]","[0.10577847907544043, 0.17365701911518902, 42.77120875866775]","[0.09866056209005554, 0.1685285000000566, 42.77124551027398]","[0.09374308023430207, 0.1648553333195478, 42.77133956819114]","[0.097547254351452, 0.1672945495708496, 42.77131504842436]","[0.10459968713223265, 0.1724523161139921, 42.77127938477559]","[0.10469983837225563, 0.17312347295849356, 42.77128823625373]","[0.09757361866400538, 0.16834768711004694, 42.77135501447]"
35,2001 QF298,0.1170151122973417,0.36975153902681834,0.11694708100282382,0.36914072306478746,39.40504438726704,"[0.11672365392261634, 0.3685181783391053, 39.405032247346924]","[0.11655458068511197, 0.3685271006372648, 39.405020314167324]","[0.1163971043623614, 0.3685621421301241, 39.40503861358389]","[0.11642559782337966, 0.36852044572796966, 39.405052039228444]","[0.11648509931659808, 0.3685171043877704, 39.40503073843159]","[0.1165747401171158, 0.3685276720833061, 39.40503913722084]","[0.11654165087452305, 0.3685274454984908, 39.405062303903875]","[0.11652043145009987, 0.36857956405794745, 39.405055313951564]","[0.11654424339146635, 0.3686087948415108, 39.405043487967035]"
36,2013 SM102,0.2585574344646484,0.18612034737543223,0.2584949607485998,0.18514380694186267,52.259365203942934,"[0.2575107347941645, 0.18163039508984122, 52.25952063591215]","[0.2583072832221835, 0.18337632822583352, 52.25833667919708]","[0.2591337912480329, 0.18438533751852243, 52.25649881314361]","[0.2597170941759472, 0.18479396931174358, 52.255762291118025]","[0.2597207040044575, 0.18533998241396016, 52.25963247966513]","[0.25952207690078855, 0.18487041585181027, 52.2605815694387]","[0.25904130407411013, 0.18377513591059533, 52.25914688435261]","[0.2580203262404642, 0.18281611811557832, 52.25857077077875]","[0.256959069587827, 0.18121445942794207, 52.26201550322506]"
37,2003 SQ317,0.0833837095735047,0.4722696470871597,0.08323968349140248,0.4719312845032895,42.6333694600952,"[0.08013664289095761, 0.4717600163209692, 42.629991508168125]","[0.0794757770395438, 0.4719792927667024, 42.633753211988726]","[0.07966009090112669, 0.4717754252996183, 42.63410764987817]","[0.07798613403700848, 0.47218631129479727, 42.63695906303961]","[0.07693446325596517, 0.4723478928702327, 42.63444917506336]","[0.07808999113198746, 0.4720303188092977, 42.6319248299132]","[0.08117737281141904, 0.47185631394066935, 42.63425970556845]","[0.08009995361728542, 0.4718876554033856, 42.63438531731546]","[0.07971460249246205, 0.4719089889916314, 42.63403140079303]"
38,2013 SQ99,0.0844490332558512,0.04142960393980542,0.08415254190416734,0.03515404707285877,44.14624569720943,"[0.08439771606544158, 0.03964307602557706, 44.146240404800444]","[0.08340856304016231, 0.03711863683764565, 44.14623236426791]","[0.08157899928184896, 0.032241530213804326, 44.146238098747126]","[0.08004200253362069, 0.02774944073703451, 44.14622438649479]","[0.07987119923229716, 0.027321039215674525, 44.14625992988085]","[0.08119328569003188, 0.03134379293491584, 44.1462350465522]","[0.0830876693393518, 0.03642390906494648, 44.14625844167617]","[0.0843594568564848, 0.039514084407757125, 44.14627267506825]","[0.084288115165579, 0.03932111212466171, 44.14623096513138]"
39,2013 SA100,0.16303072010005742,0.134287253114452,0.16274793241421212,0.13269579534054693,46.307241801553005,"[0.16865436247167953, 0.13756111648436212, 46.30660971600583]","[0.16899493089701087, 0.13779481236881347, 46.30673878139179]","[0.16733737234057547, 0.13540962136192497, 46.30693026914464]","[0.16438569247106613, 0.13240684010859805, 46.307195392887806]","[0.1609116619882298, 0.12848689340103892, 46.30752059138841]","[0.15843426489974277, 0.12515898080864915, 46.30757327682711]","[0.1574111975210431, 0.12404721280125564, 46.307661308059195]","[0.15714867990214526, 0.12366891235158661, 46.307665443204876]","[0.15785984462344083, 0.12449267471568765, 46.30749212579933]"
40,2013 RZ155,0.11509894416576619,0.48116668180438155,0.11501283877581651,0.48074651167118854,40.564617766696394,"[0.11332484487767465, 0.47949151636802867, 40.5645910540096]","[0.11330488804737647, 0.4794993069628315, 40.564718868498474]","[0.11328418996682467, 0.4795129208365514, 40.564627298329505]","[0.11334725439810868, 0.47951569052930476, 40.564625768594304]","[0.1134057393473166, 0.4795078023497528, 40.56467135172842]","[0.11344921521776437, 0.47949690793033656, 40.564549076059194]","[0.11347357765701868, 0.47948368553082255, 40.56458680733958]","[0.11347828405194625, 0.47947228128569586, 40.56467887408906]","[0.11346348548841573, 0.47946994240837604, 40.56460374579384]"
41,2015 TP362,0.49296855219675223,0.607542846296555,0.4886376868476674,0.6064333934177295,71.91951803433905,"[0.14644731421789892, 0.590335789295643, 71.9202351491173]","[0.1414241301889467, 0.5901776523743868, 71.91488379138836]","[0.12251823963850952, 0.589561329968039, 71.93652828505098]","[0.12807030782285597, 0.5898686032220155, 71.92791062835566]","[0.14582625833725613, 0.5905047617572412, 71.90383629751146]","[0.1379476260485315, 0.5902863546641163, 71.91138843229616]","[0.12620660151910154, 0.5898735155385787, 71.9136830893207]","[0.14006808692593473, 0.5905033623455342, 71.89662929363872]","[0.14913521077254388, 0.5902109388884714, 71.92330096998391]"
42,2013 RX108,0.06471894782532363,0.06196291650639688,0.06451895222465599,0.06009959562660813,45.29369474957735,"[0.06370707656294425, 0.0591467056314674, 45.29369312582031]","[0.06554842397996798, 0.060920828570717005, 45.29369348019705]","[0.06544540704363161, 0.060565587632760494, 45.29369390731072]","[0.06518482603541151, 0.06027290028528039, 45.29370153124003]","[0.06333491935760896, 0.059028904661363214, 45.29369029824932]","[0.062084428092817646, 0.05688851674968938, 45.293697491599175]","[0.061297949690045636, 0.056551953126368806, 45.29368475914454]","[0.06171174043557787, 0.057352964960594915, 45.29368796742963]","[0.06339443955792698, 0.0581417776553673, 45.29371092691923]"
