,Objname,ObsSMA,ObsEcc,ObsSin(Inc),PropSMA,PropEcc,PropSin(Inc),0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE,RMS_err,Deltas
497,2016 RA82,43.158141281714116,0.08058308013793102,0.19034222727666572,43.15814128171412,0.08024440805849321,0.18833316818401583,[43.15814904  0.07654847  0.18753444],[43.15814853  0.07708574  0.18849554],[43.15813412  0.07861871  0.18963331],[43.15813295  0.07595229  0.18883844],[43.15812407  0.0777459   0.18865896],[43.15814876  0.07795614  0.18844554],[43.15815506  0.07659275  0.18793815],[43.15813586  0.07705135  0.18918916],[43.15814177  0.0785517   0.18977753],[1.37885676e-06 2.60965958e-02 3.51256387e-03],[ 1.37753919e-05 -1.62569745e-03  1.44435754e-03]
498,2014 QG562,47.73411019135491,0.1319717995204377,0.2638084828271373,47.73411019135491,0.13171693793908942,0.26273938105756245,[47.73369929  0.13968325  0.26556367],[47.73449436  0.12039985  0.27164198],[47.7344107   0.12806744  0.26792586],[47.73453137  0.14430068  0.25974511],[47.73458975  0.13621218  0.26302642],[47.73373927  0.14252775  0.2552517 ],[47.73387231  0.12054878  0.25793682],[47.73436838  0.09201731  0.2703623 ],[47.73395519  0.11638358  0.25910062],[0.00066889 0.04531161 0.00590005],[0.00047956 0.01258375 0.00890259]
499,2014 YX91,53.47422405231759,0.361717156747951,0.876409044462093,53.47422405231759,0.361716279386289,0.8753364715986766,[53.47418428  0.34166968  0.8489733 ],[53.47419899  0.34784447  0.85033521],[53.47421802  0.35163744  0.85125043],[53.47418037  0.35260711  0.85178343],[53.47418911  0.35505427  0.85193607],[53.47423868  0.35181653  0.85168467],[53.4742432   0.35089534  0.85099016],[53.47428946  0.34579315  0.84990104],[53.47428724  0.33995367  0.84838266],[1.28697372e-05 1.18174847e-01 2.22791273e-01],[ 6.54043995e-05 -6.66200809e-03 -2.34003970e-02]
500,2015 BP519,484.53052407106554,0.9268661662597454,0.8118199966973683,484.53052407106526,0.9268618942909933,0.12993966548651995,[4.65771247e+02 1.46846836e-02 2.66336451e-02],[4.66705320e+02 1.48998594e-02 2.78893445e-02],[4.78310466e+02 1.67565548e-02 2.66798368e-02],[4.85266077e+02 1.14179259e-02 2.57373159e-02],[4.83088291e+02 1.31002974e-02 2.59187668e-02],[4.85110371e+02 1.48730803e-02 2.65050271e-02],[5.02018021e+02 1.62249272e-02 2.36396021e-02],[5.07419981e+02 1.17391504e-02 2.37020942e-02],[4.93465103e+02 1.06258909e-02 2.53855512e-02],[6.38016028 8.21743468 0.93736581],[22.88945671 -0.91010534 -0.10205032]
501,2014 QH562,38.00990520713976,0.07247135566362516,0.5064821182134329,38.00990520713975,0.07244822790705162,0.5062349206210346,[38.01237954  0.071732    0.50181063],[38.02113418  0.0725455   0.50157053],[38.02604167  0.07254317  0.5016276 ],[38.01458414  0.0721699   0.50167533],[38.0051526   0.07217335  0.50185297],[38.00370216  0.07281126  0.50175934],[38.00215569  0.07225982  0.50181302],[38.00346811  0.07269341  0.50174456],[38.00379745  0.07210095  0.50182527],[0.00326867 0.00100469 0.04043504],[ 0.01613646  0.00036303 -0.00438196]
502,2014 QF442,45.927863070113574,0.2049530474782218,0.49350794477934223,45.927863070113574,0.20487953169048528,0.49346065288180085,[45.90325944  0.19785493  0.49279175],[45.90553521  0.19866914  0.49211238],[45.90746115  0.19808177  0.49266823],[45.90900038  0.19604604  0.49309232],[45.90970634  0.19556247  0.49329404],[45.94049934  0.19788172  0.49286241],[45.96000229  0.19950884  0.49176578],[45.94658964  0.20313625  0.49220119],[45.95885064  0.20296121  0.49258156],[0.00986321 0.05421341 0.00777622],[ 0.03213922 -0.00174328 -0.00016661]
503,2014 QJ562,37.972642995810915,0.05059275655785988,0.43336059463242377,37.97264299581092,0.05058790978505008,0.43300736892374386,[37.97261149  0.05051921  0.43212227],[37.97227824  0.05057153  0.43218553],[37.97240477  0.0505509   0.43228364],[37.97250367  0.05056086  0.43235492],[37.97232906  0.0505816   0.43241409],[37.97250453  0.05055064  0.43250798],[37.97289095  0.05055053  0.4326292 ],[37.97304505  0.0506364   0.43268906],[37.97298501  0.05066471  0.43268506],[0.00023418 0.0001048  0.00519459],[ 4.02057460e-04  7.68021260e-05 -3.18310452e-04]
504,2014 QK562,46.12285076765125,0.19126366816454843,0.619978144840312,46.122850767651265,0.19125814435534588,0.6199574959753709,[46.11842989  0.08614162  0.61065909],[46.11292927  0.08260274  0.61068909],[46.11634019  0.08280849  0.61062426],[46.12348943  0.06807922  0.61086697],[46.12682268  0.04990586  0.61106752],[4.61255809e+01 3.46101551e-02 6.11144272e-01],[46.12553418  0.04896642  0.61135335],[4.61261425e+01 1.55163600e-02 6.11984458e-01],[4.61271170e+01 2.10886421e-02 6.12245560e-01],[0.00327081 1.23160379 0.07898289],[ 0.00426627 -0.10511652 -0.00771194]
505,2014 SR350,100.70467020819459,0.633873103178857,0.4695684289158827,100.70467020819457,0.6337603268211194,0.4675669096299954,[100.8665073    0.26615798   0.3505406 ],[100.5569825    0.24819931   0.35247071],[100.62153539   0.23215299   0.35464053],[100.71694921   0.24645715   0.35489376],[100.51139876   0.26645553   0.35502228],[100.49553874   0.2538061    0.35328547],[100.7684336    0.24217374   0.35326441],[100.86499582   0.23268966   0.35082751],[100.75560301   0.24651864   0.35286166],[0.18408755 3.46923184 1.03029526],[ 0.1618371  -0.36730479 -0.11254463]
506,2014 QV510,43.28214932742444,0.148603981254925,0.5095918097918816,43.28214932742444,0.14856834341719163,0.5092683197259785,[43.26384566  0.14970735  0.50405152],[43.27419154  0.14945464  0.50409496],[43.28437664  0.14945921  0.50431475],[43.28707697  0.14743253  0.50474872],[43.28806289  0.14151972  0.50544902],[43.28737831  0.14233027  0.50548853],[43.28704176  0.14393219  0.50535812],[43.28920807  0.14339562  0.50525119],[43.28742813  0.14205299  0.50506642],[0.00926603 0.02783056 0.03959165],[ 0.00705874  0.00113901 -0.00377979]
507,2016 QP134,92.72474590769234,0.6117644215071215,0.4390404716143405,92.72474590769232,0.6116290558441407,0.4355238218025777,[91.96863458  0.4201083   0.40363031],[92.23753399  0.40218967  0.40312937],[92.48966067  0.40286184  0.4027731 ],[92.6627485   0.37599408  0.39706957],[93.11254883  0.43196264  0.39942863],[93.25195516  0.47926907  0.40696856],[93.17191112  0.44330396  0.40539255],[93.00032956  0.37128436  0.39632879],[92.88085456  0.36873887  0.39643351],[0.25346379 1.80894871 0.30856001],[ 0.52720925 -0.13235999 -0.02855526]
508,2014 OB394,46.542091071443956,0.2601111986292556,0.34774261698670733,46.54209107144395,0.26006567363951216,0.3472583865616561,[46.60799791  0.25266418  0.34516428],[46.70478841  0.25730035  0.34378117],[46.79486501  0.26053684  0.34263272],[46.74845927  0.26065291  0.34196997],[46.48051822  0.25755707  0.34195963],[46.37790925  0.25800888  0.34183288],[46.53624435  0.25710966  0.34314652],[46.49164911  0.25368334  0.34477642],[46.29087456  0.25047147  0.34535087],[0.15448646 0.03260634 0.03471102],[ 0.25277394  0.00058724 -0.00190752]
509,2004 PA108,43.79388219875778,0.041556419655754955,0.03442345797133999,43.793882198757785,0.040962547864808733,0.024655152660398607,[4.37938695e+01 4.07584601e-02 2.61126451e-02],[4.37938722e+01 4.02641203e-02 2.57274516e-02],[4.37938684e+01 3.90512854e-02 2.40045836e-02],[4.37938723e+01 3.81867740e-02 2.25967472e-02],[4.37938792e+01 3.84514710e-02 2.29736108e-02],[4.37938818e+01 3.95614803e-02 2.45557884e-02],[4.37938895e+01 4.04770914e-02 2.57560484e-02],[4.37939018e+01 4.03928921e-02 2.54563067e-02],[4.37939044e+01 3.93992000e-02 2.38950694e-02],[8.41014895e-07 1.21201561e-02 8.18122711e-04],[ 2.21566205e-05 -2.04087750e-04  1.45749241e-03]
510,2014 OR394,132.30912670915944,0.7362964605457062,0.2092518496898419,132.30912670915944,0.7362217080305185,0.2087482847563229,[1.62953516e+02 3.18770178e-01 1.40003613e-01],[1.72511074e+02 2.52717104e-01 1.15694486e-01],[1.64370341e+02 4.16232394e-01 1.62754253e-01],[138.66726655   0.5294819    0.19322659],[122.23072875   0.62455465   0.20696132],[116.81980015   0.62637715   0.20818153],[110.19513248   0.67711439   0.19933707],[104.53262104   0.64266679   0.20412611],[101.81282593   0.6427592    0.20106039],[3.31116515 1.89532161 0.2473892 ],[ 4.02019472e+01 -5.91073202e-02 -5.66754316e-04]
511,2014 OM394,43.99562468156316,0.07145447348773547,0.03728903290806415,43.99562468156314,0.07117880286058365,0.02945609233530888,[4.39956172e+01 7.06374813e-02 3.21357231e-02],[4.39956185e+01 7.09504956e-02 3.28030287e-02],[4.39956189e+01 7.01228395e-02 3.04744506e-02],[4.39956223e+01 6.86035222e-02 2.62843561e-02],[4.39956251e+01 6.75892313e-02 2.31120229e-02],[4.39956374e+01 6.78731669e-02 2.39333179e-02],[4.39956270e+01 6.92193635e-02 2.79681484e-02],[4.39956323e+01 7.05767237e-02 3.17158361e-02],[4.39956376e+01 7.09481256e-02 3.29027061e-02],[1.42683882e-05 1.40882762e-02 3.77524098e-03],[ 1.29301371e-05 -2.28307298e-04  3.44661377e-03]
512,2014 QL562,44.93006039989104,0.15226154347394935,0.28876508619358293,44.93006039989104,0.15222861555913741,0.28810048339969163,[44.93001755  0.14958522  0.28676385],[44.93004225  0.1496832   0.28676816],[44.9300128   0.14955805  0.28676357],[44.93000504  0.14967593  0.28668037],[44.93003529  0.1495905   0.28665086],[44.93011739  0.14961021  0.28662014],[44.93014298  0.14960234  0.28666656],[44.93007962  0.14960072  0.28663772],[44.9300957   0.14958191  0.28661702],[5.01493427e-06 2.35694539e-02 1.27361044e-02],[ 8.25819577e-05 -2.54541448e-03 -1.33232210e-03]
513,2014 QM562,43.578191166916376,0.16185852337711804,0.0894572412104528,43.578191166916376,0.16158002488941145,0.07618358965951604,[43.51709355  0.14793693  0.0769922 ],[43.51498234  0.15359303  0.08351883],[43.51902987  0.15696624  0.08690411],[43.5210475   0.15795668  0.09089641],[43.53291486  0.14331155  0.07984353],[43.60512375  0.11218293  0.07602083],[43.66268745  0.12388104  0.07740332],[43.66808443  0.15211706  0.08008828],[43.65909552  0.15751378  0.09113286],[0.00366125 0.14876098 0.05714805],[ 0.08989327 -0.00362335  0.01494927]
514,2016 SB106,44.00882618658223,0.041077909060374056,0.05419584612997766,44.00882618658223,0.0404853290241257,0.05030871626547827,[4.40088218e+01 4.13819241e-02 5.06769658e-02],[4.40088253e+01 4.30880051e-02 5.21250546e-02],[4.40088317e+01 4.32987725e-02 5.28385739e-02],[4.40088305e+01 4.18485064e-02 5.14005146e-02],[4.40088228e+01 3.94700507e-02 4.85965194e-02],[4.40088244e+01 3.75939923e-02 4.71974970e-02],[4.40088277e+01 3.74386128e-02 4.82535747e-02],[4.40088271e+01 3.89832162e-02 4.98085406e-02],[4.40088256e+01 4.11792321e-02 5.07885020e-02],[1.27599078e-06 8.56490313e-05 1.09270381e-03],[5.54409164e-06 2.81344346e-03 2.52985767e-03]
515,2014 QH563,-549.0035218626804,0.832128311394254,0.11360971233188377,-549.0035218626804,0.8300918568177701,0.07852843263539462,[42.56675919  0.23513082  0.16911899],[3.42318227 0.51417403 0.16188831],[-4.16039411e+02  4.88535094e-01  1.19960845e-01],[-7.90474741e+02  3.94643986e-08  4.56449234e-08],[-7.90474741e+02  2.01123791e-07  2.05073348e-07],[-7.90474741e+02  6.24625715e-07  8.69868992e-07],[-7.90474741e+02  1.80372818e-06  2.12211841e-06],[-7.90474741e+02  5.59030542e-06  2.73655272e-06],[-7.90474741e+02  8.89636639e-06  9.99751384e-06],[171.86621722   6.23296961   0.25577177],[ 5.91570281e+02 -3.15917827e-01  9.05905562e-02]
516,2014 TL95,43.66861316712264,0.18608931958926161,0.15749520007360424,43.66861316712264,0.18569980597553515,0.15619722742477193,[43.66876968  0.18596842  0.14868937],[43.6686316   0.18602838  0.15229115],[43.66845864  0.18493054  0.15127546],[43.66809833  0.18401276  0.14946352],[43.66841775  0.18245957  0.15327332],[43.66901921  0.18435642  0.15222052],[43.6689114   0.18100853  0.15304917],[43.66852466  0.17640288  0.1556687 ],[43.66856055  0.17727941  0.15624289],[0.00012668 0.02885135 0.03360097],[4.06042342e-04 3.28577261e-04 4.56628774e-05]
517,2014 QP562,76.7045408984139,0.5197023962592042,0.39522996009421785,76.7045408984139,0.5196119554910477,0.39383511473449634,[76.57011476  0.46289448  0.39420767],[76.54447671  0.46407973  0.39383378],[76.54399466  0.46388965  0.39501994],[76.63112697  0.44946776  0.39466023],[76.73424565  0.44327123  0.3919271 ],[76.84752452  0.45158444  0.39228302],[76.89725756  0.43690288  0.39353524],[76.81282541  0.44028793  0.39286069],[76.77714788  0.44602715  0.39369117],[0.01784603 0.61810235 0.0024972 ],[ 0.19271666 -0.05553223  0.00118483]
518,2016 RD82,45.552288280298434,0.1416500485297047,0.4017545199319156,45.552288280298434,0.14157667846838784,0.4012773494084405,[45.55226222  0.14127437  0.3973885 ],[45.55230304  0.14126393  0.39738202],[45.55231725  0.14120824  0.3973955 ],[45.55228371  0.14116655  0.3973937 ],[45.55226527  0.14129681  0.39737687],[45.55231246  0.14125696  0.39739421],[45.55231853  0.14110627  0.39736519],[45.55226558  0.14122595  0.39744758],[45.55227843  0.14124531  0.39735344],[1.19502102e-05 3.14571891e-03 3.49991414e-02],[ 3.02531892e-05 -2.79864109e-04 -3.82976694e-03]
519,2014 QQ562,64.9590403985725,0.46209359152696894,0.43503426103628634,64.9590403985725,0.46209036945830506,0.43509357602816684,[65.13231784  0.47133285  0.4137713 ],[64.94156279  0.31275159  0.41893717],[64.81774925  0.33954542  0.42032344],[64.79629558  0.456198    0.42004479],[64.78676976  0.44626288  0.42158033],[64.87467004  0.4560482   0.42165796],[65.01587964  0.44875153  0.42337955],[65.05423791  0.43761557  0.42364157],[65.04249888  0.42963249  0.42500512],[0.16938189 0.3606748  0.12750096],[ 0.17327744  0.00924248 -0.01008846]
520,2014 SM363,41.91664838309085,0.12343936768442755,0.3705836003143497,41.91664838309086,0.12336360137682992,0.3700253909267288,[41.91449603  0.1186361   0.36570777],[41.93183925  0.12240242  0.36301241],[41.93344853  0.12303831  0.36299113],[41.91143834  0.12159994  0.36461358],[41.89618559  0.12093562  0.36305398],[41.89613073  0.12043923  0.36479542],[41.9104926   0.12222993  0.36273636],[41.92719643  0.12335518  0.36277179],[41.92860728  0.12170793  0.36350524],[6.62909095e-07 1.59277563e-02 5.70408431e-02],[ 1.68001501e-02 -8.41804142e-06 -4.31762008e-03]
521,2014 QR562,93.68959530224149,0.5721203885738132,0.46096031079216127,93.68959530224149,0.5721178820096792,0.4536565406159646,[9.36890857e+01 2.64804419e-02 3.16396818e-01],[9.36888427e+01 3.37138579e-02 3.14339287e-01],[9.36895272e+01 1.55561520e-02 3.11822366e-01],[9.36901964e+01 2.89936018e-02 3.17500197e-01],[9.36901453e+01 4.50473929e-02 3.19557344e-01],[9.36893821e+01 2.04719838e-02 3.17325752e-01],[9.36891558e+01 2.18984338e-02 3.13445656e-01],[9.36893549e+01 1.51168732e-02 3.19646758e-01],[9.36900222e+01 6.53893356e-02 3.23347945e-01],[6.45424669e-04 4.87639286e+00 1.22952674e+00],[ 0.00060109 -0.50672855 -0.1303086 ]
522,2014 QV495,79.42768737582645,0.5360483674026675,0.3885944165470607,79.42768737582647,0.5359587036889126,0.38835102140220906,[79.54989096  0.47749915  0.38866492],[79.56657677  0.49188835  0.38738304],[79.55876553  0.48283991  0.38923825],[79.471892    0.47341577  0.38931037],[79.35247542  0.47535043  0.3876282 ],[79.28956213  0.47101887  0.38868815],[79.33653271  0.45994228  0.38808286],[79.36640738  0.47168861  0.3870308 ],[79.34085997  0.38810804  0.38746664],[0.01622352 0.63187693 0.00166597],[ 0.13888939 -0.04407035  0.00095934]
523,2013 VQ25,61.396144666538405,0.4265795875968752,0.4586385458368399,61.396144666538405,0.4265720197333496,0.4574067029847319,[61.60064187  0.41023001  0.44644113],[61.66702629  0.40980086  0.4470493 ],[61.72925121  0.41503816  0.44653114],[61.6724044   0.41286743  0.44714163],[61.4185754   0.40802933  0.44697776],[61.17683679  0.40804454  0.4468791 ],[61.07728925  0.41289932  0.4472284 ],[61.10222354  0.40588333  0.44646065],[61.15506936  0.37824501  0.44665115],[0.03401611 0.17811019 0.09530007],[ 0.33310655 -0.01153386 -0.0101783 ]
524,2014 QS562,128.68983929798722,0.6889351665459778,0.39030619612548156,128.68983929798722,0.6889286403843465,0.38275307560930827,[128.9849785    0.21734246   0.19442864],[129.09721282   0.23995301   0.18749026],[129.11646979   0.22056376   0.19520737],[128.86893645   0.23956134   0.18741353],[128.61085261   0.20927721   0.19351175],[128.61858971   0.22080652   0.1866268 ],[128.47858712   0.21668817   0.19432134],[128.26682314   0.22238175   0.18821365],[128.25832094   0.21255242   0.19363782],[0.09221741 4.20123112 1.72392652],[ 0.42663049 -0.44897563 -0.18754571]
525,2014 QY510,42.83021445337153,0.16306799738503996,0.3624867603925929,42.83021445337154,0.16304344388457784,0.3620458626232412,[42.83162504  0.16634296  0.35840042],[42.83251902  0.16462947  0.36003059],[42.82835631  0.16244495  0.36037212],[42.82722069  0.16247555  0.35921723],[42.83121359  0.1625583   0.35982097],[42.83031252  0.15859609  0.36143705],[42.82875943  0.15973493  0.36172837],[42.82997322  0.15768014  0.36179052],[42.83113579  0.15843901  0.36159578],[0.00081448 0.01448958 0.01401971],[ 0.00230456  0.00329952 -0.00025535]
526,2014 QT562,40.591083400606614,0.05891605944984537,0.3583993068134862,40.591083400606614,0.05883231928740574,0.3573528975976145,[40.5914797   0.05874014  0.35631875],[40.59117467  0.05880535  0.35729042],[40.59093227  0.05885558  0.35706803],[40.59080818  0.05883197  0.35624863],[40.59090342  0.05873623  0.35692146],[40.59107124  0.05864333  0.35734696],[40.5910762   0.05868251  0.3563955 ],[40.59102378  0.05884621  0.35655964],[40.5910363   0.05894288  0.35740338],[0.00024484 0.00040668 0.00462331],[3.96302813e-04 1.10557336e-04 5.04816791e-05]
527,2014 QU562,43.66692382399375,0.1981663281228033,0.4322622592123785,43.66692382399375,0.19816188975769106,0.43180445621321234,[43.66696901  0.20345944  0.42729963],[43.66690097  0.20207173  0.42881171],[43.66686144  0.19303332  0.4319008 ],[43.66696857  0.18423057  0.43335193],[43.6669979   0.18270693  0.43325814],[43.6669477   0.19042986  0.43191149],[43.66686008  0.20187497  0.4289815 ],[43.66689772  0.20636031  0.42737525],[43.66695754  0.20159871  0.42962248],[4.65068273e-05 1.76911522e-02 1.37271715e-02],[7.40781701e-05 8.19842296e-03 1.54747482e-03]
528,2014 QV562,41.867722776182006,0.17799313281498746,0.42937892511232295,41.86772277618201,0.1779661045924935,0.4285519978180089,[41.88087023  0.16937195  0.43054953],[41.89752838  0.17386674  0.42955412],[41.91195344  0.17762466  0.4289237 ],[41.85362255  0.17393758  0.42828373],[41.7751327   0.175724    0.42758151],[41.79336382  0.17636879  0.42781229],[41.85379978  0.17753904  0.42782018],[41.89160534  0.17989484  0.42747172],[41.91681473  0.18140042  0.42719808],[0.03481402 0.01596693 0.00177311],[0.04909195 0.00343431 0.00199754]
529,2014 QW510,-5537.087504634037,0.9662659719578458,0.4211266621890918,-5537.087504634037,0.9662504012084971,0.18001188604287907,[2.33527635e+02 7.20996057e-02 1.62264646e-01],[2.80155451e+02 1.10286544e-01 1.57658791e-01],[7.40360332e+02 7.85735563e-02 6.37266756e-02],[7.15832767e+02 6.89167829e-03 9.54371606e-03],[-5.61930143e+03  9.01213702e-03  4.16545291e-03],[-1.15185167e+04  5.97984949e-10  5.87342960e-09],[-1.15185167e+04  5.90564102e-10  5.81888489e-09],[-1.15185167e+04  6.04154498e-10  5.86862565e-09],[-1.15185167e+04  6.90993657e-10  6.35905602e-09],[110.29560403   8.41939009   1.22274767],[ 6.27744784e+03 -8.55963858e-01 -1.77472404e-02]
