,Objname,ObsSMA,ObsEcc,ObsSin(Inc),PropSMA,PropEcc,PropSin(Inc),0_2PE_a,0_2PE_e,0_2PE_sinI,1_3PE_a,1_3PE_e,1_3PE_sinI,2_4PE_a,2_4PE_e,2_4PE_sinI,3_5PE_a,3_5PE_e,3_5PE_sinI,4_6PE_a,4_6PE_e,4_6PE_sinI,5_7PE_a,5_7PE_e,5_7PE_sinI,6_8PE_a,6_8PE_e,6_8PE_sinI,7_9PE_a,7_9PE_e,7_9PE_sinI,8_10PE_a,8_10PE_e,8_10PE_sinI,RMS_err_a,RMS_err_e,RMS_err_sinI,Delta_a,Delta_e,Delta_sinI
84,2013 RV124,44.722524194611935,0.11175619123432881,0.6727757066960729,44.722524194611935,0.11174052404064864,0.6724616851295045,44.722665770968874,0.027213505254292603,0.6664902723756007,44.722349469709776,0.028166420219260167,0.6664212059745894,44.722373970822964,0.026583809148992627,0.6663888281416585,44.72270073075935,0.029250220393513524,0.6664128578839372,44.72227123592154,0.02530152186647692,0.6664504000100951,44.72238312647305,0.024494275612355995,0.6664593457479058,44.7227819665533,0.029079393112484468,0.6664607528016684,44.72254471281689,0.027908030514960512,0.6665395692266107,44.72253149969225,0.029563020972836758,0.6665687675199103,0.00016836267333039995,0.08425046292691034,0.0059961637004446065,0.00025777194136367143,-0.08217750306781188,-0.005892917609594206
85,2013 RQ156,39.40617142462195,0.11906213124002364,0.2220470881269883,39.40617142462196,0.11899619196089617,0.22113831283425747,39.406186904110214,0.11862144834501917,0.22137445096972524,39.40617079152344,0.11876877402571907,0.22151135916676445,39.406187091545284,0.11856368285130255,0.22087108129826394,39.40616937909504,0.11849744319619566,0.22132545176205584,39.40617523080188,0.11861849791231412,0.2215056075518957,39.40614762012153,0.1187236862687871,0.2208647121623737,39.40612601653002,0.11881323547318595,0.22131307558557667,39.40622652871515,0.11865754342098049,0.22152191462962734,39.406222007986315,0.11846466569047805,0.22085605085650448,3.114094470389799e-05,0.0003764681464680135,0.00029221099214075496,5.510409319242626e-05,-0.00018295648771021744,0.0003836017953698645
86,2013 RR156,62.696980729717595,0.21974863520140375,0.4976207706365552,62.696980729717595,0.21974627895595764,0.497055297002671,62.69794493502545,0.17621534959620794,0.49705936460874034,62.69796191099442,0.17830313168474754,0.4968281065384482,62.69737894181376,0.17635335209132103,0.49701475783391974,62.69726049680138,0.17856959222339452,0.49678268213655014,62.69638757222584,0.17780346111965642,0.49692017618030415,62.69704042025996,0.17853454891312912,0.49680516662808355,62.696740453796224,0.1792074840321528,0.496918531860073,62.69628299355779,0.1789552834496073,0.4970808904988519,62.69645683308279,0.18044234412805157,0.4971403765379412,0.0006058681365807534,0.04150053153772033,0.00016159463736040072,0.0009811812768276695,-0.03930393482790606,8.507953527020495e-05
87,2013 TX187,42.90521559181207,0.04351355512961677,0.03821177404185131,42.90521559181209,0.04206855096577245,0.02954973284260204,42.90520927307285,0.04388237087612394,0.032966217578311724,42.905219793480164,0.04175966450796543,0.030668201008044776,42.90522723954433,0.04149379753271764,0.02879600282735698,42.905213131715456,0.03706937412465285,0.026172933915903515,42.905205024895494,0.03843210410400611,0.02336954336812167,42.90522072973403,0.03887098375083491,0.02646477635646619,42.90522780354229,0.04270711079626219,0.03224091978996298,42.90520960373772,0.04314006678193221,0.03245435535898144,42.90520637310081,0.04177714817380571,0.029599032668258907,8.214676682882038e-06,0.0024448691482743604,0.003132050570696868,1.221173020127253e-05,0.0018138199103514899,0.003416484735709685
88,2003 QT91,44.165115907026845,0.07948772600738782,0.037558502832202474,44.165115907026845,0.07911960947612669,0.029691262219026664,44.16405724392093,0.07895271527308004,0.03296851786863742,44.165326252537284,0.07897949463603435,0.032999417149789365,44.16649500354831,0.07792324466031735,0.029980256059845476,44.16691363254105,0.07651230577053465,0.02551754289659977,44.16611934784152,0.07574570786100618,0.02264968240638855,44.16473875887044,0.07621199097191665,0.024093126674565674,44.16397812919154,0.07760233374066697,0.028648657140887886,44.163593293234214,0.0788692993356989,0.032518613496568156,44.16492894441242,0.0792866934048807,0.033501928351510044,0.00111034116024466,0.0018411036112652717,0.003996009521482487,0.0017977255142085369,0.00016708392875401656,0.003810666132483379
89,2013 RS156,60.521128699103485,0.38444260831515886,0.24998964136626403,60.52112869910349,0.3842063470182986,0.24846281802237144,60.56698854067711,0.3859095327169277,0.24056475332268662,60.51238738437883,0.3879038116936156,0.2366794224684969,60.525747470547174,0.3891929791857073,0.23620005436117184,60.54807915055964,0.3866196004873583,0.24352635885126092,60.5115465036244,0.38128783894875184,0.25166451242471,60.473505477195005,0.3751894847567145,0.2587026726306956,60.50440931778879,0.3753545102362448,0.2571391667984718,60.540248133340846,0.38124247894649366,0.2497414397439959,60.49697607056247,0.38258572466886137,0.2428239817799327,0.026906061302448075,0.005020511470040405,0.008163521052313752,0.04585984157361622,0.004986632167408689,0.010239854608324134
90,2014 OQ394,61.95563561314825,0.4483886694826998,0.48267032017431194,61.95563561314825,0.44820440179406934,0.4810706378483932,61.96824210191025,0.4455832367129018,0.4719057328775825,61.96250212206111,0.44549106962194757,0.47092455047544857,61.949209128774,0.4430141035368133,0.47104358192036855,61.94122753269767,0.4419682154177299,0.4708476090021537,61.939205040271,0.4414256885012194,0.4712262063746869,61.946180057985345,0.44279327142002023,0.47100931438501153,61.95443636163791,0.44414489647513267,0.4707403522422429,61.961047289538854,0.44476085042578817,0.4717002098381979,61.9670627420481,0.4466455794301048,0.47096714304576465,0.010411745270439601,0.004546802745192368,0.009926027130613758,0.012606488761996104,-0.0015588223639645404,-0.009164904970810739
91,2001 QF331,42.27089960606238,0.249505463508933,0.04354278365808925,42.27089960606238,0.24933557876945425,0.03675632373170798,42.27094413339153,0.24360015161663667,0.04845465469073299,42.270773362121176,0.24344914557410088,0.04008579643275695,42.27076810809261,0.23590645072064134,0.026694591276995267,42.27097674602043,0.23746366515751458,0.022668793125391547,42.270937625492635,0.24224749999047998,0.028612128314404985,42.27093991508111,0.2432524351513617,0.04412015691273897,42.270972965152396,0.24352226621981507,0.04984353812683289,42.27088733717411,0.24400398697312822,0.03551703385072403,42.270927753246944,0.245082177912364,0.027805160981085642,7.494971995172782e-05,0.007862614939193312,0.009551739847346658,7.713995805147533e-05,-0.00425340085709025,0.013087214395124912
92,2001 QQ322,43.99289378241227,0.06259339329297772,0.048076049267456906,43.99289378241227,0.06224617407651821,0.04362593836715439,43.99290425041127,0.060300692470142137,0.042742235434966795,43.99290481716767,0.06259705298824454,0.04550591348525606,43.99289255516978,0.06397011589685479,0.04742062270920985,43.992887588050706,0.06375956694507551,0.04745324977367742,43.99288828056542,0.0621040228883144,0.04543475671334488,43.992885347851434,0.059898619359331336,0.04221010934028887,43.99288591465671,0.05849850340646599,0.03957262405258652,43.99289871119916,0.05890301230909137,0.03939012207833884,43.99289346714325,0.06091466844450963,0.04218426441147956,7.1408614226172724e-06,0.002152420897471967,0.0028884731679548825,1.103475540276122e-05,0.001723941820336583,0.0038273114065230235
93,2013 RT156,54.89247245142245,0.33575455025654893,0.38288928322095067,54.89247245142245,0.3356321873268514,0.38232477155111927,54.894207811228725,0.3203376252613576,0.38197296596432456,54.894274190219804,0.32067380309624854,0.3829088628894723,54.892503733934134,0.3278791412756041,0.37657428475029725,54.88977197155801,0.335113391959054,0.36981852552578004,54.89015562815746,0.33619883787575405,0.36825619674361665,54.89238510484412,0.3304340190720982,0.3734651083056957,54.892826085579,0.32301969971878636,0.3797268643591049,54.89047705335044,0.3216353274863783,0.38028153501855094,54.89267687206025,0.32638905959535647,0.37570117647920503,0.0016012170472096414,0.010465924308278163,0.0076095962579044146,0.0018017387973543464,0.0005666505489026474,0.0005840913383530211
94,2013 SL102,319.2673105764571,0.8800600084054027,0.08649127733617228,319.26731057645713,0.8797136012229798,0.07288642192967423,322.83683934727804,0.12021271643050144,0.01728056068949718,325.87379723627146,0.112305637506291,0.013226421226745647,311.81138403503974,0.1220569525144207,0.015356967370793971,295.00735051736257,0.1345235602649176,0.020327670330707988,300.1507357701852,0.10681734099114781,0.018449230222972957,325.04229963005344,0.10479800471265358,0.01589892528602044,336.71942230934684,0.10331596415001883,0.012507412251817953,328.8403340996256,0.12800858938599136,0.014144848961372868,324.8113462818117,0.13123249594752218,0.017571436644080615,13.022514479843048,0.7616538191968781,0.05685294423711478,17.452111732889705,-0.7451900409580622,-0.052558751598966245
95,2013 TX171,50.34847408275575,0.2719896594785568,0.32893279037758943,50.348474082755736,0.2719793947659747,0.3278942615588213,50.34849014755752,0.0788265482850793,0.3280591185817901,50.34837635416847,0.07952518276394421,0.3278545575411388,50.34852616718673,0.08053820297109227,0.32772758042436967,50.34847396471604,0.08129981136526178,0.32764375882815133,50.348345823975734,0.08063183947462531,0.32813563010943014,50.34850203773538,0.07758051207359196,0.3279474924039472,50.34859425107326,0.07675557136688262,0.32756028748593874,50.34860188507791,0.07710090230046916,0.3274836027704099,50.34839744186759,0.07668745980395997,0.32780230263181875,8.589479085911785e-05,0.19321513619110575,0.0002282826055343653,0.00012780232217579623,-0.19067958340071295,0.00024136855060885587
96,2013 RK109,98.80344122657318,0.6527647899706587,0.21374205176945268,98.80344122657316,0.6527213704977783,0.21367136210884455,91.19001452598798,0.6230367158362438,0.20769492320737143,91.06576046817167,0.6209343241439863,0.2120949629837828,94.30651764927303,0.6338480690502508,0.2140228582737289,96.93184895102337,0.6123970767816925,0.21619667192570682,99.4564046522876,0.6539548875440653,0.2005319309199639,103.41554328168259,0.650638511674204,0.20693093064726145,104.40004614409885,0.6582111840225664,0.20156989921063106,104.13964380246391,0.6319908704881306,0.2054470713800278,104.66107405725799,0.42695598880791774,0.20152084791767977,5.347563333634543,0.07839331343895269,0.008330006142480528,5.857632830684835,0.005489813524788056,0.0025253098168622756
97,2013 RU156,56.85003648656296,0.3808978338000526,0.1795067958146304,56.85003648656296,0.38083802561218844,0.17867996495599225,56.526147705590674,0.35779260549908715,0.17598220072831594,56.84987814136671,0.3723294649009493,0.176643349726968,56.85666249081741,0.3793344250056169,0.17547344004931253,56.85579237745769,0.380701019052437,0.17491343186995215,56.841190144151355,0.35663555217037934,0.17598833813418913,56.78126409011564,0.37296058612822947,0.17625932246128093,56.84289199578765,0.3728414948047948,0.18102450972653356,57.13601975000714,0.3810236331456422,0.18273994947510203,57.183396522478816,0.37659347868020904,0.18160765411506746,0.18341067649673087,0.01218184207216457,0.002973034368533231,0.3333600359158524,0.0001856075334537577,0.004059984519109772
98,2013 RV156,43.669077929937615,0.08179774117354716,0.07181107918441061,43.669077929937615,0.08102308625351887,0.0686742968669293,43.66920396067202,0.07885989699284555,0.062063236713515296,43.66916134657379,0.08078922288786751,0.06677829112641677,43.66914117515633,0.07841935394030806,0.068783348068515,43.669077280410825,0.07810502860620548,0.06965927017452593,43.669024428482345,0.07914394752688551,0.06961811966534853,43.66904624559397,0.08054338096077131,0.06957556692087345,43.66903080431455,0.08045770357863777,0.0700514020006855,43.66898573839718,0.07797048816453248,0.07128205756906286,43.6689897959178,0.07879706853305433,0.0713806018647938,7.393426062930922e-05,0.002065134090851481,0.002708157000552806,0.00012603073440686785,-0.00023386336565135724,0.002706304997864492
99,2013 VY71,39.40584425924441,0.15081394128339867,0.15562862996954469,39.40584425924442,0.15076255366870542,0.15436197623894657,39.40590739219413,0.14949512081418845,0.15372186345539254,39.40598214251832,0.14972729139974555,0.15510211645214753,39.405835070197696,0.150091287467302,0.15489021711291354,39.40590416906206,0.14982789581795772,0.15316261369625309,39.405862339602464,0.1498132484615399,0.1538208709782396,39.40572210553584,0.15015151841610913,0.15555156892099645,39.405843365481736,0.15018445033396938,0.15433840054006817,39.40592844755653,0.15029871712107434,0.15304968385396336,39.40587760686503,0.15092155604850616,0.15463616290021992,7.462510284170932e-05,0.0008063299323996331,0.0008287093000192879,0.00013788327390074073,0.00015900237980073784,0.0011895926820498781
100,2013 RP124,45.593138050597815,0.1944167284778259,0.5279270354048596,45.59313805059781,0.19435643253932025,0.5277053654394479,45.58816192475651,0.19869737564123802,0.5248647428646224,45.58694095546496,0.19585021421293966,0.5259008278784677,45.589262097587294,0.19218991132255467,0.5275270350424885,45.58749820838554,0.18685155321093075,0.5292568265971543,45.59937431463439,0.18339122916334258,0.5303837245080424,45.61006994081404,0.18373121959718924,0.5303564676804272,45.59965681001315,0.18620856689488005,0.5294521822541864,45.59071531758041,0.19058479231494957,0.5278290358609786,45.58924481188695,0.19585687377107835,0.5260573559099792,0.007446831623583078,0.006650708752481382,0.0019364593989785362,0.016931890216234535,0.004340943101917766,0.0026783590685944825
101,2007 RW10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
102,2012 TD324,39.40588046199626,0.14173568982580628,0.1378399214287924,39.40588046199625,0.14170681105660907,0.13636502266179998,39.40603869164086,0.14259841229757278,0.1318252101839384,39.405840357519686,0.14145598449505223,0.13482846103245863,39.40577183438951,0.14059431959235733,0.1361964364072351,39.40575607894537,0.14270663857023924,0.13092207923605853,39.405851658095614,0.14174925979872757,0.13340652256871197,39.40579579310475,0.1399010569295236,0.13645807059227574,39.40575475313493,0.14261279704809338,0.13043184680320832,39.40582922472392,0.14246387004833322,0.1307975793159506,39.40597829558367,0.1391800332368868,0.13647828861518296,9.995218988278969e-05,0.0012532741120346263,0.0037653122123543444,0.00015822964461165157,0.0009998275136301749,0.00011326595338298495
103,2013 RC109,39.40069284184472,0.30232631181789255,0.6747856362251481,39.40069284184473,0.3021643540873747,0.6742679610554854,39.40062759227048,0.25511104041093813,0.6728534923638864,39.400659668616555,0.2521925149920324,0.6740360980218068,39.400690948531434,0.25718708043969946,0.6727379052813549,39.40063661245325,0.28124713161091214,0.671962997330907,39.400620016905464,0.25632286433124224,0.6757553499983908,39.40058801369148,0.287690806551304,0.6721601190101898,39.40080115161759,0.2626100856872814,0.6739154681489338,39.400917022871184,0.25505712951231435,0.6745070841651768,39.40076039087557,0.2617811128329875,0.6740496614560394,0.00010075643000594332,0.04068448661863078,0.001357809525618442,0.00022418102645360705,-0.014473547536070663,0.0014873889429054543
104,2013 TC188,44.24649467700243,0.11947278832721199,0.1700232288932741,44.246494677002445,0.11925008475528205,0.16897139380969903,44.24721692358343,0.11876911551967327,0.1698343192653302,44.248908419362905,0.11641733362364914,0.16835680918558724,44.24346401621665,0.11548808793794502,0.16694832750055977,44.24019331674443,0.11723204342509742,0.168967623237395,44.24793451304589,0.1196542674738916,0.17099376534998337,44.252915164794295,0.11614450115802888,0.1684156289643584,44.24330017119153,0.11435730608326836,0.1670081468781539,44.244774394109974,0.11619685626741877,0.16923054384398198,44.25055083932894,0.11722969849707872,0.17024602202741967,0.0037734794280983607,0.0028603104407594246,0.0012978701214224106,0.006420487791849894,0.0004041827186095498,0.00202237154028434
105,2013 RH124,44.309391846404274,0.09124743734222775,0.5794733086148146,44.30939184640426,0.09121305197931216,0.5792498899166816,44.30939693297957,0.0673982370253411,0.5766383074469058,44.30941686242765,0.06771642043929388,0.5766540742950835,44.30942290003195,0.06738233515169412,0.576682963394542,44.309367213509304,0.06747361990788671,0.576636508727255,44.30935755483072,0.06774484942336838,0.5766310092669933,44.30936901571191,0.06730634055998178,0.5766445710520768,44.30935802621416,0.06757607624625661,0.5766428759886095,44.30939621570895,0.06766852160343474,0.5766381447875678,44.309423008616676,0.06733354344077273,0.5766479979695653,2.5935634162634082e-05,0.02370248614989342,0.002603657532902129,3.1162212415836166e-05,-0.023468202555943785,-0.0025669265221396342
106,2013 TN187,52.89892970658758,0.37458088062144435,0.13881484052099105,52.89892970658758,0.37443235633171457,0.13788142989155394,52.899050315296876,0.37162232848188753,0.1370206320165094,52.89863520979932,0.3726212430288412,0.13787133561799475,52.89881186274567,0.37221270118552524,0.13640330227673467,52.899008360644686,0.36518866903457275,0.1366646490667789,52.89896659837896,0.36951780019938407,0.13584425731267652,52.89907213475421,0.36813948860923107,0.13541450872465424,52.898886629428915,0.3633359876261862,0.13498190000146196,52.89857383675511,0.37068121945856014,0.13474284411190815,52.898934654551354,0.36797831597009617,0.135973203080231,0.00017369152072775908,0.006183824069996959,0.002014987943175471,0.00014242816663312396,-0.0018111133028733684,-1.0094273559191347e-05
107,2005 SA278,92.31067306213812,0.6344854541454595,0.29942769567846683,92.31067306213812,0.634266989470787,0.2969370003772142,91.7066288846549,0.6177969445276684,0.2801100932015531,92.24114784078789,0.6230658022318663,0.28731954734672366,92.13359297751045,0.5926231095501472,0.2883717385709047,91.56656486884523,0.42295276909807283,0.2925768615147434,91.57180944216002,0.5802804506091178,0.28489960222768707,91.52011973369383,0.54995737033514,0.30058808897788775,90.8854948220783,0.5503350213943051,0.30412837609561055,91.37976329730347,0.5590184108500373,0.3037314721415949,95.25219995812914,0.5952581543820186,0.30243930352803705,1.2327006478341722,0.08884187749044188,0.009155448905958374,2.941526895991018,-0.011201187238920718,0.007191375718396342
108,2014 QN441,-108.04303062166557,0.4057592400113014,0.2736659797681724,-108.04303062166557,0.40244269972806185,0.26732894849767663,45.62060157711991,0.23346953597658798,0.3339110673993184,45.443757099499386,0.17998677975650826,0.3315299307021904,45.941572394247885,0.27758436183620555,0.3175556642272355,46.31448398555195,0.3009616347268959,0.299155226891193,46.20587845223438,0.30978597272947256,0.2741039037436878,44.01180011451077,0.2649469250757592,0.13399346149101074,38.98555835592574,0.22227948624100521,0.17367964886197684,-244.41979262901458,0.3836942296151318,0.15861543482629611,-716.5687144751694,0.3801286231136888,0.0816734132777893,247.6873339850492,0.1352878171568135,0.09716631154396153,154.35751460721752,-0.01874847011293007,0.06658211890164178
109,2013 RL109,-111.33632049611764,0.6128416253525222,0.1334679602760126,-111.33632049611761,0.6110890229227854,0.12097257886097972,41.08764704652285,0.2169935057671866,0.1796729698686423,34.771996232488675,0.24739671788575818,0.15378690298972025,33.4258838665475,0.30612722592558844,0.15302675787367934,60.75688910260218,0.4237538322479011,0.12653047649232863,89.31031547621052,0.5584830031275113,0.12679733393825524,135.94786294558614,0.6324052374999178,0.10339484414389609,204.68409771746553,0.7463500538589034,0.04325995332457837,-282.139967948247,0.7447702049478921,0.07408859778604397,-924.7176663422787,0.1713578471945636,0.03486585345181548,331.19202538195725,0.2684173836947257,0.04896201354124413,316.0204182135831,0.13526103093611797,0.0587003910076626
110,2013 RW156,40.73758411085073,0.09141623769139062,0.2922452498196667,40.73758411085072,0.09132326325385194,0.29144389031466905,40.73791170421856,0.09084067524539578,0.29203708978070564,40.73805151025033,0.09019253984840107,0.29065754679814726,40.73810560072215,0.09008076800982684,0.2903660853760039,40.73799085168801,0.09057377686068159,0.2915348002874941,40.737683551313324,0.09153908652233335,0.29257938012372015,40.73730697491515,0.09090204281932728,0.2921119460804906,40.73692771274893,0.09004192368004217,0.29072674476353244,40.73693866622826,0.08998558348156077,0.29026491344661653,40.73728913574988,0.09041148409804,0.2913635425349323,0.00044526267894204384,0.0009488892180844835,0.0008018399270001836,0.0005214898714314131,0.00021582326848140765,0.0011354898090510934
111,2013 RX156,44.90994051481525,0.21011070807740895,0.504536418885429,44.909940514815254,0.20996818492057198,0.5041662350315234,44.91056116780881,0.19854151898171965,0.5010428519177291,44.91067329738766,0.20055201091801553,0.5004767175024042,44.91049667867936,0.20216939384700214,0.5000441048035696,44.90991943806066,0.20426276707096075,0.49923821776838445,44.90977895731901,0.20708371222184255,0.49849611364468466,44.90991368211739,0.20706515991890695,0.49838316162933516,44.90955638086241,0.20619617561840475,0.49852776790951575,44.90912929551085,0.2049915179932666,0.49919959236547673,44.90931281206114,0.20211217005433016,0.4999787691270558,0.000522643933338721,0.00691267705613707,0.004763685658897057,0.0007327825724061654,-0.0028844726987294345,-0.0031233831137942314
112,2013 RY156,49.57056958499302,0.28374406297762467,0.25771817311722,49.570569584993,0.283470373859397,0.25700658475989285,49.44704463770461,0.2785812092263565,0.2588030386476678,49.483639121772946,0.2815299501229683,0.2579993451425026,49.47810503520356,0.27749750437560705,0.25822294257646095,49.481249184825096,0.2831411972338384,0.2577527536426623,49.49326249900351,0.28210915200950215,0.2568912703235892,49.58314155155135,0.28546015385959705,0.25242022001436565,49.701113069831216,0.2852678737238732,0.2497600422923066,49.74876875069003,0.28011288028699677,0.2526886985132766,49.73327515714987,0.2705833751103,0.2551262834737688,0.11582900811072075,0.005268811348045411,0.0033663235037286656,0.17819916569703054,0.0019897800002000587,0.0017964538877749403
113,2014 NB66,45.664704931001644,0.0827542046901864,0.11450344735922187,45.664704931001644,0.08263747297982407,0.11300126921758182,45.664700438823,0.07978342030016293,0.11163461354610364,45.66468025500479,0.07911438219919745,0.11110914483283278,45.66467403111087,0.07912432180015284,0.1106840622576832,45.66468599626298,0.07961391485351454,0.11075260290548937,45.664696597776626,0.08036696156034105,0.11153565251327481,45.66470786589563,0.08155553507602098,0.11285324732131641,45.6647127939308,0.08326330693596697,0.11423860913599583,45.66471827329161,0.08531162431375751,0.11540708140091041,45.66473773231971,0.08736917758817006,0.11662150975407758,1.9253389695779982e-05,0.0029495670875003136,0.0020674422569618984,3.280131806349118e-05,0.004731704608345988,0.0036202405364957613
114,2013 RT124,65.29604492298593,0.4438232149092628,0.2990082257049216,65.29604492298593,0.443654717044776,0.2989131834334514,65.29607574608063,0.14967719580774289,0.28897986490421523,65.29609226646025,0.1613210485785442,0.2886424101627474,65.29597730501628,0.1598072977235058,0.28869305357580183,65.2961250740377,0.15781982798557265,0.28838434956348147,65.29615838930648,0.18301764248287464,0.2885105741851092,65.29596770571295,0.21472912344590606,0.2894330949148585,65.29593964841601,0.24334321264851225,0.28993150029156023,65.29598321946615,0.2601808725212075,0.2905978530417101,65.29602155482567,0.29770875946979974,0.290424297713435,7.337960065629056e-05,0.245816600468297,0.009657638815390418,0.00011346632055619921,-0.14594595757497625,-0.008315330391741316
115,2013 RZ156,41.12992417593902,0.052501501312127614,0.43468524991043295,41.12992417593901,0.05200913894021615,0.43410665559748485,41.112694826946736,0.04765359795803839,0.43374385244653424,41.11188955112536,0.04766647214498285,0.43382536969987706,41.133063887218796,0.04836135469809279,0.4339558879479189,41.15293650913598,0.051072932625874354,0.43142906753333865,41.1472415679993,0.05244595168494899,0.4317211109410541,41.137951516156804,0.05324647205073601,0.4319129228421846,41.13202140867173,0.054466250424713376,0.4319348673349248,41.122975856366324,0.05366929945575873,0.4321461901748664,41.12459093001069,0.05277579232207539,0.4320507793829487,0.013362363088785157,0.002648173166434838,0.0018467075584407784,0.023012333196966495,0.002457111484497225,-0.00015076764956595268
116,2014 WD536,39.4031679235357,0.2348593768269504,0.26744485339336843,39.4031679235357,0.22443784192003927,0.26076522903965654,39.402971773204065,0.20161001875101323,0.2582312714623702,39.4031727231847,0.2124045546506861,0.2564816056541818,39.40313596692363,0.2119197522811171,0.2628040734689092,39.40321675045273,0.21235293934351843,0.2598671930319347,39.40328465951287,0.22442961186894575,0.2715525271463636,39.40331424806258,0.222289273056552,0.2731289419834833,39.40327014001865,0.2093640884297207,0.25530822743351356,39.403220842957815,0.22775095587984776,0.2674864824439969,39.40321726356406,0.17166539216312826,0.2682061366129617,0.00010144760589030847,0.021072361016462992,0.0069063750192567405,0.00014632452688090325,0.003313113959808489,0.012363712943826766
117,2013 RA157,54.659703629224886,0.3955635404585232,0.6033671212991992,54.6597036292249,0.39551923355648966,0.6030961926280463,54.72330030544926,0.27171130989889414,0.5955195725927586,54.61288345315949,0.2358106212791001,0.5948566925112277,54.541761035469655,0.18720086420646345,0.5955178921445278,54.69005261375379,0.24905535871282888,0.5969762647397738,54.82587638330804,0.25229420909517863,0.59725105363818,54.75316880572308,0.20098797133126503,0.5965320041166032,54.66223960654275,0.11178669303627413,0.5960668511816862,54.5755724839539,0.2031834118184521,0.5971306297455078,54.54537143435201,0.24565675401789766,0.5970326505924627,0.09284014779576905,0.18378588317837177,0.006824783539320873,0.16617275408314214,-0.12380792365759552,-0.005845138989866272
118,2013 SS102,47.21063355884812,0.2018899319573543,0.43893067445500483,47.21063355884812,0.20180432689240654,0.43869529273503505,47.210332055930124,0.20123032728586768,0.43771014479950726,47.21068908561676,0.20145294762540863,0.43768466458374167,47.21029010515777,0.20152689772495377,0.43750415896745765,47.20996720102193,0.20147733691327774,0.4375368741871454,47.20989268900645,0.2014629447803439,0.4375736642950582,47.21023413832193,0.20166533078815013,0.4375576024834909,47.210826129516164,0.20147826157931098,0.43763015930121524,47.211573821680425,0.20142342311787167,0.43757747582996886,47.21183267788384,0.20158230839397054,0.43742693859518494,0.0006432097824714106,0.0003453488538868355,0.0011204044138122741,0.0011991190357178994,-0.0001389961042564114,-0.000985147935527786
119,2013 RQ158,45.41593241049923,0.08787373630136462,0.1356289702749135,45.415932410499245,0.0877228303967589,0.13413538625633925,45.402338443490805,0.07820448607518242,0.12995560656428046,45.402455257615685,0.08071936950267117,0.13143314248849203,45.40264228969386,0.08347457791898608,0.1335351046658395,45.40762309804106,0.08635988944991935,0.13543800921887822,45.41733711649239,0.0889762658959115,0.13618415350393173,45.42386382719613,0.09056162210262776,0.136299643222033,45.42493084765971,0.0910961676823482,0.13609015381424752,45.43315762236154,0.09127924833656405,0.1349043684921948,45.43241441961612,0.0906933575684496,0.13235429332768586,0.012139552264901257,0.004737955300209992,0.002193324254763778,0.01722521186229642,0.0035564179398051426,0.0021642569656937505
120,2013 RB157,39.4046118834794,0.22716260827750692,0.12417634215932132,39.4046118834794,0.21368809834971914,0.12270323736589836,39.405079629362895,0.22667136548268388,0.12258157054716955,39.40439083137656,0.22512352101885014,0.12341495786669773,39.4044353987169,0.22479144648735302,0.12303359140637005,39.404213107211675,0.2268645431171195,0.12211419222411103,39.404179488474185,0.22575126092564574,0.12185817218630562,39.40443719952197,0.2255146333996216,0.1230231050766012,39.40466412110925,0.22669144054110632,0.12336661234063007,39.40486729305466,0.22681437058276122,0.1218996688687696,39.404833268636054,0.2261814444632321,0.12156285487100595,0.0002966992043954705,0.01237871652050642,0.0006815153286449588,0.0004677458834976278,0.013176444767400375,0.0007117205007993732
121,2014 TY114,43.81410144201355,0.02578596701294357,0.2784188801787046,43.81410144201356,0.025755857801426724,0.27795258415693136,43.81400506521926,0.025402763732670603,0.27759143925951163,43.814081134309816,0.02545009490638485,0.2776921372907617,43.8141566589923,0.025418099923796036,0.27783671111601543,43.81417095917018,0.025395837112394622,0.27794945435002394,43.814137778436944,0.025479154296879806,0.27797827068327513,43.81406094632938,0.02535960975638862,0.27790708511909135,43.81403689111319,0.025451504783839493,0.2777710135737065,43.81411170309735,0.02541106590806024,0.27763503218577457,43.814170092595056,0.025415224818169952,0.277570474140345,5.727873964383244e-05,0.0003371419138650083,0.00023434061635577906,6.951715661784874e-05,-0.0002767035045469178,2.568652634377111e-05
122,2013 RC157,39.404262493437805,0.2509476435758388,0.20379598055337428,39.40426249343782,0.2507940101642098,0.2024329427545728,39.4042839201995,0.2504146124411219,0.20244113825371107,39.40394369292128,0.25062228949851767,0.20234233926202896,39.404369989818775,0.250615422963238,0.2022261452989106,39.40399116559731,0.2506581264346895,0.20214182504723055,39.40396926209722,0.25072589088954556,0.20212665243810019,39.40451508486399,0.2507143779811619,0.20213580552133584,39.40462159194026,0.2508453186747265,0.20215359748297299,39.40438118187373,0.2508453864880941,0.20218473464119932,39.40419532205731,0.25072736438709187,0.202239109120015,0.00023204522206125784,0.00016481763163572258,0.00023454629625914086,0.0003590985024430893,5.1376323884300135e-05,8.195499138274887e-06
