,Objname,ObsEcc,ObsSin(Inc),PropEcc,PropSin(Inc),PropSMA,0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE
289,289,0.08255924295817599,0.2051460299776485,0.08070519368962809,0.20359210860267182,41.276945704671995,"[0.07454331398590215, 0.20162079881520964, 41.27673566171419]","[0.08146904251029756, 0.20591351641221325, 41.276689737928976]","[0.08064729284333655, 0.20375107868683018, 41.2767972534838]","[0.0746952618859029, 0.2031158675618809, 41.27715525012488]","[0.07911807824693258, 0.20352727040069085, 41.27719237006801]","[0.08195222338690217, 0.20460903840839867, 41.27706667665506]","[0.0763805586253861, 0.20419781213828805, 41.27717557640051]","[0.07696151076575719, 0.20178416400931934, 41.276981583271194]","[0.08335338157119204, 0.20650880248503578, 41.27682731645669]"
290,290,1655288311592509.2,0.0725723943040242,1543373272043453.2,0.07532222249646008,1.0379764284201586e-07,"[233468258558908.8, 0.08075553288147035, 5.191090229017757e-07]","[559786634328762.0, 0.008745129645553806, -2.6957654159404618e-11]","[1245127287778234.2, 0.00581093448936295, -2.6957654159404618e-11]","[716937397530591.2, 0.009092025146795156, -2.6957654159404618e-11]","[729567513152910.6, 0.10830204553605585, -2.6957654159404618e-11]","[711128068613366.5, 0.10679224845143581, -2.6957654159404618e-11]","[884112974474017.1, 0.008462709062064143, -2.6957654159404618e-11]","[588982765702547.5, 0.004410312314858015, -2.6957654159404618e-11]","[1473077462155107.0, 0.1467204839206742, -2.6957654159404618e-11]"
291,291,0.07160174958709015,0.041363480443935355,0.07131197174456613,0.03490433020316461,44.182004027998424,"[0.07110890359807015, 0.03720270126940897, 44.18199398423916]","[0.06983406334276372, 0.03519016652503319, 44.18199897985287]","[0.06829222069681407, 0.0321955880615364, 44.18200230540228]","[0.06787263183845274, 0.030874359755432356, 44.18199882441024]","[0.06902862829057421, 0.03248044114152208, 44.18200703328488]","[0.0708021920315159, 0.035771050714586965, 44.18201278711938]","[0.07178853530926387, 0.038054202382978304, 44.18200716655289]","[0.07128035912720386, 0.037359368965768025, 44.182008453774934]","[0.06973296473135292, 0.03396960082052996, 44.18201193278533]"
292,292,1655288311592509.2,0.0725723943040242,1543373272043453.2,0.07532222249646008,1.0379764284201586e-07,"[233468258558908.8, 0.08075553288147035, 5.191090229017757e-07]","[559786634328762.0, 0.008745129645553806, -2.6957654159404618e-11]","[1245127287778234.2, 0.00581093448936295, -2.6957654159404618e-11]","[716937397530591.2, 0.009092025146795156, -2.6957654159404618e-11]","[729567513152910.6, 0.10830204553605585, -2.6957654159404618e-11]","[711128068613366.5, 0.10679224845143581, -2.6957654159404618e-11]","[884112974474017.1, 0.008462709062064143, -2.6957654159404618e-11]","[588982765702547.5, 0.004410312314858015, -2.6957654159404618e-11]","[1473077462155107.0, 0.1467204839206742, -2.6957654159404618e-11]"
293,293,0.23210356677897845,0.15584899878708974,0.2122628019805156,0.15441260702017262,42.27098527783067,"[0.22599043241351305, 0.1593859315027409, 42.27103702190214]","[0.22815403920249147, 0.15847605069264092, 42.271010613661375]","[0.22804153053763748, 0.15612153064684864, 42.27098786760721]","[0.22646068214746978, 0.15422115848469953, 42.270986855771625]","[0.2254152978031242, 0.15453843913078896, 42.27100942490796]","[0.2298943456442326, 0.1526598766617837, 42.270981487272905]","[0.22858930659009918, 0.1538090096967204, 42.27095711244183]","[0.22746594931371142, 0.1528984959126854, 42.27099246165348]","[0.23147421578165533, 0.14784510942892382, 42.27094233115545]"
294,294,0.06493495542546456,0.03457644973005927,0.06407337515876459,0.024052877040340464,43.25899556052378,"[0.06269087685250646, 0.02067218908229905, 43.25898432161384]","[0.060529966053405965, 0.02160219149498715, 43.259003274196104]","[0.06424301017851464, 0.02558972050701593, 43.259010018036776]","[0.06414491528788539, 0.027517321759241178, 43.25897837811093]","[0.06406368747433613, 0.026092435687904838, 43.25897590606744]","[0.06289803731919655, 0.022761714324828014, 43.25897680792857]","[0.06044601333132341, 0.02122262175273674, 43.258969384806946]","[0.06376418554998575, 0.023160098219496945, 43.25900972507909]","[0.06355641683838263, 0.02649689248840921, 43.25903792307182]"
295,295,0.0663439697860874,0.05229565543525011,0.06267936692034551,0.04818910203315349,44.08858511908192,"[0.06518369287561024, 0.047249313517863996, 44.088588566409236]","[0.06289790142798381, 0.04444993381075578, 44.088584835897635]","[0.062359205490770876, 0.04459037574950263, 44.088581266289296]","[0.0638741208691151, 0.047177334165861735, 44.08858258118948]","[0.06620678514976282, 0.050189540545818916, 44.08858585732819]","[0.0677381106256277, 0.05174045943484593, 44.08858712304236]","[0.06756444283136323, 0.05139079045190363, 44.08858809503513]","[0.06578013180454914, 0.04951405561425923, 44.08858544475532]","[0.06341230531089814, 0.04676235739561804, 44.08858238160103]"
296,296,0.09291853445681565,0.0895018979352419,0.09252564351782153,0.08731054393409954,44.56432976908426,"[0.09092128150272778, 0.08575853466510865, 44.564372843323426]","[0.09476714907135743, 0.08921094946590398, 44.56430715999589]","[0.09676961411495964, 0.09190859421753009, 44.56424802421531]","[0.09514747096428254, 0.08969177757005588, 44.56427454503553]","[0.09124060259902265, 0.08548927572430196, 44.56436843267156]","[0.0882864034326391, 0.08352294735816884, 44.56441528799337]","[0.08867415697621177, 0.0831013250084046, 44.564401273211864]","[0.09196552142801971, 0.08578635639458855, 44.564328737031914]","[0.09544193866651385, 0.0904490156709396, 44.56425713973188]"
297,297,0.11759164640386931,0.10519099484285452,0.114483144889437,0.0996262201393479,43.66942210179049,"[0.1534744408566457, 0.036157139350730436, 43.66968785993276]","[0.15109368180446825, 0.04088972247180443, 43.66969990680093]","[0.13367045546318748, 0.07516250115572651, 43.66961444418755]","[0.07717566073938326, 0.13323049342671336, 43.66929838990704]","[0.07688745462068013, 0.13381846006789824, 43.66920445607789]","[0.1409712702119518, 0.0958148507685924, 43.66945813484604]","[0.12891708389848464, 0.10643481602290612, 43.669468388568355]","[0.07722066740708558, 0.14385384614620852, 43.66924447563458]","[0.06761377104640993, 0.15348924353041957, 43.66913674003589]"
298,298,0.01888737168064832,0.05732584611853871,0.017771487357943733,0.053432869657585,43.54847279565319,"[0.019581603624053194, 0.053845286027957316, 43.548481466909564]","[0.01737799209843334, 0.053228405722610415, 43.54847230304538]","[0.014648223075881877, 0.05238178365642897, 43.54846458581065]","[0.013761123419627189, 0.05223790099294808, 43.54847199843839]","[0.015567929635300175, 0.052738045450886575, 43.54847874480863]","[0.0184286941778821, 0.05361812102509745, 43.54847432346648]","[0.02003137627154981, 0.054078330615981954, 43.548471282777]","[0.019339474137329584, 0.05359000299913561, 43.5484674759822]","[0.016783812757766435, 0.052494465202170076, 43.5484682355261]"
299,299,0.05930088230631601,0.06878763105857492,0.05797812739966185,0.06594469495587375,43.04915722203068,"[0.05777173016620028, 0.06430104452332833, 43.049243306651654]","[0.06200980458654403, 0.06989791859428984, 43.04927250574821]","[0.06651356019606952, 0.07420307686500932, 43.049297049672575]","[0.0637470149911307, 0.07205482397152999, 43.04919688411425]","[0.057585849525065326, 0.06524802558241354, 43.049079266385455]","[0.05340068158117126, 0.060136067554183964, 43.04904080801179]","[0.04949346469397847, 0.0596194813402779, 43.049029136561366]","[0.05269322268778659, 0.06263474153463741, 43.04904459924012]","[0.059727112373137305, 0.06642874682067157, 43.04913822566145]"
300,300,0.014951052342376907,0.0321637857787297,0.013969171008330174,0.020365632141533033,44.11083503907124,"[0.013799761499183796, 0.01966631652076736, 44.110811454719965]","[0.014423770042909314, 0.021101670270210114, 44.11080476602933]","[0.014743001694188955, 0.021320778924216004, 44.110823430840796]","[0.014182400850852062, 0.02028128822248752, 44.11082323044073]","[0.013194320961610167, 0.020305995567895047, 44.11081582389943]","[0.01277900123491921, 0.020669970372851034, 44.11082677826847]","[0.013375285525700161, 0.02015268041181692, 44.110839850144664]","[0.014370893256784931, 0.020430060992576635, 44.11086280474935]","[0.01479687966045744, 0.021474879194562178, 44.11088272220466]"
301,301,0.029611578180805155,0.061053256110850156,0.028350572967383216,0.0566733110437887,42.91798709915307,"[0.03571561065799284, 0.060498081293386206, 42.91799634341769]","[0.03276970141110631, 0.0578587415024209, 42.9180147066599]","[0.02980312064556224, 0.05654813945226322, 42.91800023449745]","[0.023586957645945133, 0.05538354880168015, 42.917972978686876]","[0.019155534050454778, 0.05296954504547056, 42.91795808456275]","[0.020817528154583917, 0.05150057266223158, 42.9179642221026]","[0.023471783877249956, 0.05323731210034968, 42.917960878399455]","[0.028567216241131923, 0.05745492929668687, 42.91797352448541]","[0.034496910411167446, 0.060419405249008636, 42.918020891390064]"
302,302,0.06590153796090473,0.16729654773077504,0.06567983915145306,0.16510363790126273,43.242571480247044,"[0.06683540844248373, 0.16705970279491936, 43.24257252076363]","[0.06278556451156447, 0.16497012066194242, 43.242568749622066]","[0.06035687204130085, 0.1638432163200454, 43.242565506270815]","[0.06356189776753335, 0.16532252701039482, 43.24256612978205]","[0.06707637006247817, 0.1671958150061384, 43.24256546945339]","[0.065036751891675, 0.16670474221113946, 43.24256354682266]","[0.0609246334159038, 0.16483306371872056, 43.242573072224]","[0.06168797158259555, 0.16448050989042448, 43.242569139003635]","[0.06589132896119494, 0.16583785319698743, 43.24257935124272]"
303,303,0.17095867588932262,0.11735413329940483,0.13783185662590886,0.11550637510446399,43.66904145509516,"[0.15828899770574678, 0.12390054724285955, 43.66910454765514]","[0.1801275502910196, 0.09525374315456722, 43.668582961632524]","[0.1820105093658047, 0.09323251182463096, 43.66863901231444]","[0.17507659589984734, 0.10791027986019135, 43.66942101096338]","[0.17823093534466591, 0.10108352666915621, 43.66949915820823]","[0.1641776210324785, 0.11321790054523885, 43.66903953338036]","[0.16045600502209362, 0.12250781956034094, 43.668960204871254]","[0.16340170934327766, 0.1287095520173136, 43.669097357044436]","[0.15322973831081688, 0.13566103161147453, 43.668998788113896]"
304,304,0.0639770562204563,0.04643749767550422,0.06331340498543636,0.041096401232072824,44.39112517288672,"[0.06233003789637487, 0.03946717171922861, 44.39108025868964]","[0.06201163865737348, 0.04001558652438542, 44.391067576645746]","[0.06350044766700498, 0.041320784588412963, 44.391043724607705]","[0.06539067176009886, 0.04369808902956608, 44.39113230888477]","[0.0659440203350001, 0.04485155024298862, 44.391233054595475]","[0.06467536813243069, 0.04217377016476553, 44.39122405959194]","[0.06281787907267321, 0.039203566189986244, 44.391128366243066]","[0.06215772120703147, 0.039765216034887675, 44.391078991951666]","[0.06320446389048248, 0.04152759971414615, 44.39114029301453]"
305,305,0.16458504480314107,0.0349625781035495,0.16401378764687607,0.025103689879383977,45.43104586657222,"[0.15573200521635203, 0.02549357158739026, 45.4302133577349]","[0.16344434990793652, 0.028497275383686863, 45.42601026309573]","[0.16538099712715865, 0.02344504631072894, 45.422612383858095]","[0.1609223965315697, 0.01830077821452514, 45.42820961156746]","[0.1555030813565112, 0.02138952807001302, 45.43238748573236]","[0.1564056297464013, 0.02798839037724242, 45.43288548164061]","[0.16229743435114216, 0.029745971081836388, 45.43826434123712]","[0.16563761164715476, 0.024298009172809054, 45.44227337068568]","[0.16606809462444141, 0.024453133715956355, 45.43174598902027]"
306,306,0.09835111338060452,0.2722245302330644,0.09829292401328844,0.2684280963474021,41.43022234649756,"[0.0978449439137836, 0.2716788765152717, 41.43047142360984]","[0.09721591854394578, 0.2719935923659941, 41.43055870209241]","[0.09777923533471826, 0.27222766786342784, 41.43029903292265]","[0.09785419972686882, 0.27210823157423747, 41.430180768267554]","[0.09752334824978769, 0.27169032749782046, 41.43120598829784]","[0.09763964879714296, 0.27137037504976697, 41.43142458634714]","[0.09815731544727854, 0.2710858820307965, 41.429942148436616]","[0.09828660119549702, 0.2708592465998943, 41.42943638079996]","[0.09828901688537794, 0.2707015052637245, 41.4291913161605]"
307,307,0.1278599073145652,0.028742718240785954,0.1272714922795694,0.010651878975865284,47.0158464205287,"[0.1240343117510207, 0.01134194883419734, 47.015811167323946]","[0.12392794891871647, 0.010877563328506928, 47.015856305661885]","[0.12371484567209814, 0.010573015603298689, 47.01585054106252]","[0.1235207096497896, 0.010458280841253512, 47.01585149990127]","[0.12342270107381884, 0.010556699785084287, 47.01588525160659]","[0.12344256199334748, 0.010692888336480834, 47.01589047932868]","[0.12357725869020968, 0.010535670240220956, 47.01587069428107]","[0.12377113069569756, 0.010262421576290134, 47.015828835997745]","[0.12391931811247679, 0.010242610170991236, 47.01581160487095]"
308,308,0.041530011967306386,0.44966288556203077,0.04145089333198893,0.4489943742296726,40.4588646997442,"[0.040766855482534156, 0.44885561945027064, 40.46304898387028]","[0.04074623491414337, 0.4488265434837788, 40.46286110289111]","[0.04071891912599361, 0.4491010941554205, 40.46269243161616]","[0.04072110365920047, 0.4493089651811682, 40.46227008073107]","[0.04063256010118978, 0.44914945500684633, 40.461023218672]","[0.04113020167665744, 0.44872787266057756, 40.45771501878922]","[0.041904971908730215, 0.44851407512734076, 40.45443432235078]","[0.041412962716447885, 0.44876806677070163, 40.453010772720326]","[0.040029235029451486, 0.4491642510189654, 40.453123209656276]"
309,309,0.017567936862145087,0.05072961280514231,0.01754756640093861,0.04522035639523028,38.04170122669774,"[0.017271676251638703, 0.04418156062806382, 38.0416853066036]","[0.012015914573788262, 0.0444000510614062, 38.041709586794966]","[0.012844716910724174, 0.04550927345986734, 38.04172835277621]","[0.01350315367891653, 0.0462791389391358, 38.041713902047285]","[0.01312567952011085, 0.046396186864429256, 38.041694776541085]","[0.017297107784549733, 0.04568126210672467, 38.041702571534316]","[0.017104353969807293, 0.044685913341028775, 38.04170764154636]","[0.01706066760312111, 0.04406414571156877, 38.04170255972345]","[0.017084993182277054, 0.044829180737339415, 38.04169155422321]"
310,310,0.152437842352313,0.47891038021033455,0.15224843726962115,0.47825948554148584,43.22803332265914,"[0.14554505115749028, 0.478006061076517, 43.227126301850134]","[0.14558825802699593, 0.478057904954971, 43.22582656948824]","[0.14585215409753433, 0.4778654375014021, 43.22539143880591]","[0.14583605517559453, 0.4779914323479088, 43.22888495854419]","[0.14548575085400597, 0.477927221791708, 43.23046382824969]","[0.14492443634757485, 0.4780239607750271, 43.228816674276636]","[0.145386621670741, 0.4779780919542762, 43.22849884451233]","[0.1458161318872568, 0.4777663046541921, 43.22901121391242]","[0.14679426559507067, 0.4777522262347029, 43.22868322996121]"
311,311,0.08773780826381118,0.04073058832718843,0.08714320223463415,0.03368977147640507,43.97268533299821,"[0.08674802071935299, 0.03867200812469341, 43.972787162320614]","[0.08551046590622574, 0.03540135936878097, 43.97273258825416]","[0.08351279186496428, 0.029613978965991366, 43.972599189621675]","[0.08269943740802231, 0.02706757090505306, 43.972578558677114]","[0.0839191970354064, 0.0307387910786759, 43.9725150175193]","[0.08592001141446878, 0.03645370533409378, 43.97263796544749]","[0.08679485643454386, 0.03880118938627997, 43.97278619242569]","[0.08578123526675556, 0.036077250528396734, 43.97276433336405]","[0.0837754624785625, 0.030282003534013807, 43.972737352131325]"
312,312,0.06323262354909266,0.04602116082662831,0.06296188999855072,0.04068177118334841,44.0529581514139,"[0.061382353326349656, 0.04057156929710385, 44.052955399330514]","[0.059658457491083984, 0.038295690216036175, 44.052952488309614]","[0.05954613434513804, 0.03800479749197325, 44.05295799230895]","[0.06117304181644674, 0.03998926141935757, 44.05295978309438]","[0.06321524811807117, 0.042625555233790496, 44.05295591559529]","[0.06415342048427192, 0.04410156440638704, 44.05296011628529]","[0.0633811731188524, 0.04341861494323736, 44.05296256584935]","[0.061462606649854465, 0.040781463200957886, 44.052960602396226]","[0.059863883461516526, 0.03800242862649247, 44.052957794222095]"
313,313,0.07391578046625578,0.03889903775206557,0.07380841771048084,0.03265671780524454,46.37806133210159,"[0.07285870360797578, 0.03195369650298746, 46.37805224451906]","[0.07322179718494871, 0.03247289014498756, 46.37805913634451]","[0.07340832629623664, 0.03252922594318045, 46.37806677595843]","[0.0727498394459816, 0.031998432038813106, 46.37806818472654]","[0.0735325825812613, 0.0324663039864258, 46.3780583152201]","[0.07300521858060663, 0.03238060564549422, 46.37805149245738]","[0.07307878494548421, 0.03182659217384352, 46.378063340486534]","[0.07333373240319686, 0.03231824498233391, 46.37806753762589]","[0.07296561402956317, 0.03217887658517316, 46.37806544452408]"
314,314,0.15279373805652785,0.17025905527462473,0.1527280548588757,0.16880883083490747,39.404923443021254,"[0.1525562843044891, 0.1689951773296765, 39.404948954567864]","[0.1530518736303191, 0.16832061371440515, 39.40488518738582]","[0.1531619226228011, 0.1685234134251531, 39.404894463236005]","[0.15298880685369728, 0.16864826737622354, 39.404890660583284]","[0.15178351602712048, 0.1695651845020426, 39.404964501512005]","[0.15143332207171806, 0.1701624221978037, 39.40498700259109]","[0.15291436444870032, 0.16863491972365266, 39.404929266666905]","[0.1530061365244965, 0.16827740310219041, 39.40487305657218]","[0.15261453473129735, 0.16902494323653708, 39.404884456453885]"
315,315,1655288311592509.2,0.0725723943040242,1543373272043453.2,0.07532222249646008,1.0379764284201586e-07,"[233468258558908.8, 0.08075553288147035, 5.191090229017757e-07]","[559786634328762.0, 0.008745129645553806, -2.6957654159404618e-11]","[1245127287778234.2, 0.00581093448936295, -2.6957654159404618e-11]","[716937397530591.2, 0.009092025146795156, -2.6957654159404618e-11]","[729567513152910.6, 0.10830204553605585, -2.6957654159404618e-11]","[711128068613366.5, 0.10679224845143581, -2.6957654159404618e-11]","[884112974474017.1, 0.008462709062064143, -2.6957654159404618e-11]","[588982765702547.5, 0.004410312314858015, -2.6957654159404618e-11]","[1473077462155107.0, 0.1467204839206742, -2.6957654159404618e-11]"
316,316,0.05601295782467403,0.051777221875028166,0.0514362427370589,0.046841788879341865,42.54192133776493,"[0.056284447530508944, 0.04841510114774735, 42.54191676331713]","[0.05391451909512818, 0.04311194079466321, 42.54192546087118]","[0.05631836822959326, 0.04769293701569823, 42.54190692029787]","[0.055631293228941156, 0.04627924116673143, 42.541911217869476]","[0.0540819813746894, 0.04366998730679602, 42.54192251648022]","[0.056515492242315855, 0.04843916435216198, 42.54191557416035]","[0.05399823275216309, 0.04420868760969783, 42.54193895353997]","[0.05299123119307538, 0.045506707900191457, 42.541942918327464]","[0.05515026723125032, 0.04597089828218161, 42.54192087744228]"
317,317,1655288311592509.2,0.0725723943040242,1543373272043453.2,0.07532222249646008,1.0379764284201586e-07,"[233468258558908.8, 0.08075553288147035, 5.191090229017757e-07]","[559786634328762.0, 0.008745129645553806, -2.6957654159404618e-11]","[1245127287778234.2, 0.00581093448936295, -2.6957654159404618e-11]","[716937397530591.2, 0.009092025146795156, -2.6957654159404618e-11]","[729567513152910.6, 0.10830204553605585, -2.6957654159404618e-11]","[711128068613366.5, 0.10679224845143581, -2.6957654159404618e-11]","[884112974474017.1, 0.008462709062064143, -2.6957654159404618e-11]","[588982765702547.5, 0.004410312314858015, -2.6957654159404618e-11]","[1473077462155107.0, 0.1467204839206742, -2.6957654159404618e-11]"
318,318,0.1895326315982102,0.38079040865424457,0.18936991477117332,0.38036309674747737,44.64425306219667,"[0.18702717491859022, 0.3770969111724281, 44.64521903994557]","[0.18709175982262186, 0.3770255165748208, 44.64545328132057]","[0.18689747193198683, 0.37685986730616583, 44.64527344837186]","[0.18682150406486975, 0.37683185439125133, 44.64444264128279]","[0.1871945222447708, 0.3770308815354135, 44.64385195828854]","[0.1872674932629955, 0.37714630978181957, 44.64356547037709]","[0.1871521469639809, 0.37710337522168547, 44.64358167243947]","[0.18720902807215936, 0.37698825966893434, 44.643588142723644]","[0.18690391586153504, 0.37680631344264975, 44.64334333833297]"
319,319,0.02324295128323913,0.04459522110182613,0.021501330598680233,0.03882034375844449,42.901929779366164,"[0.025069787336351276, 0.0413093706121997, 42.90194202636635]","[0.0247852525430155, 0.0403428145754912, 42.90191372513383]","[0.022651515530802732, 0.038151110225366526, 42.901920444647274]","[0.020893856818851076, 0.037620866024491134, 42.90193785710409]","[0.015959030744435828, 0.03721472278453999, 42.90194517218045]","[0.016521498240727496, 0.035410088309628565, 42.90193083494772]","[0.018949547191356324, 0.03549901448112911, 42.90192650317457]","[0.021387826020145766, 0.03875293284177298, 42.901940511881755]","[0.025575659455478447, 0.04158542546351783, 42.901916839965374]"
320,320,0.1640003506831869,0.3085895922731106,0.14225167957464957,0.30360654402581094,36.335902510439354,"[0.14572516486982795, 0.2150380635024365, 36.429177389403]","[0.13819012442149733, 0.21775090713565776, 36.42940686157713]","[0.13932656035486707, 0.25805015441259394, 36.4294410578503]","[0.10641674317521808, 0.22459146447062797, 36.43627344765579]","[0.11803826372192554, 0.3452914672859929, 36.4318972633634]","[0.1437595442081429, 0.3323335877908841, 36.4249480549486]","[0.13538478892713618, 0.33482552245655944, 36.4283178317644]","[0.1752911111506822, 0.36759456247395556, 36.42762756526655]","[0.20064999118454063, 0.38311161856101683, 35.961208666511766]"
321,321,0.1594694371620956,0.07942595454004946,0.15912183398261423,0.07679088256207849,46.1284138437716,"[0.1629236088004375, 0.0878311031360128, 46.128578605517184]","[0.15970355388771793, 0.08428163413232977, 46.12992126877385]","[0.15738104870182973, 0.07952603973137781, 46.12802892014454]","[0.15537749968914988, 0.07371303229730415, 46.128889024297024]","[0.15368291322605182, 0.0683092738191672, 46.12930492908988]","[0.15183200704955807, 0.06586098244292257, 46.12841075941475]","[0.1520117569552241, 0.06815858833373029, 46.12812395553823]","[0.15412387563693558, 0.07325029489678417, 46.12798334885199]","[0.15677327540446573, 0.0795503176323333, 46.1280322144349]"
322,322,0.13410305377459383,0.029814942374107974,0.13283112180997664,0.014539647015904896,46.91527803453637,"[0.13224125596450392, 0.014828819215729528, 46.915200921174375]","[0.1322060669045319, 0.013914713969810335, 46.91520828699063]","[0.13215911338004516, 0.013482677020204382, 46.915152961200164]","[0.13216989853967895, 0.014149624086041165, 46.91518342162592]","[0.1321404276100732, 0.015071436688315351, 46.91526836061393]","[0.13198565674507773, 0.014759782681748717, 46.91533856588982]","[0.13178698428297025, 0.013975531753592499, 46.91542406950217]","[0.1316474582100994, 0.013907587306400213, 46.9153980519698]","[0.13149563867682176, 0.014281627839765769, 46.91534895629007]"
323,323,0.18988131416175058,0.26506589540502246,0.1893408781784792,0.2643549845040123,45.07626216418631,"[0.16993891557028787, 0.2535370024278, 45.11330037103781]","[0.1718810143874998, 0.2541310450782629, 45.11192044841457]","[0.17531071083063202, 0.2560079239796754, 45.11471598763268]","[0.1822295283467588, 0.2571979423142138, 45.10016259225576]","[0.1839301002734947, 0.2559043931984187, 45.05969388011136]","[0.18936078602124448, 0.25841997774072367, 45.040084768496]","[0.19344050478096433, 0.26043387416296115, 45.04588451228745]","[0.20199043037307582, 0.2715108461279254, 45.0491324649341]","[0.19559343465296938, 0.27293705527664325, 45.04773210233368]"
324,324,0.2326584701060829,0.2819882505345412,0.22505283836432027,0.28014420574144394,39.40277286204982,"[0.20351726101203263, 0.29722078978387606, 39.4030008403292]","[0.1907694035658645, 0.28549485688647336, 39.40277132685544]","[0.1665020001762464, 0.27661586214342576, 39.40265462053848]","[0.1643278001244576, 0.27660135580655854, 39.4026601144421]","[0.17457681814916207, 0.27766633870573937, 39.40267889065048]","[0.2319200842546702, 0.2790190983381417, 39.402774207882814]","[0.19218470140136487, 0.27691304896559155, 39.4027854648967]","[0.23537213253727732, 0.27327274990664374, 39.402789873848526]","[0.1953153961429039, 0.27335286004205656, 39.40274370464236]"
325,325,0.08506379903525109,0.16057444714000785,0.08008947085739916,0.15925514376299618,42.99873980506,"[0.08696742531404608, 0.16004763175454265, 42.998563253034476]","[0.09011815686456795, 0.16188680921809365, 42.998699356839104]","[0.08590664453032644, 0.15965718459367859, 42.99867191680426]","[0.07972166698350043, 0.1564915273257816, 42.998561995118095]","[0.08008309903554897, 0.15674876534947277, 42.99870075669365]","[0.08641338867108968, 0.1600306851852348, 42.99882439544301]","[0.08990749882889301, 0.16173742500463262, 42.99888328643209]","[0.08617188792297761, 0.15945284467648718, 42.998852045030944]","[0.08023960911424939, 0.15630177327696942, 42.99887818381247]"
326,326,0.25715264659539755,0.5069477641221832,0.2568684248213492,0.506936887734163,48.5684423028271,"[0.2504510856990599, 0.5027482819821336, 48.54588129124673]","[0.2507631431094146, 0.5022980188217464, 48.559546798163154]","[0.2495954391103659, 0.5026652975458068, 48.5618194448572]","[0.2500103353056634, 0.5024123548256096, 48.56516730627927]","[0.24843355855712398, 0.5025174537768361, 48.57301540855266]","[0.24824490336612082, 0.5030381813064784, 48.574573629773745]","[0.2505103350013213, 0.5019274972012862, 48.58483495434829]","[0.2509559403038851, 0.5018098977703209, 48.58309209283086]","[0.25134809563698873, 0.5022100939591312, 48.57665681445412]"
327,327,0.06513594893443651,0.034339930646712376,0.06464834885410152,0.024066389871082047,43.86381257892686,"[0.06164772081556451, 0.02084069846872851, 43.86382129414595]","[0.06208075599354082, 0.022167935189169177, 43.863813842825394]","[0.06332407565659902, 0.02562914691040275, 43.863813874359316]","[0.06401706079904644, 0.027433431064566985, 43.863809996023114]","[0.06336386714345722, 0.025823229978143913, 43.8638035092769]","[0.06211556527072617, 0.022421973531721866, 43.863806658921774]","[0.06162447295419157, 0.02091739807576299, 43.86380858466605]","[0.06239171017825244, 0.023090441736108937, 43.86381127943937]","[0.06352309551994091, 0.02630057480344336, 43.86381452690196]"
328,328,0.04417349588813682,0.03475876401207528,0.043715632982738624,0.02546485819195864,43.830806577150625,"[0.04126960989764351, 0.02365646594425151, 43.83080741936059]","[0.04186752219926528, 0.024759003287103714, 43.83080797743182]","[0.043184839973651, 0.026869025372285235, 43.83080739011431]","[0.04395405614399062, 0.02779662511030721, 43.8308033010143]","[0.04347479665787452, 0.026510236416576252, 43.83080507294687]","[0.04228932464652955, 0.023928714909301194, 43.83080787122727]","[0.0416376829137795, 0.022726886948769277, 43.83080454768486]","[0.04233771154820739, 0.024330329472895793, 43.83080613618869]","[0.04361550278032437, 0.026918420523672014, 43.83080893914783]"
329,329,0.04477809426243065,0.49068339558106033,0.04472703092808529,0.4901526319573391,46.319628519982736,"[0.04128391321938498, 0.4873742215433187, 46.31961995038382]","[0.042312123649942635, 0.4873028665152007, 46.31963017404512]","[0.0432451113074486, 0.4872298017485472, 46.31963446913879]","[0.04407883769523474, 0.48716437611340235, 46.31963039185126]","[0.04461866197469197, 0.48711768705545105, 46.31962919042858]","[0.044777453071223675, 0.4870962296788558, 46.3196312087837]","[0.044683218358046145, 0.4871181581162499, 46.319629252774206]","[0.04411529692831658, 0.4871682670694991, 46.31962635396184]","[0.043334058180229874, 0.4872252173472788, 46.31962723859426]"
330,330,0.10948427912211865,0.19029313082597388,0.10933798919669926,0.1893218225801809,44.14950416934653,"[0.11086236880724508, 0.18998506948599111, 44.15032200756032]","[0.10842992280468744, 0.1885889755620085, 44.15030113840215]","[0.10736153344708865, 0.18800352665575992, 44.150064520784625]","[0.1099398803290432, 0.18961703319857198, 44.14940902310978]","[0.11031767329318495, 0.18957989526413666, 44.1488661273422]","[0.1075988436505562, 0.18843527536411542, 44.14894355549045]","[0.10793631163018058, 0.18814767571521215, 44.149277061337095]","[0.11046149620401247, 0.18991155177166308, 44.14942795252413]","[0.10976518988682869, 0.1891800908292839, 44.148990209396345]"
331,331,0.22053544165982517,0.1790562303941054,0.2164152089963148,0.17812581167100885,39.4031217121963,"[0.22471791157988674, 0.17188381126944038, 39.40304755896771]","[0.18625193761126746, 0.1658728407465883, 39.4029666251712]","[0.17629131081500798, 0.16084660355983146, 39.402954362413]","[0.22450360994209356, 0.17151902073915, 39.40305855261482]","[0.2147051235872969, 0.18177055563283295, 39.4031592958909]","[0.2077280387929354, 0.18591310004747297, 39.40323757051467]","[0.21046499181630543, 0.18495180212254125, 39.40320730722994]","[0.211072011458394, 0.18459386811610248, 39.4032108333048]","[0.20935983872073038, 0.18560649445922242, 39.403240006080814]"
