,Objname,ObsEcc,ObsSin(Inc),PropEcc,PropSin(Inc),PropSMA,0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE
86,86,0.04385666126342426,0.03847818892558135,0.04289251903886826,0.030084451099890382,43.004964216579495,"[0.04292796990645144, 0.0322181051878853, 43.00262184389822]","[0.04166223740615361, 0.027557611184885866, 43.00295588345654]","[0.039439375416982614, 0.02620007517956715, 43.00337095761022]","[0.039422080856044546, 0.028356384061210445, 43.0031278799244]","[0.04350998752217947, 0.03050359572107243, 43.00285367868026]","[0.043720371144024696, 0.03246434880105876, 43.002847364109535]","[0.04551228002065164, 0.03414315438553497, 43.004265765265195]","[0.04308127262354253, 0.03216590366426119, 43.00906178580646]","[0.040126913544248556, 0.026721809826677007, 43.01170833704476]"
87,87,0.08032558322655552,0.054098424201605294,0.08006954765872909,0.04994012605265057,44.0649275603995,"[0.0815641150504482, 0.05502239747684409, 44.0648803260821]","[0.08028270187692148, 0.05319974245070074, 44.064903072846775]","[0.07777953655048736, 0.0495462175651358, 44.06491764599315]","[0.07506543068736847, 0.04539367018349031, 44.064926542321864]","[0.07350790919666758, 0.04284760782211404, 44.064938737837146]","[0.07400245389947102, 0.0435200549781843, 44.06495097646443]","[0.0762533519665313, 0.04688020133990509, 44.06495151203922]","[0.07905438054296653, 0.05105576556628899, 44.06494600499872]","[0.08116245618550395, 0.0542743556832797, 44.06494951771936]"
88,88,0.07320167426190345,0.04478312697284427,0.07225739401382081,0.038749016178913936,43.167545830923466,"[0.06883280185831639, 0.03795106611269065, 43.16754037266488]","[0.07403758219192254, 0.044032465504768595, 43.167541024001665]","[0.07200639431230958, 0.042622296506322044, 43.167543862284894]","[0.0714128806753663, 0.03843532512423849, 43.16754476845282]","[0.06595708732296048, 0.03308779614099963, 43.16754629321208]","[0.06702840545467004, 0.030111081643850297, 43.16754735090201]","[0.06881600328876919, 0.035303287230925254, 43.16754895437679]","[0.07285059969456685, 0.04361289651578562, 43.16754910022416]","[0.07375925629933547, 0.04473538906354817, 43.1675494935227]"
89,89,0.045497704669562045,0.04118450610629504,0.04453165084965003,0.031936973862736216,38.57979691175844,"[0.044880376251099224, 0.03098247084951954, 38.57981767382722]","[0.044481435578134165, 0.03224402535535486, 38.57979015589633]","[0.04401484040139475, 0.03264883386377525, 38.57983709285463]","[0.04433424795606369, 0.03093050806825617, 38.579854120995996]","[0.044744207128026424, 0.03237244944438421, 38.579786116311745]","[0.04477741795802493, 0.0326631851238573, 38.579758949056334]","[0.04460618582807498, 0.030840870416158263, 38.57977346680895]","[0.044129642164160814, 0.032250522259991074, 38.57976591741117]","[0.044130809140987534, 0.032595485977594145, 38.57977074972342]"
90,90,0.07368835502359539,0.0349190039544456,0.07294380899879481,0.02507729293636882,43.85447390188407,"[0.07238708674665781, 0.02881710648755287, 43.8545912599092]","[0.07137424031319807, 0.025765645542370548, 43.85458195093395]","[0.07004543956668495, 0.021587664730670413, 43.8545893143453]","[0.06991565426355179, 0.021283297439785995, 43.85458580363733]","[0.07110227497949127, 0.025165039202807965, 43.85453188866581]","[0.07221958947631767, 0.028525113320366016, 43.85440306504596]","[0.07209379075540605, 0.02793532130661414, 43.85428257876724]","[0.07091102606297664, 0.024054267594981145, 43.854297230115755]","[0.06992783338047663, 0.021169388618271855, 43.85437445862563]"
91,91,0.0648238054926902,0.03569544179266791,0.06427597576981908,0.02740521082308332,45.04749351924208,"[0.0632400928989329, 0.026428334627824665, 45.04658739602455]","[0.06271864126249213, 0.026395430645324375, 45.0407454779696]","[0.0634284827637966, 0.028338133556314694, 45.039585117244485]","[0.06403873694027441, 0.028289828942518882, 45.04660570660009]","[0.06344588182684546, 0.026866210596355904, 45.05202006206447]","[0.0632405007543521, 0.02593230689414564, 45.052072631057094]","[0.06376739529663321, 0.026815393542315342, 45.05204672066514]","[0.06407949450510307, 0.028712819046426773, 45.05198216954436]","[0.06388413758625243, 0.028019994184158275, 45.04722909599338]"
92,92,0.0481188791925451,0.03213351857194332,0.04729538101197157,0.019737700629953784,43.311225845936335,"[0.047612769236180436, 0.018388947736686093, 43.31122280920043]","[0.04680933478649455, 0.01725004254371944, 43.311220120380476]","[0.046235187146243056, 0.01921742581405606, 43.31121676646059]","[0.04843055682485121, 0.022734828523655107, 43.31121584431949]","[0.049562029970703844, 0.02395120190993041, 43.31121950012019]","[0.047339856489135496, 0.02130086064482701, 43.311227439045346]","[0.04617615773587763, 0.018038536346434327, 43.31122865717406]","[0.047327482300096264, 0.01735313792938908, 43.31123038392628]","[0.047468598561082036, 0.019370395255767132, 43.311241738737884]"
93,93,0.07780879069402453,0.04735692665570524,0.07649661564859447,0.040848466061055085,42.27222812690319,"[0.07587592172091893, 0.03184083928298868, 42.27232921823934]","[0.0749142647294385, 0.03690817240896246, 42.27223689200161]","[0.06951096325490043, 0.03705124531933888, 42.27211331317437]","[0.060613603454842895, 0.03790683733054176, 42.27229841228597]","[0.06041844527969262, 0.04589877141095279, 42.272236663597496]","[0.06895474184853422, 0.05094093335369316, 42.27194025302395]","[0.07138029553738649, 0.05323067096018041, 42.271959383647506]","[0.06736351715293155, 0.047662003403992154, 42.27209504213354]","[0.059571415541999635, 0.03763190113608503, 42.27250691012533]"
94,94,0.047596096442697515,0.06610189566259941,0.04649874247541429,0.06283234705543848,42.73441464141681,"[0.034301525257406394, 0.053097565792957505, 42.73441471298083]","[0.03629231598548347, 0.055216016910979486, 42.73441690868093]","[0.043194780118934094, 0.06166648215325649, 42.73441292160784]","[0.050066839211419745, 0.0650891903060623, 42.734410277357846]","[0.05404619719557548, 0.06971698944536003, 42.73441148944132]","[0.05673497510988713, 0.07163107009883392, 42.734413707159305]","[0.05273934634478344, 0.06792469808116021, 42.73441552494713]","[0.04943548014027378, 0.06537121396604872, 42.734415975729505]","[0.040474026621101306, 0.05980903623981496, 42.734418389502984]"
95,95,0.05167894984899514,0.05188500232806786,0.050986493108214924,0.046899935929663225,43.47270372812894,"[0.04878171666247005, 0.04603511950515885, 43.47269974621099]","[0.05182110858295763, 0.04932936125206256, 43.47270469467556]","[0.05287457593697566, 0.05006244107246069, 43.472709276317396]","[0.050730699796114206, 0.0475241332574706, 43.47270731809478]","[0.047455215764060275, 0.04424157867385131, 43.47270113116799]","[0.0467700814796747, 0.043791337942820495, 43.472698690344906]","[0.049471043081390345, 0.046712475250282416, 43.47270244634659]","[0.05254588361734068, 0.049845306295169346, 43.47270795930106]","[0.052728076580745915, 0.05005195605887995, 43.47270583281636]"
96,96,0.06745857681347156,0.048646546654995286,0.06734188240831429,0.04429751208817179,45.6195156784842,"[0.06622065061843739, 0.04295157194638866, 45.619516498920554]","[0.06619851727316449, 0.04209363006711828, 45.619516774736965]","[0.06613799983280648, 0.0432695824438486, 45.61951699785355]","[0.0676094071954521, 0.04501556772512016, 45.61951693867991]","[0.06822725893703305, 0.04560609211537141, 45.61951582652145]","[0.0680376227714776, 0.045387429353251886, 45.61951535473436]","[0.06768901112551913, 0.04481512152351072, 45.619515469130114]","[0.06613611240468624, 0.043456386518620174, 45.61951429295179]","[0.06607531842601712, 0.042243565849917376, 45.61951321214815]"
97,97,0.1099210232936445,0.1388352852456259,0.10987331707486955,0.13755642297756704,46.36121990739676,"[0.09899650108412604, 0.1287680001130247, 46.36120532266411]","[0.10117649514441707, 0.13052306139828765, 46.361217852237324]","[0.10337575091718118, 0.13232634632116022, 46.3612138481815]","[0.10559807482905098, 0.13419613690198265, 46.36121630251906]","[0.10786517355517722, 0.13611825255714483, 46.36122221126115]","[0.11019041816093458, 0.138086846258088, 46.36123185140158]","[0.11254128747105396, 0.14008490138960691, 46.36123963236407]","[0.11485937975550471, 0.14207900992124411, 46.361217373094476]","[0.11705308144974927, 0.1440045787078954, 46.36121883343554]"
98,98,0.5470366012316183,0.23714792937958887,0.5462548744977381,0.23659338313588807,81.12537148255925,"[0.5344926656600465, 0.23051982971990764, 80.77633931284086]","[0.5398118292867418, 0.23078437105984453, 80.87262243248864]","[0.5426713300088303, 0.22801182423637947, 81.143339498963]","[0.5380565219289363, 0.22567833525429343, 81.21642635054181]","[0.5281058945642312, 0.22496048693481335, 81.41337312454618]","[0.5224059999446952, 0.22390602631723294, 81.38962220080602]","[0.5379233698693492, 0.22685110737936365, 81.30956102469992]","[0.5449620243914386, 0.23415434772500265, 81.09680767658791]","[0.5451822681319085, 0.23357826177592142, 80.98422345026486]"
99,99,0.11200175179492669,0.035074314309515624,0.1111942219235743,0.026027330426537737,45.0810939213529,"[0.1099328779695757, 0.02698161823853825, 45.08105688239123]","[0.10998044463000613, 0.027052908350206583, 45.08107809358095]","[0.10950587259869737, 0.024154636885736307, 45.08113285993841]","[0.10988145595320505, 0.02380623288776576, 45.081122291803965]","[0.11100729125481074, 0.02763855518732553, 45.08107392047051]","[0.11112155661630167, 0.027374529007656547, 45.08104760551411]","[0.11041900517280234, 0.023012743792631428, 45.081090551919786]","[0.11063608676119306, 0.02449328418734786, 45.08112676047763]","[0.11117575645601127, 0.028346450923625116, 45.08111588874727]"
100,100,0.020892842308283838,0.05912689604259742,0.017175364332281732,0.055568022743100284,42.469703629343705,"[0.02401864456481982, 0.05758771547268559, 42.46969834236887]","[0.016969136775084975, 0.05383428605893237, 42.469710310732715]","[0.01107763440789825, 0.05289167805117027, 42.469709694095584]","[0.011213771467085448, 0.04867053738256158, 42.46970874881917]","[0.011249794149479377, 0.04873494719774912, 42.4697088465089]","[0.01017306420235382, 0.05246807407990127, 42.46970969078832]","[0.015409817880345488, 0.05348042701508989, 42.46970986331004]","[0.023259053927279966, 0.057102996531724945, 42.46970202520936]","[0.03161965971075009, 0.05838338533025374, 42.46969141421665]"
101,101,0.09803053965106848,0.049386350955501784,0.0863917062213631,0.045277809562102325,43.66829042487381,"[0.07268689898768334, 0.045005853125909843, 43.647451415484916]","[0.09077801778954632, 0.04609755287532683, 43.64971189041557]","[0.09632323529976856, 0.04694810410951935, 43.68029022733078]","[0.09898009769936447, 0.04793936089446393, 43.697454436860546]","[0.09913608307067424, 0.04712832965850778, 43.684224042586834]","[0.09969841437822104, 0.04498392841830772, 43.665387835805944]","[0.09941561030898213, 0.0433013400905511, 43.67846380126689]","[0.09788263371767827, 0.04384531069260485, 43.68004381027638]","[0.0962453070453348, 0.044156325877383835, 43.651026056944985]"
102,102,0.05117667840700347,0.031179492319777336,0.04958232372461884,0.01900022479153515,42.82273340741255,"[0.05022639802345856, 0.018079145058072354, 42.82303521243845]","[0.051449193002468474, 0.01920813880117078, 42.82277548172089]","[0.05082416457207513, 0.01906252834494483, 42.822645087594076]","[0.05137716378532597, 0.019452990132880887, 42.822672882852515]","[0.051154871342105473, 0.019290008030398126, 42.822640736521315]","[0.04682813314418468, 0.018253099836630555, 42.82263152452192]","[0.051338043349542783, 0.018957488629322814, 42.822616298838355]","[0.04755329304953747, 0.0186935207980479, 42.82269722292485]","[0.0518911720267467, 0.019587262548083583, 42.82272972029796]"
103,103,0.15317700088594768,0.2096880022197579,0.15019920261348801,0.2085502149751803,43.668666414893565,"[0.0955866243568496, 0.2394860653935344, 43.668530794605346]","[0.13805423578287, 0.2111451678789786, 43.668528249908974]","[0.1700791180968611, 0.18816658923029744, 43.66855696350628]","[0.12724797230948406, 0.22019025562473138, 43.66856002027963]","[0.14681017353721912, 0.19555278943813226, 43.66853780209567]","[0.18814075375992248, 0.1657295222893729, 43.66863511787928]","[0.1529723268378918, 0.1979118393046317, 43.6687354729677]","[0.13901290669111074, 0.21295223822986836, 43.668904954716915]","[0.1484692858621086, 0.2043478158693391, 43.66896780827516]"
104,104,0.04672652824512226,0.3105069027702844,0.04669846803305185,0.3098343125834304,41.61907465428696,"[0.046714000266134675, 0.3097186400154055, 41.61918722741026]","[0.04668022394301024, 0.3094723111598152, 41.61937273718615]","[0.04664893916019149, 0.3101124307267978, 41.619309147651954]","[0.046627162415055885, 0.30946567156321564, 41.619199834747825]","[0.046601805719801055, 0.3096025887014283, 41.61903024215675]","[0.04659755940608452, 0.31007923110269947, 41.61892345022048]","[0.04665247448630745, 0.3093876609849759, 41.618943390102615]","[0.04673617635675844, 0.30986535046483044, 41.618913461204194]","[0.04673594966617376, 0.3099248382638272, 41.61890350926133]"
105,105,0.10075691527403895,0.09412138028698099,0.10006611650158989,0.09193778669297543,43.94990826431747,"[0.07918506168894242, 0.06839578874192727, 43.95162508409029]","[0.08197559784439519, 0.07217205135485638, 43.94827373634746]","[0.08645120338648439, 0.07747985636081824, 43.94947453429181]","[0.09118494177112679, 0.08313936508558757, 43.94916107993286]","[0.09564308839812055, 0.08933640900867651, 43.94915035200339]","[0.10141557087520282, 0.0960011580554812, 43.94918248437785]","[0.10810349121156093, 0.10287100494641666, 43.9501524310067]","[0.1138358890726981, 0.11054804783537911, 43.94860660393357]","[0.12181776310521152, 0.11962344145443085, 43.94913916549414]"
106,106,0.032890140467934675,0.034497494217126175,0.03079533274137488,0.02375737477651671,42.587966595711656,"[0.03468512855852566, 0.025419970471105495, 42.58796501157086]","[0.03196891192690346, 0.022744235881259723, 42.58796725403795]","[0.032082939453964135, 0.022140523915485794, 42.58796762792059]","[0.03034822591191504, 0.020614106832870443, 42.58796686486907]","[0.03275694024977314, 0.023596444547485912, 42.587966777259744]","[0.03419916133977966, 0.024786830922811493, 42.58796585182277]","[0.03392371619320025, 0.025670774383528796, 42.5879654278767]","[0.034111652373596396, 0.023075328727869077, 42.587967318629296]","[0.03074889375063617, 0.02171127351617976, 42.58796769844918]"
107,107,0.02470936734689301,0.03654424378031433,0.024057258624322973,0.02852733444714812,44.06490826517424,"[0.024412586354358015, 0.028713924502834515, 44.06490850124436]","[0.025020110067757492, 0.029730634059597458, 44.06490763852593]","[0.024559820624698157, 0.029520713815661365, 44.06490690502265]","[0.02352721249947526, 0.027688468521128152, 44.06490828971822]","[0.022989671065033048, 0.02698039393871502, 44.06490893279959]","[0.023450722867405648, 0.02849974900302691, 44.0649079931876]","[0.02430833800952163, 0.029512900978112846, 44.06490817525721]","[0.024661215939302927, 0.029091141345764425, 44.0649090525771]","[0.02417493144661304, 0.028966386868181822, 44.064908730399594]"
108,108,0.08433078538794031,0.36679633175607507,0.08432247137887071,0.3663613982691866,43.21188503345248,"[0.08285214546492257, 0.3621404866781256, 43.211866970839175]","[0.08282579161954386, 0.36215954035894177, 43.211846470910196]","[0.08283266593284548, 0.36218109959766126, 43.211841442768694]","[0.08286870503557174, 0.362190106138865, 43.21185514849872]","[0.08286343292270146, 0.3621816573752334, 43.21190620233072]","[0.0828014003545738, 0.36216688114761125, 43.211964210301126]","[0.08273544676083315, 0.36213753789483116, 43.211953158960526]","[0.08270397223626587, 0.3621000681603725, 43.21187550251587]","[0.08272791557458893, 0.36208338984550126, 43.211857902881036]"
109,109,0.06125374934566282,0.04766988187630016,0.060665323242613006,0.042867447126428974,44.16685112032941,"[0.06243155493777347, 0.04549195245919757, 44.16681630615674]","[0.06220619647296871, 0.04480987142597668, 44.16685424084761]","[0.0607493169890151, 0.04312359598442067, 44.16682434612872]","[0.058834525220025344, 0.04114402799638084, 44.16676528414411]","[0.0576144826370431, 0.03902230500401107, 44.166833771705186]","[0.05795363049220392, 0.03815149916199039, 44.16687839831911]","[0.059731110291659, 0.040320408718028104, 44.16685636348048]","[0.06181712139860206, 0.04408813972285406, 44.166881492221265]","[0.06291966374387707, 0.045983099530720654, 44.16692483764376]"
