a,e,inc,Omega,omega,M,dist,H,RESO,Ifree,IfreeRange,qForced,pForced,OSSOS,DES,ID,Name
42.20075,0.21712,2.60752,304.92939,181.21282,8.50696,33.20177,7.77,53,4.9404,654.6172,-2.6459,0.5599,x,x,a0469420,469420 (2001 XP254)
44.01295,0.09096,2.18189,59.13933,130.50632,354.00148,40.036,6.4,0,0.8782,0.3994,0.2429,1.8147,x,x,a0469438,469438 (2002 GV31)
39.50613,0.21487,1.91106,91.73112,170.38642,353.64396,31.10199,6.87,32,1.361,21.1457,-0.9761,0.9057,x,x,a0469506,469506 (2003 FF128)
44.02949,0.06709,1.04159,233.92568,45.56718,307.88623,42.34678,5.96,0,2.7383,0.2202,0.1674,1.7828,L3h09,x,a0469509,469509 (2003 HC57)
44.38377,0.06892,2.41456,104.67366,331.00458,279.30743,44.09717,5.87,0,0.9061,0.1373,0.0735,1.7428,x,x,a0469514,469514 (2003 QA91)
42.1641,0.15328,2.3856,97.18413,18.67112,20.15545,36.24544,6.8,53,13.1425,3852.3877,12.0475,6.8722,L3y06,x,a0469584,469584 (2003 YW179)
43.27493,0.02768,1.48482,76.64164,196.10771,338.28204,42.1667,6.44,0,0.3964,0.1197,0.2971,1.8384,L4j02,x,a0469610,469610 (2004 HF79)
40.54543,0.05771,26.12013,320.93499,19.68257,0.48472,38.20581,6.16,0,27.3159,0.1551,-0.1771,1.6401,x,x,a0469615,469615 (2004 PT107)
44.00906,0.08976,2.86674,118.021,76.51364,342.24449,40.2846,6.16,0,1.756,0.41,0.2598,1.8218,x,x,a0469705,469705 (2005 EF298)
39.43146,0.23561,14.6862,217.07854,349.25498,26.77425,31.76587,7.24,32,13.1282,80.7689,-2.5985,0.5905,x,x,a0469707,469707 (2005 GB187)
39.33118,0.32465,18.25083,205.40235,85.89886,344.67083,27.52803,7.57,32,22.8231,12.1491,3.4836,3.2208,x,x,a0469708,469708 (2005 GE187)
39.44062,0.30245,12.45005,222.56272,102.20324,316.6221,33.13484,6.15,32,11.5968,611.7757,-2.1377,0.8001,x,x,a0469987,469987 (2006 HJ123)
41.90236,0.14142,17.17142,310.34355,86.17526,335.58052,36.68242,6.18,0,18.4814,0.5061,0.1175,1.7646,x,x,a0470027,470027 (2006 RC103)
39.42813,0.02874,18.15562,64.58947,0.11433,189.1437,40.54784,4.5,32,16.1776,711.9556,0.53,1.9424,x,x,a0470308,470308 (2007 JH43)
46.14493,0.48949,44.89179,233.59021,10.3413,10.98887,25.06785,7.29,-1,-,-,-,-,x,x,a0470309,470309 (2007 JK43)
45.95254,0.06686,22.87295,53.58521,273.88588,106.39563,47.00319,4.62,0,21.8358,0.0637,-0.3292,1.5725,x,x,a0470443,470443 (2007 XV50)
42.30232,0.15966,15.9211,326.64745,150.86403,38.43337,37.51726,6.27,53,16.825,2.1245,0.1914,1.7953,x,x,a0470523,470523 (2008 CS190)
45.11721,0.18985,23.14891,285.11906,41.72598,2.0993,36.56032,5.77,0,24.7617,0.625,-0.2772,1.5953,x,x,a0470596,470596 (2008 NW4)
40.71538,0.00214,13.64748,331.62292,226.65817,120.96589,40.76028,5.65,0,14.2191,0.4718,0.5656,1.9556,x,x,a0471196,471196 (2010 PK66)
43.65998,0.02818,13.0354,257.15299,202.56363,90.27116,43.70044,5.32,0,14.6606,0.1781,-0.0812,1.6783,x,x,a0471288,471288 (2011 GM27)
41.43542,0.13321,27.72495,236.79906,251.69092,95.54243,42.67516,5.42,0,28.9602,0.2608,-0.2437,1.6114,x,x,a0471318,471318 (2011 JF31)
45.92076,0.08041,16.30308,193.15584,99.20598,257.00442,47.02447,5.49,0,16.4923,0.0932,-0.2617,1.601,x,x,a0471921,471921 (2013 FC28)
43.32554,0.1312,28.08606,352.43834,252.63934,104.40179,45.39976,5.74,0,28.6418,0.2273,-0.3095,1.5822,x,DESY6_0014,a0471954,471954 (2013 RM98)
43.54607,0.08099,2.90634,252.96226,331.34301,356.62069,40.0265,5.79,0,4.7656,0.3762,0.3092,1.8433,x,x,a0472231,472231 (2014 FU71)
42.99191,0.05804,13.91101,247.52873,36.43252,283.23328,42.56041,6.02,0,15.4983,0.1727,-0.013,1.7076,x,x,a0472232,472232 (2014 FW71)
46.16121,0.28221,20.69113,144.60962,243.08871,9.93527,33.50964,6.78,-1,-,-,-,-,x,DESY6_0108,a0472262,472262 (2014 QN441)
43.02309,0.15481,17.3715,236.61234,268.17028,276.37326,43.31229,4.99,127,18.797,0.6196,-0.0334,1.6997,x,x,a0472271,472271 (2014 UM33)
42.38231,0.22822,18.64389,43.3044,147.10497,316.56774,36.69872,4.65,53,17.3131,95.2943,0.1909,1.796,x,x,a0482824,482824 (2013 XC26)
47.00454,0.08333,37.88542,185.92729,267.60924,315.21049,44.40175,5.44,0,37.6623,0.0501,-0.4165,1.5345,x,DESY6_0423,a0483002,483002 (2014 QS441)
47.71694,0.06573,24.73707,153.12337,289.81468,79.97253,47.37363,5.61,21,23.7347,0.3304,-0.3712,1.5541,x,x,a0487581,487581 (2015 BE519)
42.59536,0.03657,2.57529,35.64142,247.70623,301.05582,41.83473,7.9,0,1.5482,0.206,0.6194,1.9759,L3h05,x,a0488644,488644 (2003 HY56)
39.48832,0.07695,30.12561,65.51257,314.64065,22.13232,36.7107,7.7,32,28.7479,0.9192,-0.2132,1.6254,x,DESY6_0154,a0491767,491767 (2012 VU113)
46.07872,0.11559,15.66889,116.03541,294.82118,356.90422,40.7625,7.4,0,14.1248,0.2066,-0.2457,1.6077,x,DESY6_0541,a0491768,491768 (2012 VV113)
40.20429,0.01739,17.18291,130.96262,45.94467,8.63061,39.51344,5.36,0,16.0693,0.737,0.3407,1.8606,x,x,a0493480,493480 (2014 YZ49)
42.11937,0.12677,36.04847,58.64017,224.06416,300.50922,39.95897,5.35,0,34.9198,0.5218,-0.3586,1.5612,x,x,a0495613,495613 (2015 FG345)
42.17163,0.13117,25.89088,219.84799,246.98339,245.08787,45.0481,4.76,53,26.7763,1.7172,-0.2397,1.6126,x,x,a0499514,499514 (2010 OO127)
43.64792,0.07642,1.64498,198.73845,55.54531,334.40602,40.69256,7.8,74,3.0246,0.9566,0.3158,1.8459,o3e19,x,a0500828,500828 (2013 GR136)
42.36971,0.15397,12.11225,40.8561,356.13579,184.4235,48.87859,7.4,53,10.4932,69.7593,0.5391,1.9427,o3e52,x,a0500829,500829 (2013 GT136)
44.12182,0.16757,8.31827,49.1688,125.87659,37.3683,38.8073,7.9,169,6.654,1.9699,0.4423,1.8995,o3e13,x,a0500830,500830 (2013 GU136)
41.10042,0.03495,7.45065,216.04596,288.85193,79.39654,40.88502,8.2,85,10.3024,103.0126,1.6962,2.4375,o3e17,x,a0500831,500831 (2013 GV136)
44.09618,0.06511,2.76073,72.40233,103.02096,42.01936,42.05322,7.0,0,1.0996,0.1631,0.1466,1.7739,o3e22,x,a0500835,500835 (2013 GN137)
45.6881,0.13134,2.84778,90.46144,69.72719,52.26114,42.56976,7.4,0,1.1202,0.1611,0.0441,1.7295,o3e21,x,a0500836,500836 (2013 GQ137)
44.59376,0.10588,2.29401,25.26712,108.61269,80.85489,44.33945,7.4,0,2.0614,0.5226,0.1779,1.7867,o3e31,x,a0500837,500837 (2013 GT137)
43.79536,0.08296,3.19581,69.79743,290.41124,231.7022,46.21884,6.8,0,1.428,0.4748,0.2818,1.8314,o3e43,x,a0500838,500838 (2013 GV137)
42.86197,0.06229,5.01703,46.30475,189.37558,350.86035,40.23055,7.7,0,3.4976,0.2913,0.4278,1.8943,o3e54,x,a0500839,500839 (2013 GW137)
43.80019,0.04537,3.89974,63.41285,185.92259,340.59533,41.93632,7.8,0,2.3543,0.1329,0.1355,1.7695,o3e26,x,a0500840,500840 (2013 GA138)
44.02393,0.01665,3.67799,54.49362,310.30076,223.59204,44.56059,7.6,0,2.4108,0.0699,0.0749,1.7437,o3e36,x,a0500856,500856 (2013 HT156)
41.72678,0.10854,18.20828,207.94938,184.46063,222.12561,45.28229,7.7,1811,19.1092,0.2996,0.0347,1.7292,o3o32,x,a0500878,500878 (2013 JG64)
42.35772,0.04809,7.28692,165.36462,46.83955,38.1408,40.79527,8.2,53,7.5534,1.062,0.5024,1.9266,o3o25,x,a0500881,500881 (2013 JM64)
39.3721,0.25541,19.81465,214.89259,273.88966,96.5922,42.86351,7.4,32,21.9194,4.2105,1.0216,2.1584,o3o27,x,a0500883,500883 (2013 JJ65)
39.4176,0.2566,20.04607,83.10191,186.40645,354.81652,29.37785,9.6,32,17.0741,84.2919,2.5917,2.8278,o3o05,x,a0500884,500884 (2013 JK65)
39.29461,0.23102,7.25062,145.71566,25.43116,60.19397,36.61646,9.0,32,5.598,5.0626,-1.273,1.071,o3o13,x,a0500885,500885 (2013 JL65)
40.67404,0.01207,19.63975,79.91936,337.45308,188.67731,41.15964,7.4,0,17.9271,0.3475,0.0434,1.7337,o3o28,x,a0500886,500886 (2013 JN65)
42.41246,0.08037,9.95742,175.11905,116.42388,322.80436,39.80775,8.2,0,10.3657,0.5966,0.3928,1.8801,o3o24,x,a0500887,500887 (2013 JO65)
41.27914,0.06386,12.46759,192.07042,334.62289,74.61148,40.73977,8.0,0,13.5233,0.3612,0.5421,1.945,o3o23,x,a0500888,500888 (2013 JP65)
41.6912,0.07098,40.79472,207.58033,141.80259,22.27411,38.98602,7.1,0,41.1985,0.0715,-0.3865,1.5489,x,x,a0501105,501105 (2013 SA87)
42.95088,0.2725,18.69498,261.57009,98.42046,344.51143,32.03229,5.77,-1,-,-,-,-,x,x,a0501546,501546 (2014 JJ80)
46.60942,0.24867,20.73107,8.09901,10.37624,355.3227,35.08728,6.4,0,20.8139,1.0016,-0.2481,1.6071,x,DESY6_0508,a0501581,501581 (2014 OB394)
39.40365,0.28431,11.94148,228.87259,346.07018,41.73001,32.99207,8.8,32,11.6503,4.1497,-1.7709,0.941,x,x,a0503858,503858 (1998 HQ151)
42.24283,0.25208,2.67325,156.78853,249.3579,349.97432,31.88245,7.8,53,1.6144,3.3725,-0.8645,0.7881,o3l06PD,DESY6_0091,a0503883,503883 (2001 QF331)
39.40506,0.24253,18.79749,158.75251,172.76076,45.69197,34.25589,6.47,32,29.2251,375.2485,11.7053,6.7339,x,DESY6_0338,a0504555,504555 (2008 SO266)
46.00473,0.14734,6.75527,189.19337,210.36806,350.62069,39.35064,6.3,0,7.1516,0.417,-0.0711,1.681,o3l18,x,a0504847,504847 (2010 RE188)
39.96539,0.0326,20.60345,83.1069,315.85438,0.94463,38.66287,6.7,0,18.8402,0.5973,0.1105,1.763,x,DESY6_0425,a0505412,505412 (2013 QO95)
43.78001,0.05967,0.79296,71.76629,251.92715,53.19576,42.32032,7.3,0,1.0571,0.0918,0.2315,1.8101,o3l32,x,a0505446,505446 (2013 SP99)
44.14877,0.09293,3.46773,51.99595,175.35568,146.18989,47.66322,6.4,0,2.21,0.1984,0.1443,1.773,o3l76,DESY6_0038,a0505447,505447 (2013 SQ99)
46.2938,0.16611,8.47822,27.81295,114.06982,253.30311,49.58023,5.9,0,7.8874,0.4348,-0.0554,1.6875,o3l79,DESY6_0039,a0505448,505448 (2013 SA100)
45.78317,0.09727,2.02466,81.92798,235.36042,56.46391,43.64829,6.6,0,0.4755,0.1291,-0.066,1.6831,o3l43,x,a0505476,505476 (2013 UL15)
45.04383,0.07473,1.84098,110.95024,182.17625,83.96238,44.94058,6.9,0,0.6315,0.1331,-0.0271,1.7,o3l57,x,a0505477,505477 (2013 UM15)
43.46751,0.16995,23.49288,178.53669,117.57231,324.13085,38.0159,5.91,0,23.2729,0.5637,-0.2345,1.6143,x,x,a0505624,505624 (2014 GU53)
47.60125,0.07404,11.91376,260.87039,76.74816,69.18208,46.58518,5.93,21,13.45,0.2903,-0.2839,1.5909,x,x,a0505679,505679 (2014 WT69)
43.67621,0.07592,4.18351,29.00731,273.46613,74.37565,43.0231,6.2,74,3.3952,0.2755,0.2695,1.8263,o3l39,x,a0506121,506121 (2016 BP81)
46.44578,0.12742,1.64604,78.74044,109.70704,293.41852,44.77333,7.1,0,0.3949,0.1822,-0.0676,1.682,x,x,a0508770,508770 (1995 WY2)
46.07929,0.11316,2.69165,38.39134,31.7434,97.23105,47.29968,6.71,0,2.2031,0.1259,-0.0934,1.6715,x,x,a0508788,508788 (2000 CQ114)
43.53244,0.13,4.66252,175.112,35.31634,1.73872,37.87648,7.8,74,5.4469,1.3525,0.5736,1.9556,o5p032PD,x,a0508792,508792 (2000 FX53)
39.33569,0.29625,19.24592,20.56415,239.9996,107.7521,45.53278,6.6,32,16.094,8.93,2.4296,2.764,o4h76PD,x,a0508823,508823 (2001 RX143)
42.4337,0.03252,1.16232,334.5812,344.30475,121.6245,43.18906,5.7,0,2.5411,0.2705,0.7258,2.0214,x,x,a0508869,508869 (2002 VT130)
43.35755,0.12943,3.66235,343.41038,294.81534,100.90348,45.08779,6.7,0,4.0439,0.9176,1.0338,2.1515,o4h45,x,a0511551,511551 (2014 UD225)
43.70972,0.06622,4.49111,241.45205,333.01027,177.85206,46.60249,6.1,0,6.189,0.2657,0.182,1.7893,o4h50,x,a0511552,511552 (2014 UE225)
43.52059,0.12716,10.69297,233.5418,168.14885,359.06244,37.98735,7.61,74,12.2369,1.7052,0.1393,1.7717,o4h19,x,a0511553,511553 (2014 UK225)
46.33891,0.19886,7.95479,225.12682,189.40852,347.99015,37.4358,7.4,0,9.2175,0.8057,-0.0307,1.698,o4h20,x,a0511554,511554 (2014 UL225)
44.47811,0.09833,18.2951,15.15085,0.39166,15.51693,40.29959,7.4,95,18.1561,0.1472,-0.2195,1.6196,o4h31,x,a0511555,511555 (2014 UM225)
45.93398,0.19287,5.45021,257.12892,87.90937,322.54324,39.70381,8.9,179,7.3446,0.5804,0.3567,1.8614,x,x,a0516977,516977 (2012 HZ84)
45.477,0.81604,85.59027,250.03061,66.28079,2.74568,9.51128,10.1,-1,-,-,-,-,x,x,a0517717,517717 (2015 KZ120)
44.5364,0.09736,3.41655,28.8695,8.94044,126.50381,47.36571,5.32,95,2.9184,0.2829,0.0751,1.7435,x,x,a0523588,523588 (2000 CN105)
42.64568,0.05686,5.02446,70.65165,197.74603,72.1991,42.03244,6.4,0,3.0338,0.3557,0.5169,1.9324,x,x,a0523591,523591 (2001 QD298)
47.24501,0.20925,20.74311,341.26585,344.87859,49.10729,42.21703,5.51,21,21.5813,2.0473,-0.2991,1.585,x,x,a0523601,523601 (2003 UY413)
43.75552,0.03751,2.32883,65.92498,263.54307,49.33301,42.7228,7.5,0,0.8477,0.1434,0.1738,1.7857,o3l41PD,x,a0523615,523615 (2006 UO321)
39.39319,0.22925,12.92557,82.2423,275.57026,35.61631,32.99462,6.8,32,13.1445,4.5769,-2.8445,0.4899,x,x,a0523618,523618 (2007 RT15)
41.74964,0.09573,26.35518,320.49358,77.10539,339.36993,38.06388,6.0,0,27.5876,0.1848,-0.2394,1.6128,x,x,a0523627,523627 (2008 QB43)
40.99048,0.12033,19.50393,141.19834,237.36744,6.17036,36.09517,5.9,0,18.5261,0.9286,0.0835,1.7509,x,x,a0523629,523629 (2008 SP266)
40.53366,0.04498,18.02214,127.63781,52.33352,325.15633,39.06547,5.88,0,16.7622,0.5375,0.1899,1.7961,x,x,a0523634,523634 (2010 AH2)
46.86487,0.12159,17.04893,60.84926,312.76673,7.94732,41.23746,5.26,0,15.8352,0.1843,-0.2891,1.5891,x,DESY6_0168,a0523640,523640 (2010 RO64)
45.32923,0.21738,34.47904,341.3973,111.09846,321.47875,38.70261,5.9,0,35.362,0.4625,-0.3828,1.5501,x,x,a0523642,523642 (2010 SS43)
43.19892,0.1126,28.84524,156.45764,88.52038,173.99376,48.04155,4.91,0,27.9547,0.1742,-0.3176,1.5787,x,x,a0523645,523645 (2010 VK201)
44.12643,0.15757,25.09881,225.22698,217.14896,343.92714,37.55267,6.08,169,26.0623,0.4451,-0.2848,1.5924,o5d031PD,x,a0523647,523647 (2010 VV224)
40.81288,0.1407,23.06332,129.44635,141.2255,27.78625,35.94672,5.08,1912,21.7463,0.65,-0.0544,1.6926,x,x,a0523653,523653 (2011 OA60)
41.1021,0.03362,19.02864,209.71111,355.9779,1.62391,39.72078,6.06,0,19.9529,0.185,0.0174,1.7223,x,x,a0523658,523658 (2012 DW98)
43.02914,0.08763,10.88041,266.38236,25.03841,322.94866,40.15344,5.4,0,12.6607,0.254,0.1454,1.7746,x,x,a0523659,523659 (2012 HG84)
41.48296,0.06624,23.38816,115.03812,318.00984,254.40078,42.38583,5.64,0,21.8351,0.1517,-0.165,1.6446,x,x,a0523674,523674 (2013 MA12)
42.27976,0.16402,12.38018,39.37695,9.53316,6.06017,35.40043,6.25,53,10.6783,6.4307,0.6466,1.9886,x,x,a0523677,523677 (2013 UF15)
45.68372,0.00886,3.58434,292.19864,263.36265,343.70184,45.29556,5.42,0,5.1909,0.0368,-0.136,1.6538,x,x,a0523678,523678 (2013 XB26)
45.76809,0.14439,15.42852,279.1945,347.36351,266.40534,47.10768,4.77,0,17.0633,0.3111,-0.2139,1.6213,x,x,a0523681,523681 (2014 BV64)
45.95189,0.15827,8.69723,30.6128,237.7567,304.04887,42.77613,5.74,179,8.0172,0.2636,-0.0497,1.6901,x,x,a0523684,523684 (2014 CQ23)
42.65259,0.04872,23.723,35.58716,68.79791,99.32705,43.0866,5.56,0,23.0252,0.1086,-0.2393,1.6122,x,x,a0523687,523687 (2014 DF143)
42.27508,0.16012,10.8656,153.46337,336.22053,93.49204,43.7345,5.57,53,11.014,8.7088,0.9474,2.1167,x,x,a0523688,523688 (2014 DK143)
46.91719,0.21802,9.36915,18.88518,209.03553,339.33884,37.73698,6.27,0,9.0185,0.9775,-0.0529,1.6884,x,x,a0523689,523689 (2014 DL143)
47.11113,0.06785,6.77692,303.61894,319.88461,284.80513,46.50182,5.32,0,8.278,0.0611,-0.2313,1.6131,x,x,a0523690,523690 (2014 DN143)
47.58505,0.1024,4.18754,180.52172,330.83603,354.53487,42.73961,5.72,21,4.2934,0.3377,-0.2252,1.6155,x,x,a0523691,523691 (2014 DO143)
43.53121,0.14271,27.91441,346.41554,351.54639,238.73761,47.33262,5.0,0,28.6203,0.6433,-0.3047,1.584,x,x,a0523693,523693 (2014 FT71)
41.24965,0.08288,21.91766,54.83444,239.71043,296.75382,39.94891,5.61,0,20.6321,0.2279,-0.0975,1.6735,x,x,a0523696,523696 (2014 GW53)
39.46712,0.38806,54.2498,159.88101,72.47693,24.23836,27.38088,7.1,32,53.3421,1.7819,-0.4214,1.5341,x,x,a0523700,523700 (2014 GM54)
39.29265,0.24103,14.45699,73.51094,172.71956,357.12359,29.8426,7.35,32,14.6328,115.6626,-2.3135,0.7117,x,x,a0523701,523701 (2014 HT199)
46.23082,0.17818,15.47966,222.75014,339.64216,31.74293,39.74249,6.04,0,16.4812,0.4597,-0.2099,1.6229,x,x,a0523702,523702 (2014 HW199)
39.58417,0.22663,14.74708,109.83034,132.57596,359.91079,30.61313,7.17,-1,-,-,-,-,x,x,a0523703,523703 (2014 HX199)
39.43202,0.24168,8.98572,39.68123,186.40364,2.47017,29.91761,7.54,32,9.4912,11.011,-1.3473,1.0675,x,x,a0523704,523704 (2014 HB200)
43.39951,0.2178,47.42993,306.12457,28.05159,353.41125,34.04902,6.96,0,48.9197,0.395,-0.4203,1.5335,x,x,a0523711,523711 (2014 JH80)
39.60134,0.13869,6.18808,61.98945,102.1405,53.47201,36.8868,6.29,32,6.5924,5.3754,-1.8492,0.8975,x,x,a0523715,523715 (2014 KU101)
40.71269,0.08221,19.32045,200.25662,51.92058,54.26189,38.9523,6.05,0,20.0842,0.3402,0.0966,1.7565,x,x,a0523716,523716 (2014 KW101)
39.37405,0.19971,9.66572,96.27691,91.82972,50.1498,35.45023,6.4,32,8.7123,3.3711,-1.7908,0.9264,x,x,a0523717,523717 (2014 KY101)
43.95023,0.05536,1.46643,146.73655,19.62843,157.34928,46.21397,5.37,0,1.6809,0.1679,0.1468,1.7742,x,x,a0523721,523721 (2014 LR28)
40.38594,0.05366,17.4326,1.04162,200.51502,134.76271,41.96723,5.84,0,17.2045,0.5881,0.2928,1.8401,x,x,a0523723,523723 (2014 MY69)
43.50718,0.08331,4.27726,200.17325,89.19005,43.63855,41.0416,5.33,0,5.507,0.4432,0.3629,1.866,x,x,a0523724,523724 (2014 MA70)
45.06907,0.12542,7.68788,25.58976,281.76238,13.31897,39.61453,6.18,0,7.0925,0.4487,0.0239,1.7215,x,x,a0523725,523725 (2014 MC70)
45.80751,0.16414,9.69826,290.28358,76.47107,318.52903,40.82711,6.1,0,11.3156,0.4181,-0.031,1.6981,x,x,a0523730,523730 (2014 OH394)
42.34578,0.16341,4.13705,128.47736,248.69636,31.40165,36.82249,6.29,53,5.8612,2306.8546,-6.5197,-1.0954,x,x,a0523731,523731 (2014 OK394)
43.1256,0.18257,27.41248,109.40497,281.86701,348.88858,35.47166,5.5,0,25.8165,0.549,-0.2861,1.5927,x,DESY6_0586,a0523736,523736 (2014 QA442)
43.20962,0.15229,17.28288,202.59606,96.90865,101.7066,45.45061,5.46,0,17.9529,0.3774,-0.0536,1.6909,x,x,a0523738,523738 (2014 SH349)
41.0246,0.20618,19.12451,42.41448,9.40368,7.38243,32.67715,6.6,-1,-,-,-,-,x,x,a0523741,523741 (2014 TY85)
43.67911,0.25362,14.91396,337.04019,333.69261,157.57795,54.21822,4.83,74,15.3351,7.2098,0.4947,1.9236,x,x,a0523742,523742 (2014 TZ85)
42.26463,0.1068,9.29128,219.296,141.52207,39.93071,39.02836,6.08,53,11.1253,2.2808,0.6634,1.9954,x,x,a0523743,523743 (2014 TA86)
44.11571,0.06542,1.27403,65.34561,21.96352,32.30767,41.73522,5.82,0,0.7299,0.148,0.1277,1.7659,x,x,a0523744,523744 (2014 TC86)
43.02328,0.0092,1.69501,52.7799,283.78773,144.88962,43.34843,5.36,0,0.8349,0.1261,0.3729,1.8707,x,x,a0523745,523745 (2014 TD86)
40.81129,0.08493,18.37202,178.7995,348.66137,279.07676,40.556,6.04,0,18.5731,0.4651,0.1526,1.7801,x,x,a0523748,523748 (2014 UP224)
46.74328,0.11578,11.03824,318.1002,177.0376,286.51106,45.80559,4.98,0,12.3311,0.1508,-0.2281,1.6147,x,x,a0523750,523750 (2014 US224)
39.54709,0.22557,15.26249,167.16227,265.93746,2.19942,30.63738,7.15,32,53.5375,152.5041,-60.6976,-24.3176,x,x,a0523751,523751 (2014 UU224)
40.71864,0.04494,28.59533,248.16735,338.26726,208.48429,42.34476,5.06,0,30.013,0.0987,-0.2422,1.6121,x,x,a0523752,523752 (2014 VU37)
43.78396,0.04915,1.33289,201.48991,257.93857,324.74261,42.0642,6.04,0,2.7008,0.2331,0.1997,1.7966,o5c056PD,x,a0523756,523756 (2014 WD509)
44.14368,0.17859,18.15927,76.40925,321.78964,71.23756,42.95851,5.22,169,16.5879,0.712,-0.1324,1.6569,x,x,a0523757,523757 (2014 WH509)
42.97452,0.14141,20.92527,100.32502,94.51936,312.49874,39.4077,5.69,0,19.2794,0.4292,-0.1675,1.6429,x,x,a0523758,523758 (2014 WJ509)
41.54418,0.07267,19.59816,193.15584,332.72846,292.12547,40.60279,5.9,0,20.0117,0.2187,-0.0428,1.6964,x,x,a0523761,523761 (2014 WU509)
42.70146,0.14544,11.98708,333.71519,154.30854,19.96112,36.99518,6.25,0,12.6181,0.9477,0.3709,1.8708,x,x,a0523762,523762 (2014 WX509)
40.26076,0.09343,15.88016,251.20511,61.76107,195.21688,43.9116,5.56,1711,17.9907,0.7951,0.6703,2.0013,x,x,a0523763,523763 (2014 WZ509)
39.41894,0.22347,26.06538,197.11446,197.40254,22.78566,31.71374,7.02,32,26.7427,3.0681,0.1115,1.7656,x,x,a0523766,523766 (2014 WF510)
42.92145,0.14214,24.83968,3.12548,281.45688,270.13231,43.76359,5.2,0,25.0531,0.3476,-0.249,1.6083,x,x,a0523772,523772 (2014 XR40)
42.46835,0.16699,27.5543,186.5851,262.21748,35.95813,37.23228,5.38,0,27.5154,0.7581,-0.2718,1.599,x,x,a0523773,523773 (2014 XS40)
41.59214,0.09472,28.61073,104.021,35.92222,349.58751,37.73161,6.07,138,26.9933,0.1979,-0.2686,1.6004,x,x,a0523776,523776 (2014 YB50)
41.91762,0.14149,17.47168,53.23787,227.21056,267.98619,42.94727,5.2,0,16.034,0.6618,0.0997,1.7569,x,x,a0523780,523780 (2015 AN281)
41.86477,0.09337,27.96562,172.54607,119.15339,322.75797,38.9028,6.24,0,27.5338,0.1791,-0.2703,1.5995,x,x,a0523789,523789 (2015 FN345)
40.5407,0.08735,30.34821,117.56865,310.72705,280.17455,40.22035,6.06,0,28.8098,0.163,-0.2614,1.6041,x,x,a0523793,523793 (2015 OV79)
42.18029,0.04628,8.02684,121.22355,32.71421,16.86706,40.32042,7.3,0,6.7972,0.6285,0.5174,1.9332,x,x,a0523899,523899 (1997 CV29)
45.12613,0.17842,13.68954,327.3246,70.61957,6.17778,37.14373,7.4,0,14.7191,0.6455,-0.0654,1.6844,x,x,a0523983,523983 (1999 RY214)
47.66254,0.22884,3.23996,135.22079,68.66653,12.78441,37.20515,6.9,21,2.6105,1.7978,0.2701,1.8235,x,x,a0524179,524179 (2001 FQ185)
39.43104,0.1494,6.51177,209.2143,18.88396,161.1838,45.08238,6.4,32,5.4982,5.003,-1.9499,0.8579,x,x,a0524216,524216 (2001 RU143)
44.05277,0.0634,2.12202,8.3208,32.44431,4.68319,41.27037,6.67,0,2.448,0.2561,0.1368,1.7698,mal42,x,a0524217,524217 (2001 RZ143)
42.95456,0.03308,1.23332,179.84022,76.62021,231.00377,43.87627,5.85,0,2.5368,0.2149,0.4483,1.9028,x,x,a0524366,524366 (2001 XR254)
46.19717,0.14625,7.03616,300.70494,337.85105,235.85758,50.58626,5.43,0,8.5567,0.3631,-0.1052,1.6666,L7a04PD,x,a0524435,524435 (2002 CY248)
43.92625,0.08909,4.99087,80.47387,186.09935,219.43506,47.07582,5.66,0,3.2142,0.4167,0.1565,1.7784,x,x,a0524531,524531 (2002 XH91)
42.65668,0.11867,16.01262,0.69173,185.11747,173.17392,47.69004,6.3,0,16.0655,0.4146,0.0188,1.7216,x,x,a0524612,524612 (2003 QA112)
44.48782,0.10334,7.39167,23.55391,293.27866,72.2364,43.53422,6.7,95,6.8254,0.376,0.0597,1.737,x,x,a0525257,525257 (2004 VS75)
39.31358,0.21124,12.84188,26.61028,272.04084,83.05522,40.05324,6.4,32,15.4397,8.6957,-3.0079,0.4192,mal30,x,a0525258,525258 (2004 VT75)
44.03091,0.11223,4.79967,28.28458,229.561,281.0612,43.63013,6.5,0,3.9802,0.3463,0.2717,1.827,x,x,a0525460,525460 (2005 EX297)
44.98355,0.08287,3.05626,47.82399,9.64953,146.89555,48.1896,6.9,0,2.1432,0.1148,-0.0166,1.7045,o5p140PD,x,a0525461,525461 (2005 EN302)
45.64074,0.06828,3.41455,93.91174,149.44344,332.05707,42.93881,6.21,0,1.7447,0.1321,-0.1057,1.6665,o5p098PDp,x,a0525462,525462 (2005 EO304)
42.92528,0.02742,2.09479,137.86161,21.08105,69.43612,42.54055,6.47,0,2.0343,0.245,0.422,1.8917,x,x,a0525595,525595 (2005 JP179)
46.8602,0.11538,3.7446,71.10257,60.19174,85.13018,47.02421,6.8,0,2.3348,0.1534,-0.1503,1.6471,x,x,a0525596,525596 (2005 JR179)
41.37233,0.09484,20.19837,66.29683,268.74352,66.29488,40.1238,6.3,0,18.6713,0.3547,-0.0372,1.6991,x,x,a0525729,525729 (2005 RQ43)
43.72124,0.18734,13.33965,101.61395,321.03343,357.53506,35.54205,6.67,74,11.6348,2.9847,0.1853,1.7915,x,x,a0525816,525816 (2005 SF278)
