,Name,a(AU),e,sinI,sig_i,aop,sig_aop,lan,sig_lan,T_p,10,11,12,13,14,15,16,17,18,19,20,21,x,y,z,vx,vy,vz,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
331,2013 TD228,47.58319829,0.00264216,0.311362293473235,3.317e-05,15.09149701,3.14e-05,305.74097851,0.00740708,87.58505668,0.00025515,59150.33547614,1.19894527,32.5171088412958,0.0033761684997167148,32.43498798,0.00027512,32.65422505,0.00022597,23.68002728,0.0564002,8.55526166,0.0564002,14,18,27.71101,29.1263556128,14.6189719979,-2.0589997715,-0.5163450288,0.9858521464,0.5931694764,6.042131561392967e-08,2.997709994255453e-08,-4.876628411955939e-09,-2.175458764636545e-09,1.2662563265096698e-09,1.2699584908405006e-09,1.4915588292869493e-08,-2.4055398726801905e-09,-8.858470978685593e-10,7.285604371058935e-10,6.16157578505526e-10,4.1019143079533273e-10,2.6623988559236953e-10,-5.5588661631983935e-11,-1.0863925665469351e-10,1.3078855526115773e-09,5.859418781087046e-10,-1.3444228751677324e-10,3.5410646774682864e-10,-1.903332184512369e-11,3.559988714263143e-11,Resonant 2:1,
332,2015 PD312,55.42918488,0.00283574,0.36609804316381417,2.957e-05,23.06024154,4.794e-05,225.96872806,0.0077999,154.84730954,0.00019428,55334.06885734,1.3515185,34.653634193097325,0.0033952903576227825,34.52460962,0.00024169,34.84777441,0.0001786,23.26451484,0.04467626,7.86299573,0.04467626,14,18,37.03485,28.4178186666,19.7714521384,-3.9855543604,-0.634310298,1.0631918421,0.1511020607,3.893644226912583e-08,2.6895398448289045e-08,-5.887959250997844e-09,-8.735526200073419e-10,1.2107026866824246e-09,1.4702981180427648e-10,1.8615692302154553e-08,-4.068017727221151e-09,-4.2479589894191875e-10,9.683460348532905e-10,7.47393046602126e-11,9.011979107704079e-10,1.3308748063042347e-10,-1.823312955366307e-10,-2.365194958615813e-11,1.4470335531554684e-09,1.036859043889553e-09,-2.1777289341792468e-10,8.361756655603991e-10,-1.556763581283639e-10,3.638136975193489e-11,Resonant 5:2,
333,2013 TE228,39.30045063,0.00242798,0.17052299147201191,8.886e-05,9.87381829,7.38e-06,82.20053336,0.08831898,97.64447019,0.00092698,99756.40019423,34.47133528,32.56590937133193,0.0016443440314594627,45.98819404,0.00113401,45.95426301,0.00108104,23.37719052,0.06599735,6.75232971,0.06599739,9,12,16.43386,44.9052649329,8.4222706148,-4.937289538,-0.1298839219,0.7651301559,0.3350664136,1.2219494370205606e-06,2.4688431573944995e-07,-1.3156211202627944e-07,2.678885384869661e-07,6.917847730398613e-08,-2.2383331890851906e-08,4.996748788471102e-08,-2.655415302043993e-08,5.509472871321563e-08,1.4154960503793626e-08,-4.6333444153903155e-09,1.4197464224003156e-08,-2.8433821799847218e-08,-7.3725259218526364e-09,2.361677799674107e-09,7.322152201600971e-08,1.784586906359108e-08,-6.566046979643148e-09,4.417221062037628e-09,-1.5740840042266382e-09,6.050444504567927e-10,Resonant 3:2,
334,2014 VK43,43.78338243,0.00346545,0.06499701824408805,0.00014008,10.11127083,2.244e-05,195.28923208,0.05100877,93.04652549,0.00119645,36033.9015293,11.88895064,40.935585500532504,0.008065201327070405,43.12072959,0.00074308,43.1098323,0.00070518,23.74685534,0.08747669,7.40054317,0.0874767,8,14,31.37564,41.9918018524,8.6793721241,-4.4513726056,-0.0783449529,0.8804357414,0.386987067,5.230618562766998e-07,1.0955705767734892e-07,-5.710070136272366e-08,1.0987170936069521e-08,1.476592386464066e-08,4.0026924323987496e-09,2.3054475498620382e-08,-1.1930332179211034e-08,3.3960283617062267e-09,3.313297191091159e-09,7.169843084755295e-10,6.280137998840546e-09,-7.409422317987641e-10,-1.51777291031054e-09,-4.9218372525494e-10,1.6765528342412243e-08,3.7026240301032927e-09,-1.7509339230295214e-09,1.1256659943112689e-09,-2.6377999082443494e-10,2.467116368234697e-10,Classical,
335,2013 VD72,47.94105973,0.00519275,0.2805433830699244,8.954e-05,22.14473899,0.0001105,192.33537682,0.01645936,154.12860048,0.00039977,49436.33961271,2.51190478,34.30853139311269,0.0077652372022618535,36.1609872,0.00063645,36.42362553,0.0004886,24.07037803,0.07719888,8.47226078,0.0771989,9,11,22.80214,30.9214904408,18.8140451931,-4.0710722728,-0.4211270109,1.0728692483,0.1327222226,2.9100654180546444e-07,1.7750974613438245e-07,-4.1022982589513104e-08,-8.005566773399217e-11,1.073155217432277e-08,2.2813933878010402e-10,1.0842209781997972e-07,-2.5024951277686356e-08,7.466909271670151e-10,7.0406682793842365e-09,2.6705459676288338e-11,5.822604552009753e-09,2.8050491184215557e-11,-1.5030270709339125e-09,-3.069491667533076e-11,7.0374970237799496e-09,4.310933887156506e-09,-9.90598043184788e-10,3.057929682261072e-09,-5.99913036030487e-10,1.5262950976985148e-10,Resonant 2:1,"2,1,-1,0,0,0"
336,2013 TF228,40.64203895,0.00493462,0.0976769601440576,0.00020406,21.61493237,7.81e-05,338.70198807,0.0415714,148.21624416,0.00059566,77546.18982076,10.31876865,36.665908286682274,0.011759203778476026,39.68534166,0.00102113,40.10833177,0.00071981,23.75086792,0.08584022,7.74154431,0.08584026,9,12,33.1215,29.7529997239,26.6471347133,-3.6561587113,-0.7102951111,0.6744120903,0.1979138967,5.709615909745891e-07,5.133398914855893e-07,-7.604927876879893e-08,-5.130781297217473e-08,-2.236500554304426e-08,8.275312131499972e-09,4.61821196136634e-07,-6.836572125052613e-08,-4.4084006832734013e-08,-1.830586442549088e-08,7.1652954813720405e-09,1.0169695128164489e-08,6.959370451244772e-09,3.088960452278936e-09,-1.118418240364671e-09,2.391747123868063e-08,1.8978980141036175e-08,-3.335911619755459e-09,1.581624877318823e-08,-2.604260745993117e-09,4.826380200480234e-10,Resonant 11:7,"11,7,-1,0,0,0"
337,2013 TG228,47.62304218,0.00570246,0.16244977285494422,0.00011762,18.58217303,1.236e-05,292.29128739,0.05761501,125.26337598,0.00068222,62858.80137608,13.23930581,39.852252372344104,0.010140527786351819,39.92252098,0.00095355,40.29997163,0.000688,24.0500302,0.07861039,8.01741671,0.07861043,11,13,32.46665,31.4575685294,24.9902601077,-3.1616444524,-0.6495439163,0.766978361,0.3486568224,5.620433692019658e-07,4.3718593700816195e-07,-6.318341272846239e-08,-4.475165958650277e-08,-1.7739068340523288e-08,9.293247117035356e-09,3.4024366104741757e-07,-4.9122446098783416e-08,-3.3464516678531836e-08,-1.2744938700465405e-08,7.076901296506738e-09,7.1505729897867226e-09,5.368219946646162e-09,2.255792541692133e-09,-1.0784721527530783e-09,1.9621706815828883e-08,1.3879956685800469e-08,-2.5485985760245244e-09,1.0262242127205026e-08,-1.6987297936199554e-09,3.716138348302855e-10,Resonant 2:1,
338,2008 SO266,39.40679718,0.00032134,0.24017492836826665,7.26e-06,18.797819,1.051e-05,172.76706442,0.00107217,158.75409168,4.307e-05,47941.50934883,0.1242476,29.84883421105063,0.0005078454302163634,32.69263833,4.331e-05,33.01006788,3.323e-05,21.54651365,0.00884358,6.38103171,0.00884358,25,34,75.67892,27.8218088029,17.7038665806,-1.4780542273,-0.4277799054,1.0875381974,0.1617463155,1.338446234316511e-09,8.434088850533926e-10,-8.473222783012747e-11,5.284374610734959e-12,7.172406093106196e-11,6.104062025094222e-12,5.326056580403292e-10,-5.3340503751165396e-11,7.971946825051574e-12,4.825570758660479e-11,3.5690119535560053e-12,5.742219452442909e-12,1.0705570477380763e-13,-4.2418089297517676e-12,-4.648975788671859e-13,3.531816500204893e-11,2.39386287236572e-11,-2.1071450012999894e-12,1.9885725832342206e-11,-1.1008127174054912e-12,2.7626209487313343e-13,Resonant 3:2,
339,2013 TE172,48.25633538,0.00157388,0.2575306104621473,1.959e-05,29.84096847,9.128e-05,325.67584813,0.00954068,50.81383841,8.188e-05,55615.04251971,1.82838428,35.68721317148264,0.002096307720684103,35.46470508,0.0001831,35.7822218,0.00014345,22.90910479,0.03605693,7.39178651,0.03605694,20,27,64.21312,30.6851059659,18.4044309413,-0.2618974421,-0.3676584625,0.701273789,0.8736983407,2.4859484301265598e-08,1.4676970290680917e-08,-5.066694414627247e-10,-2.6091245551157324e-09,-6.782454722277573e-10,7.815970724690795e-10,8.68021948188444e-09,-2.956206036291286e-10,-1.4766629475755664e-09,-3.650787765350107e-10,4.6100821495235864e-10,2.1609461598319146e-11,1.08890744547436e-10,4.7823335868164797e-11,-1.9169436132742575e-11,1.2396468240256774e-09,6.576267608752561e-10,-9.133209736682381e-11,3.800435827491654e-10,-2.7048683886833478e-11,2.87109434460203e-11,Detached,
340,2016 SK56,42.83502661,0.0019079,0.09395816198382732,3.464e-05,15.57337011,6.846e-05,252.61597667,0.03528783,155.59343863,0.00038551,61512.91399064,8.1891664,38.804380888422074,0.0031267547856584847,38.62701435,0.00036712,38.96043131,0.00028384,23.16769915,0.04773429,7.28012466,0.0477343,17,23,31.02716,33.031493371,20.6563174015,-0.3901343617,-0.5684693339,0.861233214,0.2037462304,9.748455479599798e-08,6.02838693689926e-08,-1.9796601654858023e-09,-1.112893879403406e-09,3.0467829385839284e-09,6.141619062791773e-10,3.732327744736772e-08,-1.2206077604550502e-09,-4.5268903735292906e-10,2.026967177145528e-09,3.756388168178354e-10,5.5964522306788144e-11,6.049474893363425e-11,-3.7736207471953015e-11,-1.8240284089777533e-11,2.339228604067944e-09,1.4396303043426939e-09,-4.9251798547052947e-11,1.0364199459248066e-09,-7.643974273629173e-12,9.677641516736676e-12,Classical,
341,2012 VR113,47.69612374,0.00141108,0.17112682357234835,4.444e-05,19.28382564,6.85e-06,220.44347411,0.01204013,121.0315336,0.00023992,44498.68578206,2.28704909,39.49366616259418,0.0030429833938203604,41.55546246,0.00024746,41.96108658,0.00017724,22.79476236,0.03303403,6.58738813,0.03303404,16,24,42.78763,32.5024929899,26.2828489999,-3.6786662271,-0.4780434836,0.8422542821,0.3426623901,3.654029108358224e-08,2.9710255295342857e-08,-4.442525528608143e-09,-1.0561389080110386e-09,3.1135697058832476e-10,4.2172264320963923e-10,2.4182582456488285e-08,-3.608768643726944e-09,-7.048252147258142e-10,3.781226715563806e-10,3.2429255101006276e-10,5.471057700879642e-10,1.6695079598798804e-10,-6.457736380501875e-12,-5.622560950875023e-11,1.5262426528412156e-09,1.2067480463954273e-09,-1.9361219417051437e-10,9.939132203497338e-10,-1.4406186846791062e-10,2.8754053160342155e-11,Resonant 2:1,
342,2013 VR46,39.46206166,0.00159116,0.14989268439324713,6.453e-05,13.80232047,6.006e-05,225.6373815,0.00897134,87.42465729,0.00037099,41772.90140456,1.40966285,33.52461039446846,0.0036389446346145834,37.09397674,0.00026728,37.45478846,0.00020156,22.85008161,0.03851037,7.13602789,0.03851038,15,19,38.45622,30.9869165489,21.0131282283,1.0585951008,-0.4067544194,0.8415231051,0.4852594917,4.908481604416434e-08,3.3090675087124407e-08,1.3743133905432666e-09,2.379038233658555e-09,3.4896927989433668e-09,8.704468882856966e-10,2.2340546982268288e-08,9.35361069523368e-10,1.8396188588551688e-09,2.507998910640751e-09,5.91834655243282e-10,5.041676236254652e-11,1.6685073332637032e-10,1.6363652535742086e-10,2.6612073373801413e-11,2.832819206068803e-09,1.953822926848848e-09,9.8919373948184e-11,1.4254711566072116e-09,9.919997618995845e-11,2.03378174812436e-11,Resonant 3:2,
343,2013 TH228,47.85601846,0.00281871,0.24785211290083517,5.617e-05,11.92729502,1.308e-05,308.80871585,0.01521942,118.49952895,0.00096052,64555.24288262,2.67535746,35.86987746491927,0.004627062240984445,36.93760133,0.00032453,37.28397883,0.00024685,23.71440706,0.09147969,8.01945235,0.09147969,13,16,24.04131,31.0946391047,20.5654734275,0.5289603079,-0.7032566183,0.8036130631,0.3925496891,7.381671854224639e-08,4.82048157322504e-08,6.72561535649219e-10,-2.2205252164037386e-09,1.737944687946171e-09,9.89014622004621e-10,3.1532029637351794e-08,4.451406640889876e-10,-1.1848061897048644e-09,1.3100023553036074e-09,6.489101387832735e-10,3.210150581501143e-11,6.381449088819346e-11,7.139101987865924e-11,9.32530336216886e-12,3.94359959610281e-09,2.4988450149690615e-09,1.1176062744846955e-11,1.7415541907081114e-09,5.035106836560777e-11,2.8928391730192683e-11,Resonant 2:1,
344,2013 TJ228,45.27665615,0.00677341,0.1328438077625562,8.757e-05,1.91647243,0.00012303,357.6104239,0.07857947,313.6261921,0.00354789,46264.29687605,16.99084122,39.2440998419738,0.007810694213546673,40.94876967,0.0013998,40.72542369,0.00139488,24.16708609,0.09034221,8.05655375,0.09034227,7,8,8.53725,40.6769577415,-1.9788048207,0.1719751898,0.1343291557,0.9291894384,0.4321765301,1.9503107127234526e-06,-1.3353998398594866e-07,-8.016553241419072e-09,-1.478752437191777e-07,5.754054572454006e-08,2.2398881794114146e-08,9.401346680281304e-09,6.459387584392002e-10,1.1757446539496012e-08,-4.0135213183736336e-09,-1.5229478639682575e-09,1.240225706810974e-10,1.3580110791887455e-09,-2.703565587199792e-10,-8.703895700070984e-11,2.3836302189891376e-08,-4.931568989693099e-09,-1.6149983080552939e-09,1.7326628278951635e-09,6.570902623848441e-10,2.6718079812592513e-10,Classical,
345,2013 TV187,39.62090877,0.00107864,0.05492179140955068,2.193e-05,6.13622894,9.738e-05,39.93914778,0.06046772,148.89985536,0.0009291,101477.89524222,16.95839584,37.443762157634275,0.00028989828252312715,41.72223769,0.00028201,41.78857749,0.00026521,23.33716991,0.05337849,7.13004401,0.0533785,16,24,51.62041,40.4771732637,10.334718689,1.0379029666,-0.2338600316,0.8663877632,0.2981248638,7.46484186542884e-08,1.900107233148331e-08,1.7651936710068597e-09,-1.464567801428704e-09,1.6018212374610122e-09,6.322594772169536e-10,4.862369728811391e-09,4.535663688141359e-10,-1.7514282315297815e-10,4.563501649305038e-10,1.6577157515344924e-10,5.575405805218319e-11,3.202256217200804e-11,5.50401057806712e-11,1.4328814206409457e-11,3.174802313454114e-09,7.779272390834479e-10,6.432839479669991e-11,2.4818376704379417e-10,3.3347019001537494e-11,1.2480948984556911e-11,Classical,
346,2013 TH172,42.30944397,0.00175302,0.25481329516824497,3.426e-05,11.55437925,8.058e-05,287.88951613,0.00645992,42.65632171,0.0001971,49866.22233765,0.88018213,31.408220113533773,0.0026563778365770755,33.30270391,0.00020085,33.4388822,0.00018408,22.98212708,0.03486626,7.74847085,0.03486627,17,22,40.02952,31.9633539761,9.7780322375,0.9449503856,-0.1328135276,0.9982005415,0.6449490353,3.6749396315151175e-08,1.1454543544898425e-08,1.0745486144594202e-09,-1.5556421610216568e-10,1.4300582990142505e-09,8.68300768378577e-10,3.583642411873777e-09,3.3864466981365084e-10,3.9638018230531907e-11,4.731556947475801e-10,2.7414581437489537e-10,4.006942787807973e-11,4.723825746811059e-11,5.88360789922829e-11,2.592208831417804e-11,1.24301433365237e-09,4.015876305761419e-10,4.528571021602934e-11,1.9308610547363444e-10,4.988910091038902e-11,2.5781568390125174e-11,Resonant 5:3,
347,2017 QU131,50.19667058,0.00543264,0.2627421900733701,0.00011198,23.09296476,0.00024594,161.27787683,0.02260792,172.75193352,0.00029491,48588.15790339,3.88051888,36.85122548738731,0.009335537066245281,38.82063645,0.00055602,38.95574313,0.00051115,24.13922464,0.10732801,8.24105392,0.10732802,7,9,21.87219,37.2793190803,11.1691108564,-1.7473563582,-0.1584005791,1.102983625,0.0176993263,2.829553932829232e-07,8.553467406818819e-08,-1.416107292258404e-08,3.2968490946409764e-09,1.0222855921917729e-08,-3.2523645116163983e-11,2.611494723620453e-08,-4.275759002310611e-09,2.528969156889454e-09,3.5497781819609068e-09,-8.934540277487819e-11,8.076669788643183e-10,-1.0221019672344072e-10,-4.912624746596718e-10,-3.083831739278912e-11,1.539113490479659e-08,5.024787349541487e-09,-8.0000434326883e-10,1.9656222679317156e-09,-2.570619922671838e-10,6.826849865323544e-11,Detached,
348,2013 TP229,42.59121517,0.00267887,0.14276370163733312,5.366e-05,23.20189052,0.00014474,247.72671484,0.02659661,167.43537457,0.00014883,66958.60044794,5.1018354,36.48988897043237,0.0040790512566805884,37.89134397,0.00051732,37.85884653,0.00049408,23.63349665,0.06709574,7.84995971,0.06709575,10,12,26.6628,36.9622420204,7.588430292,-3.0823126473,-0.3087504416,1.0311367896,0.0398095337,2.5566543371162416e-07,5.041640582655905e-08,-2.3453802097837668e-08,9.098205634335846e-09,9.50386967679707e-09,-7.204045025091358e-10,1.0004203808158162e-08,-4.625078337606607e-09,2.1910707130700875e-09,1.9566540378854535e-09,-1.7892690038952081e-10,2.1766870762647936e-09,-8.301822511154781e-10,-8.711485194257927e-10,7.156219983485608e-11,4.669336795205102e-09,1.171580591324792e-09,-4.275594853970465e-10,5.215929488198111e-10,-1.0401871888174761e-10,4.738310589704299e-11,Classical,
349,2013 RB98,42.20356008,0.00165361,0.2540425907773541,6.103e-05,21.93922683,3.81e-05,350.45517474,0.00548673,147.02820679,0.00024838,77615.03603609,1.65199654,31.363250923633775,0.0033317140748984437,41.34639578,0.0004234,41.72362599,0.00030332,23.00096413,0.0422431,6.81686562,0.04224311,14,19,33.02954,32.6252637207,25.5869946624,-4.6646369022,-0.7539202084,0.5892829551,0.2062675349,1.0827537280974462e-07,8.611268927321943e-08,-1.6444847968107632e-08,3.784001896406186e-09,6.36553168579069e-09,-3.830975023115525e-10,6.85151909164009e-08,-1.307870137672885e-08,3.1910534199656277e-09,5.208714607199102e-09,-3.3203359127664115e-10,2.50555824932993e-09,-5.641582341359119e-10,-9.581513086252768e-10,5.558349687409159e-11,2.155378401490449e-09,1.8646590307977037e-09,-3.189728923667357e-10,1.7111594841522408e-09,-2.70843881884129e-10,4.9945299191554467e-11,Resonant 5:3,
350,2014 OD394,44.36536012,0.00083832,0.0952495539006151,2.112e-05,11.24806664,3.923e-05,82.58296933,0.02847137,130.19828261,0.00034357,11826.65202077,9.80757885,40.13316319814818,0.0010716328769348781,48.20247202,0.00024207,48.18288896,0.00022981,22.43539998,0.02271246,5.60558925,0.02271247,16,25,48.11812,46.9181447602,10.0182964186,-4.4623108156,-0.114027053,0.8196747959,0.254853132,5.558029074303641e-08,1.1703090330942568e-08,-5.55319675267135e-09,1.9466850204661152e-09,1.4047660414362317e-09,9.656847965739277e-11,2.4742307997386567e-09,-1.1677199436018406e-09,5.164025346209096e-10,3.1833247492118095e-10,9.910356983015512e-12,5.596582941468978e-10,-1.6309767811476562e-10,-1.335391186458668e-10,-1.3300215381757236e-11,2.1106371909792583e-09,4.922747946982095e-10,-1.965721086799835e-10,1.3304215082989557e-10,-4.095679889397052e-11,2.1103829791629637e-11,Classical,
351,2014 VB41,53.40969966,0.00183155,0.3110024243584993,2.581e-05,17.71753462,7.002e-05,6.0392695,0.00581684,40.72168375,0.00012988,64959.41121084,1.01354738,36.51901134387827,0.002543704637846749,38.39358901,0.0001817,38.42684205,0.00017171,23.11439382,0.03589663,7.26992678,0.03589664,16,28,36.74929,37.3053286069,8.7633284045,-2.8528446422,-0.3221138413,0.8383387504,0.7146437443,3.119009303798347e-08,7.140602604955804e-09,-2.576560518968944e-09,-2.9473658710291097e-10,8.213734460497499e-10,6.496422134618522e-10,1.6447246541368675e-09,-5.892295942327577e-10,-3.158554806553715e-11,1.9464548743108883e-10,1.470578107341333e-10,2.2169256090308725e-10,4.7666624524632484e-11,-6.134788804061789e-11,-5.800491406154386e-11,9.972555327464432e-10,2.666638327676127e-10,-5.4364739672974025e-11,1.0002022435658704e-10,3.762528543029409e-12,1.839755940676103e-11,Detached,
352,2014 TD115,45.9008969,0.00290011,0.20767998114897845,9.288e-05,13.98321642,0.00010748,258.42703534,0.0130089,51.97226455,0.00038775,44867.51941901,1.75429427,36.29830867669397,0.006407180636464606,39.5386643,0.00029678,39.56538594,0.00028063,23.68884841,0.05627336,7.71716141,0.05627336,11,19,38.05378,38.4597558503,8.6569834211,-3.3650530821,0.0198722297,0.9045767545,0.5642261092,8.31191799122556e-08,1.8965603459645888e-08,-7.460287635541133e-09,4.7442769593648475e-09,3.136466180539606e-09,8.958559939019349e-10,4.378192094788139e-09,-1.6891835264733892e-09,1.5091260784236693e-09,8.151335752110208e-10,1.7431047123882334e-10,7.049135426659608e-10,-1.701355914267348e-10,-2.1617726194187627e-10,-1.0760143294107633e-10,8.29049093663792e-09,2.2223304779092156e-09,-5.182701390220977e-10,6.460471225208299e-10,-1.1139805322556455e-10,5.688054892739012e-11,Classical,
353,2014 TE115,45.26106008,0.00282163,0.04274069640796098,5.946e-05,7.9527544,2.606e-05,256.44629956,0.23776071,114.16407376,0.00163269,55313.39411495,67.23285825,43.325981429748204,0.005310729836663127,43.2107108,0.00059424,43.34049025,0.00053052,23.99909122,0.08222208,7.63666507,0.08222209,8,10,22.51458,40.8558870632,14.4617753091,-0.2272492605,-0.2964132898,0.8582644035,0.3553892092,3.114869741921861e-07,1.1393497888971354e-07,-1.2730995043881294e-09,2.8993416708218598e-08,1.81729683667469e-08,2.755449655147844e-09,4.1831642264446716e-08,-4.2512262284410215e-10,1.2148023387351583e-08,7.2163234415128014e-09,1.0031785979859178e-09,6.361443546355838e-11,4.644402250301211e-10,1.4058032866885752e-10,-1.3462812170717957e-11,2.4766817243147664e-08,9.823368144683405e-09,1.884718900958287e-10,4.073607037115413e-09,1.3566117780793494e-10,3.934345452522748e-11,Classical,
354,2016 QL134,43.71864087,0.00306045,0.043980708976336755,0.00010812,8.89916273,7.987e-05,301.11407357,0.1697051,125.56707273,0.00165189,70693.76668686,43.7709703,41.79524359867327,0.00537316276476788,42.26777989,0.00076829,42.41296517,0.0006881,23.98836565,0.09449677,7.72082529,0.09449679,9,9,14.45378,40.0428991394,13.9594227138,-0.7485725288,-0.3281997991,0.8628378792,0.3281080431,5.23029113333198e-07,1.8730276986093048e-07,-9.949924677468307e-09,4.379000181782345e-08,2.7480535023184328e-08,3.0821757275567645e-09,6.718705127799901e-08,-3.5468313198485647e-09,1.6590935431602573e-08,1.0154659738538505e-08,1.0871026186832935e-09,2.4966190176300864e-10,-5.319997615827434e-10,-4.1436549058921384e-10,-7.679849600256997e-11,2.0014856678453636e-08,8.178381431336501e-09,-4.48125166433272e-11,3.580197722094415e-09,5.293016019547419e-11,4.4514310776886917e-11,Classical,
355,2013 TK228,47.76303509,0.00929732,0.3071436564982679,0.00027162,1.86291437,0.00022193,272.35572463,0.01519628,354.07214543,0.00100703,37224.21003388,5.97923265,32.85188576021404,0.01858776090074816,44.72686725,0.00119045,44.59311663,0.00118851,24.02185773,0.09340898,7.5226762,0.09340902,8,13,28.97461,44.5485302063,1.7335303779,0.9845709179,0.255681532,0.8477515115,0.4015392592,1.4153842613332058e-06,4.317747888784409e-08,2.611912969379404e-08,-5.655912583844388e-08,2.7771023979575596e-08,1.2826603917424213e-08,1.663988757638633e-09,9.383491532725886e-10,2.7647375847532165e-09,9.43945896526904e-10,4.531342932340767e-10,5.944665677756818e-10,1.0681847893213516e-09,5.559563309950583e-10,2.7025350307275336e-10,6.929505462245218e-08,2.6945735947354885e-10,4.1041160208391e-10,5.865011470256992e-10,2.7068399074304635e-10,1.421185836482058e-10,Resonant 2:1,
356,2013 TL228,47.72012753,0.00508876,0.24817712094680872,0.00013363,8.72971835,0.00019117,276.86750895,0.01166825,357.58770141,0.00015136,37047.15408655,3.23410696,35.75201282987207,0.009673465135010351,44.65917928,0.00069798,44.56617535,0.00069521,23.74430399,0.06952127,7.24972348,0.06952129,11,18,29.59273,44.4722739354,2.2847417571,1.772227863,0.1743685787,0.8092754083,0.5101822896,4.853599254233245e-07,2.3872457129022673e-08,1.918508017236725e-08,1.1894304408236914e-08,1.0444692834433611e-08,6.4854207707540906e-09,1.2871323536068195e-09,9.911831855421254e-10,1.6662338843612265e-09,5.606470303812894e-10,3.5997166527884607e-10,8.222991179415332e-10,1.1290984423960236e-09,4.4325629144667235e-10,2.784093800130083e-10,1.531227086817364e-08,9.4856567108009e-10,7.280611628800817e-10,2.6670437263276146e-10,1.6584658642713323e-10,1.181880169163367e-10,Resonant 2:1,
357,2013 TB187,76.86244758,0.01679713,0.7082792553475932,5.373e-05,50.79467424,2.344e-05,25.04106298,0.00153347,81.99445229,0.00013603,66754.95401239,0.44827637,16.367268692067302,0.007689038420226563,35.07697123,0.00025626,35.08588783,0.00015591,23.41337093,0.04715856,7.96259815,0.04715856,12,22,47.87773,22.4984373591,14.8646775531,-22.4472983386,-0.5766688329,0.4306181815,1.1050107694,2.6918995301442942e-08,1.760452241571031e-08,-2.7072641627840188e-08,2.149719242368068e-09,2.5200004432519513e-09,-1.6355368154299396e-09,1.1585617406510255e-08,-1.768714881927238e-08,1.7023952469731745e-09,1.8435214536154426e-09,-1.3671752838510474e-09,2.7264071041563537e-08,-2.0224608282220545e-09,-2.444110553165483e-09,1.5063460392414307e-09,1.7722200085859864e-09,1.2468690748398088e-09,-1.7320770384061902e-09,9.230804140994507e-10,-1.2011733043663958e-09,1.7073227744087918e-09,Scattering,
358,2013 TM228,42.75949979,0.00420154,0.06570245706792766,7.056e-05,1.15186365,0.00016801,176.3558448,0.07231917,171.55006916,0.00150595,54257.92376739,17.8799247,39.94807032645791,0.0068988749762358016,40.16434673,0.00082481,40.00762218,0.00082487,23.80954408,0.06411227,7.77962684,0.0641123,13,15,27.76534,40.0058048353,0.3802820415,0.0282356257,0.0045400856,0.9487978127,0.3891142395,6.804752846482554e-07,-5.269228828244137e-11,-2.3777460470326248e-09,-1.0950234464133279e-08,1.8569037254283778e-08,7.698491104036107e-09,7.553068791948433e-11,1.856683102741917e-11,5.111963126339468e-10,-3.141136328800802e-12,-5.796708005705927e-13,4.701767368135667e-11,2.4901065841866367e-10,-6.311674180992881e-11,-3.285705791688109e-11,6.046460231327834e-09,-2.4916526242411674e-10,-1.2352902374881507e-10,5.164723086238311e-10,2.1010065213995937e-10,9.641433453969088e-11,Classical,
359,2013 TN228,88.62053945,0.0067684,0.5849161378463106,2.843e-05,19.28946245,7.183e-05,225.52468693,0.0030679,174.97566562,3.493e-05,63748.77003507,0.37890121,33.2524945481029,0.005021873540511201,36.51900781,0.00021463,36.40361488,0.00021441,23.24778021,0.04376619,7.62946281,0.04376619,15,21,32.99638,36.3746049799,1.0761905261,-0.9762696977,-0.3724394316,1.2555050924,0.1034146671,4.604561098978491e-08,1.1329757684553214e-09,-1.4529842444770612e-09,1.4653539436529935e-09,1.7205398428533453e-09,7.732055552111677e-11,4.9548075594609755e-11,-3.465535026127008e-11,1.3606337391534222e-10,4.3381291535738864e-11,-1.3388087328596623e-12,5.589657311052248e-11,-3.714341969981699e-11,-5.395003038995888e-11,-5.615534264683611e-12,8.993629866870135e-10,8.810899972205677e-11,-2.50609981506536e-11,6.821060978809213e-11,1.821288425779882e-12,3.6257952487511223e-12,Scattering,
360,2013 TF188,45.63879749,0.00392896,0.18415691698793724,0.00013793,10.85808357,0.00017377,260.86280019,0.02052055,171.7598346,0.00028633,71707.38084334,2.87075429,37.18585123970665,0.009119714446910591,40.7533024,0.00049305,40.72252399,0.00048108,23.67326367,0.07677837,7.57327619,0.07677838,11,16,14.86687,40.1904523579,6.5513362754,0.3626182688,-0.3179092478,0.9609872402,0.2252046916,2.3745055760227654e-07,3.659438082398044e-08,9.550899910212173e-10,-3.16745407683659e-09,6.0253520925997105e-09,1.5136387463429288e-09,5.7143519790644885e-09,1.5947041478199824e-10,5.077801599842828e-10,1.061276837646788e-09,2.32008933158926e-10,2.7794879763903632e-11,2.1885170311781749e-10,5.480602932761155e-11,6.710968329213811e-12,1.8747079435972382e-08,2.3903210375949465e-09,-4.3547039337095626e-11,4.897799596619365e-10,3.5321719190565925e-11,2.0036237096796874e-11,Classical,
