spkid,e,a,q,i,full_name,Name,names
3755702,0.4002,48.03,28.809,8.22,       (2014 JV80),2014 JV80,
3943195,0.1313,45.51,39.538,9.35,       (2014 JC92),2014 JC92,
3841294,0.3341,39.17,26.083,24.16,       (2014 JQ92),2014 JQ92,
3755512,0.0234,38.34,37.444,24.15,       (2014 KS101),2014 KS101,
3755551,0.2396,41.89,31.851,9.97,       (2014 KT101),2014 KT101,
3755707,0.2345,39.35,30.122,4.00,       (2014 KX101),2014 KX101,
3755712,0.4055,55.13,32.771,11.13,       (2014 KB102),2014 KB102,
3755710,0.2639,39.17,28.831,12.58,       (2014 KC102),2014 KC102,
3755714,0.2190,39.29,30.683,7.28,       (2014 KD102),2014 KD102,
3841291,0.4374,71.92,40.456,33.91,       (2014 KE113),2014 KE113,
3755648,0.0653,44.17,41.285,10.05,       (2014 LT28),2014 LT28,
3755715,0.3519,54.63,35.403,32.33,       (2014 LU28),2014 LU28,
3674334,0.8988,44.33,4.487,92.23,       (2014 MH55),2014 MH55,
3713010,0.1038,43.23,38.741,3.23,       (2014 MT69),2014 MT69,
3755558,0.1504,42.66,36.248,7.80,       (2014 ME70),2014 ME70,
3755606,0.2426,39.21,29.697,4.76,       (2014 MF70),2014 MF70,
3755610,0.0571,43.46,40.976,12.18,       (2014 MG70),2014 MG70,
54351838,0.0790,43.96,40.485,1.96,       (2014 MB103),2014 MB103,
54393993,0.1978,43.74,35.084,4.92,       (2014 MH105),2014 MH105,
3755452,0.8076,115.6,22.241,12.33,       (2014 NV65),2014 NV65,
3755649,0.0817,40.72,37.393,18.48,       (2014 NY65),2014 NY65,
3755565,0.2122,42.9,33.795,16.10,       (2014 NA66),2014 NA66,
3755562,0.0777,45.89,42.321,4.92,       (2014 NB66),2014 NB66,
3755563,0.2236,47.64,36.992,43.84,       (2014 NC66),2014 NC66,
54049817,0.1201,41.57,36.578,24.27,       (2014 ND81),2014 ND81,
54376525,0.0940,41.63,37.715,12.43,       (2014 NB96),2014 NB96,
3713012,0.0166,43.98,43.245,3.80,       (2014 OS393),2014 OS393,
3755453,0.1048,39.32,35.196,3.55,       (2014 OV393),2014 OV393,
3755454,0.6596,42.4,14.436,22.22,       (2014 OW393),2014 OW393,
3755456,0.7684,81.03,18.770,8.97,       (2014 OY393),2014 OY393,
3755650,0.0574,43.81,41.290,2.45,       (2014 OC394),2014 OC394,
3755651,0.0889,44.63,40.659,11.25,       (2014 OD394),2014 OD394,
3755652,0.1442,47.08,40.287,22.31,       (2014 OF394),2014 OF394,
3755620,0.2223,52.48,40.813,34.80,       (2014 OJ394),2014 OJ394,
3755720,0.4446,62.65,34.797,29.44,       (2014 OQ394),2014 OQ394,
3713013,0.0616,44.13,41.414,4.11,       (2014 PN70),2014 PN70,
3755653,0.0612,41.68,39.130,15.17,       (2014 PS70),2014 PS70,
3841295,0.3463,55.82,36.486,23.65,       (2014 PM82),2014 PM82,
54017366,0.0775,40.35,37.218,22.54,       (2014 PE88),2014 PE88,
54376535,0.1158,44.2,39.084,4.54,       (2014 PZ102),2014 PZ102,
3685963,0.1034,46.05,41.285,4.74,       (2014 QF433),2014 QF433,
3695751,0.2873,40.03,28.533,18.24,       (2014 QM441),2014 QM441,
3695894,0.0990,30.29,27.288,18.81,       (2014 QO441),2014 QO441,
3709403,0.0710,30.3,28.145,19.38,       (2014 QP441),2014 QP441,
3733146,0.1132,41.62,36.907,19.33,       (2014 QU441),2014 QU441,
3755762,0.5076,70.19,34.559,18.94,       (2014 QC442),2014 QC442,
3771803,0.0438,41.57,39.751,26.29,       (2014 QE442),2014 QE442,
3772999,0.2077,46.03,36.465,30.49,       (2014 QF442),2014 QF442,
3773182,0.3677,54.21,34.275,30.41,       (2014 QG442),2014 QG442,
3841659,0.4805,57.92,30.089,44.65,       (2014 QT495),2014 QT495,
3841815,0.2678,43.93,32.166,21.27,       (2014 QU495),2014 QU495,
3841816,0.5506,80.76,36.292,23.35,       (2014 QV495),2014 QV495,
3841820,0.7473,133.7,33.775,28.52,       (2014 QW495),2014 QW495,
3989594,0.5357,70.81,32.876,13.50,       (2014 QS510),2014 QS510,
3989595,0.2214,39.48,30.734,28.71,       (2014 QT510),2014 QT510,
3989592,0.0461,41.11,39.219,42.09,       (2014 QU510),2014 QU510,
3989593,0.1553,43.43,36.688,31.47,       (2014 QV510),2014 QV510,
3989596,0.8822,220.7,25.999,26.12,       (2014 QW510),2014 QW510,
3989600,0.1482,45.92,39.113,6.45,       (2014 QX510),2014 QX510,
3989597,0.1763,43.19,35.577,22.70,       (2014 QY510),2014 QY510,
3989605,0.2425,39.69,30.064,23.69,       (2014 QZ510),2014 QZ510,
54049805,0.0525,41.7,39.511,19.62,       (2014 QB527),2014 QB527,
54197656,0.1623,42.66,35.735,18.51,       (2014 QF562),2014 QF562,
54197652,0.1614,48.04,40.288,15.64,       (2014 QG562),2014 QG562,
54197658,0.0747,38.1,35.253,31.43,       (2014 QH562),2014 QH562,
54197649,0.0459,38.02,36.272,26.68,       (2014 QJ562),2014 QJ562,
54197653,0.1882,46.29,37.578,40.02,       (2014 QK562),2014 QK562,
54197650,0.1583,45.25,38.084,16.92,       (2014 QL562),2014 QL562,
54197660,0.1566,43.82,36.957,5.16,       (2014 QM562),2014 QM562,
54198350,0.5287,77.51,36.533,24.29,       (2014 QP562),2014 QP562,
54198351,0.4889,65.98,33.723,25.67,       (2014 QQ562),2014 QQ562,
54198356,0.5828,95.78,39.961,28.28,       (2014 QR562),2014 QR562,
54198354,0.6942,132,40.360,24.90,       (2014 QS562),2014 QS562,
54198364,0.0637,40.91,38.305,22.30,       (2014 QT562),2014 QT562,
54198365,0.2497,44.16,33.133,25.98,       (2014 QU562),2014 QU562,
54198362,0.1803,42.3,34.672,26.36,       (2014 QV562),2014 QV562,
54198355,0.2450,49.64,37.474,19.91,       (2014 QW562),2014 QW562,
54198352,0.1404,42.34,36.392,26.03,       (2014 QX562),2014 QX562,
54198363,0.1489,45.94,39.100,27.12,       (2014 QY562),2014 QY562,
54198353,0.1309,41.37,35.954,27.68,       (2014 QZ562),2014 QZ562,
54200424,0.1389,37.21,32.040,13.15,       (2014 QH563),2014 QH563,
3773000,0.3675,58.81,37.199,28.98,       (2014 RS63),2014 RS63,
3841655,0.1207,38.27,33.651,27.58,       (2014 RH70),2014 RH70,
3841658,0.1890,46.9,38.042,26.46,       (2014 RJ70),2014 RJ70,
3989599,0.2061,47.13,37.419,30.27,       (2014 RL74),2014 RL74,
3989602,0.3625,68.03,43.363,32.47,       (2014 RM74),2014 RM74,
3989604,0.2949,39.75,28.026,24.34,       (2014 RN74),2014 RN74,
3989598,0.0457,30.24,28.854,29.53,       (2014 RO74),2014 RO74,
54196787,0.9412,375.1,22.069,26.36,       (2014 RK86),2014 RK86,
54197634,0.6967,124.7,37.834,28.83,       (2014 RL86),2014 RL86,
54197661,0.1869,43.43,35.312,19.12,       (2014 RM86),2014 RM86,
54198360,0.1201,42.03,36.986,28.87,       (2014 RO86),2014 RO86,
54198361,0.5041,70.91,35.165,24.79,       (2014 RP86),2014 RP86,
54198358,0.0137,38.67,38.137,31.19,       (2014 RQ86),2014 RQ86,
54198357,0.0774,38.27,35.305,35.40,       (2014 RR86),2014 RR86,
54198359,0.2161,47.21,37.005,25.24,       (2014 RS86),2014 RS86,
54198366,0.2496,47.42,35.585,30.76,       (2014 RT86),2014 RT86,
54198368,0.2149,39.73,31.194,30.21,       (2014 RU86),2014 RU86,
54198367,0.6824,123.7,39.272,28.49,       (2014 RV86),2014 RV86,
54198369,0.2076,39.64,31.411,23.28,       (2014 RW86),2014 RW86,
54198370,0.1796,45.71,37.503,26.58,       (2014 RX86),2014 RX86,
54198372,0.1836,42.7,34.863,28.14,       (2014 RY86),2014 RY86,
3708946,0.2628,49.29,36.335,47.66,       (2014 SZ348),2014 SZ348,
3757868,0.8502,316.5,47.410,17.95,       (2014 SR349),2014 SR349,
3757870,0.6908,147.1,45.463,48.24,       (2014 SS349),2014 SS349,
3757932,0.1798,46.74,38.333,13.73,       (2014 ST349),2014 ST349,
3757904,0.6916,92.58,28.556,23.68,       (2014 SU349),2014 SU349,
3757908,0.4369,61.47,34.615,17.78,       (2014 SV349),2014 SV349,
3757933,0.5944,97.05,39.362,15.19,       (2014 SW349),2014 SW349,
3757934,0.2978,47.81,33.574,12.07,       (2014 SX349),2014 SX349,
3757935,0.5644,79.85,34.784,15.77,       (2014 SY349),2014 SY349,
3757913,0.5518,81.07,36.337,35.88,       (2014 SZ349),2014 SZ349,
3757921,0.3024,48.88,34.103,21.00,       (2014 SB350),2014 SB350,
3757922,0.0844,45.85,41.975,9.30,       (2014 SC350),2014 SC350,
3757923,0.3819,62.72,38.771,32.79,       (2014 SD350),2014 SD350,
3757924,0.2350,49.33,37.739,24.31,       (2014 SE350),2014 SE350,
3757925,0.2400,39.62,30.110,9.79,       (2014 SF350),2014 SF350,
3757926,0.2400,52.53,39.925,26.80,       (2014 SG350),2014 SG350,
3757927,0.1757,43.96,36.239,10.43,       (2014 SH350),2014 SH350,
3757928,0.2831,43.41,31.121,10.67,       (2014 SJ350),2014 SJ350,
3757929,0.2730,54.92,39.928,17.35,       (2014 SK350),2014 SK350,
3757930,0.2204,49.29,38.422,8.96,       (2014 SL350),2014 SL350,
3757931,0.2271,44.97,34.753,35.79,       (2014 SM350),2014 SM350,
3759725,0.1964,43.24,34.747,32.04,       (2014 SN350),2014 SN350,
3759726,0.5520,77.3,34.629,24.04,       (2014 SO350),2014 SO350,
3771802,0.1046,43.37,38.831,29.73,       (2014 SQ350),2014 SQ350,
3772973,0.6334,101,37.038,28.74,       (2014 SR350),2014 SR350,
54017349,0.1178,42.16,37.194,23.23,       (2014 SM363),2014 SM363,
3989508,0.1942,45.17,36.401,27.07,       (2014 SN363),2014 SN363,
54199096,0.1026,42.07,37.756,23.14,       (2014 SO363),2014 SO363,
3841636,0.3237,63.2,42.739,31.22,       (2014 SP363),2014 SP363,
3841296,0.1080,40.88,36.462,28.23,       (2014 SA365),2014 SA365,
3989603,0.1681,45.95,38.224,25.40,       (2014 SM373),2014 SM373,
3989601,0.6459,106.1,37.562,32.45,       (2014 SN373),2014 SN373,
3989606,0.1313,42.14,36.610,25.99,       (2014 SO373),2014 SO373,
3989607,0.3277,39.89,26.818,24.44,       (2014 SP373),2014 SP373,
3989610,0.1639,46.48,38.865,29.90,       (2014 SQ373),2014 SQ373,
3989608,0.3906,63.33,38.594,35.57,       (2014 SR373),2014 SR373,
3989609,0.3546,58.31,37.637,29.92,       (2014 SS373),2014 SS373,
3989611,0.5320,107.2,50.186,43.14,       (2014 ST373),2014 ST373,
3989614,0.4053,56.01,33.310,28.13,       (2014 SU373),2014 SU373,
3989613,0.3327,55.88,37.289,10.71,       (2014 SV373),2014 SV373,
3989622,0.3598,56.38,36.095,20.82,       (2014 SW373),2014 SW373,
3989624,0.1707,43.31,35.918,32.86,       (2014 SX373),2014 SX373,
3989619,0.0701,39.02,36.284,25.48,       (2014 SY373),2014 SY373,
3989612,0.6812,115.2,36.719,29.60,       (2014 SZ373),2014 SZ373,
3989615,0.1189,44.1,38.857,35.71,       (2014 SA374),2014 SA374,
3989621,0.1773,44.57,36.668,40.71,       (2014 SB374),2014 SB374,
3989616,0.0931,30.26,27.444,33.70,       (2014 SC374),2014 SC374,
54017345,0.1687,46.24,38.436,14.57,       (2014 SF378),2014 SF378,
54017346,0.5434,84.41,38.536,21.73,       (2014 SG378),2014 SG378,
54017347,0.0724,40.97,38.005,16.84,       (2014 SH378),2014 SH378,
54017348,0.7169,83.72,23.704,37.12,       (2014 SJ378),2014 SJ378,
54194328,0.6656,110.8,37.060,26.36,       (2014 SD403),2014 SD403,
54197630,0.1422,43.74,37.517,35.36,       (2014 SL403),2014 SL403,
54198373,0.7045,132.9,39.263,31.19,       (2014 SN403),2014 SN403,
54198846,0.6735,142.9,46.646,44.01,       (2014 SQ403),2014 SQ403,
54198847,0.4241,55.71,32.080,27.47,       (2014 SR403),2014 SR403,
54198848,0.1368,45.36,39.157,25.70,       (2014 SS403),2014 SS403,
54198850,0.1541,48.02,40.620,30.01,       (2014 ST403),2014 ST403,
54198852,0.1722,58.34,48.294,44.42,       (2014 SU403),2014 SU403,
54198849,0.1594,46.17,38.807,29.34,       (2014 SV403),2014 SV403,
54198857,0.1879,42.85,34.801,34.85,       (2014 SW403),2014 SW403,
54198855,0.9096,394.3,35.642,42.93,       (2014 SX403),2014 SX403,
54198856,0.3053,52.35,36.371,28.80,       (2014 SY403),2014 SY403,
54198851,0.1315,43.09,37.423,29.84,       (2014 SZ403),2014 SZ403,
54198854,0.2520,48.62,36.367,20.57,       (2014 SA404),2014 SA404,
54198861,0.1077,39.74,35.458,21.84,       (2014 SB404),2014 SB404,
54198858,0.2510,39.8,29.806,26.68,       (2014 SC404),2014 SC404,
54198853,0.2011,36.71,29.329,22.89,       (2014 SD404),2014 SD404,
54198862,0.4038,74.78,44.582,41.48,       (2014 SE404),2014 SE404,
54198860,0.1544,41.71,35.265,29.02,       (2014 SF404),2014 SF404,
54198859,0.5097,79.54,38.997,31.56,       (2014 SG404),2014 SG404,
54198867,0.4513,68.62,37.654,27.74,       (2014 SH404),2014 SH404,
54198864,0.2394,39.53,30.070,23.52,       (2014 SJ404),2014 SJ404,
54198871,0.4220,63.41,36.653,26.16,       (2014 SK404),2014 SK404,
54198872,0.0657,41.98,39.226,25.96,       (2014 SL404),2014 SL404,
54200430,0.1519,46.24,39.219,31.14,       (2014 SR404),2014 SR404,
3703308,0.0823,40.88,37.514,17.81,       (2014 TT85),2014 TT85,
3709473,0.3144,48.99,33.589,16.36,       (2014 TU85),2014 TU85,
3755520,0.1131,40.93,36.297,21.80,       (2014 TX85),2014 TX85,
3755656,0.1837,45.96,37.518,19.07,       (2014 TB86),2014 TB86,
3759727,0.1567,44.71,37.701,28.71,       (2014 TE86),2014 TE86,
3773001,0.0757,40.49,37.428,32.05,       (2014 TF86),2014 TF86,
3841662,0.1959,43.99,35.369,10.58,       (2014 TL95),2014 TL95,
3841817,0.1939,36.83,29.689,17.55,       (2014 TM95),2014 TM95,
3989620,0.4461,66.06,36.594,28.55,       (2014 TS100),2014 TS100,
3989625,0.6130,87.72,33.945,22.88,       (2014 TT100),2014 TT100,
54196392,0.0210,44.1,43.173,17.04,       (2014 TY114),2014 TY114,
54196395,0.1095,42.66,37.989,6.90,       (2014 TA115),2014 TA115,
54196850,0.3022,55.25,38.553,10.16,       (2014 TC115),2014 TC115,
54197615,0.2105,46.22,36.490,13.95,       (2014 TD115),2014 TD115,
54197633,0.1083,45.53,40.598,10.90,       (2014 TG115),2014 TG115,
54197637,0.1641,39.71,33.198,8.07,       (2014 TH115),2014 TH115,
54197638,0.0549,36.75,34.730,20.15,       (2014 TJ115),2014 TJ115,
54197654,0.2341,39.69,30.399,11.97,       (2014 TK115),2014 TK115,
54197662,0.2651,48.16,35.390,28.53,       (2014 TL115),2014 TL115,
54198874,0.3797,62.82,38.968,18.46,       (2014 TO115),2014 TO115,
54198921,0.3260,56.39,38.004,11.58,       (2014 TP115),2014 TP115,
54198918,0.2468,42.71,32.174,13.39,       (2014 TQ115),2014 TQ115,
54198920,0.1388,43.82,37.737,7.40,       (2014 TR115),2014 TR115,
54198919,0.8140,187.5,34.865,18.24,       (2014 TS115),2014 TS115,
54198929,0.1463,47.99,40.971,8.52,       (2014 TT115),2014 TT115,
54198922,0.9059,371.9,34.995,23.51,       (2014 TU115),2014 TU115,
54198930,0.0945,41.06,37.185,22.61,       (2014 TV115),2014 TV115,
54198925,0.0728,42.09,39.029,22.56,       (2014 TW115),2014 TW115,
54198927,0.1106,46.07,40.972,29.34,       (2014 TX115),2014 TX115,
54198924,0.5448,82.27,37.452,25.96,       (2014 TY115),2014 TY115,
54198931,0.2489,41.86,31.440,25.50,       (2014 TZ115),2014 TZ115,
54198926,0.1730,45.71,37.800,26.74,       (2014 TA116),2014 TA116,
54198923,0.5548,80.9,36.017,27.62,       (2014 TB116),2014 TB116,
54199493,0.2015,46.78,37.357,9.25,       (2014 TD116),2014 TD116,
54200426,0.2335,42.31,32.426,3.64,       (2014 TF116),2014 TF116,
3695677,0.2586,47.97,35.567,15.90,       (2014 UH192),2014 UH192,
3709404,0.1240,45.71,40.039,27.13,       (2014 UF224),2014 UF224,
3755530,0.1153,42.46,37.564,7.31,       (2014 UO224),2014 UO224,
3757414,0.8475,133.7,20.392,26.45,       (2014 UY224),2014 UY224,
3760651,0.6472,109.9,38.776,26.78,       (2014 UZ224),2014 UZ224,
3757750,0.0555,44.07,41.628,3.46,       (2014 UB225),2014 UB225,
3760543,0.1223,35.38,31.050,4.94,       (2014 UC225),2014 UC225,
3775189,0.0314,38.89,37.670,29.46,       (2014 UH225),2014 UH225,
3776107,0.3499,59.51,38.686,53.16,       (2014 UN225),2014 UN225,
3790069,0.3371,57.65,38.216,7.43,       (2014 UB228),2014 UB228,
3790070,0.0480,45.3,43.128,5.49,       (2014 UC228),2014 UC228,
3790067,0.3245,55.18,37.277,6.97,       (2014 UD228),2014 UD228,
3790072,0.4099,58.75,34.669,8.78,       (2014 UE228),2014 UE228,
3790076,0.2279,39.95,30.845,12.59,       (2014 UF228),2014 UF228,
3790080,0.3194,55.67,37.885,3.46,       (2014 UG228),2014 UG228,
3790082,0.3320,48.17,32.175,3.11,       (2014 UH228),2014 UH228,
3790071,0.1009,43.27,38.904,13.85,       (2014 UJ228),2014 UJ228,
3790077,0.3608,58.8,37.585,7.67,       (2014 UK228),2014 UK228,
3790075,0.1499,47.03,39.977,5.07,       (2014 UL228),2014 UL228,
3790073,0.2978,39.73,27.902,4.88,       (2014 UM228),2014 UM228,
3790079,0.1807,46.31,37.943,23.98,       (2014 UN228),2014 UN228,
3790074,0.1262,39.89,34.853,6.82,       (2014 UO228),2014 UO228,
3790081,0.1251,42.75,37.401,3.41,       (2014 UP228),2014 UP228,
3790078,0.1195,43.97,38.716,4.13,       (2014 UQ228),2014 UQ228,
3790088,0.1052,39.27,35.139,8.91,       (2014 UR228),2014 UR228,
3790091,0.3237,48.28,32.650,7.15,       (2014 US228),2014 US228,
3790085,0.1006,49.24,44.285,3.43,       (2014 UT228),2014 UT228,
3790092,0.3045,40.06,27.863,4.24,       (2014 UU228),2014 UU228,
3790084,0.2325,39.85,30.581,10.12,       (2014 UV228),2014 UV228,
3790089,0.1289,36.69,31.961,4.57,       (2014 UW228),2014 UW228,
3790083,0.1624,36.57,30.634,20.62,       (2014 UX228),2014 UX228,
3790094,0.0593,43.71,41.117,2.56,       (2014 UY228),2014 UY228,
3790087,0.2205,39.97,31.156,2.65,       (2014 UZ228),2014 UZ228,
3790090,0.3819,35.39,21.874,31.24,       (2014 UA229),2014 UA229,
3790086,0.2595,39.8,29.474,4.09,       (2014 UB229),2014 UB229,
3790093,0.1113,45.88,40.778,3.83,       (2014 UC229),2014 UC229,
3790100,0.1501,36.7,31.193,6.84,       (2014 UD229),2014 UD229,
3790096,0.0419,43.26,41.449,5.99,       (2014 UE229),2014 UE229,
3790105,0.0869,38.4,35.062,19.40,       (2014 UF229),2014 UF229,
3790095,0.0771,44.33,40.910,8.39,       (2014 UH229),2014 UH229,
3790104,0.1021,41.72,37.458,20.96,       (2014 UJ229),2014 UJ229,
3790097,0.0720,43.05,39.952,2.34,       (2014 UK229),2014 UK229,
3790102,0.0961,42.98,38.853,2.57,       (2014 UL229),2014 UL229,
3790099,0.1407,44.06,37.861,4.19,       (2014 UM229),2014 UM229,
3790103,0.0749,42.58,39.388,8.24,       (2014 UN229),2014 UN229,
3790098,0.1655,39.78,33.200,10.08,       (2014 UO229),2014 UO229,
3790106,0.1757,46.03,37.941,5.80,       (2014 UP229),2014 UP229,
3790113,0.7793,50.29,11.098,5.66,       (2014 UQ229),2014 UQ229,
3790111,0.0289,43.5,42.243,4.09,       (2014 UR229),2014 UR229,
3790115,0.4063,56.05,33.279,3.89,       (2014 US229),2014 US229,
3790109,0.1350,39.71,34.350,43.36,       (2014 UT229),2014 UT229,
3790110,0.2247,39.87,30.913,6.84,       (2014 UU229),2014 UU229,
3790112,0.5071,73.65,36.302,27.64,       (2014 UV229),2014 UV229,
3790108,0.1667,48.06,40.046,14.58,       (2014 UW229),2014 UW229,
3790116,0.2090,47.94,37.919,3.40,       (2014 UY229),2014 UY229,
3790107,0.0435,41.96,40.129,11.82,       (2014 UZ229),2014 UZ229,
3790114,0.2317,55.78,42.858,12.68,       (2014 UA230),2014 UA230,
3790118,0.2849,50.25,35.936,11.48,       (2014 UB230),2014 UB230,
3790119,0.1208,45.47,39.980,2.13,       (2014 UC230),2014 UC230,
3798986,0.0632,44.1,41.316,7.03,       (2014 UK231),2014 UK231,
3799694,0.2432,55.97,42.357,23.09,       (2014 UO231),2014 UO231,
3803885,0.2288,47.2,36.403,12.12,       (2014 UM233),2014 UM233,
3825506,0.0475,30.24,28.808,35.68,       (2014 UU240),2014 UU240,
3841650,0.0526,42.63,40.384,12.46,       (2014 UD241),2014 UD241,
3841661,0.1229,42.77,37.516,7.50,       (2014 UE241),2014 UE241,
3841818,0.1531,41.75,35.356,26.69,       (2014 UF241),2014 UF241,
3989617,0.0473,40.91,38.979,28.97,       (2014 UN250),2014 UN250,
3989618,0.1040,42.21,37.817,28.20,       (2014 UO250),2014 UO250,
3989623,0.3609,52.62,33.632,20.82,       (2014 UP250),2014 UP250,
3989626,0.3656,56.15,35.623,32.07,       (2014 UQ250),2014 UQ250,
54160997,0.5776,81.77,34.536,34.57,       (2014 UM271),2014 UM271,
54196848,0.2916,39.7,28.125,13.35,       (2014 UW276),2014 UW276,
54196847,0.1177,45.53,40.167,8.99,       (2014 UX276),2014 UX276,
54197639,0.4326,56.03,31.791,23.98,       (2014 UY276),2014 UY276,
54197663,0.1709,46.29,38.381,8.61,       (2014 UZ276),2014 UZ276,
54197664,0.1759,47.27,38.954,6.56,       (2014 UA277),2014 UA277,
54197665,0.4787,70.5,36.749,7.84,       (2014 UB277),2014 UB277,
54198928,0.0272,42.86,41.693,37.06,       (2014 UF277),2014 UF277,
54198932,0.0485,40.42,38.462,20.22,       (2014 UG277),2014 UG277,
54198935,0.2811,39.54,28.429,7.79,       (2014 UH277),2014 UH277,
54198933,0.0798,43.59,40.112,13.57,       (2014 UJ277),2014 UJ277,
54198936,0.2808,53.77,38.671,18.30,       (2014 UK277),2014 UK277,
54198934,0.0996,48.04,43.255,21.37,       (2014 UL277),2014 UL277,
54198937,0.5011,73.21,36.527,3.70,       (2014 UM277),2014 UM277,
54198940,0.0149,42.85,42.207,3.30,       (2014 UN277),2014 UN277,
54198947,0.1113,36.79,32.697,11.69,       (2014 UO277),2014 UO277,
54198950,0.3330,48.89,32.611,37.00,       (2014 UP277),2014 UP277,
54198946,0.2970,44.25,31.109,22.46,       (2014 UQ277),2014 UQ277,
54198951,0.1370,41.61,35.912,31.50,       (2014 UR277),2014 UR277,
54198948,0.4565,100.9,54.808,36.37,       (2014 US277),2014 US277,
54198953,0.0584,42.91,40.404,5.78,       (2014 UT277),2014 UT277,
54198959,0.1988,46.32,37.110,28.40,       (2014 UU277),2014 UU277,
54198956,0.4000,62.02,37.212,33.49,       (2014 UV277),2014 UV277,
54198949,0.5852,92.4,38.327,32.16,       (2014 UX277),2014 UX277,
54199274,0.1093,39.06,34.792,38.37,       (2014 UY277),2014 UY277,
54200429,0.2184,50.48,39.455,21.90,       (2014 UE278),2014 UE278,
3724916,0.2374,39.83,30.371,33.28,       (2014 VT37),2014 VT37,
3757050,0.1390,42.45,36.546,48.76,       (2014 VW37),2014 VW37,
3841663,0.0203,44.25,43.349,1.63,       (2014 VV39),2014 VV39,
3989627,0.3237,54.01,36.522,17.68,       (2014 VB41),2014 VB41,
3989628,0.2429,38.05,28.807,46.48,       (2014 VC41),2014 VC41,
54196846,0.0638,44.07,41.258,10.10,       (2014 VK43),2014 VK43,
54197613,0.0740,42.91,39.739,4.75,       (2014 VL43),2014 VL43,
54197614,0.7011,110.1,32.920,16.70,       (2014 VM43),2014 VM43,
54197668,0.1271,36.53,31.887,14.81,       (2014 VN43),2014 VN43,
54198957,0.0475,44.24,42.142,40.10,       (2014 VO43),2014 VO43,
54198952,0.6996,136.3,40.949,35.81,       (2014 VP43),2014 VP43,
3755659,0.2609,39.77,29.393,9.26,       (2014 WC509),2014 WC509,
3755662,0.1263,42.62,37.238,24.07,       (2014 WM509),2014 WM509,
3755663,0.0938,45.23,40.985,8.32,       (2014 WP509),2014 WP509,
3755619,0.0439,44.66,42.695,2.73,       (2014 WS509),2014 WS509,
3755631,0.1262,42.89,37.481,20.35,       (2014 WW509),2014 WW509,
3755764,0.2379,39.83,30.354,12.60,       (2014 WB510),2014 WB510,
3755766,0.3207,39.85,27.070,27.08,       (2014 WE510),2014 WE510,
3755733,0.3121,50.26,34.573,10.68,       (2014 WK510),2014 WK510,
3755734,0.5915,78.4,32.026,20.43,       (2014 WM510),2014 WM510,
3755767,0.5115,75.73,36.993,11.59,       (2014 WN510),2014 WN510,
3755735,0.1896,39.7,32.174,6.71,       (2014 WO510),2014 WO510,
3755737,0.2713,39.65,28.895,11.08,       (2014 WR510),2014 WR510,
3802104,0.4082,61.01,36.101,24.64,       (2014 WL517),2014 WL517,
3802106,0.0640,48.06,44.984,19.48,       (2014 WM517),2014 WM517,
3841303,0.5590,60.11,26.510,6.91,       (2014 WB536),2014 WB536,
3841302,0.1995,39.66,31.753,22.39,       (2014 WC536),2014 WC536,
3841724,0.2561,39.81,29.617,16.58,       (2014 WD536),2014 WD536,
3989629,0.3632,55.41,35.282,37.57,       (2014 WY555),2014 WY555,
3989630,0.2127,46.25,36.412,31.95,       (2014 WZ555),2014 WZ555,
3989631,0.3703,63.29,39.856,23.82,       (2014 WA556),2014 WA556,
3989636,0.8556,296.2,42.782,24.15,       (2014 WB556),2014 WB556,
3989635,0.0879,46.18,42.121,36.32,       (2014 WC556),2014 WC556,
3989646,0.5950,78.1,31.629,30.74,       (2014 WD556),2014 WD556,
3989639,0.4578,67.59,36.649,31.27,       (2014 WE556),2014 WE556,
54198955,0.1330,39.83,34.531,10.48,       (2014 WX601),2014 WX601,
54198958,0.2886,49.84,35.457,32.63,       (2014 WY601),2014 WY601,
54198961,0.6239,95.4,35.883,27.70,       (2014 WZ601),2014 WZ601,
54198960,0.1184,46.18,40.710,30.68,       (2014 WA602),2014 WA602,
54198962,0.1431,43.87,37.590,30.35,       (2014 WB602),2014 WB602,
54198963,0.1228,39.08,34.279,29.24,       (2014 WC602),2014 WC602,
54198964,0.2249,43.28,33.546,39.04,       (2014 WD602),2014 WD602,
54198972,0.4941,79.93,40.440,48.64,       (2014 WE602),2014 WE602,
54198966,0.6461,110.5,39.117,40.23,       (2014 WF602),2014 WF602,
54198965,0.0693,41.89,38.990,24.41,       (2014 WG602),2014 WG602,
54198967,0.1384,38.32,33.021,26.72,       (2014 WH602),2014 WH602,
54198970,0.3261,53.35,35.955,24.44,       (2014 WJ602),2014 WJ602,
54199066,0.0215,41.14,40.252,22.97,       (2014 WL602),2014 WL602,
54199067,0.1462,47.42,40.486,35.89,       (2014 WM602),2014 WM602,
54358921,0.1841,46.95,38.305,24.84,       (2014 WL616),2014 WL616,
3701836,0.9555,73.26,3.260,101.70,       (2014 XS3),2014 XS3,
3755768,0.3081,49.97,34.577,16.53,       (2014 XW40),2014 XW40,
3759988,0.1434,47.53,40.715,29.07,       (2014 XY40),2014 XY40,
3760544,0.0622,40.09,37.599,44.55,       (2014 XZ40),2014 XZ40,
3989633,0.2879,43.89,31.250,27.88,       (2014 XW47),2014 XW47,
3989632,0.3133,52.22,35.858,26.60,       (2014 XX47),2014 XX47,
3989634,0.0727,38.29,35.507,26.17,       (2014 XY47),2014 XY47,
