spkid,e,a,q,i,full_name,Name,names
3157349,0.1167,45.15,39.880,4.81,       (2003 LC7),2003 LC7,
3157350,0.0416,42.93,41.146,2.30,       (2003 LD7),2003 LD7,
3157351,0.2062,39.34,31.226,19.37,       (2003 LE7),2003 LE7,
3157352,0.1112,38.86,34.536,3.19,       (2003 LF7),2003 LF7,
3157774,0.1688,47.03,39.097,6.99,       (2003 LD9),2003 LD9,
54260726,0.4502,35.84,19.703,2.41,       (2003 MM13),2003 MM13,
3358676,0.5192,69.39,33.363,20.70,       (2003 OS33),2003 OS33,
3160772,0.0585,44.15,41.567,2.42,       (2003 QT90),2003 QT90,
3160773,0.0117,43.52,43.011,1.82,       (2003 QU90),2003 QU90,
3160776,0.0199,43.9,43.025,3.20,       (2003 QX90),2003 QX90,
3160777,0.0501,42.91,40.762,3.77,       (2003 QY90),2003 QY90,
3160778,0.0001,43.58,43.575,6.36,       (2003 QZ90),2003 QZ90,
3160781,0.0004,43.47,43.453,2.65,       (2003 QC91),2003 QC91,
3160782,0.0340,43.48,41.997,2.22,       (2003 QD91),2003 QD91,
3160749,0.0487,43.2,41.098,3.47,       (2003 QE91),2003 QE91,
3160750,0.0346,43.2,41.706,2.18,       (2003 QF91),2003 QF91,
3160751,0.0220,42.63,41.694,2.20,       (2003 QG91),2003 QG91,
3160753,0.0438,44.43,42.482,2.49,       (2003 QJ91),2003 QJ91,
3160755,0.0145,43.24,42.613,1.54,       (2003 QL91),2003 QL91,
3160756,0.0503,43.43,41.248,3.04,       (2003 QM91),2003 QM91,
3160757,0.1111,42.8,38.040,4.32,       (2003 QN91),2003 QN91,
3160759,0.0964,36.66,33.125,6.53,       (2003 QP91),2003 QP91,
3160762,0.1472,46.45,39.616,3.81,       (2003 QS91),2003 QS91,
3160764,0.1193,42.76,37.657,26.00,       (2003 QU91),2003 QU91,
3160765,0.3502,39.49,25.662,32.95,       (2003 QV91),2003 QV91,
3160766,0.2725,39.46,28.709,5.21,       (2003 QW91),2003 QW91,
3160767,0.2530,43.97,32.845,27.65,       (2003 QX91),2003 QX91,
3160768,0.6126,82.49,31.955,26.15,       (2003 QY91),2003 QY91,
3160805,0.1111,44.39,39.461,11.32,       (2003 QB112),2003 QB112,
3160854,0.0419,43.22,41.406,4.23,       (2003 QE112),2003 QE112,
3166082,0.8469,86.6,13.259,16.39,       (2003 QM112),2003 QM112,
3166083,0.5036,33.33,16.545,7.00,       (2003 QO112),2003 QO112,
3330597,0.0320,45.33,43.882,2.91,       (2003 QY113),2003 QY113,
3330204,0.2747,39.62,28.738,6.55,       (2003 SO317),2003 SO317,
3385835,0.8001,198.3,39.643,16.79,       (2003 SS422),2003 SS422,
3330211,0.0922,44.72,40.596,0.95,       (2003 TJ58),2003 TJ58,
3330212,0.0589,43.34,40.782,3.35,       (2003 TK58),2003 TK58,
3330213,0.0501,43.81,41.617,7.72,       (2003 TL58),2003 TL58,
3167339,0.8946,33.36,3.515,18.88,       (2003 UY283),2003 UY283,
3170249,0.0001,44.92,44.918,23.56,       (2003 US291),2003 US291,
3170250,0.0548,43.1,40.732,1.61,       (2003 UT291),2003 UT291,
3170252,0.0296,43.96,42.663,2.10,       (2003 UV291),2003 UV291,
3170253,0.0001,44.61,44.608,11.72,       (2003 UW291),2003 UW291,
3170254,0.0001,46.5,46.494,10.55,       (2003 UX291),2003 UX291,
3170255,0.1666,49.66,41.383,3.54,       (2003 UY291),2003 UY291,
3170256,0.1307,45.46,39.514,5.32,       (2003 UZ291),2003 UZ291,
3170257,0.1495,46.76,39.772,11.19,       (2003 UA292),2003 UA292,
3170258,0.0482,47.42,45.138,19.23,       (2003 UB292),2003 UB292,
3170259,0.0870,45.12,41.195,3.90,       (2003 UC292),2003 UC292,
3170260,0.1101,45.99,40.930,7.69,       (2003 UD292),2003 UD292,
3170261,0.1348,43.47,37.608,18.51,       (2003 UE292),2003 UE292,
3170262,0.1268,44.78,39.104,30.90,       (2003 UF292),2003 UF292,
3170263,0.0985,43.42,39.142,7.07,       (2003 UG292),2003 UG292,
3170264,0.0678,43.93,40.951,7.37,       (2003 UH292),2003 UH292,
3170266,0.1095,43.21,38.478,13.01,       (2003 UK292),2003 UK292,
3170267,0.0749,44.9,41.538,3.94,       (2003 UL292),2003 UL292,
3170268,0.1876,46.07,37.426,18.40,       (2003 UM292),2003 UM292,
3170269,0.1153,45.29,40.065,0.88,       (2003 UN292),2003 UN292,
3170270,0.1880,39.39,31.983,4.97,       (2003 UO292),2003 UO292,
3170271,0.4225,48.32,27.904,12.96,       (2003 UP292),2003 UP292,
3170272,0.1237,39.51,34.622,3.11,       (2003 UQ292),2003 UQ292,
3170276,0.1317,39.45,34.256,16.59,       (2003 UU292),2003 UU292,
3170277,0.2172,39.61,31.010,10.95,       (2003 UV292),2003 UV292,
3170279,0.1241,44.06,38.592,10.46,       (2003 UX292),2003 UX292,
3170281,0.1369,43.14,37.237,22.18,       (2003 UZ292),2003 UZ292,
3175343,0.0797,42.73,39.326,3.02,       (2003 UK293),2003 UK293,
3383612,0.5563,82.83,36.750,22.30,       (2003 UA414),2003 UA414,
3178575,0.0505,44.01,41.790,2.57,       (2003 WS184),2003 WS184,
3170283,0.0003,46.33,46.312,5.88,       (2003 WQ188),2003 WQ188,
3170284,0.2373,39.36,30.022,5.77,       (2003 WS188),2003 WS188,
3175344,0.0003,45.94,45.924,8.06,       (2003 WV188),2003 WV188,
3175345,0.0766,44.28,40.889,5.11,       (2003 WW188),2003 WW188,
3263315,0.2402,39.62,30.100,4.52,       (2003 WA191),2003 WA191,
3380316,0.2564,39.52,29.389,21.63,       (2003 WN193),2003 WN193,
3385837,0.2461,39.76,29.974,6.62,       (2003 WO193),2003 WO193,
3330214,0.0851,43.94,40.199,1.45,       (2003 YJ179),2003 YJ179,
3330215,0.1436,41.89,35.873,19.56,       (2003 YK179),2003 YK179,
3330217,0.0583,41.19,38.786,23.36,       (2003 YM179),2003 YM179,
3330218,0.0030,44.54,44.406,2.76,       (2003 YN179),2003 YN179,
3330220,0.0838,44.15,40.451,0.95,       (2003 YP179),2003 YP179,
3330222,0.0547,43.52,41.136,9.81,       (2003 YR179),2003 YR179,
3330223,0.0225,43.67,42.692,3.72,       (2003 YS179),2003 YS179,
3330224,0.0223,43.64,42.670,1.68,       (2003 YT179),2003 YT179,
3330226,0.2183,47.09,36.810,15.55,       (2003 YV179),2003 YV179,
3330228,0.0431,43.66,41.782,4.85,       (2003 YX179),2003 YX179,
3330599,0.1565,39.57,33.379,10.92,       (2003 YY179),2003 YY179,
3330600,0.1150,43.19,38.226,13.41,       (2003 YZ179),2003 YZ179,
3176184,0.8511,33.2,4.943,4.69,       (2004 CM111),2004 CM111,
3177181,0.0280,43.06,41.856,3.06,       (2004 DG64),2004 DG64,
3177182,0.0910,46.41,42.186,3.52,       (2004 DH64),2004 DH64,
3177184,0.1007,43.66,39.259,18.66,       (2004 DK64),2004 DK64,
3177185,0.0594,45.36,42.666,0.98,       (2004 DL64),2004 DL64,
3177186,0.1312,44.72,38.856,3.64,       (2004 DM64),2004 DM64,
3177187,0.0406,43.91,42.132,2.04,       (2004 DN64),2004 DN64,
3180174,0.0893,44.32,40.363,5.94,       (2004 DK71),2004 DK71,
3180175,0.0895,44.81,40.799,2.24,       (2004 DL71),2004 DL71,
3180158,0.0383,42.94,41.298,2.30,       (2004 DM71),2004 DM71,
3184481,0.0000,43.39,43.385,43.82,       (2004 DF77),2004 DF77,
3184482,0.1273,43.65,38.094,47.75,       (2004 DG77),2004 DG77,
3180159,0.0406,43.75,41.973,3.22,       (2004 EO95),2004 EO95,
3180160,0.0316,43.31,41.941,10.23,       (2004 EP95),2004 EP95,
3180161,0.1083,45.77,40.814,4.52,       (2004 EQ95),2004 EQ95,
3180162,0.1591,44.48,37.405,2.66,       (2004 ER95),2004 ER95,
3180163,0.1351,45.03,38.947,3.52,       (2004 ES95),2004 ES95,
3180164,0.0384,43.79,42.104,1.72,       (2004 ET95),2004 ET95,
3180166,0.1892,39.3,31.870,12.30,       (2004 EV95),2004 EV95,
3184483,0.4183,55.08,32.041,16.23,       (2004 EG96),2004 EG96,
3184485,0.2353,39.3,30.055,9.35,       (2004 EJ96),2004 EJ96,
3330229,0.1531,39.27,33.260,9.14,       (2004 FW164),2004 FW164,
3563280,0.1492,39.25,33.397,16.30,       (2004 HX78),2004 HX78,
3563281,0.1915,39.07,31.594,12.60,       (2004 HY78),2004 HY78,
3563282,0.1464,39.37,33.600,13.33,       (2004 HZ78),2004 HZ78,
3563283,0.2476,39.18,29.478,22.76,       (2004 HA79),2004 HA79,
3563284,0.2244,39.04,30.279,2.67,       (2004 HB79),2004 HB79,
3564146,0.1563,46.14,38.931,1.45,       (2004 HC79),2004 HC79,
3564147,0.0361,45.72,44.067,1.30,       (2004 HD79),2004 HD79,
3564148,0.0934,44.07,39.956,3.10,       (2004 HE79),2004 HE79,
3564150,0.0187,43.98,43.158,3.61,       (2004 HG79),2004 HG79,
3564151,0.0581,43.05,40.551,8.63,       (2004 HH79),2004 HH79,
3564153,0.0744,43.66,40.408,1.95,       (2004 HK79),2004 HK79,
3564154,0.0729,41.9,38.847,16.79,       (2004 HL79),2004 HL79,
3566485,0.0841,36.28,33.225,1.18,       (2004 HM79),2004 HM79,
3573161,0.4096,54.83,32.370,5.64,       (2004 HO79),2004 HO79,
3573844,0.4179,62.74,36.518,6.48,       (2004 HQ79),2004 HQ79,
3485889,0.3782,55.09,34.258,22.69,       (2004 KZ18),2004 KZ18,
3563285,0.2185,39.34,30.741,17.19,       (2004 KB19),2004 KB19,
3563286,0.2328,39.1,29.999,5.65,       (2004 KC19),2004 KC19,
3563640,0.0213,38.1,37.290,2.13,       (2004 KD19),2004 KD19,
3564155,0.0473,44.14,42.052,1.18,       (2004 KE19),2004 KE19,
3564156,0.0587,43.9,41.321,0.11,       (2004 KF19),2004 KF19,
3564157,0.0185,43.07,42.273,0.97,       (2004 KG19),2004 KG19,
3564158,0.1202,40.63,35.748,35.33,       (2004 KH19),2004 KH19,
3564159,0.2329,46.77,35.883,24.47,       (2004 KJ19),2004 KJ19,
3572720,0.1468,42.2,36.003,4.50,       (2004 KK19),2004 KK19,
3573163,0.3189,47.41,32.288,5.74,       (2004 KL19),2004 KL19,
3573164,0.2881,47.47,33.795,1.69,       (2004 KM19),2004 KM19,
3602026,0.1245,44,38.526,6.66,       (2004 LV31),2004 LV31,
3602027,0.0827,46.41,42.572,3.00,       (2004 LW31),2004 LW31,
54017595,0.2964,48.25,33.944,3.16,       (2004 LT32),2004 LT32,
54017612,0.1413,45.45,39.025,2.27,       (2004 LU32),2004 LU32,
54017710,0.0544,38.79,36.682,18.79,       (2004 LV32),2004 LV32,
54028226,0.4078,54.62,32.343,2.97,       (2004 LW32),2004 LW32,
54028227,0.7816,66.38,14.501,4.84,       (2004 LX32),2004 LX32,
54028228,0.3059,57.6,39.981,13.04,       (2004 LY32),2004 LY32,
54028229,0.1994,40.78,32.645,8.94,       (2004 LZ32),2004 LZ32,
54028221,0.0213,37.91,37.107,6.48,       (2004 LA33),2004 LA33,
54028222,0.2226,33.09,25.723,4.52,       (2004 LB33),2004 LB33,
54028223,0.0900,43.2,39.309,37.57,       (2004 LC33),2004 LC33,
54028224,0.2005,39.25,31.378,15.32,       (2004 LD33),2004 LD33,
54028225,0.2010,32.43,25.910,5.74,       (2004 LE33),2004 LE33,
3563287,0.2962,39.43,27.750,12.26,       (2004 MS8),2004 MS8,
3564160,0.0435,43.1,41.225,2.24,       (2004 MT8),2004 MT8,
3564161,0.0830,44.87,41.148,3.58,       (2004 MU8),2004 MU8,
3564162,0.1757,47.32,39.008,27.23,       (2004 MV8),2004 MV8,
54017628,0.7654,109.3,25.647,8.88,       (2004 MK10),2004 MK10,
54028230,0.3711,41.91,26.361,0.96,       (2004 MM10),2004 MM10,
54028231,0.1064,40.08,35.820,6.36,       (2004 MN10),2004 MN10,
54028232,0.4381,43.17,24.259,7.19,       (2004 MO10),2004 MO10,
54028233,0.2060,39.4,31.279,2.58,       (2004 MP10),2004 MP10,
3248698,0.9770,99.93,2.302,165.52,       (2004 NN8),2004 NN8,
3250880,0.0093,43.98,43.569,2.83,       (2004 OL12),2004 OL12,
3254520,0.2886,55.28,39.327,22.50,       (2004 OJ14),2004 OJ14,
3255335,0.3060,48.96,33.976,21.23,       (2004 OL14),2004 OL14,
3563641,0.0580,38.62,36.385,22.98,       (2004 OP15),2004 OP15,
3572721,0.1275,43.72,38.145,9.74,       (2004 OQ15),2004 OQ15,
3573847,0.3192,55.98,38.107,4.25,       (2004 OS15),2004 OS15,
3254528,0.2444,48.26,36.468,24.52,       (2004 PS107),2004 PS107,
3254530,0.0331,44.99,43.502,4.99,       (2004 PU107),2004 PU107,
3259225,0.1279,44.74,39.020,31.97,       (2004 PV107),2004 PV107,
3254532,0.0526,43.63,41.338,3.05,       (2004 PX107),2004 PX107,
3254534,0.1903,45.91,37.173,10.87,       (2004 PZ107),2004 PZ107,
3254536,0.1144,45.39,40.199,20.20,       (2004 PB108),2004 PB108,
3255346,0.0835,44.32,40.615,10.26,       (2004 PY111),2004 PY111,
3255347,0.1238,43.61,38.210,5.12,       (2004 PZ111),2004 PZ111,
3255350,0.0418,44.35,42.494,2.36,       (2004 PC112),2004 PC112,
3255351,0.1901,46.77,37.877,7.74,       (2004 PD112),2004 PD112,
3255352,0.0000,45.9,45.902,3.61,       (2004 PE112),2004 PE112,
3255353,0.0866,44.93,41.035,2.30,       (2004 PF112),2004 PF112,
3564163,0.0378,43.07,41.442,1.24,       (2004 PT117),2004 PT117,
3564164,0.0175,42.93,42.183,1.87,       (2004 PU117),2004 PU117,
3564165,0.1531,46.21,39.131,4.32,       (2004 PV117),2004 PV117,
3564166,0.0584,43.71,41.158,1.86,       (2004 PW117),2004 PW117,
3564167,0.0962,44.35,40.082,3.75,       (2004 PX117),2004 PX117,
3564169,0.0855,41.05,37.539,24.12,       (2004 QE29),2004 QE29,
3573849,0.2360,48.69,37.198,27.14,       (2004 QG29),2004 QG29,
3573850,0.2313,51.12,39.291,12.01,       (2004 QH29),2004 QH29,
3281233,0.2720,44.12,32.123,0.98,       (2004 SC60),2004 SC60,
3262422,0.1612,34.68,29.085,20.65,       (2004 TE282),2004 TE282,
3271995,0.4687,48.59,25.813,7.02,       (2004 TU357),2004 TU357,
3271996,0.1895,39.51,32.027,31.91,       (2004 TW357),2004 TW357,
3263672,0.2169,36.87,28.869,16.24,       (2004 TX357),2004 TX357,
3271997,0.0742,43.8,40.549,1.76,       (2004 TB358),2004 TB358,
3263674,0.0297,43.16,41.875,3.49,       (2004 UD10),2004 UD10,
3272022,0.1141,39.44,34.939,18.70,       (2004 UE10),2004 UE10,
3272023,0.1292,39.43,34.335,5.34,       (2004 UF10),2004 UF10,
3285403,0.2255,39.93,30.923,10.27,       (2004 US10),2004 US10,
3285404,0.2779,47.85,34.553,15.44,       (2004 UT10),2004 UT10,
3285405,0.0015,45.91,45.843,2.27,       (2004 UU10),2004 UU10,
3300580,0.2583,39.88,29.579,4.59,       (2004 UW10),2004 UW10,
3263689,0.1314,43.99,38.212,3.34,       (2004 VU75),2004 VU75,
3263228,0.2866,39.69,28.314,9.90,       (2004 VV75),2004 VV75,
3272185,0.2281,39.32,30.349,23.29,       (2004 VW75),2004 VW75,
3272186,0.1214,43.84,38.519,21.14,       (2004 VX75),2004 VX75,
3272187,0.0781,45.53,41.971,12.97,       (2004 VY75),2004 VY75,
3272188,0.1919,39.72,32.097,4.47,       (2004 VZ75),2004 VZ75,
3272189,0.0002,43.94,43.932,1.14,       (2004 VA76),2004 VA76,
3272193,0.3355,48.25,32.067,1.47,       (2004 VK78),2004 VK78,
3272194,0.2326,39.29,30.149,19.26,       (2004 VL78),2004 VL78,
3272195,0.0002,44.37,44.359,32.28,       (2004 VM78),2004 VM78,
3263691,0.1697,38.91,32.307,3.11,       (2004 VN78),2004 VN78,
3485891,0.4293,62.85,35.866,8.00,       (2004 VU130),2004 VU130,
3563288,0.2087,39.76,31.464,5.73,       (2004 VX130),2004 VX130,
3563289,0.2819,39.69,28.506,10.19,       (2004 VY130),2004 VY130,
3563290,0.2856,39.9,28.501,11.56,       (2004 VZ130),2004 VZ130,
3564174,0.1324,46.77,40.580,3.64,       (2004 VD131),2004 VD131,
3572726,0.2613,42.64,31.497,5.19,       (2004 VE131),2004 VE131,
3572727,0.2123,43.98,34.643,0.81,       (2004 VF131),2004 VF131,
3573855,0.5139,65.18,31.682,13.62,       (2004 VG131),2004 VG131,
3573856,0.6324,60.86,22.371,11.95,       (2004 VH131),2004 VH131,
3605166,0.7022,69.57,20.715,14.01,       (2004 VM131),2004 VM131,
3836182,0.1037,45.96,41.197,0.77,       (2004 VU131),2004 VU131,
3285406,0.0469,45.73,43.591,0.62,       (2004 XW186),2004 XW186,
3285407,0.0001,46.9,46.901,1.73,       (2004 XX186),2004 XX186,
3285408,0.1374,39.52,34.084,21.19,       (2004 XY186),2004 XY186,
3285409,0.3458,39.7,25.967,11.05,       (2004 XZ186),2004 XZ186,
3330230,0.1100,45.51,40.502,1.58,       (2004 XX190),2004 XX190,
3564175,0.0463,43.72,41.692,7.97,       (2005 BV49),2005 BV49,
3564176,0.0775,44.11,40.688,2.10,       (2005 BW49),2005 BW49,
3563291,0.1510,39.24,33.315,21.33,       (2005 CD81),2005 CD81,
3564177,0.0472,42.7,40.683,3.08,       (2005 CE81),2005 CE81,
3566486,0.0649,36.42,34.057,0.41,       (2005 CF81),2005 CF81,
3277433,0.0664,44.11,41.186,3.30,       (2005 EE296),2005 EE296,
3282059,0.0876,45.1,41.151,0.59,       (2005 EO296),2005 EO296,
3282060,0.0001,46.83,46.826,3.32,       (2005 EP296),2005 EP296,
3282061,0.1313,39.55,34.357,40.20,       (2005 EK298),2005 EK298,
3282062,0.0813,43.92,40.350,1.76,       (2005 ED300),2005 ED300,
3277439,0.0003,43.11,43.103,21.65,       (2005 EJ300),2005 EJ300,
3277544,0.0147,43.32,42.687,5.61,       (2005 EM303),2005 EM303,
3277442,0.5488,85.4,38.530,18.73,       (2005 EF304),2005 EF304,
3282067,0.0893,44.06,40.121,7.47,       (2005 EH305),2005 EH305,
3277445,0.1455,44.86,38.332,4.48,       (2005 EB318),2005 EB318,
3282086,0.0377,43.65,42.007,2.53,       (2005 EC318),2005 EC318,
3282087,0.0738,44.44,41.164,1.06,       (2005 EW318),2005 EW318,
3282088,0.2240,39.37,30.553,6.66,       (2005 EX318),2005 EX318,
3277491,0.1458,43.19,36.897,3.05,       (2005 GW186),2005 GW186,
3277492,0.0149,43.79,43.141,3.78,       (2005 GX186),2005 GX186,
3277494,0.1289,43.83,38.183,7.55,       (2005 GZ186),2005 GZ186,
3277495,0.2156,39.17,30.730,18.79,       (2005 GA187),2005 GA187,
3277497,0.1206,43.85,38.560,2.40,       (2005 GC187),2005 GC187,
3277498,0.0210,42.95,42.048,0.70,       (2005 GD187),2005 GD187,
3277500,0.2509,39.24,29.397,3.91,       (2005 GF187),2005 GF187,
3282387,0.5168,68.52,33.109,9.33,       (2005 GX206),2005 GX206,
3282388,0.1241,39.71,34.785,19.54,       (2005 GY206),2005 GY206,
3282389,0.1118,44.75,39.748,26.82,       (2005 GZ206),2005 GZ206,
3286273,0.1745,39.09,32.270,12.03,       (2005 GV210),2005 GV210,
3286274,0.2705,39.68,28.946,24.71,       (2005 GW210),2005 GW210,
3566487,0.1875,36.62,29.754,17.15,       (2005 GH228),2005 GH228,
3279716,0.0716,42.39,39.355,6.53,       (2005 JZ174),2005 JZ174,
3283001,0.0918,44.29,40.224,3.28,       (2005 JH177),2005 JH177,
3286336,0.0486,43.64,41.518,2.23,       (2005 JO179),2005 JO179,
3286337,0.0311,42.63,41.305,2.66,       (2005 JQ179),2005 JQ179,
3485893,0.0686,43.92,40.904,2.14,       (2005 JY185),2005 JY185,
3485895,0.0968,48.37,43.693,4.19,       (2005 JA186),2005 JA186,
3485896,0.1023,41.3,37.073,20.27,       (2005 JB186),2005 JB186,
3564178,0.0918,44.48,40.395,4.15,       (2005 JJ186),2005 JJ186,
3573864,0.2422,47.13,35.711,27.30,       (2005 JK186),2005 JK186,
3564179,0.0631,44.12,41.339,7.94,       (2005 LA54),2005 LA54,
3564180,0.0427,43.49,41.635,3.01,       (2005 LB54),2005 LB54,
3573865,0.4612,67.05,36.126,22.49,       (2005 LC54),2005 LC54,
3508218,0.5094,81.14,39.807,37.20,       (2005 NU125),2005 NU125,
3285070,0.9509,63.16,3.100,67.52,       (2005 OE),2005 OE,
3296535,0.1209,44.22,38.875,5.41,       (2005 PK21),2005 PK21,
3296536,0.1464,46.63,39.806,4.73,       (2005 PL21),2005 PL21,
3296537,0.1350,43.68,37.781,28.48,       (2005 PM21),2005 PM21,
3296538,0.0001,45.74,45.738,2.72,       (2005 PN21),2005 PN21,
3296539,0.0001,43.29,43.291,2.60,       (2005 PO21),2005 PO21,
3296540,0.0888,45.51,41.463,1.60,       (2005 PP21),2005 PP21,
3296543,0.0837,44.7,40.959,2.59,       (2005 PS21),2005 PS21,
3296544,0.5200,75.16,36.077,7.89,       (2005 PT21),2005 PT21,
3328329,0.0124,44.07,43.529,0.83,       (2005 PD23),2005 PD23,
3328330,0.0417,43.8,41.974,20.92,       (2005 PE23),2005 PE23,
3328331,0.0842,44.9,41.122,1.07,       (2005 PF23),2005 PF23,
3328332,0.1813,45.85,37.540,2.02,       (2005 PG23),2005 PG23,
3328333,0.0572,44.07,41.552,4.14,       (2005 PH23),2005 PH23,
3573866,0.7523,157.7,39.072,20.45,       (2005 RH52),2005 RH52,
3301506,0.0710,30.34,28.183,24.97,       (2005 TN53),2005 TN53,
3330235,0.1929,39.63,31.984,34.33,       (2005 TV189),2005 TV189,
3299811,0.9956,950.1,4.136,112.72,       (2005 VX3),2005 VX3,
3321733,0.1844,41.58,33.915,12.08,       (2005 VZ122),2005 VZ122,
3321734,0.2533,39.8,29.716,1.51,       (2005 VA123),2005 VA123,
3485897,0.1497,44.69,38.003,5.20,       (2005 YL292),2005 YL292,
3485898,0.0222,45.97,44.953,28.24,       (2005 YM292),2005 YM292,
3321671,0.1618,44.02,36.895,18.11,       (2006 AK98),2006 AK98,
3321759,0.4138,60.5,35.466,10.40,       (2006 AL98),2006 AL98,
3321760,0.7284,132.1,35.874,13.08,       (2006 AM98),2006 AM98,
3321761,0.0320,43.09,41.717,1.91,       (2006 AN98),2006 AN98,
3321762,0.0861,37.94,34.676,23.84,       (2006 AO98),2006 AO98,
3371153,0.3629,47.55,30.296,1.21,       (2006 AO101),2006 AO101,
3569038,0.0418,43.85,42.016,1.16,       (2006 BR284),2006 BR284,
3573874,0.4369,59.47,33.487,4.57,       (2006 BS284),2006 BS284,
3485899,0.0390,45.76,43.976,1.79,       (2006 CH69),2006 CH69,
3327159,0.9383,42.22,2.605,150.38,       (2006 EX52),2006 EX52,
3335690,0.1875,45.89,37.287,7.78,       (2006 HN122),2006 HN122,
3335691,0.5033,70.01,34.774,17.30,       (2006 HO122),2006 HO122,
3335692,0.1613,45.97,38.557,9.11,       (2006 HP122),2006 HP122,
3335694,0.3685,61.53,38.856,3.48,       (2006 HR122),2006 HR122,
3335695,0.3725,45.01,28.239,4.29,       (2006 HS122),2006 HS122,
3335696,0.1624,39.14,32.779,7.21,       (2006 HT122),2006 HT122,
3335699,0.0647,45.22,42.293,1.54,       (2006 HW122),2006 HW122,
3335700,0.4858,69.66,35.822,12.91,       (2006 HX122),2006 HX122,
3335701,0.0322,42.62,41.250,2.94,       (2006 HY122),2006 HY122,
3335702,0.1838,46.87,38.256,30.17,       (2006 HZ122),2006 HZ122,
3335703,0.0428,42.6,40.778,3.31,       (2006 HA123),2006 HA123,
3335704,0.0853,43.86,40.119,1.80,       (2006 HB123),2006 HB123,
3335705,0.1413,36.39,31.249,12.64,       (2006 HC123),2006 HC123,
3335706,0.1066,44.26,39.545,2.51,       (2006 HD123),2006 HD123,
3335707,0.0678,43.83,40.855,4.24,       (2006 HE123),2006 HE123,
3335753,0.1005,34.59,31.114,27.00,       (2006 HG123),2006 HG123,
3335708,0.1276,46.02,40.146,7.06,       (2006 JU58),2006 JU58,
3335709,0.0562,44.74,42.220,0.32,       (2006 JV58),2006 JV58,
3485902,0.0143,44.94,44.295,1.30,       (2006 JW81),2006 JW81,
3335680,0.8850,32.19,3.702,172.14,       (2006 LM1),2006 LM1,
3485903,0.0652,45.29,42.333,0.81,       (2006 OC22),2006 OC22,
3351840,0.6537,38.34,13.276,4.94,       (2006 QP180),2006 QP180,
3378775,0.3170,56.49,38.584,27.36,       (2006 QS180),2006 QS180,
3378776,0.5722,78.66,33.650,21.06,       (2006 QT180),2006 QT180,
3378777,0.0055,43.26,43.019,19.07,       (2006 QU180),2006 QU180,
3378778,0.0122,44.79,44.241,14.15,       (2006 QV180),2006 QV180,
3378779,0.1954,38.12,30.668,12.31,       (2006 QW180),2006 QW180,
3378780,0.0639,44.56,41.716,2.60,       (2006 QX180),2006 QX180,
3361575,0.1513,42.11,35.733,2.65,       (2006 QY180),2006 QY180,
3378781,0.0337,46.49,44.920,24.03,       (2006 QZ180),2006 QZ180,
3361576,0.0887,42.68,38.896,4.82,       (2006 QA181),2006 QA181,
3361577,0.0339,44.13,42.637,2.19,       (2006 QB181),2006 QB181,
3361578,0.1270,43.84,38.273,22.63,       (2006 QC181),2006 QC181,
3378782,0.0236,38.67,37.762,2.37,       (2006 QD181),2006 QD181,
3378784,0.0789,45.15,41.590,2.66,       (2006 QF181),2006 QF181,
3361579,0.6491,58.33,20.466,7.22,       (2006 QG181),2006 QG181,
3361580,0.4136,66.35,38.911,19.04,       (2006 QH181),2006 QH181,
3361582,0.1241,42.91,37.581,19.62,       (2006 QK181),2006 QK181,
3378785,0.0986,43.14,38.885,1.86,       (2006 QL181),2006 QL181,
3361583,0.0536,45.05,42.634,2.58,       (2006 QM181),2006 QM181,
3378786,0.1309,44.65,38.807,20.54,       (2006 QN181),2006 QN181,
3361584,0.0299,43.88,42.563,2.93,       (2006 QO181),2006 QO181,
3378787,0.0422,38.49,36.865,26.67,       (2006 QP181),2006 QP181,
3378788,0.0879,45.02,41.067,1.06,       (2006 QQ181),2006 QQ181,
3361585,0.2035,46.99,37.427,9.83,       (2006 QR181),2006 QR181,
3361586,0.4236,57,32.851,14.76,       (2006 QS181),2006 QS181,
3354040,0.3828,63.38,39.117,27.60,       (2006 SF369),2006 SF369,
3358679,0.2683,47.89,35.045,22.47,       (2006 SL371),2006 SL371,
3715695,0.0247,42.82,41.763,18.47,       (2006 SE415),2006 SE415,
3715696,0.0809,43.45,39.931,15.70,       (2006 SF415),2006 SF415,
3716467,0.2972,48.34,33.973,31.33,       (2006 SG415),2006 SG415,
3716466,0.2610,50.24,37.131,25.05,       (2006 SH415),2006 SH415,
3385838,0.2552,39.71,29.576,27.24,       (2006 TK121),2006 TK121,
3485904,0.1963,43.57,35.016,6.92,       (2006 TM130),2006 TM130,
3508231,0.1586,36.75,30.919,1.04,       (2006 TO130),2006 TO130,
3508232,0.2736,39.61,28.771,4.92,       (2006 TP130),2006 TP130,
3366005,0.1114,44.42,39.472,1.69,       (2006 UY184),2006 UY184,
3378789,0.0343,44.15,42.630,2.95,       (2006 UK321),2006 UK321,
3378791,0.0117,44.78,44.258,4.25,       (2006 UM321),2006 UM321,
3378794,0.1398,39.54,34.010,10.99,       (2006 UP321),2006 UP321,
3378795,0.1427,43.41,37.218,3.23,       (2006 UQ321),2006 UQ321,
3378796,0.2183,39.31,30.734,2.85,       (2006 UR321),2006 UR321,
3378797,0.1054,45.02,40.277,1.70,       (2006 US321),2006 US321,
3378798,0.2626,38.67,28.520,5.40,       (2006 UT321),2006 UT321,
