nonecol,sma,rms_sma,e,rms_e,sini,rms_sini,g,s,Hmag,numopp,packname,Name
,3.206277,0.30E-03,0.063427,0.38E-03,0.375045,0.14E-03,114.070421,-60.233693,10.470,27,03025,3025
,3.030205,0.33E-06,0.022532,0.27E-03,0.178282,0.69E-06,75.100334,-70.565273,12.020,34,03026,3026
,2.673085,0.41E-06,0.179321,0.61E-05,0.043215,0.24E-04,57.025700,-62.247637,13.460,32,03027,3027
,3.019157,0.32E-06,0.066916,0.16E-03,0.167353,0.43E-04,75.695717,-72.499374,10.910,34,03028,3028
,2.239744,0.28E-06,0.139181,0.21E-03,0.064568,0.16E-02,33.931038,-36.779789,13.030,31,03029,3029
,2.269593,0.47E-05,0.229300,0.16E-02,0.078337,0.85E-03,34.916209,-42.313235,14.000,24,03030,3030
,2.235876,0.10E-04,0.131690,0.85E-03,0.078928,0.63E-03,33.475956,-36.321756,13.150,30,03031,3031
,2.893561,0.13E-05,0.045357,0.55E-05,0.036695,0.11E-05,73.499842,-67.478706,11.720,36,03032,3032
,2.235912,0.66E-04,0.119487,0.69E-03,0.086693,0.13E-03,33.381941,-35.840488,12.930,31,03033,3033
,2.324106,0.10E-05,0.169619,0.64E-04,0.082436,0.37E-04,36.633046,-41.284873,12.780,33,03034,3034
,2.634394,0.20E-05,0.173861,0.62E-04,0.046465,0.29E-04,54.844074,-59.007200,13.040,34,03035,3035
,3.207802,0.43E-03,0.097079,0.80E-03,0.381767,0.24E-04,113.568457,-62.554578,10.540,33,03036,3036
,2.674499,0.55E-05,0.219882,0.37E-05,0.300933,0.53E-05,34.956900,-55.852850,11.810,28,03037,3037
,2.438892,0.76E-06,0.168256,0.10E-03,0.083945,0.85E-06,41.335712,-46.461918,13.620,27,03038,3038
,2.558914,0.10E-05,0.142340,0.16E-03,0.269284,0.61E-04,37.275877,-45.854803,12.680,29,03039,3039
,1.816314,0.72E-02,0.310350,0.33E-02,0.650628,0.17E-02,-2.528225,-20.774474,13.970,25,03040,3040
,2.585672,0.47E-06,0.158412,0.18E-03,0.231085,0.18E-03,41.065732,-49.644627,12.520,25,03041,3041
,2.277418,0.23E-05,0.175985,0.11E-03,0.101786,0.27E-03,34.511092,-39.493792,14.060,27,03042,3042
,1.926553,0.40E-05,0.092592,0.37E-03,0.394661,0.71E-04,12.520987,-21.771766,13.780,24,03043,3043
,2.851900,0.14E-04,0.128672,0.14E-03,0.252818,0.28E-04,49.153390,-60.574421,12.020,27,03044,3044
,3.133682,0.14E-05,0.078292,0.47E-05,0.051150,0.13E-06,123.659674,-87.950355,11.760,32,03045,3045
,3.134395,0.91E-06,0.135140,0.15E-04,0.323534,0.87E-05,63.181071,-71.052556,12.710,27,03046,3046
,2.642804,0.13E-06,0.025817,0.11E-03,0.043758,0.17E-03,54.641960,-51.564411,13.040,32,03047,3047
,2.397821,0.13E-05,0.175120,0.58E-04,0.046473,0.21E-04,39.835797,-45.213657,13.310,31,03048,3048
,3.121776,0.66E-06,0.146368,0.22E-05,0.021848,0.96E-05,123.772009,-100.024824,12.240,36,03049,3049
,2.224895,0.63E-05,0.137247,0.96E-04,0.037753,0.57E-03,33.794321,-36.298359,14.230,25,03050,3050
,2.593705,0.10E-05,0.197034,0.59E-03,0.261216,0.48E-03,38.178594,-51.739210,12.540,27,03051,3051
,2.374842,0.12E-03,0.221450,0.28E-03,0.086276,0.38E-03,38.787941,-46.876281,13.810,27,03052,3052
,2.379525,0.67E-07,0.170267,0.28E-04,0.079034,0.31E-04,38.818470,-43.831230,13.420,28,03053,3053
,3.100486,0.12E-05,0.177807,0.80E-05,0.026333,0.34E-04,116.734659,-105.691238,11.970,35,03054,3054
,2.561177,0.10E-05,0.106411,0.32E-04,0.259733,0.96E-05,37.832265,-44.489953,12.720,25,03055,3055
,2.419715,0.13E-05,0.078630,0.65E-03,0.093994,0.35E-04,39.302758,-41.634762,12.720,30,03056,3056
,2.260391,0.15E-05,0.126583,0.14E-02,0.117118,0.87E-03,33.296784,-36.773546,13.830,28,03057,3057
,2.249086,0.10E-04,0.157947,0.29E-03,0.070055,0.33E-03,34.221332,-37.841926,14.380,28,03058,3058
,2.268233,0.40E-06,0.132454,0.12E-03,0.047796,0.44E-04,35.191621,-37.674502,13.530,30,03059,3059
,2.277800,0.62E-05,0.124546,0.56E-03,0.127347,0.22E-03,33.607832,-37.120456,13.290,30,03060,3060
,3.091988,0.28E-04,0.161682,0.93E-04,0.036408,0.50E-05,111.506714,-99.767249,12.160,33,03061,3061
,3.018439,0.54E-05,0.071742,0.65E-03,0.176764,0.26E-03,74.090458,-72.149618,10.910,33,03062,3062
,2.455254,0.52E-06,0.152464,0.14E-04,0.046743,0.63E-05,43.040532,-46.718629,13.700,30,03064,3064
,2.718363,0.19E-06,0.100307,0.58E-04,0.091874,0.63E-04,57.271292,-57.780580,12.460,31,03065,3065
,2.526092,0.57E-04,0.098024,0.19E-02,0.265274,0.76E-03,41.419231,-42.337853,11.330,29,03066,3066
,2.245582,0.59E-04,0.161845,0.80E-04,0.077516,0.71E-04,33.980707,-37.795399,13.310,29,03067,3067
,2.229760,0.58E-05,0.163915,0.49E-03,0.104193,0.71E-03,32.845745,-37.118596,13.130,29,03068,3068
,2.352069,0.78E-06,0.202237,0.89E-03,0.044637,0.18E-04,38.569045,-44.709783,13.840,26,03069,3069
,2.304022,0.52E-03,0.227842,0.69E-03,0.042173,0.39E-02,36.965701,-44.294747,13.980,28,03070,3070
,3.195606,0.11E-04,0.126155,0.84E-05,0.024217,0.33E-05,213.002999,-104.184833,12.280,36,03071,3071
,2.238777,0.15E-04,0.133694,0.12E-02,0.088369,0.96E-03,33.454101,-36.398070,13.710,27,03072,3072
,2.242532,0.19E-05,0.160287,0.18E-03,0.099126,0.15E-04,33.315990,-37.474810,13.740,27,03073,3073
,2.338827,0.20E-05,0.149316,0.37E-04,0.044464,0.84E-05,37.829167,-41.221131,14.030,28,03074,3074
,2.273564,0.21E-06,0.072157,0.27E-03,0.171888,0.56E-04,31.606492,-35.098390,14.210,23,03075,3075
,2.237937,0.59E-05,0.141577,0.87E-03,0.138675,0.99E-03,31.928967,-36.291918,13.630,29,03076,3076
,2.240738,0.25E-07,0.064852,0.82E-04,0.029552,0.50E-03,34.344614,-34.950926,12.890,30,03077,3077
,3.151656,0.52E-05,0.129137,0.98E-06,0.115245,0.52E-05,131.067900,-94.891494,11.770,33,03078,3078
,2.685481,0.14E-03,0.239258,0.16E-03,0.074601,0.90E-04,57.415030,-70.393735,13.710,28,03079,3079
,2.610052,0.60E-06,0.151261,0.75E-04,0.225885,0.24E-03,42.011161,-50.591226,11.810,27,03080,3080
,2.410504,0.13E-05,0.148283,0.43E-04,0.083417,0.43E-04,39.757514,-44.014580,13.940,28,03081,3081
,2.577081,0.58E-05,0.035930,0.38E-03,0.163914,0.83E-04,46.210180,-46.204455,12.930,29,03082,3082
,2.284466,0.12E-04,0.157866,0.22E-04,0.118629,0.57E-04,34.185005,-38.732596,13.880,27,03083,3083
,2.436946,0.12E-04,0.191104,0.31E-03,0.076262,0.19E-04,41.872871,-47.956276,13.720,28,03084,3084
,2.388182,0.19E-04,0.104666,0.13E-03,0.080943,0.26E-04,38.726573,-41.220681,13.310,27,03085,3085
,1.935759,0.28E-06,0.048875,0.32E-03,0.365284,0.24E-02,14.479916,-22.066446,13.470,21,03086,3086
,3.075182,0.58E-03,0.084095,0.29E-02,0.350054,0.68E-03,41.136076,-60.700398,13.050,24,03087,3087
,3.019398,0.76E-05,0.078662,0.77E-03,0.173607,0.37E-03,74.942677,-72.890217,11.680,30,03088,3088
,2.931056,0.24E-04,0.216032,0.32E-02,0.256895,0.83E-03,53.783704,-76.512721,11.560,30,03089,3089
,3.167670,0.26E-03,0.063371,0.34E-03,0.160646,0.26E-04,130.273154,-82.035724,13.220,29,03090,3090
,2.349642,0.28E-05,0.183830,0.49E-04,0.046493,0.73E-04,38.358633,-43.508096,14.010,29,03091,3091
,3.540223,0.29E-04,0.077961,0.36E-04,0.186635,0.24E-04,128.939235,-138.445931,11.430,26,03092,3092
,2.676763,0.95E-06,0.161141,0.44E-05,0.242546,0.87E-05,42.045699,-53.943281,11.730,29,03093,3093
,2.648221,0.17E-06,0.106548,0.13E-03,0.248911,0.48E-04,40.175877,-48.751090,12.280,26,03094,3094
,3.496587,0.18E-06,0.048297,0.54E-05,0.073531,0.29E-05,173.695712,-148.990502,11.560,34,03095,3095
,2.667783,0.42E-06,0.164440,0.38E-04,0.200136,0.37E-04,46.409389,-55.764545,12.820,29,03096,3096
,2.930324,0.23E-04,0.088663,0.53E-04,0.135068,0.34E-04,70.280936,-69.644910,12.520,32,03097,3097
,2.301890,0.60E-04,0.174399,0.13E-02,0.013875,0.48E-03,36.747965,-41.033099,14.970,25,03098,3098
,2.880231,0.72E-04,0.240618,0.16E-01,0.251027,0.65E-03,53.024555,-77.749792,11.710,27,03099,3099
,2.259049,0.12E-04,0.128627,0.24E-03,0.039353,0.56E-03,34.964917,-37.212050,13.740,28,03100,3100
,1.978862,0.29E-07,0.056712,0.40E-02,0.443137,0.21E-03,9.534878,-21.427929,14.150,22,03101,3101
,2.963503,0.11E-04,0.056601,0.18E-02,0.402211,0.46E-03,22.437230,-50.519565,10.760,27,03104,3104
,2.261993,0.13E-05,0.144826,0.22E-03,0.105449,0.17E-03,33.766008,-37.543067,13.230,35,03105,3105
,3.150915,0.43E-05,0.197694,0.30E-03,0.246692,0.63E-05,100.122831,-96.288476,11.620,35,03106,3106
,2.202114,0.13E-05,0.150217,0.26E-03,0.042101,0.49E-03,33.056644,-35.918374,13.660,29,03107,3107
,2.229184,0.12E-04,0.143981,0.23E-03,0.059641,0.15E-02,33.672886,-36.623543,14.100,28,03108,3108
,2.451528,0.38E-06,0.080899,0.57E-04,0.120652,0.92E-05,39.086078,-42.602803,12.240,35,03109,3109
,2.561561,0.17E-05,0.119509,0.70E-02,0.051888,0.40E-02,52.210181,-49.351092,12.970,31,03110,3110
,2.223767,0.95E-07,0.135028,0.99E-04,0.024603,0.81E-03,33.884125,-36.216085,13.770,29,03111,3111
,2.378298,0.46E-06,0.163396,0.22E-03,0.055228,0.61E-04,39.243185,-43.628301,13.450,29,03112,3112
,2.427329,0.53E-05,0.051301,0.11E-03,0.090562,0.47E-04,39.388314,-41.356172,13.570,28,03113,3113
,2.418582,0.50E-04,0.186171,0.66E-03,0.042596,0.15E-03,41.489305,-46.936811,13.950,28,03114,3114
,2.579232,0.51E-06,0.146372,0.51E-05,0.188797,0.10E-03,44.939937,-50.124935,11.470,28,03115,3115
,2.228068,0.52E-06,0.145300,0.30E-03,0.079108,0.60E-03,33.316981,-36.463610,12.610,29,03116,3116
,2.846639,0.11E-06,0.044517,0.39E-05,0.036663,0.16E-05,69.472783,-64.224209,12.540,35,03117,3117
,3.035533,0.75E-06,0.087742,0.69E-05,0.248982,0.16E-05,62.181668,-68.650347,11.260,34,03118,3118
,3.060469,0.75E-05,0.192134,0.82E-04,0.060714,0.27E-03,102.549917,-102.914760,13.080,28,03119,3119
,3.028549,0.20E-04,0.057416,0.79E-03,0.234424,0.43E-03,64.202474,-67.549772,11.800,29,03120,3120
,2.227829,0.29E-05,0.111389,0.34E-02,0.098249,0.21E-02,32.751950,-35.372816,13.430,27,03121,3121
,2.461698,0.16E-06,0.101713,0.66E-05,0.022364,0.24E-04,42.378877,-44.756557,13.600,29,03123,3123
,2.745584,0.20E-05,0.040488,0.27E-02,0.091294,0.13E-02,58.806220,-56.849386,13.390,33,03124,3124
,2.602153,0.17E-04,0.239847,0.85E-04,0.197850,0.10E-03,45.249817,-59.569811,12.780,31,03125,3125
,3.005279,0.50E-05,0.073749,0.78E-05,0.175522,0.28E-05,72.587910,-71.485149,12.520,30,03126,3126
,2.597505,0.24E-04,0.177081,0.14E-02,0.100370,0.74E-04,51.518271,-57.801256,12.590,28,03127,3127
,3.115677,0.51E-05,0.154310,0.67E-05,0.029034,0.17E-05,121.126587,-101.143873,12.290,36,03128,3128
,2.698784,0.93E-05,0.254203,0.13E-03,0.109558,0.63E-04,57.714512,-72.940923,12.810,32,03129,3129
,2.466038,0.51E-05,0.159815,0.36E-04,0.057537,0.11E-03,44.594065,-47.628970,13.480,28,03130,3130
,2.924049,0.11E-05,0.076031,0.14E-03,0.033353,0.97E-06,77.075257,-71.367202,12.170,31,03131,3131
,3.147538,0.63E-05,0.094279,0.23E-04,0.058288,0.69E-06,133.090465,-91.019398,11.860,36,03132,3132
,2.180922,0.17E-03,0.150802,0.27E-03,0.096959,0.13E-02,31.391771,-35.109261,13.010,32,03133,3133
,2.418411,0.17E-04,0.140553,0.18E-02,0.117493,0.14E-03,38.904598,-43.464954,14.050,23,03135,3135
,3.157746,0.41E-06,0.148243,0.20E-06,0.059572,0.25E-06,147.869073,-104.135621,12.280,32,03136,3136
,2.400965,0.22E-04,0.183845,0.72E-04,0.058998,0.18E-04,40.291948,-45.855427,13.470,31,03137,3137
,2.225625,0.49E-05,0.128002,0.26E-03,0.093345,0.42E-03,32.907232,-35.710176,13.510,34,03138,3138
,3.192472,0.16E-05,0.020323,0.69E-05,0.368001,0.33E-05,88.295364,-59.206066,10.940,30,03139,3139
,3.016135,0.82E-05,0.069542,0.28E-03,0.176607,0.16E-03,73.724252,-71.869603,11.090,34,03140,3140
,3.409805,0.94E-05,0.082953,0.81E-05,0.204013,0.19E-05,140.271134,-121.930211,10.950,28,03141,3141
,2.553558,0.11E-05,0.143433,0.20E-04,0.253147,0.36E-05,39.327120,-46.338613,12.420,26,03142,3142
,2.846516,0.35E-06,0.059710,0.97E-06,0.035169,0.41E-05,69.759418,-64.850653,12.710,29,03143,3143
,2.224922,0.57E-04,0.147156,0.66E-03,0.116126,0.79E-03,32.330308,-36.175031,14.200,24,03144,3144
,2.192235,0.15E-04,0.162423,0.51E-03,0.098855,0.36E-03,31.769567,-35.900996,14.290,23,03145,3145
,2.433358,0.11E-05,0.192519,0.18E-03,0.150781,0.32E-03,38.703750,-46.597064,13.720,28,03146,3146
,2.622998,0.55E-05,0.210579,0.36E-02,0.074931,0.61E-04,53.500341,-60.948920,13.880,28,03147,3147
,3.107331,0.40E-03,0.158796,0.43E-03,0.027070,0.38E-03,117.961839,-101.304385,12.460,36,03148,3148
,2.247268,0.11E-03,0.173246,0.24E-03,0.132675,0.16E-03,32.546486,-37.939018,13.850,26,03149,3149
,3.207154,0.27E-03,0.091309,0.52E-03,0.384592,0.13E-03,110.696840,-61.379398,11.290,29,03150,3150
,2.764209,0.13E-04,0.160150,0.17E-03,0.335490,0.30E-04,31.588202,-56.644867,11.680,26,03151,3151
,2.626353,0.12E-06,0.109620,0.19E-05,0.213889,0.66E-05,43.324201,-49.336868,12.010,26,03152,3152
,2.422915,0.44E-06,0.105330,0.18E-03,0.121557,0.15E-04,38.514788,-42.179528,13.230,25,03153,3153
,3.102772,0.38E-04,0.142253,0.31E-04,0.022102,0.12E-05,114.712541,-96.759268,13.100,27,03154,3154
,2.342616,0.20E-06,0.097874,0.69E-04,0.116565,0.59E-04,36.066293,-38.764154,12.580,29,03155,3155
,2.855373,0.50E-05,0.223522,0.63E-04,0.275934,0.42E-04,48.395994,-70.045779,11.850,26,03156,3156
,3.149107,0.27E-05,0.118403,0.91E-06,0.120538,0.38E-06,127.013426,-91.995526,11.750,31,03157,3157
,2.549266,0.71E-07,0.095289,0.58E-04,0.255801,0.16E-05,38.602360,-43.674819,12.720,26,03158,3158
,2.569719,0.13E-06,0.097248,0.31E-02,0.262722,0.60E-03,37.311732,-44.306744,12.280,26,03159,3159
,2.377121,0.47E-06,0.144050,0.94E-04,0.099097,0.23E-04,38.005781,-42.133906,13.790,27,03160,3160
,2.570421,0.12E-04,0.177827,0.11E-03,0.269948,0.73E-04,37.280968,-48.671517,12.680,28,03161,3161
,3.161705,0.22E-04,0.147849,0.25E-04,0.287692,0.33E-05,90.571132,-79.652532,11.520,29,03162,3162
,2.422337,0.66E-02,0.299165,0.62E-03,0.059765,0.38E-03,42.990587,-57.477383,14.150,26,03163,3163
,3.150986,0.27E-05,0.178248,0.32E-05,0.027185,0.54E-06,148.879200,-114.389715,12.470,32,03164,3164
,2.244496,0.13E-06,0.127760,0.36E-04,0.052237,0.41E-03,34.298535,-36.602219,12.860,30,03165,3165
,2.237748,0.17E-04,0.166466,0.43E-03,0.083242,0.43E-03,33.591704,-37.715703,12.340,32,03166,3166
,2.541988,0.28E-06,0.098148,0.37E-04,0.267233,0.11E-04,37.964395,-43.057812,11.310,28,03167,3167
,2.993725,0.68E-07,0.081042,0.23E-03,0.180688,0.10E-03,70.468688,-70.853162,12.060,29,03168,3168
,1.891877,0.32E-05,0.072232,0.21E-03,0.380433,0.14E-03,13.134960,-21.165999,12.870,22,03169,3169
,2.929360,0.41E-04,0.097645,0.49E-04,0.034651,0.23E-04,77.990210,-73.551410,12.630,31,03170,3170
,3.183063,0.10E-03,0.127011,0.50E-05,0.188554,0.39E-05,148.248321,-90.454905,11.260,29,03171,3171
,2.426577,0.28E-04,0.183470,0.13E-03,0.047914,0.76E-04,41.723302,-47.200260,13.300,30,03172,3172
,2.203924,0.41E-04,0.145452,0.86E-03,0.119746,0.41E-03,31.500389,-35.556970,13.290,24,03173,3173
,3.154990,0.32E-04,0.154228,0.46E-04,0.023905,0.35E-05,148.905365,-106.771825,12.160,32,03174,3174
,2.363772,0.35E-04,0.191154,0.20E-03,0.024581,0.40E-04,39.205828,-44.703213,13.650,31,03175,3175
,2.875901,0.13E-06,0.047776,0.24E-03,0.297597,0.36E-04,40.931395,-54.362069,11.280,31,03176,3176
,2.633574,0.15E-04,0.152260,0.34E-04,0.267110,0.89E-04,37.854674,-49.905001,12.040,28,03177,3177
,2.688054,0.21E-02,0.346085,0.11E-02,0.152567,0.54E-04,55.342161,-88.394433,12.360,29,03178,3178
,3.091431,0.21E-04,0.158879,0.14E-04,0.035319,0.35E-05,111.159551,-99.057362,12.140,32,03179,3179
,2.230395,0.14E-04,0.135036,0.10E-03,0.090469,0.11E-04,33.124681,-36.128448,14.260,25,03180,3180
,2.229107,0.45E-06,0.120450,0.23E-03,0.081944,0.29E-03,33.269184,-35.668854,12.790,32,03181,3181
,2.614088,0.16E-03,0.134604,0.60E-03,0.229133,0.14E-03,41.533893,-49.554454,12.000,26,03182,3182
,3.180213,0.81E-04,0.119568,0.97E-04,0.021885,0.68E-05,176.612756,-100.226827,12.860,30,03183,3183
,2.665769,0.35E-05,0.237178,0.28E-02,0.126057,0.55E-04,53.308049,-68.294849,12.530,31,03184,3184
,2.365707,0.29E-05,0.153209,0.23E-03,0.054487,0.38E-04,38.708843,-42.531183,13.970,27,03185,3185
,3.110131,0.18E-04,0.140014,0.17E-04,0.021402,0.31E-04,117.629496,-97.125296,13.000,31,03186,3186
,2.283515,0.36E-06,0.063016,0.53E-04,0.052478,0.13E-03,35.562471,-36.313831,13.410,30,03187,3187
,2.289470,0.23E-04,0.091659,0.19E-03,0.083181,0.50E-03,35.199061,-36.955947,13.700,27,03188,3188
,3.103047,0.74E-05,0.162156,0.27E-04,0.134242,0.31E-04,103.331101,-95.409788,12.970,29,03189,3189
,2.997474,0.16E-04,0.084374,0.21E-03,0.175041,0.12E-03,71.880704,-71.756616,13.130,27,03190,3190
,2.874460,0.43E-05,0.045237,0.92E-06,0.036467,0.37E-06,71.715531,-66.146107,12.420,30,03191,3191
,2.376862,0.60E-04,0.206752,0.15E-03,0.038163,0.64E-04,39.731397,-46.353502,13.960,29,03192,3192
,2.295804,0.46E-07,0.126963,0.67E-04,0.095498,0.16E-03,35.191389,-38.170228,13.430,27,03193,3193
,3.011984,0.30E-04,0.071671,0.52E-03,0.172910,0.22E-03,74.061637,-71.844429,12.350,29,03194,3194
,2.911335,0.76E-07,0.038677,0.56E-04,0.035221,0.73E-06,75.285298,-68.507354,12.740,33,03195,3195
,3.028197,0.70E-04,0.013166,0.18E-02,0.155527,0.16E-03,78.317009,-71.760222,12.140,31,03196,3196
,2.665512,0.27E-06,0.180643,0.35E-04,0.264829,0.25E-04,39.109080,-53.778335,11.650,27,03197,3197
,2.180558,0.19E-04,0.190831,0.34E-02,0.310672,0.41E-02,21.953653,-32.686394,13.160,25,03198,3198
,2.257850,0.29E-05,0.136044,0.53E-04,0.045010,0.99E-04,34.919081,-37.424617,13.790,29,03201,3201
,2.322513,0.25E-04,0.216442,0.35E-03,0.103500,0.69E-03,36.160612,-43.770816,14.000,27,03203,3203
,3.173653,0.12E-03,0.238752,0.39E-03,0.016353,0.19E-03,196.598070,-159.546121,12.380,30,03204,3204
,2.682383,0.23E-06,0.169450,0.27E-04,0.202528,0.19E-04,46.771237,-56.947680,13.410,26,03205,3205
,2.554341,0.19E-04,0.243688,0.20E-03,0.127688,0.16E-03,52.220980,-57.846326,13.650,26,03206,3206
,2.908181,0.15E-06,0.044765,0.13E-03,0.037552,0.12E-05,74.930179,-68.473925,12.550,32,03207,3207
,3.116139,0.34E-05,0.145386,0.24E-05,0.026899,0.89E-05,120.630543,-98.997992,12.350,32,03208,3208
,2.192545,0.53E-05,0.126420,0.43E-03,0.094535,0.12E-03,31.811512,-34.602429,13.500,29,03209,3209
,3.111999,0.23E-05,0.083186,0.69E-06,0.217788,0.71E-06,84.577062,-75.845207,11.010,31,03210,3210
,2.735192,0.21E-05,0.228533,0.99E-04,0.204732,0.73E-05,49.515737,-66.953490,12.860,24,03211,3211
,2.255884,0.46E-03,0.208959,0.99E-02,0.130756,0.19E-02,33.001702,-41.159541,13.730,26,03212,3212
,3.196114,0.45E-04,0.136439,0.25E-04,0.020727,0.85E-05,218.041813,-107.950182,12.600,34,03213,3213
,3.013488,0.93E-07,0.078192,0.12E-03,0.179221,0.57E-04,73.061765,-72.115418,11.730,34,03214,3214
,3.126587,0.11E-06,0.111247,0.17E-04,0.109104,0.21E-04,114.595797,-89.489970,12.440,29,03215,3215
,2.402469,0.66E-03,0.265633,0.31E-03,0.068711,0.73E-03,41.018615,-52.309901,13.920,27,03216,3216
,2.387246,0.46E-04,0.221358,0.65E-03,0.103536,0.90E-03,38.829811,-47.214199,14.730,23,03217,3217
,2.523418,0.12E-03,0.190172,0.20E-03,0.050110,0.12E-04,68.607874,-55.281230,14.140,28,03218,3218
,3.038229,0.23E-04,0.155509,0.65E-04,0.142148,0.76E-04,85.333623,-86.473322,11.960,29,03219,3219
,2.225461,0.56E-04,0.171517,0.31E-03,0.107561,0.29E-02,32.705355,-37.342167,13.270,27,03220,3220
,2.204082,0.15E-05,0.102439,0.48E-03,0.055078,0.10E-02,32.901396,-34.455038,13.070,32,03221,3221
,3.088540,0.11E-05,0.066298,0.22E-04,0.265420,0.46E-05,66.240276,-68.646520,11.580,27,03222,3222
,2.607369,0.13E-03,0.155512,0.68E-03,0.173864,0.62E-05,46.668918,-52.795793,11.410,35,03223,3223
,2.784848,0.27E-05,0.196017,0.33E-04,0.086982,0.81E-04,63.499272,-72.178220,11.760,33,03224,3224
,1.879830,0.23E-04,0.048640,0.75E-02,0.417278,0.38E-03,10.699282,-20.052701,13.350,23,03225,3225
,2.873747,0.19E-04,0.049112,0.67E-04,0.033385,0.11E-05,71.774762,-66.281787,13.370,25,03226,3226
,2.446063,0.13E-05,0.164095,0.21E-04,0.062999,0.94E-05,42.275510,-46.807733,12.800,35,03227,3227
,2.462932,0.56E-06,0.156400,0.40E-05,0.048758,0.19E-04,44.061421,-47.329422,12.980,37,03228,3228
,2.314015,0.75E-06,0.098422,0.14E-03,0.169201,0.96E-04,32.966905,-37.008779,13.130,26,03229,3229
,3.135610,0.22E-03,0.289567,0.15E-03,0.264768,0.12E-04,91.119522,-122.965409,12.090,26,03230,3230
,2.446115,0.21E-05,0.097552,0.26E-03,0.121069,0.15E-04,39.146500,-42.876548,13.600,27,03231,3231
,3.022866,0.24E-04,0.065921,0.28E-03,0.175907,0.77E-04,74.746473,-72.137354,11.800,34,03232,3232
,2.226554,0.34E-05,0.104774,0.36E-03,0.059250,0.52E-03,33.545259,-35.257536,13.200,30,03233,3233
,3.106516,0.76E-04,0.154034,0.67E-03,0.008497,0.16E-03,117.348871,-100.007246,13.070,27,03234,3234
,2.686517,0.87E-04,0.296485,0.45E-04,0.224463,0.17E-04,45.948975,-72.205087,14.050,25,03235,3235
,2.201611,0.14E-03,0.165684,0.61E-03,0.036250,0.31E-02,33.064469,-36.572035,13.670,28,03236,3236
,3.015201,0.17E-05,0.082250,0.68E-04,0.177883,0.35E-04,73.576670,-72.642397,10.820,32,03237,3237
,2.665812,0.39E-06,0.165927,0.77E-04,0.202977,0.52E-04,46.035070,-55.660321,13.520,27,03238,3238
,2.184357,0.59E-05,0.154574,0.14E-02,0.033120,0.88E-03,32.558471,-35.664073,14.300,25,03239,3239
,3.045618,0.18E-05,0.150002,0.15E-05,0.014666,0.29E-05,98.545583,-92.016623,12.640,29,03241,3241
,2.680107,0.36E-04,0.154098,0.12E-03,0.220639,0.37E-04,44.630127,-54.663631,12.590,27,03242,3242
,3.037752,0.12E-05,0.105914,0.31E-04,0.172788,0.22E-04,78.242128,-76.869892,12.740,29,03243,3243
,2.243761,0.18E-05,0.138663,0.32E-04,0.066542,0.28E-03,34.076803,-36.898257,14.180,29,03244,3244
,3.129555,0.26E-04,0.142830,0.17E-04,0.023604,0.23E-03,127.638144,-100.084569,13.410,27,03245,3245
,3.195397,0.19E-03,0.049929,0.10E-03,0.373534,0.20E-04,91.177782,-59.621230,11.910,29,03246,3246
,2.377539,0.11E-04,0.165388,0.11E-03,0.057328,0.22E-04,39.181571,-43.663600,13.410,30,03247,3247
,3.189011,0.62E-05,0.151309,0.43E-05,0.188642,0.64E-05,163.756119,-97.729623,11.050,30,03248,3248
,2.346564,0.87E-05,0.215736,0.68E-03,0.040751,0.19E-03,38.483232,-45.513389,13.640,28,03249,3249
,3.016032,0.96E-04,0.075260,0.23E-02,0.171369,0.97E-03,74.903949,-72.471633,11.450,32,03250,3250
,3.115226,0.23E-05,0.123962,0.13E-05,0.014963,0.17E-05,118.883467,-94.362697,12.940,34,03251,3251
,2.663798,0.42E-06,0.151021,0.58E-05,0.227892,0.63E-05,43.232191,-53.205124,12.370,27,03252,3252
,2.248099,0.19E-04,0.155477,0.10E-03,0.116919,0.47E-03,33.039531,-37.319204,13.380,27,03253,3253
,2.372503,0.47E-04,0.287205,0.96E-03,0.404508,0.71E-04,17.509321,-41.504103,13.570,21,03255,3255
,2.778233,0.31E-06,0.094963,0.67E-04,0.135621,0.59E-04,57.855701,-59.859588,12.600,25,03256,3256
,2.250601,0.12E-06,0.128040,0.68E-04,0.093000,0.84E-03,33.758776,-36.580011,13.450,25,03257,3257
,2.206067,0.71E-05,0.125025,0.18E-03,0.122944,0.56E-03,31.458298,-34.851356,13.360,24,03258,3258
,3.164831,0.49E-05,0.153428,0.22E-04,0.283333,0.12E-05,94.992192,-81.578167,10.310,33,03259,3259
,2.234499,0.10E-05,0.145553,0.21E-03,0.102105,0.14E-02,32.945499,-36.573376,12.810,30,03260,3260
,2.904551,0.31E-04,0.048608,0.17E-02,0.037046,0.60E-05,74.528986,-68.490198,11.910,35,03261,3261
,3.009654,0.61E-06,0.084351,0.68E-04,0.147225,0.30E-03,77.846080,-74.453389,11.300,30,03262,3262
,2.414384,0.17E-05,0.085495,0.75E-04,0.119864,0.29E-04,38.193762,-41.206926,13.350,27,03263,3263
,3.151955,0.10E-04,0.166136,0.66E-05,0.014768,0.47E-05,148.149933,-110.367941,12.540,32,03264,3264
,2.410814,0.14E-07,0.106926,0.89E-04,0.105798,0.30E-04,38.740289,-41.959994,13.330,25,03265,3265
,1.908152,0.84E-05,0.075485,0.41E-03,0.405307,0.21E-03,11.668415,-21.044199,13.090,24,03266,3266
