nonecol,sma,rms_sma,e,rms_e,sini,rms_sini,g,s,Hmag,numopp,packname,Name
,2.724991,0.11E-05,0.138105,0.28E-04,0.259553,0.89E-05,41.443380,-53.849411,12.710,21,08292,8292
,2.533271,0.11E-04,0.146376,0.18E-03,0.083446,0.21E-03,55.753825,-50.698875,13.290,27,08293,8293
,3.019264,0.11E-05,0.077961,0.81E-03,0.173864,0.32E-03,74.867721,-72.808605,12.260,28,08294,8294
,2.783543,0.97E-06,0.130484,0.32E-04,0.158863,0.53E-05,56.234378,-61.845456,13.180,23,08295,8295
,2.889228,0.62E-03,0.265193,0.11E-02,0.166799,0.21E-03,67.803175,-91.778236,12.940,24,08296,8296
,2.237662,0.49E-05,0.112409,0.34E-03,0.068843,0.48E-03,33.799079,-35.778682,14.800,22,08297,8297
,2.180704,0.21E-02,0.170687,0.15E-02,0.068750,0.25E-02,32.184653,-36.304537,14.850,23,08298,8298
,2.185440,0.27E-05,0.098578,0.24E-02,0.064168,0.23E-02,32.128227,-33.752283,14.900,24,08299,8299
,2.617369,0.88E-05,0.153855,0.40E-04,0.212841,0.41E-04,43.401570,-51.642696,14.600,20,08300,8300
,2.326382,0.55E-06,0.136680,0.12E-03,0.056616,0.23E-03,37.150581,-40.064946,14.930,23,08301,8301
,2.304926,0.53E-04,0.124809,0.12E-02,0.079493,0.14E-03,35.920365,-38.543638,14.970,22,08302,8302
,2.214225,0.10E-05,0.119302,0.53E-03,0.043271,0.27E-03,33.389632,-35.299443,14.660,23,08303,8303
,2.457927,0.52E-05,0.152301,0.14E-04,0.048984,0.14E-04,43.261683,-46.827398,14.010,24,08304,8304
,2.414299,0.52E-05,0.082618,0.88E-04,0.085811,0.60E-04,39.344235,-41.584576,14.010,23,08305,8305
,2.241570,0.35E-05,0.167543,0.10E-03,0.091633,0.36E-03,33.516374,-37.817382,15.190,22,08306,8306
,2.163698,0.42E-04,0.106649,0.78E-03,0.085749,0.72E-03,31.077682,-33.284021,15.370,21,08307,8307
,2.304557,0.32E-05,0.129760,0.19E-04,0.051971,0.60E-05,36.427354,-38.953857,15.040,23,08308,8308
,2.277761,0.88E-07,0.044081,0.67E-03,0.064240,0.44E-03,35.144413,-35.777845,14.290,22,08309,8309
,2.327391,0.30E-05,0.085089,0.16E-03,0.082329,0.20E-03,36.540760,-38.201539,14.560,22,08310,8310
,2.303361,0.40E-06,0.107068,0.32E-03,0.070067,0.40E-03,36.020814,-37.995538,15.000,25,08311,8311
,3.062161,0.32E-06,0.068718,0.23E-05,0.166807,0.10E-04,82.889382,-75.642014,13.080,24,08312,8312
,2.610201,0.92E-06,0.121418,0.51E-04,0.240918,0.46E-04,40.163521,-48.104780,13.650,24,08313,8313
,3.191885,0.37E-05,0.140660,0.20E-05,0.025605,0.63E-07,207.107928,-108.567694,13.210,26,08314,8314
,2.214001,0.75E-04,0.153820,0.33E-03,0.123217,0.19E-02,31.866303,-36.070936,14.830,21,08315,8315
,2.994684,0.96E-07,0.090768,0.13E-03,0.185199,0.65E-04,69.916935,-71.398332,12.120,26,08316,8316
,3.184122,0.31E-03,0.137398,0.34E-04,0.012893,0.42E-05,187.374211,-106.147095,13.740,25,08318,8318
,3.187467,0.60E-05,0.157579,0.68E-05,0.030552,0.22E-04,201.018365,-114.157544,13.630,22,08319,8319
,2.429655,0.76E-04,0.173303,0.10E-03,0.044381,0.51E-04,41.790365,-46.719781,13.820,27,08320,8320
,2.652672,0.26E-06,0.144740,0.52E-04,0.226627,0.33E-04,42.962246,-52.233594,12.890,25,08321,8321
,3.207980,0.85E-04,0.145673,0.55E-04,0.024494,0.19E-03,269.388393,-114.906555,13.290,26,08322,8322
,2.696919,0.57E-03,0.276561,0.60E-02,0.160095,0.37E-03,54.372401,-75.445212,13.450,23,08323,8323
,2.316633,0.91E-05,0.174299,0.74E-03,0.145591,0.44E-03,34.256646,-40.397579,14.440,24,08324,8324
,3.173947,0.32E-04,0.040473,0.34E-03,0.122717,0.59E-04,144.963838,-82.998499,14.010,23,08325,8325
,2.391014,0.37E-04,0.181282,0.17E-04,0.041730,0.14E-04,40.106851,-45.338024,14.290,24,08326,8326
,2.675604,0.41E-06,0.174547,0.36E-04,0.034420,0.13E-04,57.325048,-62.015530,14.090,25,08327,8327
,2.294731,0.10E-05,0.060469,0.43E-03,0.089760,0.36E-03,35.193301,-36.420983,15.140,24,08328,8328
,3.182745,0.40E-04,0.150972,0.48E-04,0.023877,0.10E-04,188.788812,-110.618777,12.990,29,08329,8329
,3.173588,0.12E-02,0.126840,0.39E-03,0.096037,0.21E-03,159.316210,-98.020898,12.590,27,08330,8330
,2.274007,0.47E-07,0.068098,0.80E-03,0.076004,0.71E-03,34.813822,-35.939725,14.040,26,08331,8331
,2.365636,0.66E-06,0.150465,0.13E-04,0.104967,0.23E-03,37.422559,-41.867303,14.150,22,08332,8332
,2.739086,0.53E-06,0.083077,0.17E-03,0.149653,0.38E-04,54.274679,-56.379306,13.040,24,08333,8333
,2.785139,0.18E-05,0.132837,0.16E-04,0.158461,0.24E-05,56.403829,-62.168210,13.300,25,08334,8334
,2.230724,0.15E-05,0.116457,0.13E-03,0.058703,0.66E-03,33.713412,-35.726283,14.600,23,08335,8335
,3.075438,0.50E-03,0.269403,0.77E-02,0.131461,0.59E-02,112.832833,-135.691190,13.690,25,08336,8336
,3.198620,0.71E-05,0.136787,0.22E-06,0.026431,0.25E-05,226.082892,-108.493371,13.630,24,08337,8337
,2.256351,0.87E-03,0.207033,0.66E-02,0.115296,0.61E-02,33.252269,-40.795739,14.050,22,08338,8338
,3.173845,0.59E-03,0.155506,0.29E-03,0.024631,0.27E-03,169.738733,-110.133802,13.420,26,08339,8339
,2.969682,0.18E-06,0.039978,0.35E-04,0.165253,0.79E-05,69.809714,-68.059167,12.280,24,08340,8340
,2.280388,0.19E-04,0.166393,0.83E-04,0.076146,0.27E-03,35.211010,-39.396542,14.200,27,08341,8341
,2.226440,0.14E-05,0.106003,0.36E-03,0.041710,0.95E-03,33.782422,-35.350581,14.670,25,08342,8342
,2.837397,0.25E-06,0.050430,0.40E-05,0.037771,0.23E-05,69.233961,-63.808744,13.740,25,08343,8343
,2.377024,0.22E-04,0.195757,0.22E-04,0.014349,0.75E-04,39.858490,-45.692916,14.830,23,08344,8344
,2.338649,0.12E-05,0.231315,0.30E-03,0.391298,0.12E-03,17.545814,-37.042400,12.790,21,08345,8345
,3.159923,0.22E-05,0.174752,0.15E-05,0.030756,0.67E-06,157.737054,-114.781198,13.040,29,08346,8346
,2.556159,0.41E-04,0.090250,0.16E-02,0.024195,0.31E-02,52.735626,-48.285440,14.000,24,08347,8347
,1.869561,0.42E-06,0.043334,0.16E-02,0.366032,0.55E-04,13.727544,-20.771328,14.420,19,08348,8348
,2.242519,0.13E-03,0.154769,0.21E-03,0.113173,0.48E-03,32.940554,-37.106194,14.490,23,08349,8349
,2.666272,0.40E-06,0.171585,0.97E-05,0.203555,0.18E-04,46.034780,-56.143324,13.360,26,08350,8350
,2.744120,0.75E-06,0.103900,0.93E-04,0.070383,0.14E-03,59.997281,-60.060479,13.340,26,08351,8351
,2.268732,0.71E-05,0.186470,0.86E-04,0.124589,0.85E-04,33.539152,-39.433645,13.850,22,08352,8352
,2.943027,0.43E-06,0.094952,0.51E-05,0.040150,0.22E-03,79.344412,-74.315310,13.640,29,08353,8353
,3.182882,0.44E-04,0.146148,0.57E-04,0.087933,0.18E-04,179.716764,-105.850061,12.650,27,08354,8354
,2.334379,0.87E-03,0.244148,0.20E-03,0.119641,0.29E-03,36.250314,-46.106592,14.420,23,08355,8355
,2.430381,0.18E-04,0.267695,0.63E-04,0.392056,0.14E-03,19.945710,-42.940566,13.120,20,08356,8356
,2.273544,0.10E-06,0.123694,0.11E-03,0.041824,0.21E-03,35.431436,-37.588526,13.980,26,08357,8357
,2.394710,0.34E-04,0.185093,0.77E-04,0.041505,0.19E-04,40.317482,-45.753465,14.840,21,08358,8358
,2.350029,0.32E-06,0.106297,0.46E-04,0.120524,0.43E-04,36.188936,-39.260420,13.520,23,08359,8359
,2.646348,0.38E-06,0.151708,0.18E-04,0.230837,0.57E-05,42.345202,-52.203600,12.410,27,08360,8360
,2.829890,0.21E-05,0.043328,0.22E-05,0.039219,0.11E-05,70.139468,-63.033922,13.350,25,08361,8361
,3.164733,0.20E-05,0.162798,0.21E-05,0.033721,0.11E-04,161.083407,-111.133357,13.570,25,08362,8362
,3.083156,0.42E-04,0.151937,0.14E-04,0.027113,0.53E-05,108.303301,-96.584691,12.890,26,08363,8363
,2.978198,0.12E-06,0.131582,0.38E-04,0.234209,0.11E-04,60.047244,-70.327199,12.810,27,08364,8364
,2.264664,0.16E-06,0.117232,0.42E-04,0.040106,0.46E-03,35.120169,-37.048403,14.750,23,08365,8365
,2.259044,0.24E-04,0.151500,0.16E-03,0.069454,0.19E-03,34.596716,-37.954407,14.230,24,08366,8366
,2.206971,0.43E-05,0.130338,0.28E-03,0.074073,0.44E-03,32.752140,-35.163320,14.330,23,08367,8367
,2.368712,0.49E-04,0.186133,0.21E-03,0.016910,0.13E-04,39.436275,-44.693327,14.590,22,08368,8368
,2.563632,0.16E-04,0.093660,0.22E-03,0.259729,0.23E-04,37.667150,-44.084528,12.460,23,08369,8369
,2.565377,0.40E-06,0.158020,0.19E-04,0.184988,0.18E-02,45.688480,-50.453668,13.780,23,08370,8370
,2.715958,0.10E-06,0.045088,0.55E-04,0.051082,0.36E-04,58.688417,-55.919032,14.070,26,08371,8371
,2.981369,0.11E-06,0.066998,0.10E-03,0.169059,0.38E-04,70.762721,-69.835840,13.130,25,08372,8372
,3.209645,0.13E-02,0.165444,0.10E-02,0.029711,0.81E-04,303.433177,-126.998066,12.670,25,08374,8374
,3.146948,0.15E-03,0.119208,0.14E-03,0.035187,0.18E-04,136.604487,-96.322761,13.140,27,08375,8375
,2.540897,0.77E-06,0.070449,0.94E-03,0.163776,0.45E-03,47.206889,-45.477144,13.940,25,08377,8377
,2.571872,0.11E-05,0.185232,0.47E-04,0.254177,0.11E-03,39.044193,-50.001647,13.930,23,08378,8378
,2.636952,0.15E-05,0.191269,0.28E-04,0.180314,0.92E-05,47.293040,-57.249937,13.310,25,08379,8379
,2.748057,0.20E-04,0.109524,0.13E-03,0.265075,0.29E-04,41.349185,-52.908679,12.380,23,08380,8380
,2.466377,0.12E-06,0.106840,0.35E-04,0.137565,0.21E-04,39.546686,-43.770149,14.090,24,08381,8381
,2.611812,0.84E-06,0.087045,0.32E-03,0.054992,0.55E-03,53.071466,-51.559238,14.430,23,08382,8382
,2.656782,0.28E-07,0.066889,0.13E-03,0.058267,0.18E-03,55.066606,-53.163371,13.890,24,08383,8383
,2.339989,0.30E-06,0.091184,0.53E-04,0.107301,0.92E-04,36.266145,-38.587481,14.640,22,08384,8384
,3.123017,0.13E-03,0.167624,0.11E-03,0.023680,0.18E-05,126.452395,-106.054196,13.750,24,08385,8385
,2.917675,0.18E-06,0.017852,0.28E-03,0.037413,0.25E-06,75.777740,-68.409507,13.520,26,08386,8386
,3.001196,0.18E-05,0.078821,0.18E-03,0.178923,0.81E-04,71.570290,-71.349122,12.710,29,08387,8387
,2.920699,0.57E-06,0.036001,0.10E-01,0.037008,0.10E-04,76.071669,-68.702109,13.200,24,08388,8388
,3.039807,0.24E-04,0.184171,0.31E-04,0.039125,0.12E-03,99.129279,-98.792216,13.600,25,08389,8389
,3.046868,0.68E-06,0.117569,0.20E-04,0.036252,0.65E-04,96.524660,-86.147870,13.140,27,08390,8390
,3.125834,0.69E-04,0.103183,0.26E-04,0.034604,0.29E-06,121.893111,-91.309810,12.860,25,08391,8391
,2.287343,0.94E-07,0.141040,0.42E-03,0.400353,0.51E-03,14.351369,-30.720984,14.160,20,08392,8392
,2.274065,0.79E-05,0.141748,0.11E-03,0.095596,0.16E-03,34.468095,-37.902469,14.410,23,08393,8393
,2.232417,0.86E-05,0.128907,0.69E-04,0.042260,0.57E-03,34.020567,-36.261043,14.490,20,08394,8394
,2.235870,0.59E-05,0.139983,0.44E-03,0.026313,0.54E-03,34.190022,-36.802871,14.770,23,08395,8395
,2.255295,0.24E-03,0.144031,0.19E-02,0.129650,0.76E-03,32.673799,-36.954637,14.040,25,08396,8396
,2.584688,0.32E-05,0.151348,0.39E-03,0.236916,0.26E-03,40.399712,-48.892999,12.810,24,08397,8397
,2.324553,0.12E-04,0.203361,0.93E-04,0.087049,0.58E-03,36.695243,-43.193633,15.300,22,08398,8398
,2.431787,0.67E-07,0.153574,0.12E-03,0.023386,0.25E-05,41.847741,-45.768391,15.080,22,08399,8399
,2.598085,0.18E-05,0.152897,0.11E-03,0.229115,0.98E-04,41.324988,-49.929568,13.050,24,08400,8400
,2.663446,0.18E-05,0.094349,0.66E-04,0.153777,0.58E-04,50.102769,-52.601430,14.810,24,08401,8401
,2.622961,0.55E-05,0.264595,0.62E-04,0.215937,0.77E-04,44.034138,-63.093735,13.590,25,08402,8402
,3.000894,0.29E-06,0.063459,0.10E-02,0.170112,0.38E-03,72.707294,-70.950850,13.260,25,08403,8403
,1.968093,0.30E-06,0.066426,0.67E-03,0.350952,0.26E-03,15.680288,-23.114795,13.990,21,08404,8404
,2.377171,0.35E-05,0.171936,0.14E-03,0.019112,0.12E-04,39.678340,-44.202574,14.410,24,08406,8406
,2.292432,0.39E-05,0.148892,0.57E-03,0.120140,0.39E-03,34.307399,-38.767756,14.360,21,08407,8407
,3.046279,0.65E-06,0.129699,0.16E-05,0.023396,0.50E-05,97.416325,-88.232856,14.160,25,08408,8408
,3.194604,0.56E-03,0.137745,0.98E-03,0.098734,0.96E-05,204.220937,-104.109452,12.690,31,08409,8409
,3.208025,0.45E-04,0.170870,0.35E-03,0.025691,0.13E-03,287.725353,-129.063093,12.920,27,08410,8410
,2.326723,0.27E-06,0.124218,0.22E-04,0.054153,0.31E-04,37.163819,-39.617892,15.190,24,08411,8411
,2.382908,0.54E-07,0.163414,0.39E-04,0.027318,0.61E-04,39.795468,-43.973412,15.650,23,08412,8412
,2.233808,0.21E-05,0.125707,0.18E-02,0.099737,0.10E-02,32.914390,-36.045469,13.770,24,08413,8413
,2.385910,0.78E-07,0.074553,0.14E-03,0.029750,0.34E-03,39.453334,-40.593385,13.860,23,08414,8414
,3.187708,0.67E-05,0.160599,0.25E-05,0.023778,0.15E-04,203.104541,-115.701387,12.630,25,08415,8415
,2.153151,0.25E-05,0.128174,0.10E-02,0.061466,0.18E-02,31.141852,-33.687015,14.130,23,08416,8416
,2.212654,0.76E-04,0.150523,0.23E-02,0.109135,0.60E-03,32.107719,-35.803369,13.970,22,08417,8417
,2.752602,0.65E-04,0.104852,0.72E-03,0.063909,0.48E-03,60.635264,-60.720787,13.540,25,08418,8418
,2.744673,0.14E-06,0.114918,0.40E-04,0.128607,0.19E-04,56.484963,-59.344629,13.430,25,08419,8419
,2.601704,0.15E-05,0.161887,0.15E-03,0.226902,0.92E-04,41.689649,-50.859624,13.120,23,08420,8420
,2.873848,0.23E-05,0.043819,0.10E-04,0.035485,0.22E-06,71.677212,-66.063429,13.690,27,08421,8421
,3.138422,0.33E-03,0.214240,0.79E-04,0.029604,0.51E-04,144.134931,-126.860586,13.840,24,08423,8423
,2.399411,0.37E-05,0.159201,0.27E-04,0.059150,0.39E-04,40.088228,-44.335607,14.110,26,08424,8424
,2.264081,0.22E-06,0.114579,0.15E-03,0.066134,0.45E-03,34.731227,-36.811437,14.130,23,08425,8425
,2.268852,0.15E-06,0.081386,0.63E-03,0.071175,0.51E-03,34.766882,-36.041645,14.920,22,08426,8426
,3.087787,0.36E-06,0.112083,0.20E-04,0.168359,0.11E-05,89.455220,-81.889793,12.480,26,08427,8427
,2.377945,0.11E-04,0.188806,0.56E-04,0.037568,0.20E-04,39.652639,-45.200687,14.320,23,08428,8428
,3.088963,0.12E-05,0.131736,0.31E-04,0.105183,0.12E-04,101.579999,-89.799782,13.000,26,08429,8429
,2.806095,0.79E-04,0.143519,0.24E-04,0.045161,0.11E-03,67.151265,-68.300305,13.980,25,08430,8430
,2.806109,0.13E-05,0.067141,0.58E-04,0.046624,0.39E-04,65.094019,-62.351522,12.990,26,08431,8431
,3.183458,0.58E-04,0.183168,0.43E-04,0.021287,0.92E-05,201.977359,-125.292002,13.690,27,08432,8432
,2.711915,0.12E-04,0.106980,0.14E-04,0.220360,0.83E-05,45.742472,-53.209144,13.520,25,08433,8433
,2.975309,0.10E-03,0.246543,0.92E-04,0.034004,0.77E-04,95.912056,-109.018475,13.610,25,08434,8434
,2.220372,0.13E-05,0.161057,0.34E-03,0.066716,0.24E-03,33.321160,-36.930792,14.900,20,08435,8435
,3.100469,0.24E-05,0.105651,0.21E-05,0.056723,0.15E-05,109.530655,-88.813093,14.040,23,08436,8436
,2.527989,0.39E-06,0.074113,0.73E-04,0.056953,0.31E-04,55.304539,-46.851629,14.880,26,08437,8437
,2.267527,0.78E-06,0.139563,0.14E-04,0.048122,0.36E-03,35.176539,-37.911232,14.540,23,08438,8438
,3.165936,0.20E-04,0.146579,0.14E-04,0.014117,0.45E-05,160.506398,-106.245653,13.790,24,08439,8439
,2.779866,0.18E-05,0.124734,0.33E-04,0.151599,0.63E-05,56.668709,-61.455214,13.400,25,08440,8440
,2.196395,0.49E-02,0.203092,0.44E-02,0.088053,0.13E-02,32.476922,-38.728281,14.060,24,08441,8441
,2.368774,0.29E-05,0.179894,0.16E-03,0.067714,0.90E-05,38.713916,-43.987773,14.980,20,08442,8442
,2.795788,0.63E-04,0.286874,0.97E-04,0.166218,0.17E-03,64.649461,-86.753274,12.850,27,08443,8443
,2.301308,0.44E-01,0.237860,0.18E-01,0.036860,0.59E-02,35.506979,-42.394353,14.060,26,08444,8444
,3.049872,0.29E-04,0.165252,0.36E-04,0.038295,0.75E-05,99.580581,-95.385284,13.330,27,08445,8445
,2.426845,0.63E-06,0.159847,0.63E-04,0.024194,0.20E-04,41.688131,-45.871809,14.940,26,08446,8446
,2.311475,0.23E-05,0.091554,0.29E-04,0.120757,0.16E-03,34.883516,-37.372818,14.260,22,08447,8447
,2.266504,0.28E-06,0.077809,0.25E-03,0.082552,0.28E-03,34.435971,-35.818857,14.190,22,08448,8448
,3.037850,0.16E-04,0.182044,0.86E-05,0.039004,0.49E-04,98.845703,-98.021577,13.150,27,08449,8449
,2.749764,0.19E-06,0.045120,0.23E-02,0.091067,0.12E-02,59.067578,-57.250019,13.360,27,08450,8450
,2.773289,0.37E-06,0.129232,0.25E-03,0.156231,0.15E-04,55.848634,-61.234068,13.960,22,08451,8451
,2.407833,0.30E-05,0.149371,0.35E-04,0.025014,0.90E-05,40.726998,-44.392227,14.840,23,08452,8452
,3.190396,0.19E-04,0.167294,0.22E-04,0.188304,0.34E-05,170.877305,-103.448553,13.190,26,08453,8453
,2.614966,0.55E-04,0.106371,0.20E-02,0.059118,0.19E-03,53.184590,-52.792818,13.720,25,08454,8454
,2.641038,0.81E-06,0.217877,0.91E-03,0.111738,0.55E-04,52.852147,-60.367967,14.410,24,08455,8455
,3.163597,0.83E-05,0.033693,0.26E-05,0.154230,0.16E-06,127.259495,-80.180622,12.880,23,08456,8456
,2.635914,0.17E-06,0.163380,0.51E-02,0.083931,0.80E-04,53.585212,-58.295506,13.910,22,08457,8457
,2.266426,0.70E-05,0.180855,0.89E-04,0.071449,0.12E-03,34.865418,-39.533910,14.960,21,08458,8458
,3.129587,0.66E-04,0.152932,0.12E-03,0.023796,0.44E-03,128.758750,-102.740721,13.930,22,08459,8459
,2.246536,0.30E-06,0.084589,0.60E-03,0.053470,0.90E-03,34.293527,-35.458011,14.960,24,08460,8460
,2.649900,0.18E-04,0.169813,0.10E-02,0.087214,0.72E-04,54.037632,-58.883073,14.910,22,08461,8461
,2.611844,0.48E-06,0.113342,0.36E-02,0.045329,0.51E-03,53.456278,-52.763819,15.360,23,08462,8462
,3.223115,0.55E-03,0.162916,0.32E-03,0.031649,0.53E-04,406.660499,-136.175801,14.420,24,08463,8463
,2.642822,0.42E-05,0.125061,0.83E-05,0.179014,0.24E-05,47.232181,-52.360261,13.690,22,08464,8464
,3.174322,0.15E-03,0.129945,0.78E-03,0.108117,0.17E-03,156.999992,-98.257242,14.570,24,08465,8465
,2.583587,0.30E-06,0.177874,0.14E-02,0.036583,0.27E-03,53.444665,-56.736996,14.830,23,08466,8466
,3.212151,0.14E-04,0.048131,0.11E-04,0.184866,0.23E-05,214.614403,-78.698566,13.370,23,08467,8467
,3.168102,0.80E-04,0.185674,0.15E-02,0.032756,0.62E-04,170.661571,-120.504963,14.330,26,08468,8468
,2.802043,0.75E-05,0.128794,0.23E-04,0.158875,0.42E-05,57.731389,-62.898249,13.050,25,08469,8469
,2.271068,0.11E-04,0.143316,0.17E-03,0.077604,0.19E-03,34.802275,-37.997122,13.930,27,08470,8470
,2.207177,0.13E-03,0.154744,0.32E-03,0.110369,0.53E-03,31.888467,-35.960585,14.890,23,08471,8471
,2.694368,0.30E-06,0.153345,0.40E-04,0.223351,0.32E-04,44.893988,-55.259824,13.470,26,08472,8472
,3.113015,0.45E-05,0.136758,0.20E-05,0.089703,0.87E-06,112.808697,-94.176915,13.470,26,08473,8473
,2.224366,0.22E-05,0.146883,0.27E-03,0.094189,0.56E-03,32.856393,-36.344970,13.890,25,08474,8474
,3.075883,0.33E-03,0.247212,0.11E-01,0.070477,0.27E-03,108.671138,-117.234153,13.210,24,08475,8475
,2.167394,0.31E-05,0.091271,0.19E-03,0.034703,0.49E-03,31.897406,-33.189180,14.830,23,08476,8476
,2.203327,0.24E-04,0.105861,0.37E-03,0.039095,0.11E-02,33.065065,-34.570793,14.830,24,08477,8477
,3.066629,0.16E-04,0.060886,0.12E-04,0.151602,0.38E-05,86.360857,-76.435420,12.740,25,08478,8478
,2.428351,0.23E-04,0.243460,0.17E-03,0.027922,0.23E-02,43.221078,-52.239429,13.580,24,08479,8479
,2.670631,0.75E-05,0.177519,0.62E-05,0.037579,0.90E-05,56.997411,-61.944068,13.890,25,08480,8480
,3.028043,0.60E-03,0.236683,0.84E-02,0.126174,0.40E-02,95.887089,-111.211588,13.370,28,08481,8481
,3.340789,0.46E-06,0.039818,0.94E-06,0.034564,0.85E-07,415.698430,-142.421683,13.450,28,08482,8482
,2.389639,0.90E-07,0.077445,0.17E-04,0.117654,0.84E-05,37.497357,-40.027016,14.320,21,08483,8483
,2.582472,0.35E-03,0.283971,0.43E-03,0.188363,0.33E-04,46.717080,-64.766018,13.710,21,08484,8484
,2.751866,0.14E-03,0.196928,0.12E-02,0.167981,0.52E-03,54.070603,-66.492527,13.570,25,08485,8485
,3.163859,0.15E-04,0.129868,0.58E-04,0.390355,0.13E-04,54.281666,-63.337997,13.450,22,08486,8486
,2.365567,0.45E-04,0.213939,0.23E-03,0.090098,0.37E-03,38.224811,-45.832703,14.020,23,08487,8487
,2.258637,0.16E-06,0.058989,0.11E-02,0.068540,0.93E-03,34.471550,-35.275103,14.800,24,08488,8488
,3.137481,0.20E-03,0.146369,0.17E-03,0.091433,0.84E-05,126.636668,-99.062472,13.480,26,08489,8489
,2.378724,0.56E-04,0.233797,0.20E-03,0.106739,0.43E-03,38.412769,-47.744221,14.740,22,08490,8490
,2.415006,0.34E-05,0.167642,0.80E-04,0.044843,0.31E-04,41.001326,-45.662573,14.370,23,08491,8491
,2.535335,0.58E-06,0.079234,0.97E-04,0.258113,0.24E-04,39.422766,-42.415816,13.750,23,08492,8492
,2.478651,0.69E-04,0.191805,0.30E-02,0.096665,0.11E-01,52.231394,-50.503877,14.320,22,08493,8493
,2.662965,0.89E-06,0.158145,0.43E-04,0.201013,0.51E-04,46.083582,-54.939277,13.580,26,08494,8494
,2.904197,0.27E-03,0.051521,0.33E-04,0.035106,0.63E-04,74.588920,-68.550542,13.910,24,08495,8495
,3.126258,0.18E-06,0.058582,0.50E-06,0.190587,0.87E-07,95.921128,-77.084375,12.610,23,08496,8496
,2.984604,0.79E-06,0.088344,0.14E-04,0.187984,0.64E-05,68.330561,-70.299524,13.640,23,08497,8497
,2.997896,0.10E-05,0.079212,0.15E-03,0.187266,0.59E-04,69.804330,-70.549773,12.990,23,08498,8498
,2.907295,0.87E-07,0.041830,0.62E-04,0.035970,0.69E-06,74.869067,-68.324800,13.220,23,08499,8499
,3.000784,0.37E-06,0.113158,0.96E-06,0.217010,0.19E-05,65.141892,-71.421429,13.230,25,08500,8500
,3.024044,0.13E-05,0.103406,0.47E-03,0.175759,0.13E-03,75.579645,-75.372974,13.010,29,08501,8501
,2.987618,0.23E-05,0.077756,0.21E-03,0.182388,0.91E-04,69.420559,-70.119118,12.860,26,08502,8502
,2.207480,0.12E-03,0.164103,0.33E-04,0.105262,0.42E-03,32.079856,-36.406109,14.080,23,08503,8503
,2.218266,0.13E-04,0.163830,0.91E-03,0.039805,0.16E-02,33.619498,-37.090985,14.380,23,08504,8504
,2.244023,0.28E-03,0.204363,0.99E-03,0.046894,0.19E-02,34.543187,-40.022586,14.390,25,08505,8505
,2.273553,0.16E-06,0.120287,0.16E-03,0.064595,0.20E-03,35.089931,-37.342222,14.020,23,08506,8506
,2.286282,0.14E-05,0.181888,0.49E-03,0.086186,0.62E-03,35.168696,-40.400845,13.920,26,08508,8508
,2.337897,0.23E-05,0.181791,0.13E-03,0.083476,0.10E-03,37.166301,-42.540225,14.440,25,08509,8509
,2.982379,0.28E-05,0.106567,0.34E-05,0.197294,0.31E-05,66.789373,-71.052736,13.710,24,08510,8510
,2.770825,0.10E-04,0.127336,0.10E-03,0.160823,0.64E-05,55.228952,-60.693509,13.230,24,08511,8511
,2.664777,0.54E-06,0.103077,0.18E-02,0.115505,0.14E-03,52.923341,-53.676953,13.190,23,08512,8512
,2.745147,0.34E-06,0.175277,0.69E-04,0.133995,0.92E-05,56.555317,-64.677890,13.250,23,08513,8513
,2.581546,0.79E-05,0.185796,0.91E-03,0.080278,0.11E-03,52.797134,-53.746085,14.120,25,08514,8514
,2.622602,0.22E-03,0.137852,0.47E-04,0.232462,0.21E-03,41.509439,-50.002778,13.450,25,08515,8515
,2.756139,0.88E-05,0.131222,0.22E-04,0.086305,0.24E-04,60.183821,-62.603021,13.480,24,08516,8516
,3.189620,0.23E-04,0.181920,0.49E-05,0.097713,0.85E-05,204.569329,-121.829977,13.030,27,08517,8517
,3.112751,0.44E-04,0.139219,0.14E-04,0.019855,0.16E-05,118.787806,-97.269570,13.140,27,08518,8518
,3.232288,0.42E-05,0.090614,0.39E-04,0.107334,0.23E-04,407.753454,-92.893243,14.020,25,08519,8519
,3.192803,0.41E-05,0.059727,0.83E-05,0.204562,0.50E-06,153.317891,-78.423918,13.240,26,08520,8520
,2.222514,0.13E-03,0.143539,0.20E-03,0.095658,0.81E-03,32.736102,-36.114237,14.490,21,08521,8521
,2.263434,0.28E-06,0.111593,0.10E-03,0.037405,0.74E-03,35.118896,-36.827925,14.120,24,08522,8522
,2.350415,0.27E-06,0.094406,0.93E-04,0.076727,0.18E-03,37.476889,-39.404203,14.870,23,08523,8523
,2.368651,0.19E-04,0.113136,0.13E-04,0.130570,0.20E-04,36.443034,-40.081043,14.680,22,08524,8524
,2.404976,0.95E-05,0.201387,0.41E-04,0.038432,0.45E-04,40.974255,-47.402620,14.540,23,08525,8525
,2.384774,0.10E-04,0.114469,0.46E-04,0.101533,0.29E-04,38.052283,-41.192168,14.090,24,08526,8526
,2.259611,0.42E-05,0.141754,0.19E-03,0.128067,0.17E-03,33.054706,-37.048529,14.070,24,08527,8527
,2.384012,0.58E-07,0.109982,0.88E-04,0.118967,0.42E-04,37.396744,-40.766991,13.840,25,08528,8528
,2.440721,0.93E-06,0.124088,0.24E-04,0.108561,0.15E-04,39.842509,-43.889682,14.310,25,08529,8529
