spkid,e,a,q,i,full_name,Name,names
54440092,0.4659,75.83,40.503,28.05,       (2017 AC64),2017 AC64,
54428536,0.0275,47.49,46.183,14.05,       (2017 BE226),2017 BE226,
54428537,0.2074,39.31,31.159,8.38,       (2017 BF226),2017 BF226,
54429258,0.0804,45.19,41.557,9.95,       (2017 BK229),2017 BK229,
54429835,0.2250,41.69,32.306,10.47,       (2017 BC230),2017 BC230,
54429836,0.3727,53.72,33.696,12.81,       (2017 BD230),2017 BD230,
54430342,0.1165,46.03,40.667,23.83,       (2017 BG230),2017 BG230,
54430343,0.0858,47.2,43.149,31.76,       (2017 BH230),2017 BH230,
54430344,0.1745,43.02,35.515,29.12,       (2017 BJ230),2017 BJ230,
54430521,0.3127,45.99,31.611,13.40,       (2017 BK230),2017 BK230,
54431660,0.1949,46.8,37.677,30.02,       (2017 BG231),2017 BG231,
54431663,0.1360,43.57,37.645,9.65,       (2017 BH231),2017 BH231,
54431735,0.1880,47.72,38.748,9.06,       (2017 BJ231),2017 BJ231,
54431758,0.2087,46.94,37.145,10.46,       (2017 BK231),2017 BK231,
54431759,0.4641,69.18,37.072,29.62,       (2017 BL231),2017 BL231,
54431760,0.1270,36.41,31.790,15.02,       (2017 BM231),2017 BM231,
54432263,0.2110,43.69,34.474,8.53,       (2017 BO231),2017 BO231,
54433217,0.0296,45.6,44.254,1.65,       (2017 BC232),2017 BC232,
54433218,0.0537,44.9,42.484,2.36,       (2017 BD232),2017 BD232,
54433219,0.1598,42.12,35.387,3.31,       (2017 BE232),2017 BE232,
54433220,0.0808,44.4,40.809,1.60,       (2017 BF232),2017 BF232,
54433221,0.0676,43.01,40.103,5.17,       (2017 BG232),2017 BG232,
54433222,0.0191,44.06,43.223,2.13,       (2017 BH232),2017 BH232,
54433223,0.2004,41.96,33.552,4.84,       (2017 BJ232),2017 BJ232,
54433224,0.1106,46.21,41.101,17.94,       (2017 BK232),2017 BK232,
54433225,0.3832,57.72,35.600,5.80,       (2017 BL232),2017 BL232,
54434154,0.4289,67.84,38.743,45.63,       (2017 BZ232),2017 BZ232,
54434150,0.2043,45.82,36.456,13.51,       (2017 BA233),2017 BA233,
54434151,0.4220,67.52,39.032,14.33,       (2017 BB233),2017 BB233,
54435275,0.0948,41.51,37.574,16.75,       (2017 BG233),2017 BG233,
54435276,0.0638,44.29,41.469,4.15,       (2017 BH233),2017 BH233,
54435277,0.1275,45.14,39.385,6.52,       (2017 BJ233),2017 BJ233,
54435278,0.1158,47.56,42.050,6.47,       (2017 BK233),2017 BK233,
54435279,0.0393,43.88,42.150,2.86,       (2017 BL233),2017 BL233,
54435280,0.0319,43.12,41.746,3.04,       (2017 BM233),2017 BM233,
54435281,0.2078,46.91,37.164,11.70,       (2017 BN233),2017 BN233,
54436404,0.4346,65.02,36.765,11.88,       (2017 BK235),2017 BK235,
54436408,0.0505,42.72,40.561,2.57,       (2017 BL235),2017 BL235,
54436409,0.0963,45.54,41.155,3.77,       (2017 BM235),2017 BM235,
54436410,0.0494,44.77,42.560,3.08,       (2017 BN235),2017 BN235,
54440093,0.0814,41.25,37.892,29.79,       (2017 BO236),2017 BO236,
54440094,0.0508,35.24,33.449,18.36,       (2017 BP236),2017 BP236,
54440095,0.1990,43.93,35.190,20.54,       (2017 BQ236),2017 BQ236,
54440096,0.0490,41.5,39.467,15.10,       (2017 BR236),2017 BR236,
54440097,0.1805,44.17,36.196,23.93,       (2017 BS236),2017 BS236,
54440434,0.1535,48.38,40.956,19.00,       (2017 BU236),2017 BU236,
54440435,0.1818,46.36,37.929,6.56,       (2017 BV236),2017 BV236,
54440436,0.0605,44.2,41.525,2.05,       (2017 BW236),2017 BW236,
54440437,0.0846,46.29,42.377,3.06,       (2017 BX236),2017 BX236,
54440438,0.1004,40.44,36.376,4.56,       (2017 BY236),2017 BY236,
54440439,0.7271,110.3,30.107,19.00,       (2017 BZ236),2017 BZ236,
54440432,0.0402,44.37,42.588,4.36,       (2017 BA237),2017 BA237,
54442192,0.4192,60.56,35.172,12.39,       (2017 BG237),2017 BG237,
54442193,0.3406,54.55,35.968,9.86,       (2017 BH237),2017 BH237,
54442711,0.6821,73.46,23.355,13.66,       (2017 BO237),2017 BO237,
54442712,0.1861,46.46,37.817,10.85,       (2017 BP237),2017 BP237,
54442713,0.0523,40.15,38.048,17.76,       (2017 BQ237),2017 BQ237,
54442714,0.1593,42.84,36.018,15.39,       (2017 BR237),2017 BR237,
54442715,0.5341,75.02,34.953,19.62,       (2017 BS237),2017 BS237,
54445973,0.1001,33.62,30.259,16.85,       (2017 BH239),2017 BH239,
54445974,0.0393,41.84,40.196,22.30,       (2017 BJ239),2017 BJ239,
54445975,0.1001,46.63,41.965,4.21,       (2017 BK239),2017 BK239,
54446077,0.1004,40.06,36.038,5.96,       (2017 BL239),2017 BL239,
54446078,0.1004,41.24,37.102,6.24,       (2017 BM239),2017 BM239,
54446079,0.2287,57.26,44.168,21.60,       (2017 BN239),2017 BN239,
54446080,0.1135,42.74,37.890,14.55,       (2017 BO239),2017 BO239,
54446081,0.1003,39.3,35.361,4.56,       (2017 BP239),2017 BP239,
54446082,0.1011,44.74,40.214,7.27,       (2017 BQ239),2017 BQ239,
54452956,0.2136,47.92,37.686,15.11,       (2017 BA241),2017 BA241,
54452957,0.0309,42.9,41.574,14.28,       (2017 BB241),2017 BB241,
54452955,0.4887,68.38,34.963,12.88,       (2017 BC241),2017 BC241,
54452959,0.1559,45.56,38.458,23.02,       (2017 BD241),2017 BD241,
54453233,0.1003,47.39,42.630,4.27,       (2017 BE241),2017 BE241,
54453234,0.1002,38.03,34.220,30.74,       (2017 BF241),2017 BF241,
54453235,0.0741,44.09,40.825,2.68,       (2017 BG241),2017 BG241,
54453236,0.7020,110.3,32.853,2.71,       (2017 BH241),2017 BH241,
54461076,0.0596,43.7,41.098,4.13,       (2017 BS244),2017 BS244,
54461079,0.0610,42.85,40.231,2.05,       (2017 BY244),2017 BY244,
54464553,0.1309,43.06,37.424,14.61,       (2017 BZ244),2017 BZ244,
54464551,0.3103,52.22,36.012,12.04,       (2017 BA245),2017 BA245,
54464558,0.6268,90.62,33.823,18.95,       (2017 BB245),2017 BB245,
3769466,0.9825,168.4,2.948,152.47,       (2017 CW32),2017 CW32,
54431761,0.8294,211,35.992,14.92,       (2017 CL54),2017 CL54,
54432264,0.1430,48.33,41.421,14.05,       (2017 CN54),2017 CN54,
54432265,0.1087,43.64,38.896,13.34,       (2017 CO54),2017 CO54,
54435282,0.1952,43.64,35.117,12.41,       (2017 CH55),2017 CH55,
54435283,0.0452,43.85,41.866,3.01,       (2017 CJ55),2017 CJ55,
54440098,0.4929,76.01,38.546,33.19,       (2017 CB56),2017 CB56,
54440099,0.3044,47.5,33.041,15.66,       (2017 CC56),2017 CC56,
54440100,0.0716,39.42,36.598,13.48,       (2017 CD56),2017 CD56,
54440101,0.0620,46.09,43.232,4.48,       (2017 CE56),2017 CE56,
54440440,0.5939,54.71,22.218,14.50,       (2017 CF56),2017 CF56,
54440441,0.5939,47.01,19.090,15.60,       (2017 CG56),2017 CG56,
54440442,0.1429,39.51,33.864,15.98,       (2017 CH56),2017 CH56,
54440443,0.1001,49,44.093,22.09,       (2017 CJ56),2017 CJ56,
54442717,0.0935,43.55,39.477,18.09,       (2017 CV56),2017 CV56,
54445976,0.1006,44.96,40.435,4.44,       (2017 CW57),2017 CW57,
54446084,0.1015,32.8,29.468,25.71,       (2017 CZ57),2017 CZ57,
54446083,0.1027,50.56,45.373,27.66,       (2017 CA58),2017 CA58,
54455180,0.5177,91.31,44.040,11.53,       (2017 CT58),2017 CT58,
54464620,0.0547,42.17,39.864,12.68,       (2017 CD60),2017 CD60,
54464561,0.5032,42.48,21.105,24.67,       (2017 CE60),2017 CE60,
54464570,0.0990,44.03,39.667,12.73,       (2017 CF60),2017 CF60,
3802119,0.0686,44.45,41.401,10.21,       (2017 DM121),2017 DM121,
3802118,0.2298,47.88,36.874,15.22,       (2017 DN121),2017 DN121,
3802115,0.8496,178.6,26.850,16.01,       (2017 DO121),2017 DO121,
3802113,0.4783,63.52,33.138,14.03,       (2017 DP121),2017 DP121,
54420181,0.2603,47.97,35.479,10.08,       (2017 DF156),2017 DF156,
54426229,0.5899,80.51,33.019,17.52,       (2017 DE157),2017 DE157,
54429840,0.1084,44.06,39.282,9.14,       (2017 DU159),2017 DU159,
54429841,0.3136,50.27,34.505,33.59,       (2017 DV159),2017 DV159,
54430349,0.2604,52.8,39.053,28.31,       (2017 DZ159),2017 DZ159,
54430524,0.0604,43.45,40.823,4.90,       (2017 DA160),2017 DA160,
54431785,0.0753,36.35,33.611,5.54,       (2017 DH160),2017 DH160,
54431786,0.1844,47.02,38.349,12.51,       (2017 DJ160),2017 DJ160,
54431787,0.3645,55.98,35.576,17.36,       (2017 DK160),2017 DK160,
54431788,0.0756,43.2,39.936,5.54,       (2017 DL160),2017 DL160,
54431789,0.0299,43.7,42.394,5.57,       (2017 DM160),2017 DM160,
54431790,0.0692,44.53,41.453,5.20,       (2017 DN160),2017 DN160,
54434157,0.0156,42.96,42.288,3.86,       (2017 DD162),2017 DD162,
54435284,0.1147,44.69,39.562,8.94,       (2017 DM162),2017 DM162,
54435285,0.0745,46.9,43.403,4.68,       (2017 DN162),2017 DN162,
54435286,0.0865,43.67,39.893,5.45,       (2017 DO162),2017 DO162,
54436411,0.1607,44.28,37.163,23.42,       (2017 DH163),2017 DH163,
54436412,0.0967,44.61,40.299,2.78,       (2017 DJ163),2017 DJ163,
54436413,0.4650,68.37,36.578,11.60,       (2017 DK163),2017 DK163,
54440102,0.0585,37.71,35.503,20.57,       (2017 DN164),2017 DN164,
54440103,0.1543,41.66,35.231,29.91,       (2017 DO164),2017 DO164,
54440104,0.0829,44.2,40.531,10.72,       (2017 DP164),2017 DP164,
54440105,0.0807,43.5,39.992,1.99,       (2017 DQ164),2017 DQ164,
54440106,0.0708,43.9,40.793,4.21,       (2017 DR164),2017 DR164,
54440107,0.1453,45.92,39.250,18.55,       (2017 DS164),2017 DS164,
54440108,0.0449,44.02,42.045,3.99,       (2017 DT164),2017 DT164,
54440109,0.0223,42.71,41.757,3.50,       (2017 DU164),2017 DU164,
54440458,0.1422,46.17,39.609,4.73,       (2017 DZ164),2017 DZ164,
54440444,0.0360,43.85,42.274,4.53,       (2017 DA165),2017 DA165,
54440445,0.0856,43.98,40.211,4.60,       (2017 DB165),2017 DB165,
54440446,0.0919,45.28,41.125,3.64,       (2017 DC165),2017 DC165,
54440447,0.0436,36.21,34.631,7.39,       (2017 DD165),2017 DD165,
54440448,0.0836,38.91,35.653,5.22,       (2017 DE165),2017 DE165,
54440449,0.0604,42.64,40.064,3.71,       (2017 DF165),2017 DF165,
54440450,0.0090,43.09,42.704,3.55,       (2017 DG165),2017 DG165,
54442276,0.0571,40.8,38.473,14.37,       (2017 DS165),2017 DS165,
54442722,0.5182,54.73,26.366,5.36,       (2017 DU165),2017 DU165,
54442723,0.0364,42.38,40.831,5.24,       (2017 DV165),2017 DV165,
54442724,0.1855,45.28,36.882,9.54,       (2017 DW165),2017 DW165,
54442725,0.1100,44.37,39.489,3.31,       (2017 DX165),2017 DX165,
54446085,0.1010,42.42,38.139,3.80,       (2017 DN166),2017 DN166,
54446086,0.1570,40.54,34.175,9.51,       (2017 DO166),2017 DO166,
54446087,0.3494,42.7,27.777,5.81,       (2017 DP166),2017 DP166,
54446088,0.1003,42.91,38.605,10.78,       (2017 DQ166),2017 DQ166,
54446089,0.4642,57.59,30.861,4.43,       (2017 DR166),2017 DR166,
54446667,0.4199,61.5,35.672,18.46,       (2017 DY166),2017 DY166,
54453238,0.4037,89.32,53.261,24.23,       (2017 DE168),2017 DE168,
54453239,0.2841,56.95,40.773,4.47,       (2017 DF168),2017 DF168,
54458182,0.1308,46.07,40.048,4.19,       (2017 DB170),2017 DB170,
54461072,0.0858,44.87,41.018,3.23,       (2017 DC170),2017 DC170,
54461071,0.0365,38.08,36.687,27.46,       (2017 DD170),2017 DD170,
54461066,0.5467,84.54,38.319,13.83,       (2017 DE170),2017 DE170,
54461067,0.2251,44.18,34.234,11.77,       (2017 DF170),2017 DF170,
54461069,0.0458,43.06,41.092,4.21,       (2017 DG170),2017 DG170,
54461068,0.1171,44.7,39.460,5.43,       (2017 DH170),2017 DH170,
54461070,0.0673,43.54,40.613,5.74,       (2017 DJ170),2017 DJ170,
54461075,0.0734,43.72,40.511,3.39,       (2017 DK170),2017 DK170,
54461077,0.2468,39.18,29.505,7.96,       (2017 DL170),2017 DL170,
54461078,0.0436,43.55,41.646,3.67,       (2017 DM170),2017 DM170,
54461080,0.4435,55.16,30.692,5.22,       (2017 DN170),2017 DN170,
54464555,0.1067,45.37,40.528,6.46,       (2017 DH171),2017 DH171,
54464557,0.1267,43.01,37.559,13.16,       (2017 DJ171),2017 DJ171,
54464554,0.0173,43.07,42.324,4.31,       (2017 DK171),2017 DK171,
54464559,0.2709,39.09,28.501,5.18,       (2017 DL171),2017 DL171,
54464560,0.0108,43.03,42.563,4.52,       (2017 DM171),2017 DM171,
54464564,0.0949,42.38,38.357,19.51,       (2017 DN171),2017 DN171,
54464562,0.6455,119.1,42.212,38.37,       (2017 DO171),2017 DO171,
54464566,0.0135,44.85,44.245,6.36,       (2017 DP171),2017 DP171,
54464568,0.1670,45.41,37.827,7.57,       (2017 DQ171),2017 DQ171,
3771070,0.9201,32.81,2.621,83.46,       (2017 EM4),2017 EM4,
54421456,0.2170,43.57,34.115,10.70,       (2017 EY49),2017 EY49,
54426254,0.0637,43.27,40.516,10.59,       (2017 EO50),2017 EO50,
54430352,0.1736,45.7,37.767,17.65,       (2017 EN51),2017 EN51,
54431791,0.5930,71.35,29.042,13.72,       (2017 ES51),2017 ES51,
54432267,0.1808,44.42,36.389,20.54,       (2017 EV51),2017 EV51,
54432268,0.0699,40.63,37.796,15.06,       (2017 EW51),2017 EW51,
54434159,0.6633,115.2,38.794,22.97,       (2017 ED52),2017 ED52,
54435288,0.1047,45.76,40.973,6.18,       (2017 EE52),2017 EE52,
54436414,0.1984,50.23,40.268,53.30,       (2017 EJ52),2017 EJ52,
54438371,0.2758,39.3,28.465,16.65,       (2017 EN52),2017 EN52,
54440111,0.5364,79.84,37.015,31.04,       (2017 EF53),2017 EF53,
54440112,0.1521,43.61,36.973,17.08,       (2017 EG53),2017 EG53,
54440114,0.0840,41.27,37.806,12.38,       (2017 EJ53),2017 EJ53,
54442726,0.3480,39.48,25.743,7.80,       (2017 EN53),2017 EN53,
54442727,0.2350,47.18,36.095,24.76,       (2017 EO53),2017 EO53,
54442728,0.2712,48.01,34.989,25.92,       (2017 EP53),2017 EP53,
54458181,0.0786,43.62,40.194,5.26,       (2017 EH56),2017 EH56,
54464556,0.3482,55.28,36.032,13.57,       (2017 EU57),2017 EU57,
54465949,0.1226,43.29,37.979,11.45,       (2017 EA58),2017 EA58,
54470532,0.1227,42.22,37.043,19.35,       (2017 ED58),2017 ED58,
3802117,0.4259,59.66,34.249,54.27,       (2017 FO161),2017 FO161,
3802114,0.1677,47.64,39.653,15.21,       (2017 FP161),2017 FP161,
3802116,0.2721,47.51,34.584,8.26,       (2017 FQ161),2017 FQ161,
3840677,0.3679,47.59,30.082,13.33,       (2017 FD163),2017 FD163,
54017330,0.5982,104.3,41.914,31.00,       (2017 FE173),2017 FE173,
54418852,0.3615,61.91,39.527,16.07,       (2017 FF226),2017 FF226,
54419711,0.1852,45.96,37.446,11.40,       (2017 FG226),2017 FG226,
54430353,0.0441,44.41,42.456,27.45,       (2017 FU231),2017 FU231,
54431667,0.1632,45.35,37.951,14.12,       (2017 FT232),2017 FT232,
54433231,0.2007,46.3,37.009,21.00,       (2017 FX234),2017 FX234,
54440116,0.0664,44.34,41.398,26.94,       (2017 FP237),2017 FP237,
54458178,0.3405,47.52,31.340,8.51,       (2017 FV241),2017 FV241,
54458179,0.0723,36.33,33.697,11.61,       (2017 FW241),2017 FW241,
54465533,0.3476,51.01,33.283,22.77,       (2017 FS247),2017 FS247,
3774013,0.9465,42.44,2.270,74.83,       (2017 GD8),2017 GD8,
54458177,0.0764,43.93,40.571,6.08,       (2017 GU36),2017 GU36,
54431765,0.5679,73.23,31.641,9.54,       (2017 HQ108),2017 HQ108,
54435200,0.1274,45.12,39.378,10.61,       (2017 HV109),2017 HV109,
3775119,0.8844,32.85,3.796,160.84,       (2017 JB6),2017 JB6,
3776082,0.9524,67.44,3.207,65.76,       (2017 MZ4),2017 MZ4,
3776127,0.9967,1357,4.435,55.87,       (2017 MB7),2017 MB7,
3780998,0.9706,58.54,1.724,94.67,       (2017 OX68),2017 OX68,
3838196,0.0779,40.42,37.272,25.23,       (2017 OG69),2017 OG69,
3840680,0.2853,50.21,35.882,23.64,       (2017 OK69),2017 OK69,
54294958,0.1014,43.8,39.361,2.61,       (2017 OQ146),2017 OQ146,
54294959,0.1011,34.89,31.359,39.16,       (2017 OR146),2017 OR146,
54351834,0.2599,39.42,29.177,2.33,       (2017 OW166),2017 OW166,
54351836,0.0722,44.03,40.849,2.43,       (2017 OX166),2017 OX166,
54351839,0.0790,44.32,40.820,2.22,       (2017 OY166),2017 OY166,
54196792,0.0822,43.69,40.101,3.38,       (2017 QQ131),2017 QQ131,
54197618,0.2695,50.63,36.985,23.07,       (2017 QU131),2017 QU131,
54199118,0.1657,45.86,38.266,33.26,       (2017 RY137),2017 RY137,
54199130,0.2155,46.37,36.377,16.89,       (2017 RZ137),2017 RZ137,
3787616,0.9930,267,1.857,152.04,       (2017 SN33),2017 SN33,
54183400,0.9541,34.08,1.564,2.46,       (2017 SZ118),2017 SZ118,
3838197,0.6025,97.51,38.762,24.20,       (2017 SN132),2017 SN132,
54196791,0.5488,88.5,39.931,30.60,       (2017 SE277),2017 SE277,
54199135,0.7481,147.4,37.132,11.92,       (2017 SE279),2017 SE279,
54445979,0.0919,38.7,35.148,13.29,       (2017 SK381),2017 SK381,
54465976,0.3643,57.04,36.265,24.18,       (2017 SQ385),2017 SQ385,
3789113,0.9758,130.5,3.155,144.25,       (2017 UW51),2017 UW51,
3789114,0.7504,30.5,7.614,90.45,       (2017 UX51),2017 UX51,
3840682,0.3196,52.4,35.656,40.50,       (2017 VO34),2017 VO34,
3838198,0.6156,86.76,33.350,18.05,       (2017 WH30),2017 WH30,
3795073,0.9708,146.3,4.266,89.11,       (2017 YL4),2017 YL4,
3795083,0.8901,67.35,7.400,23.74,       (2017 YG5),2017 YG5,
3838199,0.2932,52.08,36.814,20.56,       (2018 AX18),2018 AX18,
3838200,0.3360,62.17,41.277,14.54,       (2018 AY18),2018 AY18,
3840683,0.2869,54.78,39.062,15.98,       (2018 AZ18),2018 AZ18,
54114199,0.6554,80.17,27.625,18.68,       (2018 AG37),2018 AG37,
54117573,0.7718,169.9,38.775,19.77,       (2018 AD39),2018 AD39,
54117589,0.1814,55.5,45.431,29.19,       (2018 AH39),2018 AH39,
54122966,0.4678,51.36,27.334,15.51,       (2018 AK39),2018 AK39,
3799766,0.9238,31.39,2.391,81.51,       (2018 DE4),2018 DE4,
3799767,0.9826,92.54,1.606,68.31,       (2018 DF4),2018 DF4,
54457469,0.1224,44.77,39.289,3.46,       (2018 FL73),2018 FL73,
54461073,0.0594,43.83,41.231,3.17,       (2018 FX73),2018 FX73,
54461074,0.1716,42.24,34.991,4.10,       (2018 FY73),2018 FY73,
3840685,0.6593,98.45,33.546,15.55,       (2018 GT12),2018 GT12,
54017358,0.2210,59.87,46.633,25.89,       (2018 GT15),2018 GT15,
54442690,0.1854,42.01,34.224,14.82,       (2018 HS12),2018 HS12,
3840684,0.1966,53.32,42.834,26.80,       (2018 JT6),2018 JT6,
3840686,0.2538,51.81,38.659,5.87,       (2018 JU6),2018 JU6,
3825053,0.9591,90.68,3.712,46.88,       (2018 KH3),2018 KH3,
3825509,0.9891,351.1,3.840,68.24,       (2018 MP8),2018 MP8,
3989313,0.2513,41.12,30.784,3.15,       (2018 MF13),2018 MF13,
3989411,0.0667,47.74,44.556,10.06,       (2018 MG13),2018 MG13,
3831868,0.9813,159.9,2.988,90.98,       (2018 SQ13),2018 SQ13,
3836481,0.9890,121.4,1.340,164.98,       (A/2018 V3),2018 V3,
3836918,0.5235,82.02,39.086,24.11,       (2018 VG18),2018 VG18,
3838201,0.8526,302.9,44.658,8.47,       (2018 VM35),2018 VM35,
3838202,0.5941,85.23,34.597,25.29,       (2018 VN35),2018 VN35,
3838203,0.6258,93.76,35.088,18.83,       (2018 VO35),2018 VO35,
54117572,0.5756,88.4,37.519,18.76,       (2018 VJ137),2018 VJ137,
54117587,0.3773,54.49,33.933,16.69,       (2018 VN137),2018 VN137,
54117588,0.1928,55.29,44.627,39.07,       (2018 VO137),2018 VO137,
54117592,0.4218,57.02,32.965,9.17,       (2018 VP137),2018 VP137,
54296086,0.9936,672.9,4.291,104.80,       (A/2018 W3),2018 W3,
54117593,0.3857,57.01,35.023,11.98,       (2019 AC77),2019 AC77,
54426256,0.0233,31.1,30.380,18.37,       (2019 AU138),2019 AU138,
54451031,0.2429,47.16,35.702,8.35,       (2019 AG142),2019 AG142,
54454192,0.2490,42.22,31.711,6.07,       (2019 AJ142),2019 AJ142,
54454193,0.4087,60.98,36.057,18.18,       (2019 AK142),2019 AK142,
54454194,0.1899,46.4,37.590,11.05,       (2019 AL142),2019 AL142,
54454195,0.5513,71.88,32.255,9.94,       (2019 AM142),2019 AM142,
54454812,0.5959,94.46,38.167,14.76,       (2019 AN142),2019 AN142,
54454813,0.7195,139.6,39.159,24.87,       (2019 AO142),2019 AO142,
54454815,0.1004,33.43,30.073,15.20,       (2019 AQ142),2019 AQ142,
54454817,0.3588,61.83,39.644,33.93,       (2019 AS142),2019 AS142,
54454818,0.1867,36.4,29.607,18.21,       (2019 AT142),2019 AT142,
54455339,0.4528,53.04,29.023,14.73,       (2019 AZ142),2019 AZ142,
54464567,0.2589,52.2,38.685,30.53,       (2019 AR143),2019 AR143,
54442401,0.0252,43.56,42.462,3.90,       (2019 CC30),2019 CC30,
54442403,0.0278,41.32,40.171,16.53,       (2019 CD30),2019 CD30,
54442405,0.0383,42.76,41.126,3.72,       (2019 CE30),2019 CE30,
54442730,0.1435,42.74,36.607,5.97,       (2019 CF30),2019 CF30,
54442731,0.0604,42.93,40.337,4.84,       (2019 CG30),2019 CG30,
54442732,0.1167,45.05,39.797,3.62,       (2019 CH30),2019 CH30,
54442733,0.0513,43.27,41.049,1.89,       (2019 CJ30),2019 CJ30,
54442735,0.0737,42.29,39.174,7.21,       (2019 CL30),2019 CL30,
54442736,0.1455,42.18,36.047,2.42,       (2019 CM30),2019 CM30,
54442737,0.6182,57.87,22.094,15.60,       (2019 CN30),2019 CN30,
54442738,0.2132,42.02,33.060,9.85,       (2019 CO30),2019 CO30,
54442739,0.0999,39.41,35.469,3.69,       (2019 CP30),2019 CP30,
54442740,0.0595,44.02,41.403,3.39,       (2019 CQ30),2019 CQ30,
54442741,0.1011,47.98,43.126,2.61,       (2019 CR30),2019 CR30,
54442742,0.0676,45.19,42.132,4.44,       (2019 CS30),2019 CS30,
54446103,0.0696,45.88,42.682,19.53,       (2019 CV30),2019 CV30,
54446104,0.0580,44.1,41.539,1.68,       (2019 CW30),2019 CW30,
54446971,0.4959,54.04,27.241,14.86,       (2019 CZ30),2019 CZ30,
54452954,0.0662,42.9,40.059,6.29,       (2019 CB31),2019 CB31,
54454820,0.2774,49.69,35.910,17.25,       (2019 CC31),2019 CC31,
54464623,0.8078,141.4,27.162,11.00,       (2019 CK31),2019 CK31,
54464624,0.1187,44.59,39.296,29.05,       (2019 CL31),2019 CL31,
54465705,0.3205,53.62,36.431,4.85,       (2019 CM31),2019 CM31,
54465945,0.4502,70.18,38.584,21.03,       (2019 CN31),2019 CN31,
54465947,0.2202,46.48,36.250,34.10,       (2019 CO31),2019 CO31,
54465948,0.1212,44.93,39.488,4.03,       (2019 CP31),2019 CP31,
54465950,0.0644,43.79,40.967,4.18,       (2019 CQ31),2019 CQ31,
54471491,0.2166,44.88,35.156,4.98,       (2019 CR31),2019 CR31,
54117590,0.4544,70.53,38.482,27.56,       (2019 EA5),2019 EA5,
54124626,0.3220,52.58,35.649,8.13,       (2019 EB5),2019 EB5,
54231246,0.2602,52.7,38.988,12.35,       (2019 ET5),2019 ET5,
54231364,0.9595,1159,46.914,18.17,       (2019 EU5),2019 EU5,
54231250,0.4272,55.93,32.037,8.85,       (2019 EV5),2019 EV5,
54278647,0.5488,165.5,74.668,162.95,       (2019 EE6),2019 EE6,
54278674,0.8173,121.6,22.219,8.59,       (2019 EF6),2019 EF6,
54442402,0.0745,44.32,41.020,1.74,       (2019 EG7),2019 EG7,
54442404,0.2389,51.62,39.285,29.34,       (2019 EH7),2019 EH7,
54442406,0.1213,45.04,39.580,6.97,       (2019 EJ7),2019 EJ7,
54442407,0.0662,44.05,41.139,1.69,       (2019 EK7),2019 EK7,
54442408,0.0148,42.34,41.719,2.80,       (2019 EL7),2019 EL7,
54442410,0.0366,42.67,41.107,3.35,       (2019 EN7),2019 EN7,
54442744,0.1002,49.16,44.232,0.94,       (2019 EP7),2019 EP7,
54442745,0.3321,53.25,35.561,6.11,       (2019 EQ7),2019 EQ7,
54442691,0.0564,38.4,36.235,33.98,       (2019 ER7),2019 ER7,
54442746,0.0452,42.7,40.767,2.62,       (2019 ES7),2019 ES7,
54442747,0.0284,42.65,41.445,1.74,       (2019 ET7),2019 ET7,
54442748,0.0890,43.88,39.969,3.19,       (2019 EU7),2019 EU7,
54446972,0.5866,37.32,15.425,3.52,       (2019 EW7),2019 EW7,
54446973,0.8159,68.66,12.642,10.68,       (2019 EX7),2019 EX7,
54454823,0.3034,46.18,32.169,17.09,       (2019 EF8),2019 EF8,
54454824,0.0890,45.26,41.228,11.50,       (2019 EG8),2019 EG8,
54454825,0.1271,42.91,37.456,26.33,       (2019 EH8),2019 EH8,
54455342,0.0811,42.58,39.128,10.12,       (2019 EM8),2019 EM8,
54464563,0.0301,43.52,42.212,3.38,       (2019 ET8),2019 ET8,
54464565,0.1078,47.56,42.436,5.74,       (2019 EU8),2019 EU8,
54465706,0.0456,46.29,44.185,3.83,       (2019 EV8),2019 EV8,
54465944,0.2004,42.22,33.761,13.65,       (2019 EW8),2019 EW8,
54468773,0.1065,45.82,40.941,4.20,       (2019 EY8),2019 EY8,
54468774,0.0443,44.57,42.599,4.68,       (2019 EZ8),2019 EZ8,
54470573,0.1143,43.91,38.895,3.34,       (2019 EA9),2019 EA9,
54013547,0.0792,43.73,40.269,0.48,       (2019 GJ23),2019 GJ23,
54231251,0.3632,62.12,39.561,8.52,       (2019 GZ129),2019 GZ129,
54278648,0.0744,36.29,33.585,4.70,       (2019 GM140),2019 GM140,
54278940,0.1006,36.86,33.153,4.99,       (2019 GO140),2019 GO140,
54279529,0.0896,43.76,39.835,1.36,       (2019 GR140),2019 GR140,
54282516,0.1018,30.18,27.104,2.08,       (2019 GA143),2019 GA143,
54282519,0.1005,41.05,36.928,1.13,       (2019 GB143),2019 GB143,
54436424,0.0505,42.72,40.561,9.56,       (2019 GK183),2019 GK183,
54442750,0.0629,44.04,41.274,3.97,       (2019 GT184),2019 GT184,
54442751,0.0715,43.7,40.573,3.16,       (2019 GU184),2019 GU184,
54442752,0.5577,76.76,33.948,11.64,       (2019 GV184),2019 GV184,
54442753,0.6200,91.66,34.833,5.35,       (2019 GW184),2019 GW184,
54442754,0.0846,44.1,40.369,4.64,       (2019 GX184),2019 GX184,
54442755,0.0661,44.1,41.184,4.06,       (2019 GY184),2019 GY184,
54442756,0.2932,50.14,35.438,19.28,       (2019 GZ184),2019 GZ184,
54442749,0.0570,44.81,42.260,3.46,       (2019 GA185),2019 GA185,
