Name,mag.,a(AU),e,sinI,n(deg/yr),g("/y),s("/yr),LCEx1E6,My
15760,7.19,43.9878220,0.0704365,0.0439234,1.237445,0.417522,-0.419631,0.25,100
15789,7.07,39.4583389,0.1841419,0.1017869,1.456474,-0.915505,-0.391529,0.04,100
15807,7.32,43.8114055,0.0705441,0.0332462,1.244936,0.466282,-0.432530,0.05,100
15809,7.64,42.3286204,0.2217728,0.2242375,1.310850,-0.480609,-0.312396,0.50,100
15810,7.70,39.4609553,0.1247236,0.0599180,1.456373,-2.006750,-0.485984,0.03,100
15836,8.06,36.4850078,0.0716110,0.0853272,1.638190,-6.321330,-0.872607,0.12,100
15883,7.13,47.1097791,0.2124623,0.3064467,1.116465,0.207880,-0.271702,0.87,100
16684,6.74,44.1242113,0.0405192,0.0556156,1.231715,0.394169,-0.397455,0.01,100
19255,6.94,42.8468108,0.0332901,0.0133342,1.287220,0.477726,-0.477039,0.00,100
19521,4.64,45.7853915,0.1038760,0.1903646,1.165271,0.256747,-0.308620,1.54,100
20000,3.78,43.0082980,0.0525190,0.2670396,1.279931,0.258835,-0.359703,0.02,100
20108,7.69,39.4583627,0.1344384,0.3402388,1.456412,-1.588407,-0.316084,0.21,100
24978,7.28,43.3707145,0.0496136,0.0247971,1.263962,0.451568,-0.448753,0.03,100
33001,6.42,43.5089166,0.0298249,0.0421040,1.257941,0.431435,-0.431058,0.03,100
35671,5.68,37.9369321,0.0275229,0.0588755,1.545128,1.175041,-1.125186,0.23,100
38083,7.00,39.1059764,0.1027804,0.2799388,1.476174,0.954794,-0.662571,2.73,100
42301,4.21,51.7033299,0.2813877,0.0417177,0.971041,0.013242,-0.233079,0.11,100
45802,7.99,43.4992602,0.0105367,0.0379378,1.258360,0.581049,-0.429053,0.03,100
48639,4.94,52.5856051,0.2363439,0.0302653,0.946701,0.224149,-0.224906,1.43,100
49673,7.60,43.1939668,0.1003426,0.3623391,1.271666,0.181142,-0.306341,0.35,100
50000,2.50,43.3912217,0.0410074,0.1489582,1.263049,0.366476,-0.405387,0.07,100
52747,7.78,44.4548446,0.0561341,0.0204012,1.217999,0.392027,-0.390204,0.02,100
53311,6.70,44.1249480,0.0567615,0.0256345,1.231687,0.407517,-0.407363,0.03,100
55637,3.90,42.7217069,0.1403311,0.3442828,1.292816,0.234769,-0.348261,1.39,100
58534,6.85,45.3099648,0.1252378,0.0283609,1.183723,0.385393,-0.389234,3.06,100
59358,6.90,54.4194600,0.3677120,0.0748504,0.882728,0.419414,-0.642733,999.99,100
60454,6.73,44.3813669,0.0804913,0.0480219,1.221027,0.399726,-0.402720,0.07,100
60620,6.67,43.7275275,0.2198276,0.3366697,1.248443,-0.189914,-0.289331,1.15,100
60621,6.88,55.4648064,0.4015442,0.1169207,0.873922,-0.080067,-0.126836,0.38,100
66452,6.81,45.0185822,0.0606335,0.0328194,1.195183,0.363700,-0.363591,0.63,100
66652,5.88,43.7328584,0.0615656,0.0245577,1.248181,0.562909,-0.435126,1.05,100
69987,7.08,42.5636761,0.0264085,0.0292565,1.300087,0.490878,-0.492404,0.03,100
79360,5.29,43.9197739,0.0187364,0.0674563,1.240325,0.393904,-0.401674,0.03,100
79978,5.76,53.9750006,0.2739543,0.3391176,0.910356,0.042152,-0.150313,0.70,100
79983,6.11,46.4532943,0.1428133,0.1832856,1.140253,0.267872,-0.307159,0.68,100
80806,6.68,42.2099409,0.0509410,0.0308215,1.316472,0.673131,-0.530801,0.09,100
82157,7.05,38.5741184,0.0714392,0.0602980,1.506905,1.226186,-1.090629,4.67,100
84922,3.97,39.4627690,0.0797245,0.2775417,1.456209,-3.776080,-0.400541,0.33,100
85627,7.25,44.0431027,0.0823852,0.0100844,1.235125,0.428822,-0.434248,0.03,100
85633,6.74,43.5684056,0.0406890,0.0118687,1.255365,0.441141,-0.433502,0.03,100
88267,6.70,43.0274884,0.0317981,0.0269857,1.279118,0.463458,-0.463547,0.03,100
88268,6.30,42.5345421,0.0212641,0.0100864,1.301424,0.492701,-0.494828,0.03,100
88611,5.97,44.0784552,0.0351597,0.0752717,1.233632,0.385115,-0.394955,0.03,100
90568,4.02,41.9946955,0.0726933,0.3984639,1.326565,0.175859,-0.317040,2.40,100
91205,8.15,39.4599279,0.1277869,0.2119578,1.456398,-1.738076,-0.419590,0.94,100
118228,7.14,39.4603218,0.1089737,0.2553674,1.456334,-2.423769,-0.373119,0.02,100
118378,7.23,43.7230011,0.1087240,0.0497147,1.248809,0.511829,-0.463054,1.03,100
118379,7.58,44.7813956,0.2403519,0.2536348,1.195716,0.328412,-0.434307,999.99,100
118698,8.25,43.7280503,0.2327622,0.2173171,1.248449,-0.254380,-0.324568,0.79,100
119066,6.55,43.7283626,0.0710418,0.0886061,1.248477,-0.015857,-0.427279,0.59,100
119067,6.33,43.7280154,0.1776174,0.0810683,1.248532,0.102847,-0.494235,1.43,100
119068,6.54,55.4658689,0.3192067,0.2037553,0.873934,-0.005595,-0.167978,0.91,100
119070,6.93,43.7290351,0.1786826,0.0483248,1.248452,-0.223745,-0.439111,0.28,100
119951,4.72,38.8431529,0.0461888,0.0436766,1.491358,1.258550,-0.982406,0.02,100
119956,6.42,43.7285539,0.1773017,0.0420743,1.248500,0.173203,-0.520704,1.34,100
119979,4.67,47.7998977,0.2442485,0.1431800,1.092359,-0.430888,-0.206667,0.44,100
120132,4.79,49.4491006,0.2534534,0.2110699,1.038106,0.227939,-0.278938,4.12,100
120347,4.30,42.0966518,0.1050451,0.4315323,1.321687,0.184663,-0.300032,0.31,100
120348,4.43,38.8695326,0.0659695,0.4033996,1.489693,0.279722,-0.436909,10.32,100
123509,6.51,44.4313099,0.0482327,0.0467119,1.218942,0.384247,-0.385856,0.38,100
126154,5.58,42.3303266,0.1473903,0.1531702,1.310812,-0.822315,-0.400639,0.24,100
126719,6.64,47.0886753,0.1896209,0.0508896,1.117255,0.407053,-0.382481,0.17,100
129772,7.27,43.7272452,0.0383435,0.0275106,1.248538,0.298778,-0.423720,1.17,100
131318,7.90,39.4581815,0.1675973,0.2476363,1.456462,-1.042731,-0.355504,0.49,100
131695,7.67,37.2385711,0.0451204,0.0590694,1.588973,0.889866,-1.383305,5.88,100
131696,7.56,52.9722634,0.3206042,0.0350046,0.936345,-0.089424,-0.178688,0.40,100
131697,8.29,34.9469450,0.0791201,0.0821816,1.747530,-6.122098,-1.116316,0.06,100
134210,7.37,62.0219099,0.3922243,0.1294903,0.739103,0.176458,-0.177337,0.51,100
134568,8.04,43.7287430,0.1394970,0.2046632,1.248426,-0.340464,-0.347033,0.86,100
134860,6.32,42.9031586,0.0147494,0.0182177,1.284683,0.550748,-0.468710,0.12,100
135024,6.99,43.7287141,0.1096622,0.0263732,1.248469,-0.084693,-0.436681,0.14,100
135182,6.00,37.1187657,0.0266299,0.0423090,1.596539,1.848078,-1.394385,2.29,100
135742,6.93,43.7293814,0.0829436,0.1395488,1.248426,0.023744,-0.408429,2.40,100
137294,6.49,45.0233439,0.1016189,0.0331820,1.195002,0.383707,-0.385299,0.31,100
137295,7.34,47.7996566,0.1551822,0.3022443,1.092363,-0.046309,-0.192494,1.68,100
138537,6.20,46.5613586,0.1393493,0.0868525,1.136267,0.325081,-0.333133,3.09,100
138628,7.50,46.1958727,0.2714266,0.2905841,1.147877,0.229859,-0.351738,999.99,100
143991,5.65,44.5529922,0.1317846,0.3107501,1.213997,0.252450,-0.302074,1.64,100
144897,4.47,39.0764880,0.0559833,0.1212519,1.477993,1.352939,-0.837852,0.57,100
145452,3.72,41.5763888,0.0243683,0.3333238,1.346605,0.235013,-0.370172,0.02,100
148112,7.08,43.9960292,0.0351297,0.0381671,1.237103,0.405210,-0.405645,0.03,100
148780,5.72,44.2904998,0.0477808,0.0885070,1.224808,0.371711,-0.384316,0.33,100
149348,6.34,45.1047712,0.1236867,0.0851622,1.191764,0.271429,-0.383045,0.46,100
149349,6.73,42.3285498,0.2358384,0.1440085,1.310852,-0.453937,-0.311359,0.02,100
150642,5.96,45.2489753,0.1199448,0.1591681,1.186061,0.309753,-0.349547,0.18,100
160091,6.96,45.1616437,0.1037111,0.0564032,1.189523,0.372669,-0.375908,1.13,100
160147,6.41,43.7271400,0.0860116,0.0652706,1.248526,0.270789,-0.436048,0.78,100
160256,6.67,43.0196666,0.0631347,0.0520023,1.279468,0.471989,-0.473382,0.04,100
168703,6.07,39.8044794,0.0618277,0.2121478,1.437558,0.979735,-0.620115,1.73,100
174567,3.48,45.7863041,0.1483537,0.3625109,1.165179,0.159251,-0.248524,3.45,100
175113,4.58,39.0527430,0.0648288,0.1570956,1.479299,0.875295,-0.663844,0.27,100
181708,6.89,43.7747684,0.0469063,0.1435005,1.246488,0.384961,-0.388665,0.02,100
181867,7.43,52.9721522,0.2852898,0.1307594,0.936346,-0.083896,-0.174078,0.31,100
181868,7.49,49.4596607,0.2801462,0.3193047,1.037979,0.164454,-0.240780,20.99,100
181871,7.33,43.7283825,0.0830408,0.0453414,1.248483,0.034211,-0.432442,0.34,100
181874,6.58,52.9821920,0.2659700,0.2965364,0.936149,0.247410,-0.189931,4.51,100
182222,7.19,43.7276561,0.1037485,0.1236491,1.248510,0.263884,-0.430673,0.73,100
182294,6.56,45.1036631,0.1654221,0.1644149,1.191775,0.276810,-0.388245,1.76,100
182397,6.22,51.7027492,0.2522920,0.2548897,0.971031,-0.054985,-0.180343,0.10,100
182926,7.49,45.8356780,0.1406354,0.0164275,1.163345,0.374869,-0.377501,0.56,100
182933,6.45,50.5190220,0.2379585,0.0173501,1.005400,0.293041,-0.291082,0.42,100
182934,5.54,44.3101842,0.1069521,0.2282179,1.224046,0.274415,-0.346751,5.80,100
183595,6.58,44.5451546,0.1119915,0.0597062,1.214293,0.507903,-0.422757,1.20,100
183963,6.99,44.4299159,0.0952259,0.0183126,1.218988,0.419286,-0.414158,0.59,100
183964,7.63,52.9715989,0.3821390,0.1655152,0.936349,-0.062304,-0.166311,1.31,100
184314,6.40,45.1902165,0.1428607,0.1182073,1.188380,0.370073,-0.389059,0.08,100
208996,3.82,39.4577768,0.1683858,0.2686680,1.456462,-1.047632,-0.329265,0.04,100
275809,5.70,43.9070444,0.0759534,0.0193973,1.240871,0.436801,-0.431242,0.01,100
278361,4.49,47.7760165,0.1151000,0.2307313,1.092600,0.427817,-0.257567,1.25,100
303712,6.35,44.2190834,0.0964102,0.0410106,1.227758,0.420832,-0.423565,0.03,100
306792,7.02,39.4579628,0.1625932,0.2903920,1.456458,-1.088404,-0.334185,0.17,100
307251,5.49,46.7651509,0.2046882,0.1515034,1.128841,0.330446,-0.367178,1.30,100
307261,3.76,41.8138238,0.1571939,0.3217220,1.335268,0.271001,-0.413326,14.68,100
307616,5.14,43.8267267,0.0724298,0.1706264,1.244265,0.355128,-0.383446,0.01,100
308379,5.18,47.8005267,0.1967610,0.1666244,1.092335,-0.608282,-0.206022,0.01,100
308460,7.26,34.9500880,0.0629199,0.0475183,1.747360,-9.189752,-1.426716,0.45,100
308634,6.41,43.4725002,0.1135451,0.1604209,1.259508,0.403881,-0.434289,0.74,100
363330,5.85,43.8636581,0.0505347,0.0542232,1.242709,0.412694,-0.415242,0.02,100
363401,6.66,45.6621193,0.1281702,0.0258210,1.169981,0.370114,-0.375076,0.68,100
364171,6.89,44.7463902,0.0745905,0.0484124,1.206112,0.377154,-0.380386,0.03,100
385191,7.04,41.3674573,0.0272907,0.2196863,1.356859,0.390033,-0.470884,0.04,100
385194,6.58,43.4591045,0.0609678,0.0391858,1.260107,0.451819,-0.446725,0.17,100
385199,6.38,45.4189338,0.0472215,0.0235352,1.179416,0.344794,-0.342461,0.03,100
385201,6.49,43.2242145,0.0667365,0.1981499,1.270369,0.329688,-0.395749,0.07,100
385266,6.81,42.6690052,0.0856572,0.0641566,1.295302,0.556114,-0.516642,0.86,100
385362,6.44,46.3172785,0.1531343,0.0910253,1.145270,0.339099,-0.353528,0.39,100
385363,6.24,44.9266174,0.0843267,0.0956431,1.198858,0.350997,-0.366912,0.14,100
385437,5.99,44.2101719,0.0759173,0.0221796,1.228128,0.412277,-0.412886,0.02,100
385445,6.70,39.4599885,0.1529425,0.0941118,1.456439,-1.292850,-0.482359,0.13,100
385446,6.58,43.7288185,0.1095002,0.0181711,1.248464,-0.125280,-0.433450,0.06,100
385447,6.53,43.8878918,0.0312076,0.0544314,1.241678,0.403882,-0.408157,0.00,100
385458,7.21,46.0023164,0.1700778,0.0952892,1.157082,0.377777,-0.386281,4.96,100
385527,7.48,46.2927515,0.2767846,0.0914472,1.154624,0.329016,-0.607116,999.99,100
385528,7.63,56.1882780,0.3358749,0.1527198,0.857317,0.196890,-0.213878,21.28,100
385533,6.94,43.1278396,0.1109781,0.3846660,1.274549,0.157411,-0.297980,2.34,100
408832,6.11,44.1562013,0.0448047,0.0393995,1.230377,0.398865,-0.399812,0.14,100
415720,7.28,43.1041778,0.0803836,0.1319801,1.275838,0.425257,-0.447365,0.42,100
420356,5.75,42.7615459,0.0152902,0.0473200,1.291070,0.580465,-0.473926,0.04,100
427581,7.39,34.9450821,0.0978238,0.0356019,1.747638,-4.186137,-0.973791,0.03,100
427614,7.06,40.1623766,0.0530055,0.3783339,1.418333,0.266721,-0.395990,0.22,100
434194,7.13,42.6160061,0.0436075,0.0080776,1.297695,0.512670,-0.533465,0.03,100
434390,8.17,55.1046364,0.3179670,0.0604745,0.882500,0.328683,-0.272356,2.99,100
434709,7.63,42.3280285,0.2522515,0.2693418,1.310869,-0.302180,-0.302628,0.58,100
437871,7.31,42.5863693,0.0779965,0.3771833,1.298970,0.180694,-0.311631,0.03,100
437915,6.12,44.5572299,0.1323111,0.1058315,1.213796,-0.028065,-0.394516,0.29,100
439858,7.46,42.6937392,0.0499179,0.0567801,1.294183,0.484460,-0.486589,1.50,100
443843,7.27,46.5124578,0.1167574,0.1937278,1.138050,0.250946,-0.288649,0.02,100
444018,7.00,44.2145702,0.0420075,0.0236124,1.227942,0.398756,-0.397519,0.04,100
444025,7.18,44.0260908,0.0447053,0.0395009,1.235837,0.405470,-0.406798,0.03,100
444745,5.46,39.4571350,0.2028806,0.2537057,1.456496,-0.680247,-0.319244,0.08,100
455171,6.95,46.0525428,0.1155551,0.0169500,1.155162,0.346500,-0.347767,0.03,100
455206,6.98,46.7436151,0.1261981,0.0406787,1.129636,0.329546,-0.324969,0.04,100
455209,6.91,45.1560539,0.0873300,0.0449728,1.189735,0.365768,-0.368479,0.03,100
468422,7.49,43.9927918,0.0265530,0.0412589,1.237240,0.402731,-0.403473,0.03,100
469361,6.43,43.2255397,0.1207545,0.2981712,1.270291,0.243854,-0.352084,0.74,100
469372,5.37,39.4588936,0.1169123,0.3694295,1.456381,-1.923776,-0.313203,0.05,100
469420,7.78,42.3298897,0.1897635,0.1121272,1.310856,-0.420537,-0.427715,2.11,100
469421,5.80,39.4593060,0.1266485,0.2797809,1.456395,-1.771326,-0.363922,0.11,100
469438,6.47,44.0787562,0.0890852,0.0196990,1.233627,0.429850,-0.429585,0.00,100
469505,6.36,47.7980008,0.2162271,0.0539977,1.092420,0.007823,-0.216254,14.25,100
469509,5.96,44.0895115,0.0622843,0.0490902,1.233171,0.405055,-0.408804,0.02,100
469514,5.87,44.4512950,0.0763750,0.0152088,1.218147,0.403651,-0.400788,0.05,100
469584,6.88,42.3303571,0.1740016,0.0173586,1.310826,-0.693097,-0.427900,0.23,100
469610,6.44,43.3315102,0.0200064,0.0072196,1.265677,0.445657,-0.443152,0.03,100
469704,7.13,39.4600216,0.1547606,0.0302876,1.456437,-1.312519,-0.484722,0.03,100
469705,6.16,44.0745665,0.0855060,0.0274170,1.233802,0.425732,-0.426675,0.04,100
470027,6.16,41.9769983,0.1338740,0.3200709,1.327399,0.295672,-0.395841,9.92,100
470308,4.82,39.4641307,0.1173888,0.2323927,1.456208,-0.168693,-0.543471,8.72,100
470443,4.62,46.0170516,0.0645408,0.3721858,1.156441,0.134633,-0.224876,0.18,100
470523,6.27,42.3291786,0.1640028,0.2884388,1.310819,-0.758065,-0.310295,0.05,100
471152,6.50,53.9511424,0.3861523,0.2152850,0.910773,0.243495,-0.336908,999.99,100
471196,5.65,40.7720506,0.0063952,0.2464836,1.386681,0.587657,-0.481063,1.70,100
471288,5.32,43.7242540,0.0335716,0.2530311,1.248593,0.421647,-0.332581,1.43,100
471921,5.49,45.9846888,0.0768742,0.2840409,1.157681,0.191075,-0.259255,0.03,100
472231,5.79,43.6168390,0.0774332,0.0852448,1.253274,0.465357,-0.436485,0.05,100
472232,5.99,43.0468697,0.0571472,0.2658769,1.278211,0.260575,-0.359875,0.02,100
472235,6.55,55.4650912,0.4093911,0.0390647,0.873925,-0.060100,-0.137755,0.52,100
472271,4.98,43.1319709,0.1468490,0.3234863,1.274396,0.262077,-0.349714,3.90,100
482824,4.63,57.3643142,0.4387609,0.2909378,1.056473,-0.131937,-0.643217,999.99,100
486958,11.04,44.2844701,0.0391545,0.0438088,1.225030,0.389885,-0.390752,0.03,100
487581,5.61,47.7976384,0.1166677,0.3830644,1.092400,-0.198215,-0.179069,1.36,100
488644,7.93,42.6573358,0.0241907,0.0250643,1.295803,0.482451,-0.485784,0.01,100
491768,7.40,46.1405104,0.1158525,0.2443453,1.151818,0.220917,-0.280035,1.12,100
493480,5.36,40.2611430,0.0211517,0.2757261,1.413152,0.396836,-0.483440,0.03,100
495189,6.61,47.7981329,0.1585506,0.3131916,1.092398,-0.660863,-0.189538,0.02,100
495297,6.74,52.9699465,0.3123997,0.0805623,0.936434,0.089678,-0.241424,0.63,100
500828,7.89,43.7269988,0.0791179,0.0529012,1.248535,-0.217999,-0.425410,0.52,100
500830,8.04,43.7785621,0.2361333,0.1437202,1.230975,0.487109,-0.780196,999.99,100
500831,8.27,41.1980361,0.0604431,0.1651272,1.364962,0.571206,-0.544900,2.31,100
500833,8.40,39.4595875,0.1084158,0.1384585,1.456414,-2.593472,-0.444374,0.24,100
500834,7.26,39.4579489,0.1884352,0.1201895,1.456595,-0.636830,-0.531830,0.65,100
500835,7.27,44.1550672,0.0642299,0.0191974,1.230423,0.409989,-0.409716,0.10,100
500836,7.44,45.7504080,0.1316375,0.0166981,1.166625,0.373081,-0.374286,0.03,100
500837,7.51,44.6575160,0.1132452,0.0423252,1.209717,0.423179,-0.414314,0.04,100
500838,6.84,43.8488789,0.0905714,0.0286298,1.243341,0.482628,-0.445858,0.09,100
500839,7.79,42.9222884,0.0458198,0.0548624,1.283820,0.465812,-0.469655,0.04,100
500840,7.82,43.8567977,0.0355226,0.0388727,1.242997,0.412393,-0.413152,0.03,100
500856,7.72,44.0830318,0.0224997,0.0431735,1.233438,0.397096,-0.397774,0.03,100
500877,8.31,47.7976875,0.2893206,0.1151345,1.092434,-0.405740,-0.204182,0.07,100
500878,7.76,41.8116245,0.1182580,0.3243426,1.335254,0.224487,-0.390608,1.79,100
500880,7.45,47.7979250,0.0815136,0.0837215,1.092424,-0.463999,-0.222208,1.50,100
500881,8.23,42.3271622,0.0897062,0.1027142,1.310993,-0.304176,-0.487770,1.90,100
500882,8.43,52.9694947,0.2850811,0.1166545,0.936440,0.120566,-0.224680,1.18,100
500886,7.49,40.7237588,0.0147415,0.3065176,1.389127,0.293318,-0.428071,0.00,100
500887,8.30,42.3321698,0.1563856,0.1368388,1.311046,0.332845,-0.567431,5.70,100
500888,8.09,41.3353879,0.0656723,0.2308584,1.358433,0.387308,-0.474547,0.01,100
504847,6.47,46.0537955,0.1570019,0.1308876,1.155108,0.324645,-0.355619,0.31,100
505412,6.78,39.9769048,0.0376669,0.3213781,1.428232,0.288887,-0.463207,4.20,100
505446,7.36,43.8394946,0.0569477,0.0157721,1.243735,0.431349,-0.423837,-0.01,100
505447,6.47,44.2058281,0.0844500,0.0340735,1.228306,0.415088,-0.416734,0.04,100
505448,6.27,46.3715400,0.1630147,0.1325766,1.143254,0.316675,-0.346051,0.16,100
505476,6.76,45.8483008,0.0952271,0.0086728,1.162885,0.344589,-0.343785,0.01,100
505477,7.04,45.1023164,0.0724610,0.0192290,1.191860,0.342622,-0.365248,0.35,100
505679,5.92,47.8077118,0.0930725,0.2240591,1.091992,0.160319,-0.228147,1.36,100
506121,6.06,43.7297232,0.0544893,0.0615337,1.248383,0.542391,-0.425294,1.13,100
506439,7.13,38.7889956,0.0364683,0.0358490,1.494477,1.221317,-0.978370,0.40,100
508770,7.21,46.5203745,0.1259229,0.0096273,1.137775,0.338080,-0.336097,0.02,100
508788,6.71,46.1473319,0.1195502,0.0425827,1.151603,0.340760,-0.344569,0.05,100
508792,7.94,43.7353658,0.1188979,0.0977070,1.248346,0.596440,-0.463402,1.93,100
508869,5.84,42.4880470,0.0320846,0.0414532,1.303561,0.526632,-0.497815,0.03,100
511551,6.87,43.4150833,0.1133619,0.0666714,1.262030,0.497221,-0.488807,0.15,100
511552,6.42,43.7805641,0.0645757,0.1080221,1.246244,0.452131,-0.410325,0.03,100
511553,7.61,43.6040125,0.1380511,0.2065831,1.253796,0.492420,-0.425077,0.88,100
511554,7.97,46.4026776,0.2081167,0.1625629,1.142118,0.327528,-0.379791,5.00,100
511555,7.52,44.5565906,0.1059669,0.3097647,1.213781,0.111501,-0.295900,1.21,100
516977,8.84,46.0066352,0.1945635,0.1360409,1.156773,0.345927,-0.396663,11.36,100
523588,5.33,44.5645045,0.1181867,0.0522219,1.213525,0.532435,-0.431664,1.83,100
523591,6.23,42.7139365,0.0430111,0.0495292,1.293231,0.485281,-0.484961,0.03,100
523601,5.50,47.3609186,0.2241745,0.3667128,1.107587,0.220667,-0.249564,0.73,100
523615,7.44,43.8185302,0.0369924,0.0154725,1.244630,0.421216,-0.417736,0.03,100
523617,5.58,47.7996317,0.1416241,0.3132479,1.092351,-0.020521,-0.193774,4.32,100
523629,5.88,41.0626965,0.1219193,0.3175415,1.371979,0.348525,-0.434807,1.54,100
523634,5.88,40.5850588,0.0444396,0.2879775,1.396266,0.335294,-0.457298,0.06,100
523640,5.24,46.9206416,0.1213136,0.2722443,1.123216,0.196669,-0.250642,0.04,100
523646,5.95,36.4959270,0.0394417,0.0781413,1.637484,-16.482535,-1.059953,0.38,100
523653,5.09,40.8952088,0.1501495,0.3668624,1.380089,0.243417,-0.406064,12.99,100
523658,6.05,41.1418507,0.0328711,0.3398126,1.367996,0.398486,-0.382917,0.09,100
523659,5.54,43.0972743,0.0880008,0.2174730,1.275984,0.332960,-0.398169,0.07,100
523671,4.35,47.8401484,0.1663305,0.2762747,1.092022,0.297299,-0.255095,2.67,100
523674,5.63,41.5288624,0.0676188,0.3715332,1.348906,0.197917,-0.350097,0.04,100
523675,5.70,50.0457918,0.2244215,0.0300664,1.019787,0.268871,-0.286941,3.70,100
523677,6.25,42.3297233,0.1686336,0.1939378,1.310810,-0.840465,-0.337155,0.03,100
523678,5.41,45.7469725,0.0113997,0.0908205,1.166746,0.308135,-0.315816,0.03,100
523681,4.77,45.8416522,0.1474344,0.2911425,1.163107,0.197700,-0.279542,0.35,100
523684,5.74,46.0111437,0.1559010,0.1417007,1.156714,0.270987,-0.349202,0.26,100
523687,5.56,42.6929283,0.0499205,0.3907065,1.294106,0.148600,-0.297103,2.78,100
523688,5.57,42.3300226,0.1612712,0.1724234,1.310802,-0.910908,-0.349006,0.00,100
523689,6.26,46.9551204,0.2228751,0.1670188,1.122119,0.341892,-0.378295,2.29,100
523690,5.32,47.1898285,0.0651809,0.1427314,1.113624,0.262715,-0.267053,2.07,100
523691,5.72,47.7995524,0.1112977,0.0690872,1.092408,-0.079190,-0.257973,0.14,100
523692,3.92,52.1839414,0.2255906,0.1651051,0.957650,0.183364,-0.205076,0.17,100
523696,5.61,41.3137280,0.0798541,0.3522132,1.359464,0.242011,-0.374757,0.08,100
523702,6.04,46.2938932,0.1801077,0.2805859,1.146108,0.205320,-0.286455,0.84,100
523705,6.50,52.2923322,0.3305540,0.1950137,0.954004,0.234994,-0.294012,999.99,100
523712,5.73,48.0853380,0.1707516,0.2324821,1.082652,0.401543,-0.274815,0.71,100
523715,6.29,39.4607195,0.1329783,0.0774337,1.456403,-1.685467,-0.506438,0.56,100
523716,6.03,40.7726005,0.0788413,0.3421294,1.386624,0.270085,-0.406576,2.02,100
523721,5.35,44.0065362,0.0563426,0.0295166,1.236652,0.414411,-0.413321,0.81,100
523723,5.84,40.4249303,0.0500513,0.2956190,1.404579,0.345746,-0.459565,3.93,100
523724,5.32,43.5789097,0.0802296,0.0973882,1.254909,0.442957,-0.435674,0.03,100
523725,6.16,45.1048363,0.1233770,0.1242469,1.191755,0.201188,-0.369227,0.26,100
523730,6.08,45.8685852,0.1648607,0.1992374,1.162105,0.277814,-0.335210,0.13,100
523731,6.30,42.3305872,0.1574850,0.0552471,1.310807,-0.865256,-0.413315,0.21,100
523738,5.44,43.2871348,0.1408734,0.3117965,1.267541,0.234188,-0.349245,2.66,100
523742,4.83,43.7275270,0.1402768,0.3369401,1.248445,-0.254647,-0.299634,0.58,100
523743,6.08,42.3311613,0.1021783,0.1835438,1.310770,-1.194430,-0.405859,0.06,100
523744,5.82,44.1787222,0.0740515,0.0152889,1.229439,0.414319,-0.413826,0.38,100
523745,5.36,43.0815661,0.0158406,0.0148917,1.276709,0.458184,-0.457340,0.02,100
523748,6.04,40.8755555,0.0895027,0.3163053,1.381391,0.287167,-0.428614,0.67,100
523749,5.60,50.4176686,0.2226400,0.2066989,1.008411,0.159690,-0.229244,0.47,100
523750,4.98,46.7906005,0.1158446,0.2114584,1.127913,0.236101,-0.273852,0.07,100
523756,6.05,43.8377942,0.0549328,0.0440766,1.243810,0.423635,-0.420316,0.12,100
523757,5.22,44.2448634,0.1898938,0.2772755,1.227071,0.273931,-0.369204,15.61,100
523758,5.69,43.0410700,0.1348636,0.3323938,1.278454,0.223608,-0.341293,0.14,100
523759,4.43,51.1084518,0.2100842,0.2382870,0.988028,0.162509,-0.200811,0.06,100
523760,5.87,39.4592036,0.1471225,0.1567606,1.456423,-1.468864,-0.397517,0.34,100
523761,6.01,41.6194139,0.0771757,0.3406003,1.344516,0.229997,-0.371392,2.20,100
523762,6.25,42.7471147,0.1399649,0.1999258,1.291766,0.430164,-0.474327,6.32,100
523763,5.55,40.2998832,0.0891575,0.3042211,1.411112,0.354721,-0.472161,1.48,100
523768,5.62,39.4576604,0.1536547,0.4048233,1.456469,-0.972572,-0.312942,0.57,100
523769,5.55,55.6713715,0.3763611,0.1584347,0.868144,0.255350,-0.302598,999.99,100
523780,5.25,41.9661942,0.1369272,0.2766662,1.328112,0.363111,-0.441041,11.82,100
523899,7.37,42.3354738,0.0581536,0.1140692,1.310662,0.783303,-0.500743,1.77,100
523983,7.36,45.1915159,0.1768066,0.2571562,1.188304,0.276169,-0.336094,1.64,100
524179,6.90,47.7995420,0.2366651,0.0307437,1.092375,-0.316785,-0.219416,0.05,100
524216,6.27,39.4591770,0.1484718,0.1384524,1.456423,-1.468256,-0.397523,0.24,100
524217,6.67,44.1089308,0.0700995,0.0435626,1.232358,0.409287,-0.412996,0.06,100
524366,5.85,43.0090967,0.0289953,0.0465219,1.279938,0.456148,-0.461316,0.03,100
524435,5.43,46.2558781,0.1456163,0.1492023,1.147544,0.297388,-0.329953,0.14,100
524460,6.42,39.4592040,0.1741225,0.0339714,1.456462,-1.041151,-0.444542,0.27,100
524531,5.66,43.9744622,0.0800709,0.0534159,1.238016,0.421394,-0.424778,0.04,100
524612,6.22,42.7574678,0.1254516,0.2738155,1.291160,0.297944,-0.393126,6.65,100
524747,6.90,55.4679784,0.3210370,0.1910376,0.874000,0.224374,-0.213564,2.58,100
524834,7.46,38.8623999,0.0176600,0.0659369,1.490238,0.673225,-0.910210,0.01,100
525257,6.85,44.5568283,0.1046347,0.1188822,1.213810,0.092267,-0.384342,0.32,100
