,Name,obs_ecc,obs_sinI,calc_sinI,calc_ecc,ast_sinI,ast_ecc
958,977,0.06984231326964238,0.43908591931331414,0.2439251875744188,0.0698420562166561,0.2445528,0.0477459
959,978,0.16438495900217667,-0.025037974618374495,0.3749003725021985,0.16438466723179826,0.3765593,0.2043305
960,979,0.10320715429181375,-0.42996174050090236,0.1931442712770375,0.10320660898806445,0.1935259,0.1150826
961,980,0.13960251336878224,-0.3985961412417755,0.29806350663751363,0.13959088656599822,0.2982258,0.140362
962,981,0.16078197550020823,0.5047398732196337,0.028264929360319678,0.16078167595271603,0.0279078,0.1678889
963,982,0.22468591760939033,0.11546684930992411,0.2240084000084763,0.22468141071228007,0.2220683,0.258629
964,983,0.1473295817437352,-0.034916527152656855,0.27112510375115134,0.1473293706606816,0.2706964,0.1195272
965,984,0.15200039936202897,-0.3076225647644347,0.17592543558681903,0.1519996091316577,0.1767325,0.1526016
966,986,0.13823247571660185,0.4264797848219442,0.24390844958813224,0.1382320387148199,0.2437784,0.1542096
967,987,0.19944391615791995,0.029500264766794494,0.16077715395111136,0.19944326761096426,0.1632033,0.2146676
968,988,0.1818915770914527,0.6076523704254948,0.02392745161481357,0.18189095094958518,0.0233959,0.1955523
969,989,0.2509675135600887,0.2538161137183951,0.2544722609749797,0.2509553147016921,0.2549821,0.249234
970,990,0.19721846825917402,0.2343072686308179,0.15167421795112462,0.1972169061172089,0.1513207,0.1926664
971,991,0.13885302797089674,0.6119507332674896,0.023738299062534586,0.13885268259258882,0.0231876,0.1404323
972,992,0.13374521464843245,-0.29470648369361746,0.20300908401798512,0.13374420769523507,0.2023655,0.1341124
973,993,0.056374386114808356,0.2987194358967139,0.036911731812468436,0.05637391072243115,0.0363444,0.0458959
974,994,0.07856862587129283,0.17333639834768597,0.2617939142878727,0.07856473914057432,0.261477,0.0703107
975,995,0.12082578752439922,0.4059923944384193,0.2408427398214063,0.1208213841646782,0.2409536,0.1206787
976,996,0.17010649236843478,0.5104204812230849,0.0280194585746137,0.17010608840295494,0.0272212,0.1577382
977,997,0.16665515557081653,-0.3590463330152229,0.19832252694209315,0.16665500711257492,0.1983951,0.1650031
978,998,0.14260640935468782,-0.4111412545215623,0.29443278431094827,0.14260617600216563,0.2947573,0.1618341
979,999,0.17367525347321802,-0.39344966860919117,0.18366403888892738,0.1736714721607438,0.1838862,0.1747946
980,1000,0.26088864669695705,-0.09110066177627271,0.38885827882504914,0.2608879267831658,0.3885113,0.2234464
981,1001,0.11285178132543487,-0.39005543546740795,0.18073931251641312,0.1128511896989051,0.1812592,0.1239306
982,1002,0.1316113421812409,-0.4283457803053557,0.18961377857756836,0.1316106998810225,0.1895138,0.1250225
983,1003,0.15953576559558588,0.6446622563184282,0.02234722776489812,0.1595353095313812,0.0217942,0.1518435
984,1004,0.06558126186700336,0.15405438219721046,0.0430205163614902,0.06557857627373266,0.0429344,0.0611151
985,1005,0.08609164937454482,0.3159876795547351,0.33597985747312004,0.08608932965283403,0.3356025,0.0950433
986,1006,0.2818594905740315,0.2261811611625473,0.2403361449880875,0.2818589148912474,0.2413313,0.3013792
987,1007,0.07350631189464077,-0.17866868067664196,0.05688649661500375,0.07350421069037051,0.0622834,0.074245
988,1008,0.056961510391470814,0.24953183261496656,0.15160181144659118,0.05696051828956032,0.1518659,0.051997
989,1010,0.07143418111100963,0.010343195030297292,0.0487387736561108,0.07143405926787924,0.0483692,0.0697513
990,1012,0.16103266237317906,-0.23383476801010922,0.060456684862601244,0.16102998461558793,0.0571234,0.1539645
991,1013,0.23361382909458733,-0.1585049473132005,0.20887160210443317,0.2336094240338288,0.2087412,0.2295068
992,1014,0.9082945897598023,-0.659206860072848,0.07184984753722821,0.2851359005677691,0.0596093,0.2242701
993,1015,0.0700206541886987,0.3493895705763112,0.14628582469858764,0.07001915956516029,0.1462173,0.0757355
994,1016,0.14518475887557217,-0.13847537684241248,0.09909241328636982,0.14516122855127989,0.0935951,0.1341732
995,1017,0.1150515682114768,0.351512909903816,0.12391143115397273,0.1150510543650634,0.1235486,0.1087839
996,1018,0.15399865045871622,0.3150961512558938,0.12332979565890148,0.15399757745361506,0.1242203,0.1893369
997,1019,0.09152233708611554,-0.09395739586677082,0.41906572577868867,0.0915191780483858,0.4196357,0.0855954
998,1020,0.08345804340729289,-0.4142023422211851,0.0708600269155505,0.08345691479644192,0.0674602,0.0730908
999,1021,0.2461387173040852,-0.021726239929931432,0.27092767385896965,0.24613166218346796,0.2714879,0.2462034
1000,1022,0.8666081778123645,-0.41226818743817933,0.16322180765339844,0.3850192004695245,0.3492474,0.1618484
1001,1023,0.07920954269373555,-0.364168749946133,0.17872146021746824,0.07920942168034087,0.1766738,0.0826048
1002,1024,0.1876691121962667,0.17094269497159803,0.2619772426346007,0.18766496282668374,0.2625603,0.1890362
1003,1025,0.08744516880562878,-0.12095725501096481,0.41086522543101534,0.08743928996524021,0.4216891,0.0741418
1004,1026,0.13630205924686697,-0.3636718970026568,0.08002540419337183,0.13629926031563555,0.0819646,0.1295926
1005,1027,0.175380015750955,0.5838921159698804,0.024921101837196643,0.17537904025831527,0.0241457,0.1529802
1006,1028,0.11531396496033018,0.36169186996992714,0.1456055647420911,0.11531341741643841,0.1457392,0.1087894
1007,1029,0.07272409736171626,0.23802035191930151,0.039496741717097425,0.0727239050812669,0.0389925,0.0626351
1008,1030,0.18576106596962041,0.3711004155845084,0.2488101385991061,0.18576064981695828,0.2491874,0.1622835
1009,1031,0.11300783467005035,-0.2162834730652782,0.31331631747742184,0.1130066046149924,0.3137224,0.0932018
1010,1032,0.16459280477038685,0.4061416584833077,0.14137457562266453,0.164592702314396,0.1416133,0.1519268
1011,1033,0.09294261439036988,-0.43132832092183865,0.18584106216530366,0.09294216456884431,0.1857279,0.0916592
1012,1034,0.22041681269113295,-0.39642489255393076,0.08161526203052277,0.220401168037512,0.0791631,0.2223323
1013,1035,0.17319926867223995,-0.3367370745116888,0.3043360499014816,0.17319806986273834,0.3059593,0.1891468
1014,1037,0.15646375335599014,-0.0090450543686282,0.10618362309724819,0.1564339737298409,0.1016597,0.1441939
1015,1038,0.17216360710239145,0.3893759386420216,0.1436506425739123,0.17216323756085827,0.1435245,0.1623281
1016,1039,0.1095891084438226,-0.3141102178586462,0.09248881987363254,0.10958825562969225,0.0925876,0.1045024
1017,1040,0.20657010283666552,-0.3299366589027428,0.29238222855696555,0.2065697965980345,0.2933998,0.2038742
1018,1041,0.12556158753081215,0.0732431610293309,0.21917385797560776,0.12556072676945693,0.2231081,0.1115214
1019,1042,0.07338340668558478,0.4015493527600732,0.3419025838939354,0.07338033424547609,0.3423163,0.0908832
1020,1043,0.05105071574735238,0.33980940335511284,0.14680383483355466,0.05104903280093808,0.1469684,0.0302925
1021,1044,0.1062207456569441,-0.1864731614721706,0.05737565361097171,0.10622013446675373,0.060016,1.0719871
1022,1045,0.165390995967996,0.6365233278427073,0.022344448626729796,0.16537968607994313,0.0197702,0.1626249
1023,1046,0.06289481892716202,0.4313219092763443,0.13865420583802687,0.06289452553327342,0.1384991,0.0512237
1024,1047,0.15657428331922138,-0.32019002048603623,0.08672961337414936,0.15653823139975473,0.0810991,0.1542727
1025,1048,0.22272182913369648,0.34918017551218555,0.2477070150779553,0.22271707143341615,0.2479386,0.2181103
1026,1049,0.0934408135585048,0.04654004075812932,0.2678682564942207,0.09344009412316519,0.2683604,0.1046943
1027,1050,0.15245343620790405,0.2601042524325139,0.22807290149105014,0.152446688645024,0.2277128,0.1494084
1028,1051,0.09238650060140574,-0.40077648798560256,0.39402140909715233,0.09238428611693696,0.3948194,0.1066474
1029,1052,0.13473273930392493,-0.3420766374633171,0.07225427891122972,0.13471065549628644,0.0712605,0.1295803
1030,1053,0.09043288853847799,0.41299854529736957,0.1377319355800871,0.09043029663664265,0.141721,0.0871034
1031,1054,0.09881767731794773,-0.19796172621304584,0.17012534249608494,0.09881644499875299,0.170346,0.0992774
1032,1055,0.1486251043253433,-0.2974847520290758,0.08632423362025708,0.14861147129182764,0.0862332,0.1432033
1033,1056,0.12668127679660063,-0.34455757116155433,0.07934268669983452,0.12667669671565526,0.0796992,0.1236266
1034,1057,0.206463695352749,-0.40183928525948975,0.08680759611043395,0.20646310056664435,0.0863715,0.2066013
1035,1058,0.128665433276523,-0.31613394983028936,0.07832660525226033,0.12865186286789795,0.0727244,0.1199054
1036,1059,0.1698622873476433,-0.41285656135323845,0.18721157139426703,0.16985933798692385,0.1871104,0.1678112
1037,1060,0.1543077213007347,0.19463962301658844,0.11713302857687302,0.15429872701076655,0.1169038,0.1474692
1038,1061,0.1785896016908476,0.6263812063025419,0.02312763281842919,0.17858870448077713,0.0224875,0.1874949
1039,1062,0.07460977610759618,0.04886064279801448,0.10869843328828421,0.07460949854591804,0.1085128,0.065695
1040,1063,0.08814309028864102,-0.2307046992767247,0.09450907385091713,0.08814102333644912,0.094463,0.0798953
1041,1064,0.16090929883889513,-0.2534607409789158,0.17349083295751366,0.16090614845895193,0.1772903,0.158966
1042,1066,0.1727328841934398,-0.3617415567387978,0.08796784765683459,0.17272370231058998,0.087608,0.1710575
1043,1067,0.15725330613184507,-0.23345376969799608,0.2062012305043287,0.1572519736381983,0.2063899,0.1577194
1044,1068,0.13279694259127106,0.18578371922381592,0.11443007534792832,0.13279671642214547,0.1135667,0.1250951
1045,1069,0.161593908797313,0.04769089855557991,0.21819694039851845,0.16159367165138921,0.2186144,0.1377275
1046,1070,0.07743650206923965,-0.3290188991341724,0.2840212939938592,0.07743501094597045,0.2845647,0.0946393
1047,1071,0.11027052959462723,-0.44310168087538515,0.08157795035932447,0.11027017091659835,0.0807073,0.1065876
1048,1072,0.2089381651127588,0.4186150571127004,0.13055944368076408,0.20893792849367746,0.1308952,0.2168944
1049,1073,0.16286188722467024,0.5806804491470803,0.02504870831374827,0.16286190161985126,0.0247452,0.174619
1050,1074,0.14888290376827448,0.6877425948267678,0.020521898808758782,0.1488824523268136,0.0198024,0.1537621
1051,1075,0.06694571850765509,-0.35438669432748243,0.17827594165820304,0.0669451101995299,0.1802522,0.0727691
1052,1076,0.1774478147312217,-0.3670059594440424,0.073549540576658,0.17744828789018482,0.0520954,0.1522043
1053,1077,0.16076607566774448,-0.2176470344284594,0.09673613638766532,0.16075495771387388,0.0962048,0.1603634
1054,1078,0.19776773085790722,0.23328757281908022,0.1185121991818033,0.1977513688997503,0.1172496,0.1909486
1055,1079,0.0576208770188849,0.2936102440540414,0.037133744253773075,0.057620887282870396,0.0364606,0.047304
1056,1080,0.24738331084752693,-0.36708937414329995,0.0879380316612768,0.24738128786653693,0.0870841,0.2455803
1057,1081,0.12024088978435117,-0.3839343365702252,0.06751974915495607,0.12024047185432223,0.0674626,0.1255165
1058,1082,0.14087807302481342,0.5838545925954375,0.02492448554084668,0.14087728611711933,0.024318,0.148101
1059,1083,0.21629869966386903,-0.3831847148544679,0.07114722053141882,0.2162880465701339,0.0724434,0.2108893
1060,1084,0.12609890537833277,-0.4236900941639288,0.0723486812643309,0.1260979003352051,0.0720457,0.1226834
1061,1085,0.08977206266599379,-0.06640196741544581,0.10411364946602218,0.08976999737312791,0.1018802,0.0635422
1062,1086,0.08936877285268827,-0.010565448390341218,0.16239199126023174,0.08936821247057723,0.1622485,0.061673
1063,1087,0.07866598353403405,-0.1387130390560176,0.16755639551348805,0.07866558495673379,0.1702276,0.0799228
1064,1088,0.15880504843057444,0.16306813584624402,0.11591603284760983,0.1587543902203187,0.114469,0.1518537
1065,1089,0.15133241868626368,-0.17455880126108972,0.058556170023326325,0.15133008145068236,0.0532939,0.1423263
1066,1090,0.21556107647820558,0.2799342215747241,0.34680856488707623,0.21548613833659877,0.3462438,0.2154302
1067,1091,0.08919994352949633,0.9181517959973733,0.00916994197832478,0.0891994388311012,0.0070814,0.0728577
1068,1092,0.10530479408839269,0.1540478073142348,0.11305288954682895,0.10530441513436034,0.1130778,0.0993054
1069,1093,0.1850614733929046,0.11776836379833953,0.43372149386064,0.18504051420589693,0.428006,0.1853277
1070,1094,0.16125697361056962,0.34590135474622186,0.23429411604017317,0.16125479536570966,0.234347,0.1547853
1071,1095,0.07511980823148098,-0.24820911599807866,0.1723446994278076,0.07510943651156017,0.1719202,0.0597675
1072,1096,0.15700841668414073,0.27271598877485626,0.14958874022206556,0.15700780700301684,0.1495373,0.1558769
1073,1097,0.2735715878860784,0.7430879283039225,0.0179827857771642,0.2735704591724412,0.0167339,0.2725167
1074,1098,0.09992671978262377,0.41681276843703063,0.24405732815323042,0.09992244579796286,0.2451923,0.0949587
1075,1099,0.23944136808552782,-0.3507941914301906,0.18274501892775163,0.23944092125368827,0.1827812,0.2590672
1076,1100,0.05472537352815671,0.28694558711316176,0.03742842963163807,0.05472528811799691,0.0369098,0.0469518
1077,1101,0.092285592222622,0.12866702850822534,0.3686904829065339,0.0922853331232272,0.3693876,0.0341164
1078,1102,0.07555611814319481,-0.3478649787654282,0.28526851501360667,0.07555613013208884,0.2855661,0.0795506
1079,1103,0.08509962601190048,0.13668518281700906,0.357735953253605,0.08509848230175213,0.3544077,0.0827565
1080,1104,0.29984238873204655,-0.007589285811335915,0.10646856173585578,0.2998375829824047,0.1072782,0.2976669
1081,1105,0.07532635215633017,-0.21581336860214143,0.1708543354022042,0.07532575338126216,0.1712793,0.0750668
1082,1106,0.1685219877740881,0.38698746702562525,0.23913412732493658,0.16851682554483324,0.2362709,0.1629509
1083,1107,0.1401709866833244,-0.15644008709322782,0.10045740696414242,0.14017021208596758,0.1007059,0.1215341
1084,1108,0.21866173841219924,0.18323607940830247,0.4487685840009363,0.21865265943708911,0.4483535,0.2207818
1085,1109,0.15386231976179662,-0.29066650174906533,0.09432164761638338,0.1538621540358528,0.0983002,0.1348301
1086,1110,0.17297617136372073,0.18558581938120097,0.1166619890054073,0.1729266488953016,0.1191477,0.1691368
1087,1111,0.06493095400088554,-0.08405486283731946,0.052575312441636636,0.06493064904152164,0.0523341,0.0640895
1088,1112,0.06485733128772489,-0.29096424445687913,0.17458837245216605,0.06485664317708481,0.1780076,0.0733486
1089,1113,0.1441653662447323,0.4235916746030788,0.24348554667846747,0.1441647996482388,0.2438099,0.1368737
1090,1114,0.05952950400967786,-0.44256460381220336,0.18926779176456848,0.05952833278878591,0.1897669,0.0550425
1091,1115,0.18503139372011357,0.36155008199350114,0.24979101347496016,0.1850296108768357,0.2521097,0.1818049
1092,1116,0.20843777643709374,-0.2965283581090336,0.3039538948503354,0.20843425781582903,0.3045414,0.2049884
1093,1117,0.1667409825050173,-0.3564575654884102,0.0735358651952342,0.16673106183513264,0.0680573,0.1578521
1094,1118,0.07699588460695143,0.3089557548990377,0.2564974047342996,0.07699442289302875,0.2568405,0.0492365
1095,1119,0.14314524695924338,0.33926101667853165,0.12298798545472685,0.14314478229513766,0.1231947,0.1403419
1096,1120,0.1331898550784606,-0.3243976467590581,0.07970739052145089,0.1331635818263528,0.0780259,0.1310461
1097,1121,0.15870979996125545,0.16995453613800468,0.11426378140515382,0.15870884124438994,0.1129655,0.1920177
1098,1122,0.20671749688283025,-0.31516781134946054,0.06373143523215657,0.20671540971365365,0.0629347,0.2068799
1099,1123,0.14692885048112322,-0.1315399519080224,0.09948548060135694,0.14686318711004223,0.0855852,0.1259215
1100,1124,0.05390926219863444,0.4318119841802374,0.13080115953107915,0.053908601349228834,0.1315204,0.041948
1101,1125,0.22705745007654998,0.4645286212172026,0.02993543169465647,0.22705723686953436,0.0300089,0.2176594
1102,1126,0.20482612531104852,0.08228557169145669,0.11058057965679367,0.20480763993725778,0.1085309,0.1968427
1103,1127,0.23575477079170423,0.278459706052089,0.25380551502520093,0.23574059168477982,0.2539868,0.2326577
1104,1128,0.05712490010415401,0.8296687330407295,0.01368200120993564,0.05712490020919089,0.0114843,0.0480065
1105,1129,0.07223303956388712,-0.23782070794121116,0.1719512692233704,0.07223271963954174,0.1696383,0.0631698
1106,1130,0.1494864617133987,-0.13033883694133078,0.05585154485714398,0.14946094484163167,0.0540675,0.1453466
1107,1132,0.25898588954473506,0.39608405964214527,0.12988533896884866,0.2589832696023482,0.1298812,0.2567172
1108,1133,0.14110535748782982,-0.31993341319697943,0.07911654027322522,0.14105794630631735,0.079384,0.1341523
1109,1135,0.0781467416686528,-0.4071048734109969,0.08540364764356441,0.07814552379160339,0.0850757,0.0746504
1110,1136,0.21839950200356453,-0.028132129799329143,0.16330659824359267,0.21839743779711684,0.1631846,0.2161322
1111,1137,0.06493773318084317,-0.2461478337511479,0.0609988943699416,0.06493383942773179,0.059998,0.0614009
1112,1138,0.052083910616598415,0.18507486760016992,0.2623245962440144,0.05208128567279151,0.2623984,0.0436378
1113,1140,0.0856550724513407,0.24455127562007795,0.22670053421529154,0.08565315826408328,0.2268557,0.0831442
1114,1141,0.13717574991675913,-0.2955904895107037,0.06558505634872422,0.13715433132378457,0.0643975,0.1329088
1115,1142,0.13480391465885663,0.5532488622674079,0.026209553259324156,0.1348026100593297,0.0251485,0.1125745
1116,1144,0.0578197755937315,0.11178853849920084,0.15763635409762783,0.057818113419189944,0.1587114,0.0379582
1117,1145,0.12901126370601135,0.18896133862628434,0.11541305061320929,0.12900813044265924,0.1149974,0.1241921
1118,1146,0.2707273302445603,-0.09274077251029324,0.31145362311644514,0.2707260141477965,0.3111488,0.245915
1119,1147,0.21331879730481187,-0.3978378518906189,0.08040184139296108,0.2133055208893213,0.0837971,0.2140339
1120,1148,0.09479691673511453,-0.2625413598474075,0.17306477442619816,0.09479565345637267,0.1723234,0.0927259
1121,1149,0.05660176971390656,0.1756707633969006,0.22336827798114622,0.05660168645874246,0.2230882,0.0542767
1122,1150,0.14699403785050036,-0.02534807241686781,0.05083861021186174,0.14696870688206704,0.0406773,0.1375935
1123,1151,0.23120417719810366,0.4019348339793558,0.1330139906795924,0.23120342703449587,0.1330315,0.2311081
1124,1152,0.08337696307479178,-0.2204902671510662,0.09642763600717004,0.08337514236368762,0.0956656,0.0764705
1125,1153,0.12182276424627543,-0.3022097939729018,0.07345461023271262,0.12180814603576956,0.0750915,0.115166
1126,1154,0.0887511226525712,-0.22066290949472178,0.058349852304625,0.08875052195983099,0.058347,0.0698896
1127,1155,0.19804210582380252,-0.06085205655931155,0.10419152254183556,0.19804070555079606,0.1040426,0.1917586
1128,1156,0.08840806160039556,0.5975446357240324,0.023934977091242236,0.0884074107270896,0.0207737,0.0789643
1129,1157,0.139056812936878,-0.3506503289934204,0.1780694773552024,0.13905617087285435,0.1786287,0.127965
1130,1158,0.09915928517504431,0.16489205615622868,0.262489664992332,0.0991576969240589,0.2616178,0.0874023
1131,1159,0.08221178080955802,0.19105613256866047,0.22605846819941958,0.08219054988355115,0.2255927,0.0325438
1132,1160,0.08694420881607236,0.32609727884958856,0.2535409189852284,0.08693757845350208,0.2534695,0.0812805
1133,1161,0.06345839736075916,0.3736303089591769,0.1446761984213936,0.06345747098087168,0.1448295,0.071813
1134,1162,0.14387716008063628,0.48143768107378426,0.02922035884050559,0.1438769339187512,0.0286728,0.1420359
1135,1163,0.0623252077405345,0.4329731412230966,0.13889099006813316,0.0623231899809523,0.1389587,0.0383792
1136,1164,0.22989275563689032,-0.1687336775580768,0.4080514850386513,0.2298428926252631,0.40789,0.2306277
1137,1165,0.18480405787219956,0.3909830285373105,0.2410638649744248,0.18480350650643732,0.2395947,0.1825253
1138,1166,0.1935927838907073,-0.3437614048973496,0.2916035507806855,0.19359244303365983,0.2916439,0.1942836
1139,1167,0.09553501137153053,0.1740752074046828,0.11373172604182187,0.09553499589159571,0.1139485,0.07793
1140,1168,0.16725717389976633,0.36497271934286635,0.2361810500656637,0.16724962601486626,0.2365309,0.1657196
1141,1169,0.16579974098128777,-0.3795975904528038,0.0840495708399066,0.1657970308411069,0.0833855,0.1621278
1142,1171,0.17629284559690445,0.3061530509300081,0.03666956787354776,0.17629202415229442,0.0363785,0.1826101
1143,1174,0.08182294307770632,-0.31173892958305544,0.17564700611518572,0.08182224296208797,0.1745721,0.0811864
1144,1175,0.07246903964156035,-0.43618082502193595,0.2961751871281903,0.0724671531063899,0.29683,0.0395976
1145,1176,0.118238857431362,0.42745196229770444,0.1325327122098586,0.11823715282697227,0.1326483,0.1194405
1146,1177,0.09023050245572867,-0.23055668051156067,0.2789538435118443,0.09022973096818089,0.2796493,0.0378087
1147,1178,0.2343910089885317,0.14662661562335,0.11298217293058282,0.2343904980134118,0.1136497,0.2308739
1148,1179,0.1941607283240113,0.15867583334748792,0.1552442937535244,0.19415860948579347,0.1555118,0.1898508
1149,1180,0.17340886647450396,0.023467828645896482,0.10769752289248519,0.17340870509727255,0.1074587,0.1666608
1150,1181,0.14481825212108618,0.15473997139318907,0.11323214557806677,0.14481569898414776,0.1138253,0.1824928
1151,1182,0.15414354404491765,-0.15967009641926014,0.17066780613887128,0.15412819043938863,0.1626967,0.1086737
1152,1183,0.16178350926345708,0.02033319100639899,0.04828602273492774,0.16178015967977882,0.0471592,0.1568048
1153,1184,0.06136945255766348,-0.3367750355559271,0.20022888199635167,0.06136845877102748,0.1998909,0.0533252
1154,1185,0.13861196698940306,-0.2764841943498043,0.08989112117236124,0.1385964175902377,0.0878732,0.1294727
1155,1186,0.06797828980949307,-0.2817858372286423,0.17408871621482264,0.06797828460015495,0.1770942,0.0744896
1156,1187,0.18923278909497424,-0.22740951809849141,0.20606520993245697,0.18922764482091414,0.2061264,0.1884159
1157,1188,0.1461441631782307,-0.32930602483487065,0.07769992023971292,0.14608156452905605,0.0787113,0.1410305
1158,1189,0.07334176807371293,-0.4261671044111504,0.1931509660722504,0.07334116699470417,0.1932735,0.0727608
1159,1190,0.1317825650938677,-0.038517222659780026,0.050873107537461826,0.13177700286663022,0.0498286,0.128456
1160,1191,0.10555259481966492,-0.3780460044527203,0.30368722676696175,0.10554905398253084,0.3040168,0.0890928
1161,1192,0.2660496858079439,-0.14375776294341963,0.39720084139429906,0.2660480007459085,0.3983751,0.2636644
1162,1193,0.16020676647918677,0.238606618017178,0.22694170222783647,0.16020616700762508,0.2272248,0.1550658
1163,1194,0.13568984009849364,-0.14217921976644293,0.21047441337680337,0.13568830142065538,0.2104523,0.1258243
1164,1195,0.20029847527330855,0.35859612715756756,0.13588866903359204,0.20027665712850404,0.1359036,0.2072316
1165,1196,0.11953790823272023,-0.39642384005628495,0.293263312320947,0.1195325262914776,0.2934537,0.11609
1166,1197,0.2795379492407565,0.09002559229632377,0.26316264768991043,0.2795377382554949,0.2630664,0.2473326
1167,1199,0.08841678883413905,-0.2430843122326193,0.17219187785410495,0.08841644837975225,0.1693858,0.0645455
1168,1200,0.14135127733732059,-0.38721432389459165,0.08845541934588665,0.14135107477581885,0.0881007,0.1320309
1169,1201,0.03958437268072468,0.41159543802631066,0.12954328590106132,0.03958058634930018,0.1292554,0.0170413
1170,1202,0.1371832516749227,0.04963161069213165,0.04720444183163134,0.13718282593187445,0.0471692,0.1220855
1171,1203,0.2200700766090102,0.10152694512202688,0.11091756198534332,0.2200685669509396,0.1107054,0.2204335
1172,1205,0.2219749332815793,0.40402587762203385,0.1383435123287735,0.22197393948846836,0.1338535,0.2197963
1173,1206,0.0737349800583094,0.42215621503875583,0.23975765728497825,0.07373576341278654,0.2397031,0.0628931
1174,1207,0.07176768841570028,-0.2811489480978395,0.1740827783744059,0.07176709624267358,0.1772805,0.0745429
1175,1209,0.14955326893209803,-0.2699788341803798,0.09530497001885792,0.14955229379306104,0.0979719,0.1341805
1176,1210,0.08347956910753374,-0.30289982696522044,0.1751290649019169,0.0834770090212771,0.1743721,0.0695301
1177,1211,0.12919585990697363,-0.35194688354872566,0.19991825984832873,0.12919542544526158,0.2004648,0.1304596
1178,1212,0.24534076448443656,0.3847838820849516,0.12628559352106192,0.24534016386862154,0.1260745,0.2319801
1179,1213,0.08690495992490538,0.41023710233321986,0.24916175610957297,0.08690122132041272,0.2493533,0.1011137
1180,1214,0.09868227993818621,-0.42417546467734935,0.1874375990711642,0.09867960410063017,0.1873659,0.0955521
1181,1215,0.10128858905988145,0.13331976865308315,0.2638897046494226,0.10128230710136009,0.2634832,0.0924762
1182,1216,0.17028163484563683,0.31111462361869374,0.12589872875309252,0.17027341844126023,0.1226733,0.1607694
1183,1217,0.17429787801361485,-0.37644798520988826,0.08576398006833925,0.17429485053873653,0.0852653,0.1696463
1184,1218,0.15930756931139495,0.08241451941456386,0.04573723693243972,0.15930652111167806,0.0429935,0.1527946
1185,1219,0.1438824014283397,-0.2940596195390168,0.06733222767679564,0.14384926957890995,0.0672573,0.1445369
1186,1220,0.08431700709645042,-0.34598325509366934,0.17767155341484975,0.08431654257463646,0.1779039,0.0765466
1187,1222,0.21749576134509044,0.2535598778808599,0.3549697134668993,0.2174304461873925,0.3545792,0.0881144
1188,1223,0.05285629787952753,0.27869944295015087,0.037785957756690004,0.05285411360699926,0.0371708,0.0436916
1189,1224,0.16745408313570875,0.18918754049903275,0.15255227515538586,0.16741648731344735,0.1542926,0.1732398
1190,1225,0.12532309968666558,-0.04242003927677132,0.05152324608829345,0.12531778122897133,0.0442708,0.1166283
1191,1226,0.1580121276765677,-0.09752795875919613,0.1662071845100623,0.15801128680866564,0.1659846,0.1516829
1192,1227,0.18822160430227747,-0.3609303887477224,0.29144923923518157,0.1882213608494944,0.2926456,0.1907048
1193,1228,0.08289911114918175,-0.43770484876896265,0.07427086053384659,0.08289775056259652,0.0714766,0.0724943
1194,1229,0.128792980842253,0.4361268568140186,0.0311465995716459,0.12879246441526918,0.0308703,0.1502677
1195,1230,0.15554512872854345,-0.3996482901136347,0.18490811197733778,0.15554041528341675,0.1864959,0.1531063
1196,1231,0.11606123041033169,-0.18763205465326638,0.20835291234993553,0.1160607874475396,0.208098,0.1097981
1197,1232,0.1941223932908152,-0.36682557830346124,0.1972701902706595,0.19412221633815324,0.1971594,0.1654495
1198,1233,0.08455515405682167,0.28823076000596864,0.12092382855419609,0.08455372741606748,0.1146567,0.0677971
1199,1234,0.06277323315213523,-0.1509662141928392,0.16804690018033663,0.06277345085106742,0.1676881,0.0594151
1200,1236,0.1952696047948259,0.03902356626984887,0.21805684207924708,0.19526157668193017,0.217685,0.1922587
1201,1237,0.04991344410652427,0.17448214491094355,0.15449682630275877,0.049910922502093266,0.1546643,0.0409484
1202,1238,0.1744271570747222,-0.292363504638914,0.2026989128347399,0.1744231982769255,0.2026894,0.1689723
1203,1239,0.24817918789874752,0.8031253411845536,0.015129015868788297,0.24817717765313826,0.0139116,0.2443368
1204,1240,0.14153162284247325,-0.42346388012618985,0.18610236855752604,0.14153119555994825,0.1862333,0.1419358
1205,1241,0.12249526772395707,-0.3425881336487858,0.40775972175952735,0.12249529698800404,0.4090033,0.1079699
1206,1242,0.18731274772535195,-0.40948529109714127,0.18668159401349577,0.18731063490576086,0.1862799,0.1821325
1207,1243,0.06680249951502629,0.42858948170956757,0.2467770096396708,0.06680080340894068,0.2466811,0.0446883
1208,1244,0.14839509170618806,-0.10413303210074372,0.16677875977882053,0.14839297084017242,0.1658888,0.1414233
1209,1245,0.050436776949988806,0.1635905654367582,0.042552224201280235,0.05043585244746218,0.0421241,0.044084
1210,1246,0.2382992098862034,-0.2924598927239533,0.2993571329213549,0.2382797842543829,0.2985432,0.238797
1211,1247,0.164049375906076,0.45711844846691674,0.030269863394390334,0.16404917332180194,0.0297944,0.1616199
1212,1248,0.05712215031858107,0.38919955484374147,0.1422129601459115,0.057125242785553136,0.1414363,0.0413625
1213,1249,0.13589811985086175,-0.23560394620887745,0.09242910274748313,0.1358968471497478,0.0930142,0.1269017
1214,1251,0.11770254954823493,-0.33811080842432617,0.09115182233944612,0.11770086029892528,0.0911847,0.1173685
1215,1252,0.21931928948295398,-0.022034750745504803,0.5451071582998545,0.21931841360869506,0.5466369,0.2205028
