,0,1,2,3,4,median,Objname
647,0,0,0,0,0,0.0,2005 EC318
648,0,0,0,0,0,0.0,2005 EE296
649,0,0,0,0,0,0.0,2005 EM303
650,0,0,0,0,0,0.0,2005 EN302
651,0,0,0,0,0,0.0,2005 EO304
652,1,1,1,1,1,1.0,2005 ER318
653,0,0,1,0,0,0.0,2005 EW318
654,0,0,0,0,0,0.0,2005 EX297
655,1,1,1,1,1,1.0,2005 EX318
656,1,1,1,1,1,1.0,2005 EZ300
657,1,1,1,1,1,1.0,2005 GA187
658,0,1,0,0,0,0.0,2005 GC187
659,0,0,0,0,0,0.0,2005 GD187
660,1,1,1,1,1,1.0,2005 GF187
661,1,1,1,1,1,1.0,2005 GV210
662,0,0,0,0,0,0.0,2005 GX186
663,0,0,0,0,0,0.0,2005 JA175
664,0,0,0,0,0,0.0,2005 JB186
665,0,0,1,0,0,0.0,2005 JH177
666,0,0,0,0,0,0.0,2005 JJ186
667,0,0,0,0,0,0.0,2005 JK186
668,0,0,0,0,0,0.0,2005 JP179
669,0,0,0,0,0,0.0,2005 JR179
670,0,0,0,0,0,0.0,2005 JY185
671,0,0,0,0,0,0.0,2005 JZ174
672,0,0,0,0,0,0.0,2005 LA54
673,1,0,1,1,1,1.0,2005 LB54
674,0,0,0,0,0,0.0,2005 PL21
675,0,1,1,0,0,0.0,2005 PS21
676,0,0,0,0,0,0.0,2005 RQ43
677,1,1,1,1,1,1.0,2005 SD278
678,1,1,1,1,1,1.0,2005 SE278
679,1,1,1,1,1,1.0,2005 SF278
680,1,1,1,1,1,1.0,2005 TN53
681,1,1,1,1,1,1.0,2005 TN74
682,1,1,1,1,1,1.0,2005 TV189
683,1,1,1,1,1,1.0,2005 VA123
684,0,0,0,1,0,0.0,2006 AO98
685,0,0,0,0,0,0.0,2006 BR284
686,0,0,0,0,0,0.0,2006 CH69
687,0,0,0,0,0,0.0,2006 HA123
688,0,0,0,0,0,0.0,2006 HB123
689,0,1,0,1,1,1.0,2006 HN122
690,0,0,0,0,0,0.0,2006 HP122
691,0,0,0,0,0,0.0,2006 HW122
692,0,0,0,0,0,0.0,2006 JU58
693,0,0,0,0,0,0.0,2006 JV58
694,0,0,0,0,0,0.0,2006 QF181
695,1,1,1,1,1,1.0,2006 QQ180
696,0,0,0,0,0,0.0,2006 QR181
697,0,0,0,0,0,0.0,2006 SE415
698,0,0,0,0,0,0.0,2006 SF415
699,0,0,0,0,0,0.0,2006 SH415
700,1,1,1,1,1,1.0,2006 TO130
701,1,1,1,1,1,1.0,2006 TP130
702,0,0,0,0,0,0.0,2006 UO321
703,1,1,1,1,1,1.0,2006 UZ184
704,0,0,0,0,0,0.0,2006 WF206
705,0,0,1,1,0,0.0,2006 WG206
706,1,1,1,1,1,1.0,2006 WS195
707,0,0,0,0,0,0.0,2007 CQ79
708,0,0,0,0,0,0.0,2007 CR79
709,0,0,0,0,0,0.0,2007 CS79
710,0,0,0,0,0,0.0,2007 DS101
711,0,0,0,0,0,0.0,2007 FM51
712,0,0,0,0,0,0.0,2007 FO51
713,1,0,0,1,0,0.0,2007 FP51
714,0,0,0,0,0,0.0,2007 HV90
715,1,1,1,1,1,1.0,2007 JF45
716,0,0,0,0,0,0.0,2007 LE38
717,1,1,1,1,1,1.0,2007 PS45
718,0,0,0,0,0,0.0,2007 RL314
719,1,1,1,1,1,1.0,2007 RT15
720,0,0,1,0,0,0.0,2007 RW326
721,0,0,0,0,0,0.0,2007 RX326
722,0,0,0,1,1,0.0,2007 RY326
723,0,0,0,0,0,0.0,2007 TD418
724,0,0,0,0,0,0.0,2007 TZ417
725,0,0,0,0,0,0.0,2007 VJ302
726,0,0,0,0,0,0.0,2008 AQ118
727,1,1,1,1,1,1.0,2008 LC18
728,1,1,0,0,1,1.0,2008 QB43
729,1,1,1,1,1,1.0,2008 SO266
730,0,0,0,0,0,0.0,2008 SP266
731,0,0,0,0,0,0.0,2009 DL143
732,1,1,1,1,1,1.0,2009 DN143
733,0,0,0,0,0,0.0,2009 DR143
734,0,0,0,0,0,0.0,2009 DS143
735,1,1,1,1,1,1.0,2009 JZ18
736,0,0,1,0,0,0.0,2009 KL30
737,0,0,0,0,0,0.0,2009 KO30
738,0,0,0,0,0,0.0,2009 UF156
739,0,0,0,0,0,0.0,2010 AH2
740,1,1,1,1,1,1.0,2010 EL139
741,0,0,0,0,0,0.0,2010 FX86
742,0,0,0,0,0,0.0,2010 JK124
743,0,0,0,0,0,0.0,2010 KZ39
744,1,1,1,1,1,1.0,2010 LB136
745,10,10,10,10,10,10.0,2010 LP68
746,1,0,0,0,1,0.0,2010 MQ116
747,1,1,1,1,1,1.0,2010 OO127
748,0,0,0,0,0,0.0,2010 PP81
749,0,0,0,0,0,0.0,2010 RD188
750,0,0,0,0,0,0.0,2010 RE188
751,0,0,0,0,0,0.0,2010 RF43
752,0,0,0,0,0,0.0,2010 RF64
753,0,0,0,0,0,0.0,2010 RN64
754,0,0,0,0,0,0.0,2010 RO64
755,0,0,0,0,0,0.0,2010 SS43
756,0,0,0,0,0,0.0,2010 TA192
757,0,0,0,0,0,0.0,2010 TD192
758,0,0,0,0,0,0.0,2010 TE192
759,0,0,0,0,0,0.0,2010 TF192
760,0,0,0,0,0,0.0,2010 TG192
761,1,1,1,1,1,1.0,2010 TJ182
762,0,0,0,0,0,0.0,2010 TK192
763,0,0,0,0,0,0.0,2010 TL182
764,1,1,1,1,1,1.0,2010 TM182
765,1,1,1,1,1,1.0,2010 TN182
766,0,0,0,0,0,0.0,2010 TP182
767,1,1,1,1,1,1.0,2010 TT191
768,0,0,0,0,0,0.0,2010 VK201
769,1,1,1,1,1,1.0,2010 VL201
770,0,0,0,0,0,0.0,2010 VQ11
771,0,0,0,0,0,0.0,2010 VR11
772,0,1,0,0,0,0.0,2010 VV224
773,1,1,1,1,1,1.0,2010 VX11
774,2,2,1,2,2,2.0,2010 VX224
775,0,0,0,0,0,0.0,2011 BS163
776,0,0,0,0,0,0.0,2011 BV163
777,0,0,0,0,0,0.0,2011 CX119
778,1,1,1,1,1,1.0,2011 HE103
779,0,0,0,0,0,0.0,2011 HF103
780,1,1,1,1,1,1.0,2011 HM102
781,0,0,0,0,0,0.0,2011 HZ102
782,0,0,0,0,0,0.0,2011 JW31
783,0,0,0,0,0,0.0,2011 JX31
784,0,0,0,0,0,0.0,2011 JY31
785,1,0,0,1,0,0.0,2011 OA60
786,1,1,1,1,1,1.0,2011 SO277
787,1,1,1,1,1,1.0,2011 UA411
788,0,0,0,0,0,0.0,2011 UA412
789,1,1,1,1,1,1.0,2011 UA413
790,0,0,0,0,0,0.0,2011 UB412
791,1,1,1,1,1,1.0,2011 UC411
792,0,0,0,0,0,0.0,2011 UC412
793,1,1,1,1,1,1.0,2011 UD411
794,0,0,0,0,0,0.0,2011 UD412
795,0,0,0,0,0,0.0,2011 UE412
796,10,10,10,10,10,10.0,2011 UF412
797,1,1,1,1,1,1.0,2011 UG411
798,0,0,0,0,0,0.0,2011 UG412
799,1,1,1,0,1,1.0,2011 UH411
800,0,0,0,0,0,0.0,2011 UH412
801,1,1,1,1,1,1.0,2011 UJ411
802,0,0,0,0,0,0.0,2011 UJ412
803,1,1,1,1,1,1.0,2011 UK411
804,0,0,0,0,0,0.0,2011 UK412
805,1,1,1,1,1,1.0,2011 UK413
806,1,1,1,1,1,1.0,2011 UL411
807,0,0,0,0,0,0.0,2011 UL412
808,1,1,1,1,1,1.0,2011 UM411
809,0,1,0,1,0,0.0,2011 UM412
810,1,1,1,1,1,1.0,2011 UN411
811,0,0,0,0,0,0.0,2011 UN412
812,1,1,1,1,1,1.0,2011 UO411
813,1,1,1,1,1,1.0,2011 UP410
814,1,1,1,1,1,1.0,2011 UQ410
815,1,1,1,1,1,1.0,2011 UR410
816,1,1,1,1,1,1.0,2011 US410
817,0,0,0,0,0,0.0,2011 US412
818,1,1,1,1,1,1.0,2011 UT410
819,0,0,0,0,0,0.0,2011 UT412
820,1,1,1,1,1,1.0,2011 UU410
821,0,0,0,0,0,0.0,2011 UU411
822,1,1,1,1,1,1.0,2011 UV410
823,0,0,0,0,0,0.0,2011 UV411
824,1,1,1,1,1,1.0,2011 UW410
825,0,0,0,0,0,0.0,2011 UW411
826,0,0,0,0,0,0.0,2011 UX411
827,1,1,1,1,1,1.0,2011 UY410
828,0,0,0,0,0,0.0,2011 UY411
829,1,1,1,1,1,1.0,2011 UZ410
830,0,0,0,0,0,0.0,2011 UZ411
831,1,1,1,1,1,1.0,2011 UZ412
832,1,1,1,1,1,1.0,2011 VJ24
833,0,0,0,0,0,0.0,2011 XJ4
834,0,0,0,0,0,0.0,2012 BV154
835,1,1,1,1,1,1.0,2012 BY154
836,0,0,0,0,0,0.0,2012 CS57
837,0,0,0,0,0,0.0,2012 DA99
838,1,1,1,1,1,1.0,2012 DB99
839,0,0,0,0,0,0.0,2012 DW98
840,1,1,1,1,1,1.0,2012 DX98
841,0,0,0,0,0,0.0,2012 DZ98
842,0,0,0,1,0,0.0,2012 FH84
843,0,0,0,0,0,0.0,2012 FK84
844,1,1,1,1,1,1.0,2012 HE85
845,0,0,0,0,0,0.0,2012 HG84
846,0,0,0,0,0,0.0,2012 HL85
847,1,0,1,0,1,1.0,2012 HZ84
848,1,1,1,1,1,1.0,2012 JH67
849,1,1,1,1,1,1.0,2012 KW51
850,0,0,0,0,0,0.0,2012 OL6
851,0,0,0,0,0,0.0,2012 SB67
852,1,1,1,1,1,1.0,2012 TC324
853,1,1,1,1,1,1.0,2012 TD324
854,0,0,0,0,0,0.0,2012 TE324
855,0,0,0,0,0,0.0,2012 TF324
856,0,0,0,0,0,0.0,2012 UB178
857,1,1,1,1,1,1.0,2012 UC178
858,0,0,0,0,0,0.0,2012 UE178
859,1,1,1,1,1,1.0,2012 UG177
860,1,1,1,1,1,1.0,2012 UH177
861,0,0,0,1,0,0.0,2012 UL177
862,0,0,0,0,0,0.0,2012 UM177
863,0,0,0,0,0,0.0,2012 UN177
864,0,0,0,1,1,0.0,2012 UO177
865,1,1,0,0,1,1.0,2012 UP177
866,0,1,1,0,1,1.0,2012 UT177
867,1,1,1,1,1,1.0,2012 VR113
868,1,1,1,1,1,1.0,2012 XR157
869,1,1,1,1,1,1.0,2012 YO9
870,0,0,0,0,0,0.0,2013 AQ183
871,1,1,1,1,1,1.0,2013 BN82
872,1,1,1,1,1,1.0,2013 CD223
873,0,0,0,0,0,0.0,2013 EC138
874,0,0,0,0,0,0.0,2013 EJ154
875,0,0,0,0,0,0.0,2013 EM149
876,0,0,0,0,0,0.0,2013 FA28
877,0,0,0,0,0,0.0,2013 FB28
878,1,1,1,1,1,1.0,2013 FD28
879,0,0,0,0,0,0.0,2013 FH28
880,0,1,0,0,1,0.0,2013 FQ28
881,1,1,1,1,1,1.0,2013 FR28
882,1,1,1,0,1,1.0,2013 FZ27
883,0,0,0,0,0,0.0,2013 GA138
884,0,0,0,0,0,0.0,2013 GB138
885,0,0,0,0,0,0.0,2013 GC137
886,0,0,0,0,0,0.0,2013 GC138
887,1,1,1,1,1,1.0,2013 GD137
888,0,0,0,0,0,0.0,2013 GD138
889,1,1,1,1,1,1.0,2013 GE137
890,0,0,0,0,0,0.0,2013 GE138
891,1,1,1,1,1,1.0,2013 GF137
892,0,0,0,0,0,0.0,2013 GF138
893,1,1,1,1,1,1.0,2013 GG137
894,0,0,0,0,0,0.0,2013 GG138
895,1,1,1,1,1,1.0,2013 GH137
896,1,1,1,1,1,1.0,2013 GJ137
897,1,1,1,1,1,1.0,2013 GK137
898,1,1,1,1,1,1.0,2013 GL137
899,0,0,0,0,0,0.0,2013 GM137
900,0,0,0,0,0,0.0,2013 GN137
901,0,0,0,0,0,0.0,2013 GO136
902,0,0,0,0,0,0.0,2013 GO137
903,0,0,0,0,0,0.0,2013 GP137
904,0,0,0,0,0,0.0,2013 GQ136
905,0,0,0,0,0,0.0,2013 GQ137
906,1,1,1,1,1,1.0,2013 GR136
907,0,0,0,0,0,0.0,2013 GR137
908,0,0,0,0,0,0.0,2013 GS137
909,0,0,0,1,0,0.0,2013 GT136
910,0,0,0,0,0,0.0,2013 GT137
911,0,1,0,0,0,0.0,2013 GU136
912,0,0,0,0,0,0.0,2013 GU137
913,0,0,0,0,0,0.0,2013 GV136
914,0,0,0,0,0,0.0,2013 GV137
915,0,0,0,0,0,0.0,2013 GW137
916,1,1,1,1,1,1.0,2013 GX136
917,0,0,0,0,0,0.0,2013 GX137
918,0,0,0,0,0,0.0,2013 GY137
919,0,0,0,0,0,0.0,2013 GZ137
920,1,1,1,1,1,1.0,2013 HR156
921,0,0,0,0,1,0.0,2013 HS156
922,0,0,0,0,0,0.0,2013 HT156
923,1,1,1,1,1,1.0,2013 HU156
924,0,0,0,0,0,0.0,2013 HV156
925,1,1,1,1,1,1.0,2013 HW156
926,1,1,1,1,1,1.0,2013 HY156
927,0,0,0,0,0,0.0,2013 HZ156
928,1,1,1,1,1,1.0,2013 JA65
929,1,1,1,1,1,1.0,2013 JB65
930,1,1,1,1,1,1.0,2013 JD65
931,1,1,1,1,1,1.0,2013 JE64
932,1,1,1,1,1,1.0,2013 JE65
933,1,1,1,1,1,1.0,2013 JF65
934,1,0,1,1,1,1.0,2013 JG64
935,1,1,1,1,1,1.0,2013 JG65
936,1,1,1,1,1,1.0,2013 JH65
937,1,1,1,1,1,1.0,2013 JJ64
938,1,1,1,1,1,1.0,2013 JJ65
939,1,1,1,1,1,1.0,2013 JK65
940,1,1,1,1,1,1.0,2013 JL65
941,0,1,1,1,0,1.0,2013 JM64
942,0,0,0,0,0,0.0,2013 JM65
943,1,1,1,1,1,1.0,2013 JN64
944,0,0,0,0,0,0.0,2013 JN65
945,0,0,0,0,0,0.0,2013 JO65
946,0,0,0,0,0,0.0,2013 JP65
947,0,0,0,0,0,0.0,2013 JQ65
948,0,0,0,0,0,0.0,2013 JR65
949,0,0,0,0,0,0.0,2013 JS64
950,0,0,0,0,0,0.0,2013 JS65
951,0,0,0,0,0,0.0,2013 JT65
952,0,1,0,1,1,1.0,2013 JU64
953,0,0,0,0,0,0.0,2013 JV63
954,0,0,0,0,0,0.0,2013 JV65
955,0,0,0,0,0,0.0,2013 JW63
956,1,1,1,1,1,1.0,2013 JZ64
957,0,0,0,0,0,0.0,2013 LY35
958,0,0,0,0,0,0.0,2013 MA12
959,10,10,10,10,10,10.0,2013 NK24
960,0,0,0,0,1,0.0,2013 NM24
961,1,1,1,1,1,1.0,2013 PV74
962,0,0,0,0,0,0.0,2013 PW74
963,1,1,1,1,1,1.0,2013 PX74
964,1,1,1,0,1,1.0,2013 QO95
965,1,1,1,1,1,1.0,2013 RB98
966,1,1,1,1,1,1.0,2013 RD98
967,0,0,0,0,0,0.0,2013 RP98
968,0,0,0,0,0,0.0,2013 SP99
969,0,0,0,0,0,0.0,2013 SQ99
970,0,0,0,1,0,0.0,2013 TH159
971,0,0,0,0,0,0.0,2013 TM159
972,1,1,1,1,1,1.0,2013 UF15
973,0,0,1,0,0,0.0,2013 UJ15
974,1,1,1,1,1,1.0,2013 UK15
975,0,0,0,0,0,0.0,2013 UL15
976,1,1,1,1,1,1.0,2013 UM15
977,0,0,0,0,0,0.0,2013 UN15
978,0,0,0,0,0,0.0,2013 UO15
979,0,0,0,0,0,0.0,2013 UP15
980,0,0,0,0,0,0.0,2013 XB26
981,0,0,0,0,0,0.0,2013 XD26
982,1,1,1,1,1,1.0,2014 AL55
983,0,0,0,0,0,0.0,2014 AM55
984,0,0,0,0,0,0.0,2014 BV64
985,0,0,0,0,0,0.0,2014 BX64
986,1,0,1,1,0,1.0,2014 BZ57
987,0,0,0,0,0,0.0,2014 CP23
988,1,1,1,1,1,1.0,2014 CQ23
989,0,0,0,0,0,0.0,2014 DD143
990,0,0,0,0,0,0.0,2014 DE143
991,0,0,0,0,0,0.0,2014 DF143
992,1,1,1,1,1,1.0,2014 DH143
993,0,0,0,0,0,0.0,2014 DJ143
994,1,1,1,1,1,1.0,2014 DK143
995,0,0,0,0,0,0.0,2014 DL143
996,0,0,0,0,0,0.0,2014 DM143
997,0,0,0,0,0,0.0,2014 DN143
998,1,1,1,1,1,1.0,2014 DO143
999,1,1,1,1,1,1.0,2014 DP143
1000,1,1,1,1,1,1.0,2014 DR143
1001,1,1,1,1,1,1.0,2014 DU143
1002,0,0,0,0,0,0.0,2014 EA52
1003,0,0,0,0,0,0.0,2014 EZ51
1004,1,1,1,1,1,1.0,2014 FB62
1005,0,0,0,1,0,0.0,2014 FF72
1006,0,0,0,0,1,0.0,2014 FG72
1007,0,0,0,0,0,0.0,2014 FP43
1008,1,0,0,0,0,0.0,2014 FT71
1009,0,0,0,0,0,0.0,2014 FX61
1010,0,0,0,0,0,0.0,2014 FY71
1011,0,0,0,0,1,0.0,2014 FZ71
1012,1,1,1,1,1,1.0,2014 GC54
1013,1,1,1,1,1,1.0,2014 GE54
1014,1,1,1,1,1,1.0,2014 GF54
1015,1,1,1,1,1,1.0,2014 GJ54
1016,0,0,0,0,0,0.0,2014 GT53
1017,0,0,0,0,0,0.0,2014 GU53
1018,0,0,0,0,0,0.0,2014 GV53
1019,0,0,0,0,0,0.0,2014 GW53
1020,1,1,1,1,1,1.0,2014 GY53
1021,0,0,0,0,0,0.0,2014 GZ53
1022,1,1,1,1,1,1.0,2014 HB200
1023,1,1,1,1,1,1.0,2014 HD200
1024,1,1,1,1,1,1.0,2014 HT199
1025,0,0,0,0,0,0.0,2014 HU199
1026,0,0,0,0,0,0.0,2014 HV199
1027,0,0,0,0,0,0.0,2014 HW199
1028,1,1,1,1,1,1.0,2014 HX199
1029,0,0,0,0,0,0.0,2014 HZ199
1030,1,1,1,1,1,1.0,2014 JK80
1031,1,1,1,1,1,1.0,2014 JL80
1032,0,0,0,0,0,0.0,2014 JM80
1033,1,1,1,1,1,1.0,2014 JP80
1034,1,1,1,1,1,1.0,2014 JQ80
1035,1,1,1,1,1,1.0,2014 JR80
1036,0,0,0,0,0,0.0,2014 JS80
1037,1,1,1,1,1,1.0,2014 JT80
1038,1,1,1,1,1,1.0,2014 KC102
1039,1,1,1,1,1,1.0,2014 KD102
1040,0,0,0,0,0,0.0,2014 KS101
1041,1,1,1,1,1,1.0,2014 KU101
1042,1,1,1,1,1,1.0,2014 KV101
1043,0,0,0,0,0,0.0,2014 KW101
1044,1,1,1,1,1,1.0,2014 KX101
1045,1,1,1,1,1,1.0,2014 KY101
1046,0,0,0,0,0,0.0,2014 LO28
1047,0,0,0,0,0,0.0,2014 LP28
1048,0,0,0,0,0,0.0,2014 LQ28
1049,0,0,0,0,0,0.0,2014 LR28
1050,0,0,0,0,0,0.0,2014 LS28
1051,0,0,0,0,0,0.0,2014 LT28
1052,0,0,0,0,0,0.0,2014 MA70
1053,0,0,0,0,0,0.0,2014 MB70
1054,1,1,1,1,1,1.0,2014 MC70
1055,0,1,1,0,1,1.0,2014 MD70
1056,1,1,1,1,1,1.0,2014 MF70
1057,0,0,0,0,0,0.0,2014 MG70
1058,1,1,1,1,1,1.0,2014 MH70
1059,0,0,0,0,0,0.0,2014 MY69
1060,0,0,0,0,0,0.0,2014 MZ69
1061,0,0,0,0,0,0.0,2014 NB66
1062,0,0,0,0,0,0.0,2014 NZ65
1063,0,0,0,0,0,0.0,2014 OA394
1064,0,0,0,0,0,0.0,2014 OB394
1065,0,0,0,0,0,0.0,2014 OE394
1066,0,0,0,0,0,0.0,2014 OG394
1067,0,0,0,0,0,0.0,2014 OH394
1068,0,0,0,0,0,0.0,2014 OJ394
1069,1,1,1,1,1,1.0,2014 OK394
1070,1,1,1,1,1,1.0,2014 OL394
1071,0,0,0,0,0,0.0,2014 OM394
1072,0,0,0,0,0,0.0,2014 OZ393
1073,0,0,0,0,0,0.0,2014 PN70
1074,0,0,0,0,0,0.0,2014 QA442
1075,0,0,0,0,0,0.0,2014 QE442
1076,0,0,0,0,0,0.0,2014 QF433
1077,0,0,0,0,0,0.0,2014 QL441
1078,1,1,1,1,1,1.0,2014 QM441
1079,1,1,1,1,1,1.0,2014 QO441
1080,0,0,0,0,0,0.0,2014 QU441
1081,0,0,0,0,0,0.0,2014 QW441
1082,0,0,0,0,0,0.0,2014 QX441
1083,1,1,1,1,1,1.0,2014 QY441
1084,1,1,1,1,1,1.0,2014 QZ441
1085,1,1,1,1,1,1.0,2014 RQ63
1086,0,0,0,0,0,0.0,2014 SH349
1087,1,1,1,1,1,1.0,2014 SK349
1088,0,0,1,0,1,0.0,2014 SN350
1089,1,1,1,1,1,1.0,2014 SQ350
1090,0,0,2,1,2,1.0,2014 ST349
1091,1,1,1,1,1,1.0,2014 TA86
1092,0,0,0,0,0,0.0,2014 TC86
1093,0,0,0,0,0,0.0,2014 TD86
1094,0,0,0,0,0,0.0,2014 TE86
1095,0,0,0,0,0,0.0,2014 TF86
1096,0,0,0,0,0,0.0,2014 TT85
1097,0,0,0,0,0,0.0,2014 TW85
1098,0,0,0,0,0,0.0,2014 TX85
1099,1,1,1,1,1,1.0,2014 TZ85
1100,0,0,0,0,0,0.0,2014 UD225
1101,0,0,0,0,0,0.0,2014 UE225
1102,0,0,0,0,0,0.0,2014 UF224
1103,0,0,0,0,0,0.0,2014 UP224
1104,0,0,0,0,0,0.0,2014 UQ224
1105,1,1,1,1,1,1.0,2014 UR224
1106,0,0,0,0,0,0.0,2014 US224
1107,1,1,1,1,1,1.0,2014 UT224
1108,1,1,1,1,1,1.0,2014 UU224
1109,0,0,0,0,0,0.0,2014 VU37
1110,0,0,0,0,0,0.0,2014 WA509
1111,0,0,0,0,0,0.0,2014 WA510
1112,1,1,1,1,1,1.0,2014 WC510
1113,0,0,0,0,0,0.0,2014 WD509
1114,0,0,0,0,0,0.0,2014 WF509
1115,1,1,1,1,1,1.0,2014 WF510
1116,0,0,0,0,0,0.0,2014 WG509
1117,1,1,1,1,1,1.0,2014 WG510
1118,1,1,0,0,0,0.0,2014 WH509
1119,0,0,0,0,0,0.0,2014 WJ509
1120,0,0,0,0,0,0.0,2014 WK509
1121,1,0,1,1,1,1.0,2014 WN509
1122,0,0,0,0,0,0.0,2014 WO509
1123,1,1,1,1,1,1.0,2014 WO510
1124,0,0,0,0,0,0.0,2014 WP509
1125,1,1,1,1,1,1.0,2014 WP510
1126,1,1,1,1,1,1.0,2014 WQ509
1127,1,1,1,1,1,1.0,2014 WQ510
1128,1,1,1,1,1,1.0,2014 WR510
1129,0,0,0,0,0,0.0,2014 WS509
1130,1,1,1,1,1,1.0,2014 WT509
1131,1,1,1,1,1,1.0,2014 WT69
1132,0,0,0,0,0,0.0,2014 WU509
1133,0,0,0,0,0,0.0,2014 WV509
1134,0,0,0,0,0,0.0,2014 WW509
1135,0,0,0,0,0,0.0,2014 WX509
1136,0,0,0,0,0,0.0,2014 WY509
1137,0,0,0,0,0,0.0,2014 WZ509
1138,0,0,0,0,0,0.0,2014 XR40
1139,0,0,0,0,0,0.0,2014 XS40
1140,1,1,1,1,1,1.0,2014 XT40
1141,1,1,1,1,1,1.0,2014 XU40
1142,0,0,0,0,0,0.0,2014 XY40
1143,0,0,0,0,0,0.0,2014 YA50
1144,0,0,0,0,0,0.0,2014 YB50
1145,1,1,1,1,1,1.0,2014 YG50
1146,1,1,1,1,1,1.0,2014 YJ50
1147,1,1,1,1,1,1.0,2015 AJ281
1148,1,1,1,1,1,1.0,2015 AM281
1149,0,0,0,0,0,0.0,2015 AN281
1150,1,1,1,1,1,1.0,2015 BA519
1151,0,0,0,0,0,0.0,2015 BG519
1152,1,1,1,1,1,1.0,2015 BM518
1153,0,0,0,0,0,0.0,2015 BN518
1154,0,0,0,0,0,0.0,2015 BO518
1155,1,1,1,1,1,1.0,2015 BP518
1156,0,0,0,0,0,0.0,2015 BQ518
1157,0,0,0,0,0,0.0,2015 BT518
1158,1,1,1,1,1,1.0,2015 BU518
1159,0,0,0,0,0,0.0,2015 BV518
1160,0,0,0,0,0,0.0,2015 BW518
1161,0,0,0,0,0,0.0,2015 BZ518
1162,0,0,0,0,0,0.0,2015 CL62
1163,0,0,0,0,0,0.0,2015 FG345
1164,1,1,1,0,0,1.0,2015 FJ345
1165,0,0,0,0,0,0.0,2015 FL345
1166,0,0,0,0,0,0.0,2015 FM345
1167,0,0,0,0,0,0.0,2015 FN345
1168,0,1,0,0,0,0.0,2015 FO345
1169,1,1,1,1,1,1.0,2015 FP345
1170,1,1,1,1,1,1.0,2015 FR345
1171,0,0,0,0,0,0.0,2015 FS345
1172,0,0,0,0,0,0.0,2015 FW392
1173,0,0,0,0,0,0.0,2015 GO50
1174,0,0,0,0,0,0.0,2015 GP50
1175,0,0,0,0,0,0.0,2015 GQ50
1176,0,1,1,0,0,0.0,2015 GR50
1177,1,1,1,1,1,1.0,2015 GS50
1178,0,0,0,0,0,0.0,2015 OV79
1179,0,0,0,0,0,0.0,2015 PF312
1180,0,0,0,0,0,0.0,2015 PL312
1181,1,0,0,0,0,0.0,2015 RS245
1182,0,0,0,0,0,0.0,2015 UK84
1183,0,0,0,0,0,0.0,2016 BP81
1184,0,0,0,0,0,0.0,2016 FP59
1185,0,0,0,0,0,0.0,2016 FW59
